TIMESTAMP,KNJ_OPEN_PRICE_USD,KNJ_HIGH_PRICE_USD,KNJ_LOW_PRICE_USD,KNJ_CLOSE_PRICE_USD,KNJ_VOLUME_USD,KNJ_DIVIDENDS_USD,KNJ_STOCK_SPLITS_USD
2023-09-27 00:00:00+00:00,0.39284300804138184,0.42596200108528137,0.30041199922561646,0.31821200251579285,98946,0.0,0.0
2023-09-28 00:00:00+00:00,0.3182019889354706,0.4514850080013275,0.23667599260807037,0.38510000705718994,61537,0.0,0.0
2023-09-29 00:00:00+00:00,0.38495901226997375,0.4798460006713867,0.3121910095214844,0.3685530126094818,47591,0.0,0.0
2023-09-30 00:00:00+00:00,0.3686459958553314,0.41161900758743286,0.3364430069923401,0.3380590081214905,24968,0.0,0.0
2023-10-01 00:00:00+00:00,0.3382599949836731,0.3868359923362732,0.3282890021800995,0.3689509928226471,21077,0.0,0.0
2023-10-02 00:00:00+00:00,0.36821499466896057,0.38499000668525696,0.30592700839042664,0.32426801323890686,19166,0.0,0.0
2023-10-03 00:00:00+00:00,0.3242439925670624,0.3243130147457123,0.20692099630832672,0.24964399635791779,34125,0.0,0.0
2023-10-04 00:00:00+00:00,0.25412899255752563,0.27235299348831177,0.20412899553775787,0.22118400037288666,25691,0.0,0.0
2023-10-05 00:00:00+00:00,0.21339699625968933,0.25689899921417236,0.16716399788856506,0.19027799367904663,39679,0.0,0.0
2023-10-06 00:00:00+00:00,0.18959300220012665,0.2143000066280365,0.17953899502754211,0.18396799266338348,32273,0.0,0.0
2023-10-07 00:00:00+00:00,0.18346700072288513,0.20803099870681763,0.16537000238895416,0.17580799758434296,19832,0.0,0.0
2023-10-08 00:00:00+00:00,0.1758120059967041,0.17583300173282623,0.14496099948883057,0.1468690037727356,20088,0.0,0.0
2023-10-09 00:00:00+00:00,0.1468680053949356,0.15635700523853302,0.11861400306224823,0.12613600492477417,17726,0.0,0.0
2023-10-10 00:00:00+00:00,0.1254740059375763,0.13497699797153473,0.10158099979162216,0.1018650010228157,36832,0.0,0.0
2023-10-11 00:00:00+00:00,0.10192099958658218,0.11418300122022629,0.08836500346660614,0.08989500254392624,23443,0.0,0.0
2023-10-12 00:00:00+00:00,0.08939500153064728,0.0908219963312149,0.0811920017004013,0.0816970020532608,17554,0.0,0.0
2023-10-13 00:00:00+00:00,0.0818210020661354,0.0884540006518364,0.07744000107049942,0.07830999791622162,14592,0.0,0.0
2023-10-14 00:00:00+00:00,0.07858499884605408,0.07858499884605408,0.07286500185728073,0.07532499730587006,15226,0.0,0.0
2023-10-15 00:00:00+00:00,0.07532499730587006,0.08474499732255936,0.07367099821567535,0.08472800254821777,17653,0.0,0.0
2023-10-16 00:00:00+00:00,0.08472999930381775,0.1624460071325302,0.08093900233507156,0.09122700244188309,78565,0.0,0.0
2023-10-17 00:00:00+00:00,0.09122399985790253,0.11339899897575378,0.06102500110864639,0.06302999705076218,27575,0.0,0.0
2023-10-18 00:00:00+00:00,0.06283099949359894,0.09314899891614914,0.06133100017905235,0.06372299790382385,26484,0.0,0.0
2023-10-19 00:00:00+00:00,0.06385199725627899,0.0765950009226799,0.054448001086711884,0.06901100277900696,27834,0.0,0.0
2023-10-20 00:00:00+00:00,0.06905300170183182,0.09935399889945984,0.06583099812269211,0.07241799682378769,42678,0.0,0.0
2023-10-21 00:00:00+00:00,0.0724020004272461,0.093640998005867,0.06268499791622162,0.06435800343751907,31626,0.0,0.0
2023-10-22 00:00:00+00:00,0.0643870010972023,0.07404500246047974,0.062164999544620514,0.06467700004577637,29404,0.0,0.0
2023-10-23 00:00:00+00:00,0.06459099799394608,0.06673599779605865,0.05802299827337265,0.06279599666595459,26646,0.0,0.0
2023-10-24 00:00:00+00:00,0.06326399743556976,0.0639209970831871,0.05900999903678894,0.0619410015642643,19768,0.0,0.0
2023-10-25 00:00:00+00:00,0.0620729997754097,0.08275199681520462,0.06149299815297127,0.07125700265169144,27704,0.0,0.0
2023-10-26 00:00:00+00:00,0.07075800001621246,0.0785060003399849,0.0655829980969429,0.06880100071430206,26257,0.0,0.0
2023-10-27 00:00:00+00:00,0.06897000223398209,0.06933099776506424,0.05806700140237808,0.05881299823522568,27866,0.0,0.0
2023-10-28 00:00:00+00:00,0.05902300029993057,0.06112400069832802,0.056825000792741776,0.05733399838209152,19943,0.0,0.0
2023-10-29 00:00:00+00:00,0.05727500095963478,0.062438998371362686,0.056804999709129333,0.06060599908232689,16562,0.0,0.0
2023-10-30 00:00:00+00:00,0.060607001185417175,0.06159500032663345,0.05849999934434891,0.059971000999212265,15750,0.0,0.0
2023-10-31 00:00:00+00:00,0.05997399985790253,0.060044001787900925,0.05679599940776825,0.05691799893975258,19649,0.0,0.0
2023-11-01 00:00:00+00:00,0.05697700008749962,0.05717400088906288,0.0567919984459877,0.05690699815750122,15416,0.0,0.0
2023-11-02 00:00:00+00:00,0.05689699947834015,0.05996900051832199,0.05152500048279762,0.05453500151634216,17815,0.0,0.0
2023-11-03 00:00:00+00:00,0.05455400049686432,0.05472800135612488,0.04740799963474274,0.049851998686790466,21096,0.0,0.0
2023-11-04 00:00:00+00:00,0.04985300078988075,0.060527998954057693,0.048590999096632004,0.05441400036215782,23888,0.0,0.0
2023-11-05 00:00:00+00:00,0.054520998150110245,0.06103000044822693,0.05404699966311455,0.06024299934506416,17011,0.0,0.0
2023-11-06 00:00:00+00:00,0.06024299934506416,0.06026700139045715,0.05003099888563156,0.05316400155425072,20825,0.0,0.0
2023-11-07 00:00:00+00:00,0.05321599915623665,0.05835999920964241,0.05311400070786476,0.054329998791217804,15200,0.0,0.0
2023-11-08 00:00:00+00:00,0.05374100059270859,0.05577100068330765,0.05249699950218201,0.05285700038075447,23551,0.0,0.0
2023-11-09 00:00:00+00:00,0.05285000056028366,0.0565899983048439,0.0526139996945858,0.055139001458883286,17838,0.0,0.0
2023-11-10 00:00:00+00:00,0.05474900081753731,0.055677998811006546,0.05343500152230263,0.05350099876523018,12441,0.0,0.0
2023-11-11 00:00:00+00:00,0.05360199883580208,0.07332699745893478,0.04497599974274635,0.054572999477386475,21399,0.0,0.0
2023-11-12 00:00:00+00:00,0.054343000054359436,0.05648199841380119,0.0502609983086586,0.053644999861717224,14396,0.0,0.0
