TIMESTAMP,KEK31398_OPEN_PRICE_USD,KEK31398_HIGH_PRICE_USD,KEK31398_LOW_PRICE_USD,KEK31398_CLOSE_PRICE_USD,KEK31398_VOLUME_USD,KEK31398_DIVIDENDS_USD,KEK31398_STOCK_SPLITS_USD
2024-05-23 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,0.0,9.999999974752427e-07,6000644,0.0,0.0
2024-05-24 00:00:00+00:00,9.999999974752427e-07,9.000000318337698e-06,9.999999974752427e-07,7.000000096013537e-06,4560318,0.0,0.0
2024-05-25 00:00:00+00:00,7.000000096013537e-06,1.1000000085914508e-05,3.999999989900971e-06,7.999999979801942e-06,2096941,0.0,0.0
2024-05-26 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,3.000000106112566e-06,3.000000106112566e-06,1037339,0.0,0.0
2024-05-27 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,642066,0.0,0.0
2024-05-28 00:00:00+00:00,3.000000106112566e-06,7.000000096013537e-06,1.9999999949504854e-06,4.999999873689376e-06,895329,0.0,0.0
2024-05-29 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.000000106112566e-06,3.000000106112566e-06,370209,0.0,0.0
2024-05-30 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,1.9999999949504854e-06,3.000000106112566e-06,725576,0.0,0.0
2024-05-31 00:00:00+00:00,3.000000106112566e-06,6.000000212225132e-06,3.000000106112566e-06,3.000000106112566e-06,502450,0.0,0.0
2024-06-01 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,3.000000106112566e-06,223644,0.0,0.0
2024-06-02 00:00:00+00:00,3.000000106112566e-06,6.000000212225132e-06,3.000000106112566e-06,4.999999873689376e-06,594449,0.0,0.0
2024-06-03 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,259399,0.0,0.0
2024-06-04 00:00:00+00:00,3.999999989900971e-06,1.5999999959603883e-05,3.000000106112566e-06,7.999999979801942e-06,1402560,0.0,0.0
2024-06-05 00:00:00+00:00,9.000000318337698e-06,1.2000000424450263e-05,7.000000096013537e-06,7.999999979801942e-06,992847,0.0,0.0
2024-06-06 00:00:00+00:00,7.999999979801942e-06,1.5999999959603883e-05,6.000000212225132e-06,1.2000000424450263e-05,909402,0.0,0.0
2024-06-07 00:00:00+00:00,1.1000000085914508e-05,1.4000000192027073e-05,7.999999979801942e-06,9.000000318337698e-06,340407,0.0,0.0
2024-06-08 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.000000096013537e-06,7.000000096013537e-06,204943,0.0,0.0
2024-06-09 00:00:00+00:00,7.000000096013537e-06,9.000000318337698e-06,4.999999873689376e-06,6.000000212225132e-06,318395,0.0,0.0
2024-06-10 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,3.999999989900971e-06,6.000000212225132e-06,369097,0.0,0.0
2024-06-11 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,3.000000106112566e-06,3.000000106112566e-06,147091,0.0,0.0
2024-06-12 00:00:00+00:00,3.000000106112566e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,165159,0.0,0.0
2024-06-13 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,124891,0.0,0.0
2024-06-14 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,121808,0.0,0.0
2024-06-15 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,31389,0.0,0.0
2024-06-16 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,38381,0.0,0.0
2024-06-17 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,73547,0.0,0.0
2024-06-18 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,69329,0.0,0.0
2024-06-19 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,80056,0.0,0.0
2024-06-20 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,107035,0.0,0.0
2024-06-21 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,34762,0.0,0.0
2024-06-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,36265,0.0,0.0
2024-06-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,61704,0.0,0.0
2024-06-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,22031,0.0,0.0
2024-06-25 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,68596,0.0,0.0
2024-06-26 00:00:00+00:00,9.999999974752427e-07,3.999999989900971e-06,9.999999974752427e-07,1.9999999949504854e-06,205064,0.0,0.0
2024-06-27 00:00:00+00:00,1.9999999949504854e-06,3.999999989900971e-06,1.9999999949504854e-06,3.000000106112566e-06,131809,0.0,0.0
2024-06-28 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,45528,0.0,0.0
2024-06-29 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,26362,0.0,0.0
2024-06-30 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,126048,0.0,0.0
2024-07-01 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,1.9999999949504854e-06,1.9999999949504854e-06,141266,0.0,0.0
2024-07-02 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,45210,0.0,0.0
2024-07-03 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,38212,0.0,0.0
2024-07-04 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,29156,0.0,0.0
2024-07-05 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,14881,0.0,0.0
2024-07-06 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,18829,0.0,0.0
2024-07-07 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,22216,0.0,0.0
2024-07-08 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,39105,0.0,0.0
