TIMESTAMP,BLOKISTA_OPEN_PRICE_USD,BLOKISTA_HIGH_PRICE_USD,BLOKISTA_LOW_PRICE_USD,BLOKISTA_CLOSE_PRICE_USD,BLOKISTA_VOLUME_USD,BLOKISTA_DIVIDENDS_USD,BLOKISTA_STOCK_SPLITS_USD
2024-12-30 00:00:00+00:00,0.859728991985321,0.9446830153465271,0.848688006401062,0.8563650250434875,0,0.0,0.0
2024-12-31 00:00:00+00:00,0.8563650250434875,0.9708729982376099,0.8493099808692932,0.8598780035972595,0,0.0,0.0
2025-01-01 00:00:00+00:00,0.8598780035972595,0.9620090126991272,0.8485869765281677,0.8537449836730957,0,0.0,0.0
2025-01-02 00:00:00+00:00,0.8537449836730957,1.0253100395202637,0.8491389751434326,0.8511890172958374,0,0.0,0.0
2025-01-03 00:00:00+00:00,0.8511890172958374,0.9669960141181946,0.5042709708213806,0.7549139857292175,0,0.0,0.0
2025-01-04 00:00:00+00:00,0.7549139857292175,0.9885740280151367,0.729951024055481,0.7369610071182251,0,0.0,0.0
2025-01-05 00:00:00+00:00,0.7369610071182251,0.9591169953346252,0.7303509712219238,0.7564839720726013,0,0.0,0.0
2025-01-06 00:00:00+00:00,0.7564839720726013,1.0132160186767578,0.730309009552002,0.7738919854164124,0,0.0,0.0
2025-01-07 00:00:00+00:00,0.7738919854164124,0.9442179799079895,0.7301980257034302,0.7331650257110596,0,0.0,0.0
2025-01-08 00:00:00+00:00,0.7331650257110596,0.9414160251617432,0.7302619814872742,0.7390699982643127,0,0.0,0.0
2025-01-09 00:00:00+00:00,0.7390699982643127,0.9514210224151611,0.7299489974975586,0.761726975440979,0,0.0,0.0
2025-01-10 00:00:00+00:00,0.761726975440979,0.9773319959640503,0.7351170182228088,0.899869978427887,0,0.0,0.0
2025-01-11 00:00:00+00:00,0.899869978427887,0.9068300127983093,0.8994330167770386,0.9010940194129944,0,0.0,0.0
2025-01-12 00:00:00+00:00,0.9010940194129944,0.9065350294113159,0.8994330167770386,0.8995239734649658,0,0.0,0.0
2025-01-13 00:00:00+00:00,0.8995239734649658,0.900177001953125,0.8987939953804016,0.8996359705924988,0,0.0,0.0
2025-01-14 00:00:00+00:00,0.8996359705924988,0.8996359705924988,0.8996359705924988,0.8996359705924988,0,0.0,0.0
2025-01-15 00:00:00+00:00,0.8996359705924988,0.8996359705924988,0.8996359705924988,0.8996359705924988,0,0.0,0.0
2025-01-16 00:00:00+00:00,0.8996359705924988,0.8996359705924988,0.8996359705924988,0.8996359705924988,0,0.0,0.0
2025-01-17 00:00:00+00:00,0.8996359705924988,0.9064000248908997,0.8995460271835327,0.9011009931564331,0,0.0,0.0
2025-01-18 00:00:00+00:00,0.9011009931564331,0.9068430066108704,0.8989530205726624,0.8991060256958008,0,0.0,0.0
2025-01-19 00:00:00+00:00,0.8991060256958008,0.9031019806861877,0.8983830213546753,0.8998900055885315,0,0.0,0.0
2025-01-20 00:00:00+00:00,0.8998900055885315,0.9070199728012085,0.8984410166740417,0.8990870118141174,0,0.0,0.0
2025-01-21 00:00:00+00:00,0.8990870118141174,0.9064859747886658,0.8987470269203186,0.901947021484375,0,0.0,0.0
2025-01-22 00:00:00+00:00,0.901947021484375,0.9068930149078369,0.8996049761772156,0.8998979926109314,0,0.0,0.0
2025-01-23 00:00:00+00:00,0.8998979926109314,0.9054489731788635,0.8993399739265442,0.9002010226249695,0,0.0,0.0
2025-01-24 00:00:00+00:00,0.9002010226249695,0.9075149893760681,0.899728000164032,0.9014459848403931,0,0.0,0.0
2025-01-25 00:00:00+00:00,0.9014459848403931,0.906361997127533,0.8996760249137878,0.8999760150909424,0,0.0,0.0
2025-01-26 00:00:00+00:00,0.8999760150909424,0.9090020060539246,0.8997219800949097,0.9001320004463196,0,0.0,0.0
2025-01-27 00:00:00+00:00,0.9001320004463196,0.9064220190048218,0.8994280099868774,0.9001719951629639,0,0.0,0.0
2025-01-28 00:00:00+00:00,0.9001719951629639,0.9083369970321655,0.8994219899177551,0.899878978729248,0,0.0,0.0
2025-01-29 00:00:00+00:00,0.899878978729248,0.9051160216331482,0.8993629813194275,0.901436984539032,0,0.0,0.0
2025-01-30 00:00:00+00:00,0.901436984539032,0.9075080156326294,0.8998619914054871,0.9006220102310181,0,0.0,0.0
2025-01-31 00:00:00+00:00,0.9006220102310181,0.9074419736862183,0.8995869755744934,0.899927020072937,0,0.0,0.0
2025-02-01 00:00:00+00:00,0.899927020072937,0.906794011592865,0.8996719717979431,0.8999410271644592,0,0.0,0.0
2025-02-02 00:00:00+00:00,0.8999410271644592,0.904604971408844,0.8991280198097229,0.8997009992599487,0,0.0,0.0
2025-02-03 00:00:00+00:00,0.8997009992599487,0.9060829877853394,0.8991270065307617,0.9011150002479553,0,0.0,0.0
2025-02-04 00:00:00+00:00,0.9011150002479553,0.9058570265769958,0.8999729752540588,0.9002280235290527,0,0.0,0.0
2025-02-05 00:00:00+00:00,0.9002280235290527,0.906781017780304,0.8997259736061096,0.9000539779663086,0,0.0,0.0
2025-02-06 00:00:00+00:00,0.9000539779663086,0.9083210229873657,0.8999289870262146,0.900331974029541,0,0.0,0.0
2025-02-07 00:00:00+00:00,0.900331974029541,0.9043999910354614,0.9000040292739868,0.9009659886360168,0,0.0,0.0
