TIMESTAMP,PEFI_OPEN_PRICE_USD,PEFI_HIGH_PRICE_USD,PEFI_LOW_PRICE_USD,PEFI_CLOSE_PRICE_USD,PEFI_VOLUME_USD,PEFI_DIVIDENDS_USD,PEFI_STOCK_SPLITS_USD
2021-07-10 00:00:00+00:00,0.5524529814720154,0.5581210255622864,0.536391019821167,0.5416610240936279,51484,0.0,0.0
2021-07-11 00:00:00+00:00,0.5416470170021057,0.543848991394043,0.5166680216789246,0.5193700194358826,258546,0.0,0.0
2021-07-12 00:00:00+00:00,0.519340991973877,0.5329970121383667,0.4898900091648102,0.5050539970397949,193066,0.0,0.0
2021-07-13 00:00:00+00:00,0.5050619840621948,0.5187069773674011,0.48916199803352356,0.5008270144462585,186099,0.0,0.0
2021-07-14 00:00:00+00:00,0.5010430216789246,0.5106379985809326,0.47383400797843933,0.49508699774742126,149071,0.0,0.0
2021-07-15 00:00:00+00:00,0.4951210021972656,0.5010539889335632,0.4596579968929291,0.46096399426460266,73615,0.0,0.0
2021-07-16 00:00:00+00:00,0.4611479938030243,0.47511500120162964,0.4147090017795563,0.41485199332237244,270220,0.0,0.0
2021-07-17 00:00:00+00:00,0.41484299302101135,0.44573500752449036,0.4076089859008789,0.44565701484680176,188214,0.0,0.0
2021-07-18 00:00:00+00:00,0.4457249939441681,0.46389898657798767,0.4319379925727844,0.43774399161338806,181201,0.0,0.0
2021-07-19 00:00:00+00:00,0.43763500452041626,0.4395520091056824,0.4081149995326996,0.41537201404571533,181863,0.0,0.0
2021-07-20 00:00:00+00:00,0.4151900112628937,0.4202420115470886,0.36690300703048706,0.3684769868850708,212381,0.0,0.0
2021-07-21 00:00:00+00:00,0.3684999942779541,0.4704720079898834,0.36809200048446655,0.4590359926223755,450436,0.0,0.0
2021-07-22 00:00:00+00:00,0.45912399888038635,0.4976870119571686,0.44942599534988403,0.49296098947525024,269530,0.0,0.0
2021-07-23 00:00:00+00:00,0.4949589967727661,0.49958500266075134,0.4572480022907257,0.4794920086860657,273982,0.0,0.0
2021-07-24 00:00:00+00:00,0.47945699095726013,0.48358699679374695,0.4581170082092285,0.4674760103225708,167020,0.0,0.0
2021-07-25 00:00:00+00:00,0.467509001493454,0.46841099858283997,0.4402180016040802,0.4523429870605469,232737,0.0,0.0
