TIMESTAMP,CRYPTON_OPEN_PRICE_USD,CRYPTON_HIGH_PRICE_USD,CRYPTON_LOW_PRICE_USD,CRYPTON_CLOSE_PRICE_USD,CRYPTON_VOLUME_USD,CRYPTON_DIVIDENDS_USD,CRYPTON_STOCK_SPLITS_USD
2024-06-18 00:00:00+00:00,2.2564849853515625,2.269308090209961,1.9701370000839233,2.0594849586486816,17294,0.0,0.0
2024-06-19 00:00:00+00:00,2.0594849586486816,2.3504369258880615,1.8685599565505981,2.3504369258880615,21368,0.0,0.0
2024-06-20 00:00:00+00:00,2.3504369258880615,2.438915967941284,2.0984458923339844,2.1304709911346436,11391,0.0,0.0
2024-06-21 00:00:00+00:00,2.1304709911346436,2.2151339054107666,1.7976900339126587,2.1301751136779785,34597,0.0,0.0
2024-06-22 00:00:00+00:00,2.1301751136779785,2.1333189010620117,2.029937982559204,2.0794150829315186,4860,0.0,0.0
2024-06-23 00:00:00+00:00,2.0794150829315186,2.3924570083618164,2.0794150829315186,2.3051528930664062,11591,0.0,0.0
2024-06-24 00:00:00+00:00,2.3051528930664062,2.3051528930664062,1.9117239713668823,2.0650620460510254,27404,0.0,0.0
2024-06-25 00:00:00+00:00,2.0650620460510254,2.290285110473633,2.0271859169006348,2.0509159564971924,20928,0.0,0.0
2024-06-26 00:00:00+00:00,2.0509159564971924,2.2658379077911377,2.0317249298095703,2.2658379077911377,9960,0.0,0.0
2024-06-27 00:00:00+00:00,2.2658379077911377,2.274009943008423,1.8286089897155762,2.1856729984283447,42592,0.0,0.0
2024-06-28 00:00:00+00:00,2.1856729984283447,2.32322096824646,1.9897849559783936,2.014012098312378,24460,0.0,0.0
2024-06-29 00:00:00+00:00,2.014012098312378,2.2210910320281982,2.009071111679077,2.1319730281829834,14855,0.0,0.0
2024-06-30 00:00:00+00:00,2.1319730281829834,2.197021961212158,2.1041340827941895,2.164246082305908,4118,0.0,0.0
2024-07-01 00:00:00+00:00,2.164246082305908,2.2940330505371094,2.079796075820923,2.079796075820923,10918,0.0,0.0
2024-07-02 00:00:00+00:00,2.079796075820923,2.893167018890381,2.079796075820923,2.6928749084472656,116838,0.0,0.0
2024-07-03 00:00:00+00:00,2.6928749084472656,3.0276570320129395,2.57525897026062,2.7881429195404053,75020,0.0,0.0
2024-07-04 00:00:00+00:00,2.7881429195404053,3.3497519493103027,2.7321200370788574,3.167635917663574,131000,0.0,0.0
2024-07-05 00:00:00+00:00,3.167635917663574,3.2161459922790527,2.360766887664795,3.152327060699463,59446,0.0,0.0
2024-07-06 00:00:00+00:00,3.152327060699463,3.4228310585021973,3.122075080871582,3.3018500804901123,22126,0.0,0.0
2024-07-07 00:00:00+00:00,3.3018500804901123,3.5860788822174072,3.2151029109954834,3.225123882293701,27183,0.0,0.0
2024-07-08 00:00:00+00:00,3.225123882293701,3.383228063583374,2.9926350116729736,3.121364116668701,32994,0.0,0.0
2024-07-09 00:00:00+00:00,3.121364116668701,4.019841194152832,2.9327969551086426,3.905424118041992,62532,0.0,0.0
2024-07-10 00:00:00+00:00,3.905424118041992,3.9256060123443604,3.4374279975891113,3.4576289653778076,15910,0.0,0.0
2024-07-11 00:00:00+00:00,3.4576289653778076,5.135426998138428,3.3935229778289795,4.087695121765137,154575,0.0,0.0
2024-07-12 00:00:00+00:00,4.087695121765137,5.781118869781494,3.999255895614624,4.938521862030029,231921,0.0,0.0
2024-07-13 00:00:00+00:00,4.938521862030029,5.413638114929199,4.488429069519043,5.407474040985107,126877,0.0,0.0
2024-07-14 00:00:00+00:00,5.407474040985107,5.408400058746338,3.527272939682007,4.565157890319824,143413,0.0,0.0
2024-07-15 00:00:00+00:00,4.565157890319824,4.6507039070129395,3.754580020904541,4.171417236328125,38719,0.0,0.0
2024-07-16 00:00:00+00:00,4.171417236328125,4.212564945220947,2.9106318950653076,4.014077186584473,169798,0.0,0.0
2024-07-17 00:00:00+00:00,4.014077186584473,4.949477195739746,3.6028759479522705,3.6940689086914062,149848,0.0,0.0
2024-07-18 00:00:00+00:00,3.6940689086914062,4.23983907699585,3.5816869735717773,3.8318119049072266,65034,0.0,0.0
2024-07-19 00:00:00+00:00,3.8318119049072266,3.8707239627838135,3.4838991165161133,3.7800419330596924,58570,0.0,0.0
2024-07-20 00:00:00+00:00,3.7800419330596924,3.839740037918091,3.3258590698242188,3.3450069427490234,42851,0.0,0.0
2024-07-21 00:00:00+00:00,3.3450069427490234,3.9462640285491943,3.3269479274749756,3.9462640285491943,42895,0.0,0.0
2024-07-22 00:00:00+00:00,3.9106080532073975,3.9106080532073975,2.9411280155181885,3.451306104660034,76983,0.0,0.0
2024-07-23 00:00:00+00:00,3.451306104660034,3.6714160442352295,3.1545488834381104,3.306209087371826,56780,0.0,0.0
2024-07-24 00:00:00+00:00,3.306209087371826,3.620687961578369,2.956850051879883,3.487917900085449,43068,0.0,0.0
2024-07-25 00:00:00+00:00,3.487917900085449,3.487917900085449,3.1152069568634033,3.338690996170044,25543,0.0,0.0
2024-07-26 00:00:00+00:00,3.338690996170044,3.8194069862365723,3.302480936050415,3.408608913421631,59188,0.0,0.0
2024-07-27 00:00:00+00:00,3.408608913421631,3.4358649253845215,2.771528959274292,3.0201311111450195,68062,0.0,0.0
2024-07-28 00:00:00+00:00,3.0201311111450195,3.238070011138916,2.9529600143432617,3.002332925796509,24711,0.0,0.0
2024-07-29 00:00:00+00:00,3.002332925796509,3.2359120845794678,2.8837571144104004,3.227001905441284,37551,0.0,0.0
2024-07-30 00:00:00+00:00,3.227001905441284,3.306514024734497,2.9599719047546387,3.2703120708465576,25445,0.0,0.0
2024-07-31 00:00:00+00:00,3.2703120708465576,3.290908098220825,2.8135950565338135,2.8306429386138916,21002,0.0,0.0
2024-08-01 00:00:00+00:00,2.8129069805145264,3.074882984161377,2.2114689350128174,2.607166051864624,90335,0.0,0.0
2024-08-02 00:00:00+00:00,2.675955057144165,3.157562017440796,2.4211618900299072,2.597790002822876,83634,0.0,0.0
2024-08-03 00:00:00+00:00,2.597790002822876,2.9186489582061768,2.5786819458007812,2.657233953475952,27457,0.0,0.0
2024-08-04 00:00:00+00:00,2.657233953475952,2.751574993133545,2.2824599742889404,2.6511850357055664,57513,0.0,0.0
2024-08-05 00:00:00+00:00,2.469827890396118,2.469827890396118,1.784822940826416,2.280776023864746,85446,0.0,0.0
2024-08-06 00:00:00+00:00,2.280776023864746,3.0082290172576904,2.280776023864746,2.850756883621216,22712,0.0,0.0
2024-08-07 00:00:00+00:00,2.8031959533691406,2.829909086227417,2.2176520824432373,2.534205913543701,54252,0.0,0.0
2024-08-08 00:00:00+00:00,2.534205913543701,3.3411240577697754,0.0032140000257641077,3.2868471145629883,62206,0.0,0.0
2024-08-09 00:00:00+00:00,3.2868471145629883,3.4596550464630127,3.132951021194458,3.132951021194458,30434,0.0,0.0
2024-08-10 00:00:00+00:00,3.132951021194458,3.4878830909729004,3.132951021194458,3.385359048843384,15070,0.0,0.0
2024-08-11 00:00:00+00:00,3.385359048843384,3.385359048843384,2.90728497505188,3.03233003616333,15017,0.0,0.0
2024-08-12 00:00:00+00:00,3.03233003616333,3.457145929336548,2.6253180503845215,3.421736001968384,52378,0.0,0.0
2024-08-13 00:00:00+00:00,3.421736001968384,3.9117510318756104,2.9943549633026123,3.351928949356079,55759,0.0,0.0
2024-08-14 00:00:00+00:00,3.351928949356079,3.6211769580841064,3.1987459659576416,3.275804042816162,26033,0.0,0.0
2024-08-15 00:00:00+00:00,3.275804042816162,3.3274269104003906,2.767026901245117,3.0491340160369873,66597,0.0,0.0
2024-08-16 00:00:00+00:00,3.0491340160369873,3.21303391456604,2.974808931350708,3.1578149795532227,18666,0.0,0.0
2024-08-17 00:00:00+00:00,3.1578149795532227,3.268990993499756,3.071553945541382,3.0889511108398438,16614,0.0,0.0
2024-08-18 00:00:00+00:00,3.0889511108398438,3.3373000621795654,3.0889511108398438,3.330014944076538,4809,0.0,0.0
2024-08-19 00:00:00+00:00,3.330014944076538,3.476649045944214,3.1094470024108887,3.335500955581665,17972,0.0,0.0
2024-08-20 00:00:00+00:00,3.291853904724121,3.3342111110687256,3.0837230682373047,3.1079599857330322,14353,0.0,0.0
2024-08-21 00:00:00+00:00,3.1043460369110107,3.1043460369110107,2.6504290103912354,2.8938190937042236,41957,0.0,0.0
2024-08-22 00:00:00+00:00,2.8938190937042236,2.9518940448760986,2.6882879734039307,2.8865160942077637,13345,0.0,0.0
