TIMESTAMP,DUST23156_OPEN_PRICE_USD,DUST23156_HIGH_PRICE_USD,DUST23156_LOW_PRICE_USD,DUST23156_CLOSE_PRICE_USD,DUST23156_VOLUME_USD,DUST23156_DIVIDENDS_USD,DUST23156_STOCK_SPLITS_USD
2024-10-20 00:00:00+00:00,4.030869960784912,4.1634321212768555,3.575608968734741,4.123990058898926,72221,0.0,0.0
2024-10-21 00:00:00+00:00,4.123990058898926,4.555024147033691,3.957674026489258,4.485383987426758,184098,0.0,0.0
2024-10-22 00:00:00+00:00,4.485383987426758,4.65660285949707,4.427853107452393,4.449128150939941,93386,0.0,0.0
2024-10-23 00:00:00+00:00,4.449128150939941,4.465203762054443,4.1680588722229,4.218186855316162,129874,0.0,0.0
2024-10-24 00:00:00+00:00,4.24603796005249,4.4673919677734375,3.893838882446289,4.063460826873779,142930,0.0,0.0
2024-10-25 00:00:00+00:00,4.063460826873779,4.271022796630859,3.9671590328216553,4.10445499420166,40177,0.0,0.0
2024-10-26 00:00:00+00:00,4.10445499420166,4.155910968780518,4.001720905303955,4.011911869049072,20317,0.0,0.0
2024-10-27 00:00:00+00:00,4.011911869049072,4.154069900512695,3.8314969539642334,4.104597091674805,47629,0.0,0.0
2024-10-28 00:00:00+00:00,4.104597091674805,4.125401020050049,3.9821760654449463,4.022731781005859,35459,0.0,0.0
2024-10-29 00:00:00+00:00,4.022731781005859,4.516179084777832,3.8447160720825195,4.397281169891357,107221,0.0,0.0
2024-10-30 00:00:00+00:00,4.397281169891357,4.397281169891357,4.053538799285889,4.150856971740723,50686,0.0,0.0
2024-10-31 00:00:00+00:00,4.150856971740723,4.197601795196533,4.062574863433838,4.183828830718994,33243,0.0,0.0
2024-11-01 00:00:00+00:00,4.183828830718994,4.475917816162109,3.92842698097229,4.150754928588867,112537,0.0,0.0
2024-11-02 00:00:00+00:00,4.150754928588867,4.30050802230835,4.006936073303223,4.044682025909424,36361,0.0,0.0
2024-11-03 00:00:00+00:00,4.044682025909424,4.106097221374512,3.6458680629730225,3.673686981201172,94022,0.0,0.0
2024-11-04 00:00:00+00:00,3.673686981201172,3.705773115158081,3.289139986038208,3.335371971130371,66777,0.0,0.0
2024-11-05 00:00:00+00:00,3.335371971130371,3.4811971187591553,3.2933340072631836,3.333209991455078,60542,0.0,0.0
2024-11-06 00:00:00+00:00,3.333209991455078,3.3541300296783447,3.1480579376220703,3.3141939640045166,46983,0.0,0.0
2024-11-07 00:00:00+00:00,3.3141939640045166,3.624228000640869,3.300394058227539,3.5012059211730957,51559,0.0,0.0
2024-11-08 00:00:00+00:00,3.5012059211730957,3.6070261001586914,3.063807964324951,3.2129969596862793,88349,0.0,0.0
2024-11-09 00:00:00+00:00,3.2129969596862793,3.4669768810272217,2.9235310554504395,3.4377450942993164,97867,0.0,0.0
2024-11-10 00:00:00+00:00,3.4377450942993164,4.011713027954102,3.4309630393981934,3.778388023376465,93839,0.0,0.0
2024-11-11 00:00:00+00:00,3.768320083618164,3.968864917755127,3.747260093688965,3.9349889755249023,53902,0.0,0.0
2024-11-12 00:00:00+00:00,3.9349889755249023,4.030028820037842,3.697391986846924,3.960577964782715,77423,0.0,0.0
2024-11-13 00:00:00+00:00,3.960577964782715,4.0647969245910645,3.860790967941284,3.9291090965270996,44248,0.0,0.0
2024-11-14 00:00:00+00:00,3.9291090965270996,4.520165920257568,3.8348770141601562,4.235864162445068,107129,0.0,0.0
2024-11-15 00:00:00+00:00,4.235864162445068,4.285891056060791,3.78654408454895,3.8530728816986084,60018,0.0,0.0
2024-11-16 00:00:00+00:00,3.895397901535034,4.068887233734131,3.851717948913574,3.9078869819641113,64286,0.0,0.0
2024-11-17 00:00:00+00:00,3.9078869819641113,4.054120063781738,3.6918818950653076,3.7337520122528076,74668,0.0,0.0
2024-11-18 00:00:00+00:00,3.7337520122528076,3.8593060970306396,3.6643600463867188,3.665692090988159,48419,0.0,0.0
2024-11-19 00:00:00+00:00,3.665692090988159,4.3482232093811035,3.65220308303833,3.86811900138855,118433,0.0,0.0
2024-11-20 00:00:00+00:00,3.86811900138855,3.988560914993286,3.842133045196533,3.842133045196533,30319,0.0,0.0
2024-11-21 00:00:00+00:00,3.842133045196533,3.8718481063842773,3.6497509479522705,3.6720778942108154,43854,0.0,0.0
2024-11-22 00:00:00+00:00,3.6720778942108154,3.8308560848236084,3.6717679500579834,3.7467501163482666,22417,0.0,0.0
2024-11-23 00:00:00+00:00,3.7467501163482666,3.801706075668335,3.1913630962371826,3.7346889972686768,198017,0.0,0.0
2024-11-24 00:00:00+00:00,3.7346889972686768,4.433043956756592,3.72489595413208,4.056328773498535,157920,0.0,0.0
2024-11-25 00:00:00+00:00,4.056328773498535,4.188292980194092,3.916300058364868,3.9390869140625,62093,0.0,0.0
2024-11-26 00:00:00+00:00,3.9390869140625,3.996222972869873,3.7890889644622803,3.895798921585083,56165,0.0,0.0
2024-11-27 00:00:00+00:00,3.895798921585083,3.9172959327697754,3.644174098968506,3.810734987258911,69865,0.0,0.0
