TIMESTAMP,GSTOP_OPEN_PRICE_USD,GSTOP_HIGH_PRICE_USD,GSTOP_LOW_PRICE_USD,GSTOP_CLOSE_PRICE_USD,GSTOP_VOLUME_USD,GSTOP_DIVIDENDS_USD,GSTOP_STOCK_SPLITS_USD
2024-05-22 00:00:00+00:00,0.0025279999244958162,0.003611000021919608,0.002503999974578619,0.0027540000155568123,2285727,0.0,0.0
2024-05-23 00:00:00+00:00,0.0027540000155568123,0.0032190000638365746,0.0025949999690055847,0.002951999893411994,2199197,0.0,0.0
2024-05-24 00:00:00+00:00,0.0028649999294430017,0.0030519999563694,0.0028359999414533377,0.0029609999619424343,2365225,0.0,0.0
2024-05-25 00:00:00+00:00,0.0029609999619424343,0.0029619999695569277,0.002343999920412898,0.002435999922454357,4689532,0.0,0.0
2024-05-26 00:00:00+00:00,0.0023960000835359097,0.005803000181913376,0.0023950000759214163,0.0050130002200603485,6577962,0.0,0.0
2024-05-27 00:00:00+00:00,0.004188999999314547,0.00496200006455183,0.0031620000954717398,0.0036460000555962324,6489405,0.0,0.0
2024-05-28 00:00:00+00:00,0.003625999903306365,0.004521999973803759,0.0036150000523775816,0.003776000114157796,3280405,0.0,0.0
2024-05-29 00:00:00+00:00,0.0037579999770969152,0.0037609999999403954,0.0028089999686926603,0.0029279999434947968,5073495,0.0,0.0
2024-05-30 00:00:00+00:00,0.0029120000544935465,0.0065899998880922794,0.0029100000392645597,0.0054870001040399075,7959874,0.0,0.0
2024-05-31 00:00:00+00:00,0.006771999876946211,0.007000999990850687,0.0033629999961704016,0.003488000016659498,4548206,0.0,0.0
2024-06-01 00:00:00+00:00,0.0034799999557435513,0.0038850000128149986,0.002583000110462308,0.0028470000252127647,5011538,0.0,0.0
2024-06-02 00:00:00+00:00,0.002947000088170171,0.0049760001711547375,0.0026519999373704195,0.004017000086605549,14050367,0.0,0.0
2024-06-03 00:00:00+00:00,0.004038000013679266,0.005014999769628048,0.0015869999770075083,0.001962000038474798,7860257,0.0,0.0
2024-06-04 00:00:00+00:00,0.001724999980069697,0.002111000008881092,0.0006730000022798777,0.0007849999819882214,2523888,0.0,0.0
2024-06-05 00:00:00+00:00,0.0008120000129565597,0.0008430000161752105,0.000493000028654933,0.0005430000019259751,1070695,0.0,0.0
2024-06-06 00:00:00+00:00,0.0005499999970197678,0.0011080000549554825,0.0004140000091865659,0.0010949999559670687,1934038,0.0,0.0
2024-06-07 00:00:00+00:00,0.001041000010445714,0.0014319999609142542,0.0005310000269673765,0.0007510000141337514,2293737,0.0,0.0
2024-06-08 00:00:00+00:00,0.0007510000141337514,0.0008249999955296516,0.0005959999980404973,0.0006890000076964498,1650543,0.0,0.0
2024-06-09 00:00:00+00:00,0.0006890000076964498,0.0007670000195503235,0.0005830000154674053,0.0006370000191964209,1252513,0.0,0.0
2024-06-10 00:00:00+00:00,0.0006370000191964209,0.0006629999843426049,0.0004990000161342323,0.0005280000041238964,820061,0.0,0.0
2024-06-11 00:00:00+00:00,0.0005280000041238964,0.0005929999751970172,0.0004309999931138009,0.000506000011228025,131345,0.0,0.0
2024-06-12 00:00:00+00:00,0.000506000011228025,0.0005179999861866236,0.0003330000035930425,0.00041099998634308577,120647,0.0,0.0
2024-06-13 00:00:00+00:00,0.00041099998634308577,0.0004879999905824661,0.0003490000090096146,0.00044800000614486635,46494,0.0,0.0
2024-06-14 00:00:00+00:00,0.00044800000614486635,0.0004689999914262444,0.0002640000020619482,0.0003169999981764704,81758,0.0,0.0
2024-06-15 00:00:00+00:00,0.0003169999981764704,0.00035799999022856355,0.0002640000020619482,0.00035700001171790063,45283,0.0,0.0
2024-06-16 00:00:00+00:00,0.00035700001171790063,0.0003600000054575503,0.00029799999902024865,0.00030399998649954796,31418,0.0,0.0
2024-06-17 00:00:00+00:00,0.00030399998649954796,0.0003150000120513141,0.00020799999765586108,0.00023999999393709004,37670,0.0,0.0
2024-06-18 00:00:00+00:00,0.00023999999393709004,0.0002500000118743628,0.00012199999764561653,0.00014600000577047467,75443,0.0,0.0
2024-06-19 00:00:00+00:00,0.00014600000577047467,0.00023999999393709004,0.00014600000577047467,0.00019200000679120421,35603,0.0,0.0
2024-06-20 00:00:00+00:00,0.00019200000679120421,0.00019700000120792538,0.0001630000042496249,0.00016399999731220305,13248,0.0,0.0
2024-06-21 00:00:00+00:00,0.00016399999731220305,0.0001849999971454963,0.00014800000644754618,0.00014899999951012433,7383,0.0,0.0
2024-06-22 00:00:00+00:00,0.00014899999951012433,0.00019299999985378236,0.00014899999951012433,0.0001880000054370612,14554,0.0,0.0
2024-06-23 00:00:00+00:00,0.0001880000054370612,0.0001880000054370612,0.0001740000006975606,0.00017600000137463212,3878,0.0,0.0
2024-06-24 00:00:00+00:00,0.00017600000137463212,0.00019700000120792538,0.0001740000006975606,0.00018899999849963933,16526,0.0,0.0
2024-06-25 00:00:00+00:00,0.00018899999849963933,0.0002010000025620684,0.0001829999964684248,0.0002010000025620684,7345,0.0,0.0
2024-06-26 00:00:00+00:00,0.00020300000323913991,0.00023200000578071922,0.00019799999427050352,0.00022000000171829015,9060,0.0,0.0
2024-06-27 00:00:00+00:00,0.00022000000171829015,0.00023200000578071922,0.00019500000053085387,0.00020500000391621143,11586,0.0,0.0
2024-06-28 00:00:00+00:00,0.00020500000391621143,0.00020500000391621143,0.00018000000272877514,0.00018600000475998968,9355,0.0,0.0
2024-06-29 00:00:00+00:00,0.00018600000475998968,0.00019500000053085387,0.0001740000006975606,0.00018099999579135329,5493,0.0,0.0
2024-06-30 00:00:00+00:00,0.00018099999579135329,0.0001880000054370612,0.0001720000000204891,0.00018400000408291817,1822,0.0,0.0
2024-07-01 00:00:00+00:00,0.00018400000408291817,0.00019500000053085387,0.00015100000018719584,0.00016700000560376793,14955,0.0,0.0
2024-07-02 00:00:00+00:00,0.00016700000560376793,0.00018099999579135329,0.00015900000289548188,0.00017100000695791095,8431,0.0,0.0
2024-07-03 00:00:00+00:00,0.00017100000695791095,0.00017100000695791095,0.00015700000221841037,0.00015799999528098851,1654,0.0,0.0
2024-07-04 00:00:00+00:00,0.00015799999528098851,0.00015900000289548188,0.00011899999663000926,0.00012599999899975955,8054,0.0,0.0
2024-07-05 00:00:00+00:00,0.00012599999899975955,0.00013499999477062374,0.00011700000322889537,0.00012599999899975955,3324,0.0,0.0
2024-07-06 00:00:00+00:00,0.00012599999899975955,0.00013800000306218863,0.00012599999899975955,0.00012700000661425292,3142,0.0,0.0
2024-07-07 00:00:00+00:00,0.00012700000661425292,0.0001539999939268455,0.00012700000661425292,0.0001449999981559813,3333,0.0,0.0
2024-07-08 00:00:00+00:00,0.0001449999981559813,0.00014699999883305281,0.00011300000187475234,0.0001140000022132881,9782,0.0,0.0
2024-07-09 00:00:00+00:00,0.0001140000022132881,0.00012199999764561653,0.00010399999882793054,0.00011700000322889537,8086,0.0,0.0
2024-07-10 00:00:00+00:00,0.00011700000322889537,0.00012599999899975955,0.00011100000119768083,0.0001230000052601099,5164,0.0,0.0
2024-07-11 00:00:00+00:00,0.0001230000052601099,0.00012399999832268804,0.00011000000085914508,0.00011300000187475234,2687,0.0,0.0
2024-07-12 00:00:00+00:00,0.00011300000187475234,0.00012099999730708078,0.00011100000119768083,0.00012099999730708078,793,0.0,0.0
2024-07-13 00:00:00+00:00,0.00012099999730708078,0.00012099999730708078,0.00011500000255182385,0.00011600000289035961,524,0.0,0.0
2024-07-14 00:00:00+00:00,0.00011600000289035961,0.0001250000059371814,0.00011100000119768083,0.00011700000322889537,4497,0.0,0.0
2024-07-15 00:00:00+00:00,0.00011700000322889537,0.0001250000059371814,0.00011300000187475234,0.0001250000059371814,5942,0.0,0.0
2024-07-16 00:00:00+00:00,0.0001250000059371814,0.0001250000059371814,0.00011200000153621659,0.00012099999730708078,2092,0.0,0.0
2024-07-17 00:00:00+00:00,0.00012099999730708078,0.00016900000628083944,0.00011000000085914508,0.00015300000086426735,9392,0.0,0.0
2024-07-18 00:00:00+00:00,0.00015300000086426735,0.00018600000475998968,0.00015300000086426735,0.00016399999731220305,9068,0.0,0.0
2024-07-19 00:00:00+00:00,0.00016399999731220305,0.00018200000340584666,0.0001630000042496249,0.0001720000000204891,5729,0.0,0.0
2024-07-20 00:00:00+00:00,0.0001720000000204891,0.00018200000340584666,0.00016999999934341758,0.0001720000000204891,3743,0.0,0.0
2024-07-21 00:00:00+00:00,0.0001720000000204891,0.00017299999308306724,0.0001289999927394092,0.00014099999680183828,11648,0.0,0.0
2024-07-22 00:00:00+00:00,0.00014099999680183828,0.0001429999974789098,0.00012700000661425292,0.00012700000661425292,5540,0.0,0.0
2024-07-23 00:00:00+00:00,0.00012700000661425292,0.0001500000071246177,0.00012399999832268804,0.00013800000306218863,6426,0.0,0.0
2024-07-24 00:00:00+00:00,0.00013800000306218863,0.00014899999951012433,0.00013299999409355223,0.00013499999477062374,3882,0.0,0.0
2024-07-25 00:00:00+00:00,0.00013499999477062374,0.00013499999477062374,0.00010900000052060932,0.00011999999696854502,4858,0.0,0.0
2024-07-26 00:00:00+00:00,0.00011999999696854502,0.00013699999544769526,0.00011999999696854502,0.00013699999544769526,1142,0.0,0.0
2024-07-27 00:00:00+00:00,0.00013699999544769526,0.00013699999544769526,0.00011600000289035961,0.00011600000289035961,6110,0.0,0.0
2024-07-28 00:00:00+00:00,0.00011600000289035961,0.0001250000059371814,9.699999645818025e-05,0.00012399999832268804,1132,0.0,0.0
2024-07-29 00:00:00+00:00,0.00012399999832268804,0.00012799999967683107,0.00011899999663000926,0.00012099999730708078,526,0.0,0.0
2024-07-30 00:00:00+00:00,0.00012099999730708078,0.0001289999927394092,0.00010599999950500205,0.00010599999950500205,287,0.0,0.0
2024-07-31 00:00:00+00:00,0.00010599999950500205,0.00013499999477062374,0.00010599999950500205,0.00011700000322889537,912,0.0,0.0
