TIMESTAMP,MELOS_OPEN_PRICE_USD,MELOS_HIGH_PRICE_USD,MELOS_LOW_PRICE_USD,MELOS_CLOSE_PRICE_USD,MELOS_VOLUME_USD,MELOS_DIVIDENDS_USD,MELOS_STOCK_SPLITS_USD
2022-03-17 00:00:00+00:00,0.5702549815177917,0.5702549815177917,0.17808200418949127,0.27675798535346985,5375547,0.0,0.0
2022-03-18 00:00:00+00:00,0.2757520079612732,0.30514800548553467,0.20130500197410583,0.29273098707199097,3576970,0.0,0.0
2022-03-19 00:00:00+00:00,0.2921220064163208,0.3726069927215576,0.2519949972629547,0.3381020128726959,3416497,0.0,0.0
2022-03-20 00:00:00+00:00,0.33830100297927856,0.36679598689079285,0.3022040128707886,0.3263689875602722,5241728,0.0,0.0
2022-03-21 00:00:00+00:00,0.3264259994029999,0.42017900943756104,0.31719401478767395,0.38543498516082764,8908820,0.0,0.0
2022-03-22 00:00:00+00:00,0.3854059875011444,0.41045600175857544,0.35897400975227356,0.3610439896583557,8242260,0.0,0.0
2022-03-23 00:00:00+00:00,0.36222100257873535,0.4120570123195648,0.35991400480270386,0.3676829934120178,6343242,0.0,0.0
2022-03-24 00:00:00+00:00,0.36765700578689575,0.3796359896659851,0.3513439893722534,0.35809800028800964,4768894,0.0,0.0
2022-03-25 00:00:00+00:00,0.3580780029296875,0.3586769998073578,0.2590569853782654,0.2824850082397461,3857501,0.0,0.0
2022-03-26 00:00:00+00:00,0.28248900175094604,0.3078320026397705,0.27501800656318665,0.2825160026550293,3715107,0.0,0.0
2022-03-27 00:00:00+00:00,0.2825230062007904,0.28320398926734924,0.22806799411773682,0.23903700709342957,3065316,0.0,0.0
2022-03-28 00:00:00+00:00,0.2396250069141388,0.2797589898109436,0.23921599984169006,0.26091301441192627,3163011,0.0,0.0
2022-03-29 00:00:00+00:00,0.26091301441192627,0.27929699420928955,0.23535500466823578,0.24045400321483612,2935946,0.0,0.0
2022-03-30 00:00:00+00:00,0.24058499932289124,0.2482289969921112,0.22998300194740295,0.2347780019044876,1659252,0.0,0.0
2022-03-31 00:00:00+00:00,0.23541299998760223,0.2745789885520935,0.2335059940814972,0.25117799639701843,2619728,0.0,0.0
2022-04-01 00:00:00+00:00,0.2511749863624573,0.262255996465683,0.2442999929189682,0.25458699464797974,3317304,0.0,0.0
2022-04-02 00:00:00+00:00,0.2543199956417084,0.3076539933681488,0.2499379962682724,0.3076069951057434,4707050,0.0,0.0
2022-04-03 00:00:00+00:00,0.3073570132255554,0.3073570132255554,0.26726600527763367,0.2861030101776123,3793969,0.0,0.0
2022-04-04 00:00:00+00:00,0.28622299432754517,0.3581579923629761,0.26363900303840637,0.3390209972858429,5586860,0.0,0.0
2022-04-05 00:00:00+00:00,0.3392370045185089,0.35186299681663513,0.294497013092041,0.29812100529670715,4194387,0.0,0.0
2022-04-06 00:00:00+00:00,0.29812899231910706,0.3813439905643463,0.2901639938354492,0.3294839859008789,4209931,0.0,0.0
2022-04-07 00:00:00+00:00,0.3297320008277893,0.35418298840522766,0.3072029948234558,0.31654098629951477,4134007,0.0,0.0
2022-04-08 00:00:00+00:00,0.31647399067878723,0.33399900794029236,0.291269987821579,0.2917029857635498,4276286,0.0,0.0
2022-04-09 00:00:00+00:00,0.29169100522994995,0.2926909923553467,0.2599569857120514,0.26386699080467224,4068181,0.0,0.0
2022-04-10 00:00:00+00:00,0.26415300369262695,0.26816099882125854,0.24656599760055542,0.24818100035190582,4431916,0.0,0.0
2022-04-11 00:00:00+00:00,0.24803000688552856,0.24921399354934692,0.19084499776363373,0.21701699495315552,3722469,0.0,0.0
2022-04-12 00:00:00+00:00,0.21702000498771667,0.23498299717903137,0.2058040052652359,0.20879299938678741,3876906,0.0,0.0
2022-04-13 00:00:00+00:00,0.20878200232982635,0.2173279970884323,0.2082339972257614,0.21687400341033936,4238558,0.0,0.0
2022-04-14 00:00:00+00:00,0.2168699949979782,0.2209240049123764,0.16647200286388397,0.17091499269008636,3754494,0.0,0.0
2022-04-15 00:00:00+00:00,0.17092299461364746,0.17597399652004242,0.13494500517845154,0.14480000734329224,4134082,0.0,0.0
2022-04-16 00:00:00+00:00,0.14480899274349213,0.1511940062046051,0.1343419998884201,0.13967600464820862,4106982,0.0,0.0
2022-04-17 00:00:00+00:00,0.13964200019836426,0.13965199887752533,0.12585900723934174,0.12683600187301636,4002347,0.0,0.0
2022-04-18 00:00:00+00:00,0.12693800032138824,0.14961299300193787,0.1268160045146942,0.1384110003709793,4553872,0.0,0.0
2022-04-19 00:00:00+00:00,0.1384509950876236,0.14876799285411835,0.13836899399757385,0.14756999909877777,4846466,0.0,0.0
