TIMESTAMP,HAPI_OPEN_PRICE_USD,HAPI_HIGH_PRICE_USD,HAPI_LOW_PRICE_USD,HAPI_CLOSE_PRICE_USD,HAPI_VOLUME_USD,HAPI_DIVIDENDS_USD,HAPI_STOCK_SPLITS_USD
2021-03-10 00:00:00+00:00,0.0,208.4716033935547,0.0,108.50724792480469,12098493,0.0,0.0
2021-03-11 00:00:00+00:00,108.61576080322266,140.3894805908203,89.46920776367188,96.43891906738281,4413006,0.0,0.0
2021-03-12 00:00:00+00:00,96.46665954589844,113.46989440917969,87.71395874023438,91.08084869384766,1663983,0.0,0.0
2021-03-13 00:00:00+00:00,91.11875915527344,110.21774291992188,88.3113784790039,98.83103942871094,1174142,0.0,0.0
2021-03-14 00:00:00+00:00,98.77513122558594,105.21587371826172,90.96134185791016,100.27529907226562,838582,0.0,0.0
2021-03-15 00:00:00+00:00,100.28866577148438,114.9352035522461,85.66647338867188,93.07571411132812,709610,0.0,0.0
2021-03-16 00:00:00+00:00,93.08011627197266,106.97724914550781,90.9334716796875,99.52149200439453,614484,0.0,0.0
2021-03-17 00:00:00+00:00,99.52196502685547,112.4727783203125,88.77145385742188,106.53260040283203,908867,0.0,0.0
2021-03-18 00:00:00+00:00,106.4416732788086,120.75092315673828,94.73900604248047,104.92024230957031,311213,0.0,0.0
2021-03-19 00:00:00+00:00,104.93450927734375,143.96377563476562,97.92620849609375,129.96983337402344,1474026,0.0,0.0
2021-03-20 00:00:00+00:00,130.05813598632812,186.13575744628906,128.65237426757812,163.75889587402344,1622919,0.0,0.0
2021-03-21 00:00:00+00:00,163.4913330078125,211.7808380126953,144.31658935546875,173.21031188964844,1533108,0.0,0.0
2021-03-22 00:00:00+00:00,173.74456787109375,199.29751586914062,134.9162139892578,168.63926696777344,837226,0.0,0.0
2021-03-23 00:00:00+00:00,168.59205627441406,174.2675018310547,143.4633026123047,155.5417938232422,587678,0.0,0.0
2021-03-24 00:00:00+00:00,155.4785919189453,161.6957550048828,129.84397888183594,141.81182861328125,907771,0.0,0.0
2021-03-25 00:00:00+00:00,141.61795043945312,141.6563720703125,104.84815979003906,108.33586120605469,1003946,0.0,0.0
2021-03-26 00:00:00+00:00,108.31657409667969,134.94773864746094,107.86731719970703,123.29839324951172,504551,0.0,0.0
2021-03-27 00:00:00+00:00,124.54199981689453,139.12034606933594,122.58979034423828,125.27993774414062,525011,0.0,0.0
2021-03-28 00:00:00+00:00,125.28465270996094,131.8859100341797,108.2479476928711,114.4692611694336,853029,0.0,0.0
2021-03-29 00:00:00+00:00,114.48402404785156,138.97994995117188,104.25939178466797,126.17652893066406,614314,0.0,0.0
2021-03-30 00:00:00+00:00,126.18030548095703,135.4593505859375,111.93223571777344,124.71842956542969,1054455,0.0,0.0
2021-03-31 00:00:00+00:00,124.6955795288086,126.40471649169922,109.58815002441406,115.58075714111328,607052,0.0,0.0
2021-04-01 00:00:00+00:00,115.30464172363281,124.44271087646484,111.0329360961914,114.74176025390625,405824,0.0,0.0
2021-04-02 00:00:00+00:00,114.99717712402344,159.48155212402344,111.53018951416016,142.1470184326172,3135846,0.0,0.0
2021-04-03 00:00:00+00:00,142.14093017578125,167.13958740234375,139.00502014160156,155.2623291015625,2841345,0.0,0.0
2021-04-04 00:00:00+00:00,154.94924926757812,184.60702514648438,139.55364990234375,168.50634765625,2721621,0.0,0.0
2021-04-05 00:00:00+00:00,168.16717529296875,181.4197540283203,147.92019653320312,148.7918701171875,1891246,0.0,0.0
2021-04-06 00:00:00+00:00,148.80923461914062,166.8419189453125,139.58831787109375,162.90049743652344,1781902,0.0,0.0
2021-04-07 00:00:00+00:00,162.82618713378906,168.65257263183594,133.92169189453125,138.17222595214844,1039634,0.0,0.0
2021-04-08 00:00:00+00:00,137.86996459960938,146.7549285888672,132.699951171875,141.4875946044922,675008,0.0,0.0
2021-04-09 00:00:00+00:00,141.5327911376953,146.58094787597656,123.827392578125,130.35986328125,828209,0.0,0.0
2021-04-10 00:00:00+00:00,130.37249755859375,135.63418579101562,102.18846130371094,117.9897689819336,1443438,0.0,0.0
2021-04-11 00:00:00+00:00,117.99238586425781,122.49273681640625,105.32936096191406,109.1235122680664,1811614,0.0,0.0
2021-04-12 00:00:00+00:00,109.1059341430664,118.19219970703125,103.25040435791016,106.73954010009766,1183433,0.0,0.0
2021-04-13 00:00:00+00:00,106.86526489257812,110.209228515625,92.85261535644531,94.21590423583984,1056684,0.0,0.0
2021-04-14 00:00:00+00:00,94.33387756347656,115.8765640258789,92.66798400878906,114.6182632446289,1418609,0.0,0.0
2021-04-15 00:00:00+00:00,114.20396423339844,115.64313507080078,98.48344421386719,105.669921875,760738,0.0,0.0
2021-04-16 00:00:00+00:00,106.79785919189453,106.97758483886719,83.9771728515625,92.94522094726562,1468729,0.0,0.0
2021-04-17 00:00:00+00:00,92.99852752685547,98.07681274414062,84.48954010009766,85.94628143310547,1306401,0.0,0.0
