TIMESTAMP,CLA18371_OPEN_PRICE_USD,CLA18371_HIGH_PRICE_USD,CLA18371_LOW_PRICE_USD,CLA18371_CLOSE_PRICE_USD,CLA18371_VOLUME_USD,CLA18371_DIVIDENDS_USD,CLA18371_STOCK_SPLITS_USD
2022-03-29 00:00:00+00:00,1.8798279762268066,1.9611999988555908,1.8126189708709717,1.8417479991912842,55016,0.0,0.0
2022-03-30 00:00:00+00:00,1.8416210412979126,1.8658440113067627,1.7641290426254272,1.7891199588775635,67398,0.0,0.0
2022-03-31 00:00:00+00:00,1.788782000541687,1.8763439655303955,1.6636329889297485,1.6682130098342896,68991,0.0,0.0
2022-04-01 00:00:00+00:00,1.6686179637908936,1.677219033241272,1.5455520153045654,1.5549410581588745,14852,0.0,0.0
2022-04-02 00:00:00+00:00,1.5550049543380737,1.5983229875564575,1.5015889406204224,1.5015889406204224,15249,0.0,0.0
2022-04-03 00:00:00+00:00,1.5017369985580444,1.5377789735794067,1.47154700756073,1.5324950218200684,6607,0.0,0.0
2022-04-04 00:00:00+00:00,1.532160997390747,1.567795991897583,1.4034980535507202,1.4166280031204224,19292,0.0,0.0
2022-04-05 00:00:00+00:00,1.416725993156433,1.4225000143051147,1.3058090209960938,1.3751939535140991,6570,0.0,0.0
2022-04-06 00:00:00+00:00,1.3745720386505127,1.4061100482940674,1.332308053970337,1.3431240320205688,13575,0.0,0.0
2022-04-07 00:00:00+00:00,1.3431719541549683,1.3560930490493774,1.2211560010910034,1.235018014907837,3579,0.0,0.0
2022-04-08 00:00:00+00:00,1.2350289821624756,1.2433340549468994,1.192370057106018,1.195039987564087,7332,0.0,0.0
2022-04-09 00:00:00+00:00,1.1950429677963257,1.2083580493927002,1.1523269414901733,1.162300944328308,4809,0.0,0.0
2022-04-10 00:00:00+00:00,1.16245698928833,1.168707013130188,1.1455529928207397,1.1467039585113525,4555,0.0,0.0
2022-04-11 00:00:00+00:00,1.146317958831787,1.1470379829406738,0.9580749869346619,0.9602850079536438,11422,0.0,0.0
