TIMESTAMP,REVV_OPEN_PRICE_USD,REVV_HIGH_PRICE_USD,REVV_LOW_PRICE_USD,REVV_CLOSE_PRICE_USD,REVV_VOLUME_USD,REVV_DIVIDENDS_USD,REVV_STOCK_SPLITS_USD
2020-09-10 00:00:00+00:00,0.016039999201893806,0.016172999516129494,0.015344999730587006,0.016036000102758408,42910,0.0,0.0
2020-09-11 00:00:00+00:00,0.01604500040411949,0.01886500045657158,0.015281000174582005,0.016255000606179237,129402,0.0,0.0
2020-09-12 00:00:00+00:00,0.016253000125288963,0.016954999417066574,0.014624999836087227,0.014698999933898449,36813,0.0,0.0
2020-09-13 00:00:00+00:00,0.014697999693453312,0.01593800075352192,0.014202999882400036,0.015382000245153904,27834,0.0,0.0
2020-09-14 00:00:00+00:00,0.015398000366985798,0.015491999685764313,0.013803999871015549,0.015070999972522259,106573,0.0,0.0
2020-09-15 00:00:00+00:00,0.015070999972522259,0.015383999794721603,0.01399100013077259,0.014047999866306782,75767,0.0,0.0
2020-09-16 00:00:00+00:00,0.014047999866306782,0.0278329998254776,0.013030000030994415,0.017430000007152557,723921,0.0,0.0
2020-09-17 00:00:00+00:00,0.01740800030529499,0.017799999564886093,0.013470999896526337,0.016777999699115753,121963,0.0,0.0
2020-09-18 00:00:00+00:00,0.01676899939775467,0.01733900047838688,0.012755000032484531,0.013136000372469425,187759,0.0,0.0
2020-09-19 00:00:00+00:00,0.013148000463843346,0.013687999919056892,0.012493999674916267,0.012986999936401844,126884,0.0,0.0
2020-09-20 00:00:00+00:00,0.012989000417292118,0.019450999796390533,0.01205500029027462,0.01232600025832653,158512,0.0,0.0
2020-09-21 00:00:00+00:00,0.01232600025832653,0.012423999607563019,0.009476999752223492,0.009657000191509724,242023,0.0,0.0
2020-09-22 00:00:00+00:00,0.009670999832451344,0.021678000688552856,0.009630000218749046,0.015596999786794186,700599,0.0,0.0
2020-09-23 00:00:00+00:00,0.01625099964439869,0.01718599908053875,0.013073000125586987,0.013939999975264072,372661,0.0,0.0
2020-09-24 00:00:00+00:00,0.01397200021892786,0.017580000683665276,0.013426000252366066,0.0168830007314682,449593,0.0,0.0
2020-09-25 00:00:00+00:00,0.01691400073468685,0.01950399950146675,0.016217000782489777,0.01895900070667267,355805,0.0,0.0
2020-09-26 00:00:00+00:00,0.018996000289916992,0.02466299943625927,0.016323000192642212,0.021105000749230385,311544,0.0,0.0
2020-09-27 00:00:00+00:00,0.020461000502109528,0.021245000883936882,0.019152000546455383,0.01922599971294403,346808,0.0,0.0
2020-09-28 00:00:00+00:00,0.01919800043106079,0.020452000200748444,0.01717899926006794,0.019557999446988106,440128,0.0,0.0
2020-09-29 00:00:00+00:00,0.019557999446988106,0.02078700065612793,0.019525999203324318,0.020207000896334648,392773,0.0,0.0
2020-09-30 00:00:00+00:00,0.020198000594973564,0.025002000853419304,0.01800600066781044,0.0236239992082119,1311165,0.0,0.0
2020-10-01 00:00:00+00:00,0.0236239992082119,0.03532399982213974,0.0236239992082119,0.033197999000549316,1711257,0.0,0.0
2020-10-02 00:00:00+00:00,0.03294700011610985,0.033514998853206635,0.027897000312805176,0.030007999390363693,1699717,0.0,0.0
2020-10-03 00:00:00+00:00,0.029774999246001244,0.03048199974000454,0.026653999462723732,0.027488000690937042,868232,0.0,0.0
2020-10-04 00:00:00+00:00,0.0277670007199049,0.02860499918460846,0.026458999142050743,0.0277709998190403,943658,0.0,0.0
2020-10-05 00:00:00+00:00,0.027684999629855156,0.028001999482512474,0.016023999080061913,0.01931600086390972,1527797,0.0,0.0
2020-10-06 00:00:00+00:00,0.019315000623464584,0.019888000562787056,0.015822000801563263,0.015831999480724335,526991,0.0,0.0
2020-10-07 00:00:00+00:00,0.015831999480724335,0.018635999411344528,0.015639999881386757,0.017983999103307724,657122,0.0,0.0
2020-10-08 00:00:00+00:00,0.017904000356793404,0.019060999155044556,0.016947999596595764,0.01696700043976307,560574,0.0,0.0
2020-10-09 00:00:00+00:00,0.016964999958872795,0.017761999741196632,0.01495600026100874,0.01592699997127056,435581,0.0,0.0
2020-10-10 00:00:00+00:00,0.015917999669909477,0.018372999504208565,0.015333999879658222,0.01570799946784973,458254,0.0,0.0
2020-10-11 00:00:00+00:00,0.01570799946784973,0.019008999690413475,0.015081999823451042,0.016311999410390854,475986,0.0,0.0
2020-10-12 00:00:00+00:00,0.016311999410390854,0.019032999873161316,0.016304999589920044,0.01787799969315529,690235,0.0,0.0
2020-10-13 00:00:00+00:00,0.01787799969315529,0.02453799918293953,0.016682999208569527,0.02108299918472767,582098,0.0,0.0
