TIMESTAMP,JONES_OPEN_PRICE_USD,JONES_HIGH_PRICE_USD,JONES_LOW_PRICE_USD,JONES_CLOSE_PRICE_USD,JONES_VOLUME_USD,JONES_DIVIDENDS_USD,JONES_STOCK_SPLITS_USD
2022-01-31 00:00:00+00:00,15.859390258789062,21.174476623535156,11.768630027770996,16.397571563720703,16311749,0.0,0.0
2022-02-01 00:00:00+00:00,16.39756965637207,17.07992935180664,10.747244834899902,13.61011791229248,6937696,0.0,0.0
2022-02-02 00:00:00+00:00,13.610118865966797,15.097391128540039,10.030479431152344,12.095416069030762,3765003,0.0,0.0
2022-02-03 00:00:00+00:00,12.095416069030762,16.07701301574707,10.292736053466797,14.152507781982422,3740509,0.0,0.0
2022-02-04 00:00:00+00:00,14.152507781982422,17.300289154052734,13.860480308532715,16.48440170288086,3162263,0.0,0.0
2022-02-05 00:00:00+00:00,16.48452377319336,16.966537475585938,12.910093307495117,13.963817596435547,2424782,0.0,0.0
2022-02-06 00:00:00+00:00,13.963750839233398,15.155423164367676,11.624420166015625,13.091889381408691,4841998,0.0,0.0
2022-02-07 00:00:00+00:00,13.091972351074219,13.784540176391602,10.544761657714844,12.549975395202637,5958486,0.0,0.0
2022-02-08 00:00:00+00:00,12.550118446350098,14.62926197052002,11.76675033569336,13.332337379455566,4389246,0.0,0.0
2022-02-09 00:00:00+00:00,13.332131385803223,15.173055648803711,11.909985542297363,13.839987754821777,4908200,0.0,0.0
2022-02-10 00:00:00+00:00,13.840002059936523,15.301209449768066,12.885665893554688,12.886087417602539,3524625,0.0,0.0
2022-02-11 00:00:00+00:00,12.885972023010254,13.394614219665527,10.858409881591797,11.33989143371582,3825796,0.0,0.0
2022-02-12 00:00:00+00:00,11.339914321899414,11.457297325134277,10.293227195739746,10.405366897583008,945438,0.0,0.0
2022-02-13 00:00:00+00:00,10.406967163085938,10.773731231689453,9.59108829498291,9.614974975585938,1108066,0.0,0.0
2022-02-14 00:00:00+00:00,9.614980697631836,9.614980697631836,6.967680931091309,7.946853160858154,5075535,0.0,0.0
2022-02-15 00:00:00+00:00,7.946760177612305,10.231961250305176,7.91594123840332,9.97492504119873,1936455,0.0,0.0
2022-02-16 00:00:00+00:00,9.974756240844727,10.125548362731934,8.122762680053711,8.80380630493164,2024003,0.0,0.0
2022-02-17 00:00:00+00:00,8.803400993347168,8.84666919708252,6.7470550537109375,7.440515041351318,1451198,0.0,0.0
2022-02-18 00:00:00+00:00,7.440517902374268,7.866383075714111,6.746744155883789,6.763510227203369,1052461,0.0,0.0
2022-02-19 00:00:00+00:00,6.763459205627441,7.1046600341796875,6.111342906951904,6.153588771820068,767489,0.0,0.0
2022-02-20 00:00:00+00:00,6.153580188751221,6.190169811248779,5.5138139724731445,6.002859115600586,534925,0.0,0.0
2022-02-21 00:00:00+00:00,6.002780914306641,6.407464981079102,5.4567790031433105,5.502106189727783,1035336,0.0,0.0
2022-02-22 00:00:00+00:00,5.502150058746338,5.559450149536133,4.866583824157715,5.235067844390869,1235591,0.0,0.0
2022-02-23 00:00:00+00:00,5.2349700927734375,5.863903999328613,5.1879777908325195,5.268462181091309,573176,0.0,0.0
2022-02-24 00:00:00+00:00,5.268474102020264,5.268474102020264,3.8756730556488037,4.689136028289795,1194397,0.0,0.0
2022-02-25 00:00:00+00:00,4.689107894897461,5.95644998550415,4.592367172241211,5.791440010070801,919696,0.0,0.0
2022-02-26 00:00:00+00:00,5.791426181793213,8.07053279876709,5.569803237915039,7.073853015899658,2285376,0.0,0.0
2022-02-27 00:00:00+00:00,7.073779106140137,7.300351142883301,5.720740795135498,6.112492084503174,2223705,0.0,0.0
2022-02-28 00:00:00+00:00,6.11248779296875,6.56081485748291,5.747429847717285,6.39871883392334,1880130,0.0,0.0
2022-03-01 00:00:00+00:00,6.398726940155029,6.957356929779053,5.960923194885254,6.956632137298584,2102005,0.0,0.0
2022-03-02 00:00:00+00:00,6.956625938415527,7.337283134460449,5.900472164154053,6.138051986694336,2207364,0.0,0.0
2022-03-03 00:00:00+00:00,6.13804817199707,6.1450910568237305,5.471543788909912,5.515207767486572,1436681,0.0,0.0
2022-03-04 00:00:00+00:00,5.515215873718262,5.516467094421387,5.1191630363464355,5.15859317779541,747445,0.0,0.0
2022-03-05 00:00:00+00:00,5.158720016479492,5.158720016479492,5.093496799468994,5.1100239753723145,615158,0.0,0.0
2022-03-06 00:00:00+00:00,5.110016822814941,5.1160569190979,4.638106822967529,4.638172149658203,582211,0.0,0.0
2022-03-07 00:00:00+00:00,4.638212203979492,4.810100078582764,4.487421035766602,4.487430095672607,772765,0.0,0.0
2022-03-08 00:00:00+00:00,4.4873480796813965,4.741376876831055,4.209484100341797,4.283665180206299,905829,0.0,0.0
2022-03-09 00:00:00+00:00,4.283451080322266,4.695032119750977,4.279962062835693,4.655642986297607,596221,0.0,0.0
2022-03-10 00:00:00+00:00,4.655614852905273,4.656603813171387,4.155696868896484,4.168017864227295,621677,0.0,0.0
2022-03-11 00:00:00+00:00,4.168046951293945,4.168835163116455,3.6366019248962402,3.7433459758758545,810048,0.0,0.0
2022-03-12 00:00:00+00:00,3.743360996246338,3.802462100982666,3.68328595161438,3.7556378841400146,471475,0.0,0.0
2022-03-13 00:00:00+00:00,3.7556650638580322,3.817441940307617,3.7186739444732666,3.784471035003662,485302,0.0,0.0
2022-03-14 00:00:00+00:00,3.7844629287719727,3.8380579948425293,3.6499791145324707,3.7768709659576416,471042,0.0,0.0
2022-03-15 00:00:00+00:00,3.776853084564209,3.799056053161621,3.5807769298553467,3.6966090202331543,517508,0.0,0.0
2022-03-16 00:00:00+00:00,3.6966030597686768,3.852792978286743,3.6437559127807617,3.84254789352417,523574,0.0,0.0
2022-03-17 00:00:00+00:00,3.8425440788269043,4.132841110229492,3.8324830532073975,4.132841110229492,530822,0.0,0.0
2022-03-18 00:00:00+00:00,4.1328020095825195,4.24885892868042,3.968609094619751,4.24811315536499,558443,0.0,0.0
2022-03-19 00:00:00+00:00,4.248098850250244,4.959775924682617,4.247251033782959,4.959775924682617,973068,0.0,0.0
2022-03-20 00:00:00+00:00,4.959781169891357,5.0342278480529785,4.400309085845947,4.6287689208984375,963503,0.0,0.0
2022-03-21 00:00:00+00:00,4.62875509262085,5.8965229988098145,4.618581771850586,5.896492004394531,1097701,0.0,0.0
2022-03-22 00:00:00+00:00,5.896484851837158,6.323069095611572,5.3875250816345215,5.969544887542725,1617103,0.0,0.0
2022-03-23 00:00:00+00:00,5.9695329666137695,6.6439127922058105,5.765594959259033,6.6437811851501465,1142001,0.0,0.0
2022-03-24 00:00:00+00:00,6.643869876861572,8.053714752197266,6.643869876861572,7.995974063873291,1771734,0.0,0.0
