TIMESTAMP,GOATS_OPEN_PRICE_USD,GOATS_HIGH_PRICE_USD,GOATS_LOW_PRICE_USD,GOATS_CLOSE_PRICE_USD,GOATS_VOLUME_USD,GOATS_DIVIDENDS_USD,GOATS_STOCK_SPLITS_USD
2024-12-06 00:00:00+00:00,0.002242000075057149,0.0023129999171942472,0.0015979999443516135,0.0017810000572353601,23411575,0.0,0.0
2024-12-07 00:00:00+00:00,0.0017790000420063734,0.001782999956049025,0.001623000018298626,0.0016550000291317701,8658534,0.0,0.0
2024-12-08 00:00:00+00:00,0.0016560000367462635,0.001702000037766993,0.0015180000336840749,0.0015699999639764428,8855596,0.0,0.0
2024-12-09 00:00:00+00:00,0.0015670000575482845,0.0016329999780282378,0.0011630000080913305,0.0011950000189244747,9583766,0.0,0.0
2024-12-10 00:00:00+00:00,0.0011950000189244747,0.0013640000252053142,0.0010460000485181808,0.0011390000581741333,12137169,0.0,0.0
2024-12-11 00:00:00+00:00,0.0011370000429451466,0.0013360000448301435,0.0011099999537691474,0.0012280000373721123,15575292,0.0,0.0
2024-12-12 00:00:00+00:00,0.001227000029757619,0.0013279999839141965,0.001075000036507845,0.00108299998100847,21057458,0.0,0.0
2024-12-13 00:00:00+00:00,0.0010839999886229634,0.0011879999656230211,0.0010809999657794833,0.0011579999700188637,23701661,0.0,0.0
2024-12-14 00:00:00+00:00,0.0011579999700188637,0.001420999993570149,0.0011030000168830156,0.0012019999558106065,29976417,0.0,0.0
2024-12-15 00:00:00+00:00,0.0012019999558106065,0.001361000002361834,0.001158999977633357,0.0012110000243410468,27379289,0.0,0.0
2024-12-16 00:00:00+00:00,0.0012110000243410468,0.0012929999502375722,0.0011399999493733048,0.0011569999624043703,21100729,0.0,0.0
2024-12-17 00:00:00+00:00,0.0011569999624043703,0.0011859999503940344,0.0010580000234767795,0.0011030000168830156,16469281,0.0,0.0
2024-12-18 00:00:00+00:00,0.0011030000168830156,0.0011449999874457717,0.0009720000089146197,0.0009869999485090375,14552699,0.0,0.0
2024-12-19 00:00:00+00:00,0.0009869999485090375,0.0010010000551119447,0.000859999970998615,0.0008759999764151871,12645038,0.0,0.0
2024-12-20 00:00:00+00:00,0.0008759999764151871,0.0009350000182166696,0.0007249999907799065,0.0008839999791234732,12794182,0.0,0.0
2024-12-21 00:00:00+00:00,0.0008839999791234732,0.000965000013820827,0.0007960000075399876,0.0007989999721758068,12738692,0.0,0.0
2024-12-22 00:00:00+00:00,0.0007989999721758068,0.0008490000036545098,0.0007970000151544809,0.0008229999803006649,12120062,0.0,0.0
2024-12-23 00:00:00+00:00,0.0008229999803006649,0.0009410000056959689,0.0007939999923110008,0.0008870000019669533,13691333,0.0,0.0
2024-12-24 00:00:00+00:00,0.0008870000019669533,0.0009510000236332417,0.0008430000161752105,0.0008820000221021473,12961314,0.0,0.0
2024-12-25 00:00:00+00:00,0.0008820000221021473,0.0009599999757483602,0.0008490000036545098,0.0009510000236332417,16263704,0.0,0.0
2024-12-26 00:00:00+00:00,0.0009500000160187483,0.0009529999806545675,0.0007910000276751816,0.0008120000129565597,13081597,0.0,0.0
2024-12-27 00:00:00+00:00,0.0008120000129565597,0.0008299999753944576,0.000783999974373728,0.0007939999923110008,11669336,0.0,0.0
2024-12-28 00:00:00+00:00,0.0007939999923110008,0.0008360000210814178,0.0007919999770820141,0.0008060000254772604,11661317,0.0,0.0
2024-12-29 00:00:00+00:00,0.000805000017862767,0.0008340000058524311,0.0007769999792799354,0.0007939999923110008,11305506,0.0,0.0
2024-12-30 00:00:00+00:00,0.0007939999923110008,0.0008140000281855464,0.0007259999983943999,0.0007580000092275441,10849102,0.0,0.0
2024-12-31 00:00:00+00:00,0.0007580000092275441,0.0007680000271648169,0.0007019999902695417,0.0007159999804571271,11201653,0.0,0.0
