TIMESTAMP,PRIX_OPEN_PRICE_USD,PRIX_HIGH_PRICE_USD,PRIX_LOW_PRICE_USD,PRIX_CLOSE_PRICE_USD,PRIX_VOLUME_USD,PRIX_DIVIDENDS_USD,PRIX_STOCK_SPLITS_USD
2017-11-16 00:00:00+00:00,3.2332398891448975,4.265979766845703,3.1231400966644287,3.1231400966644287,99333,0.0,0.0
2017-11-17 00:00:00+00:00,3.1223700046539307,3.5701100826263428,2.3638200759887695,2.6567699909210205,111677,0.0,0.0
2017-11-18 00:00:00+00:00,2.6527700424194336,2.6606099605560303,1.45100998878479,1.7390700578689575,37341,0.0,0.0
2017-11-19 00:00:00+00:00,1.734570026397705,2.1831700801849365,1.5967600345611572,1.9160699844360352,13115,0.0,0.0
2017-11-20 00:00:00+00:00,1.9140100479125977,2.1381900310516357,1.5807000398635864,2.0102601051330566,25979,0.0,0.0
2017-11-21 00:00:00+00:00,2.0070900917053223,2.0937399864196777,1.5006999969482422,1.5424200296401978,6678,0.0,0.0
2017-11-22 00:00:00+00:00,1.5443999767303467,4.977640151977539,1.4694199562072754,4.916900157928467,25874,0.0,0.0
2017-11-23 00:00:00+00:00,4.913599967956543,4.931690216064453,1.7589399814605713,2.062030076980591,55926,0.0,0.0
2017-11-24 00:00:00+00:00,2.0519700050354004,2.4125900268554688,1.8444499969482422,1.9968500137329102,18677,0.0,0.0
2017-11-25 00:00:00+00:00,1.9963500499725342,2.335010051727295,1.5708099603652954,2.0644400119781494,11191,0.0,0.0
2017-11-26 00:00:00+00:00,2.064379930496216,2.0654499530792236,1.5286600589752197,1.5307400226593018,11061,0.0,0.0
2017-11-27 00:00:00+00:00,1.53056001663208,2.036910057067871,1.5202499628067017,1.8254300355911255,49513,0.0,0.0
2017-11-28 00:00:00+00:00,1.823199987411499,1.9031699895858765,1.726989984512329,1.8537299633026123,79255,0.0,0.0
2017-11-29 00:00:00+00:00,1.8549699783325195,1.9287999868392944,1.4298900365829468,1.6200200319290161,43159,0.0,0.0
2017-11-30 00:00:00+00:00,1.6409399509429932,1.8015400171279907,1.09906005859375,1.4477399587631226,139342,0.0,0.0
2017-12-01 00:00:00+00:00,1.4440799951553345,2.184070110321045,1.3466700315475464,1.771209955215454,152599,0.0,0.0
2017-12-02 00:00:00+00:00,1.7710700035095215,1.8062700033187866,1.0500099658966064,1.2450499534606934,9814,0.0,0.0
2017-12-03 00:00:00+00:00,1.3028000593185425,1.6927499771118164,1.1967500448226929,1.2360299825668335,64999,0.0,0.0
2017-12-04 00:00:00+00:00,1.3043700456619263,1.4325300455093384,1.207759976387024,1.366320013999939,27072,0.0,0.0
2017-12-05 00:00:00+00:00,1.367210030555725,1.4664700031280518,1.2260099649429321,1.4125100374221802,10590,0.0,0.0
2017-12-06 00:00:00+00:00,1.4097399711608887,2.614650011062622,1.397439956665039,2.0510499477386475,7403,0.0,0.0
2017-12-07 00:00:00+00:00,2.0469300746917725,2.2721800804138184,1.5676699876785278,1.7755399942398071,11182,0.0,0.0
2017-12-08 00:00:00+00:00,1.7789100408554077,2.2475099563598633,1.7023600339889526,1.8694299459457397,12791,0.0,0.0
2017-12-09 00:00:00+00:00,1.8683799505233765,2.2785699367523193,1.5608099699020386,1.6314599514007568,12154,0.0,0.0
2017-12-10 00:00:00+00:00,1.6373599767684937,1.7797199487686157,1.3140000104904175,1.487380027770996,18917,0.0,0.0
2017-12-11 00:00:00+00:00,1.4833300113677979,1.8902499675750732,1.3858699798583984,1.8603399991989136,21519,0.0,0.0
2017-12-12 00:00:00+00:00,1.8534899950027466,1.991729974746704,1.6032099723815918,1.8862899541854858,25426,0.0,0.0
2017-12-13 00:00:00+00:00,1.8876099586486816,1.9272600412368774,1.6831200122833252,1.831279993057251,5761,0.0,0.0
2017-12-14 00:00:00+00:00,1.8124099969863892,1.961210012435913,1.4835799932479858,1.818120002746582,10148,0.0,0.0
2017-12-15 00:00:00+00:00,1.816830039024353,1.9097199440002441,1.4809499979019165,1.514389991760254,7231,0.0,0.0
2017-12-16 00:00:00+00:00,1.5197900533676147,1.6711699962615967,1.4070500135421753,1.565850019454956,12202,0.0,0.0
2017-12-17 00:00:00+00:00,1.5666300058364868,1.6529200077056885,1.3999300003051758,1.4441200494766235,22230,0.0,0.0
2017-12-18 00:00:00+00:00,1.4428199529647827,1.7538399696350098,1.379349946975708,1.6338800191879272,15479,0.0,0.0
2017-12-19 00:00:00+00:00,1.6305999755859375,2.0547099113464355,1.5667699575424194,1.6905499696731567,10256,0.0,0.0
2017-12-20 00:00:00+00:00,1.6888099908828735,1.8158400058746338,1.440619945526123,1.5483800172805786,13314,0.0,0.0
2017-12-21 00:00:00+00:00,1.5554399490356445,2.1620500087738037,1.4852399826049805,1.9082800149917603,7248,0.0,0.0
2017-12-22 00:00:00+00:00,1.9148999452590942,2.268510103225708,1.3372999429702759,1.5714999437332153,8744,0.0,0.0
2017-12-23 00:00:00+00:00,1.585379958152771,2.0470399856567383,1.4335399866104126,1.65038001537323,15675,0.0,0.0
2017-12-24 00:00:00+00:00,1.6694300174713135,2.03164005279541,1.433840036392212,1.5824999809265137,11827,0.0,0.0
2017-12-25 00:00:00+00:00,1.5973600149154663,2.257319927215576,1.593019962310791,2.1037399768829346,12123,0.0,0.0
2017-12-26 00:00:00+00:00,2.103990077972412,2.5061099529266357,1.8195899724960327,2.4802300930023193,12423,0.0,0.0
2017-12-27 00:00:00+00:00,2.4979701042175293,4.3277997970581055,2.200969934463501,3.2518200874328613,64194,0.0,0.0
2017-12-28 00:00:00+00:00,3.2897000312805176,3.514699935913086,2.6316800117492676,2.963020086288452,26186,0.0,0.0
2017-12-29 00:00:00+00:00,3.105839967727661,7.4586100578308105,2.8035900592803955,5.7693400382995605,93734,0.0,0.0
2017-12-30 00:00:00+00:00,5.755350112915039,14.543800354003906,3.945650100708008,5.221199989318848,67446,0.0,0.0
2017-12-31 00:00:00+00:00,5.172850131988525,6.31751012802124,3.653320074081421,5.583809852600098,86027,0.0,0.0
2018-01-01 00:00:00+00:00,5.584849834442139,8.164649963378906,4.496530055999756,8.164649963378906,109313,0.0,0.0
2018-01-02 00:00:00+00:00,7.054150104522705,9.239080429077148,5.051990032196045,5.835090160369873,110211,0.0,0.0
