TIMESTAMP,CHOW33313_OPEN_PRICE_USD,CHOW33313_HIGH_PRICE_USD,CHOW33313_LOW_PRICE_USD,CHOW33313_CLOSE_PRICE_USD,CHOW33313_VOLUME_USD,CHOW33313_DIVIDENDS_USD,CHOW33313_STOCK_SPLITS_USD
2024-10-04 00:00:00+00:00,0.004472999833524227,0.006258000154048204,0.004472000058740377,0.005907000042498112,338447,0.0,0.0
2024-10-05 00:00:00+00:00,0.005907000042498112,0.006099999882280827,0.004017999861389399,0.005104000214487314,269934,0.0,0.0
2024-10-06 00:00:00+00:00,0.005104000214487314,0.005166999995708466,0.0018660000059753656,0.0018980000168085098,278011,0.0,0.0
2024-10-07 00:00:00+00:00,0.0018980000168085098,0.0034099998883903027,0.0018820000113919377,0.0031850000377744436,226522,0.0,0.0
2024-10-08 00:00:00+00:00,0.0031850000377744436,0.003959000110626221,0.0025369999930262566,0.003665999975055456,148156,0.0,0.0
2024-10-09 00:00:00+00:00,0.003665999975055456,0.004385999869555235,0.0035439999774098396,0.003819999983534217,579046,0.0,0.0
2024-10-10 00:00:00+00:00,0.003819999983534217,0.003855000017210841,0.0025220001116394997,0.0027759999502450228,227678,0.0,0.0
2024-10-11 00:00:00+00:00,0.0027759999502450228,0.0031030001118779182,0.0025740000419318676,0.0028230000752955675,202636,0.0,0.0
2024-10-12 00:00:00+00:00,0.0028230000752955675,0.0028230000752955675,0.0018100000452250242,0.0018110000528395176,169365,0.0,0.0
2024-10-13 00:00:00+00:00,0.0018110000528395176,0.0021669999696314335,0.0016479999758303165,0.0020840000361204147,88112,0.0,0.0
2024-10-14 00:00:00+00:00,0.0020840000361204147,0.0031610000878572464,0.0019209999591112137,0.0029410000424832106,120345,0.0,0.0
2024-10-15 00:00:00+00:00,0.0029410000424832106,0.0029410000424832106,0.002111000008881092,0.0021180000621825457,139003,0.0,0.0
2024-10-16 00:00:00+00:00,0.0021180000621825457,0.0024560000747442245,0.002113000024110079,0.002455000067129731,96113,0.0,0.0
2024-10-17 00:00:00+00:00,0.002455000067129731,0.002457000082358718,0.001462999964132905,0.0014669999945908785,125398,0.0,0.0
2024-10-18 00:00:00+00:00,0.0014669999945908785,0.0016090000281110406,0.0014479999663308263,0.001588999992236495,83398,0.0,0.0
