TIMESTAMP,MBET35800_OPEN_PRICE_USD,MBET35800_HIGH_PRICE_USD,MBET35800_LOW_PRICE_USD,MBET35800_CLOSE_PRICE_USD,MBET35800_VOLUME_USD,MBET35800_DIVIDENDS_USD,MBET35800_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.0006510000093840063,0.0006750000175088644,0.0006309999735094607,0.0006750000175088644,0,0.0,0.0
2025-04-02 00:00:00+00:00,0.0006750000175088644,0.0006750000175088644,0.000526999996509403,0.0005549999768845737,0,0.0,0.0
2025-04-03 00:00:00+00:00,0.0005549999768845737,0.0005549999768845737,0.000371000001905486,0.0003760000108741224,0,0.0,0.0
2025-04-04 00:00:00+00:00,0.0003760000108741224,0.00037799999699927866,0.0003490000090096146,0.0003499999875202775,0,0.0,0.0
2025-04-05 00:00:00+00:00,0.0003499999875202775,0.0003499999875202775,0.00034500000765547156,0.0003459999861661345,0,0.0,0.0
2025-04-06 00:00:00+00:00,0.0003459999861661345,0.0003480000013951212,0.0002809999859891832,0.0002809999859891832,0,0.0,0.0
2025-04-07 00:00:00+00:00,0.0002809999859891832,0.0002899999963119626,0.0002640000020619482,0.0002899999963119626,0,0.0,0.0
2025-04-08 00:00:00+00:00,0.0002899999963119626,0.0002899999963119626,0.0002789999998640269,0.0002789999998640269,0,0.0,0.0
2025-04-09 00:00:00+00:00,0.0002789999998640269,0.0002809999859891832,0.00026199998683296144,0.0002640000020619482,0,0.0,0.0
2025-04-10 00:00:00+00:00,0.0002640000020619482,0.00026500000967644155,0.00025400001322850585,0.00026500000967644155,374,0.0,0.0
2025-04-11 00:00:00+00:00,0.00026500000967644155,0.0002800000074785203,0.00026500000967644155,0.00027600000612437725,0,0.0,0.0
2025-04-12 00:00:00+00:00,0.00027600000612437725,0.0003009999927598983,0.00027600000612437725,0.000295000005280599,0,0.0,0.0
2025-04-13 00:00:00+00:00,0.000295000005280599,0.000295000005280599,0.0002730000123847276,0.0002730000123847276,0,0.0,0.0
2025-04-14 00:00:00+00:00,0.0002730000123847276,0.0002730000123847276,0.0002730000123847276,0.0002730000123847276,0,0.0,0.0
2025-04-15 00:00:00+00:00,0.0002730000123847276,0.0002800000074785203,0.00026500000967644155,0.00026500000967644155,0,0.0,0.0
2025-04-16 00:00:00+00:00,0.00026500000967644155,0.00026500000967644155,0.0002479999966453761,0.0002479999966453761,0,0.0,0.0
2025-04-17 00:00:00+00:00,0.0002479999966453761,0.0002479999966453761,5.8000001445179805e-05,5.999999848427251e-05,30544,0.0,0.0
2025-04-18 00:00:00+00:00,5.999999848427251e-05,5.999999848427251e-05,5.6000000768108293e-05,5.700000110664405e-05,0,0.0,0.0
2025-04-19 00:00:00+00:00,5.700000110664405e-05,5.999999848427251e-05,5.700000110664405e-05,5.900000178371556e-05,0,0.0,0.0
2025-04-20 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,5.700000110664405e-05,5.700000110664405e-05,0,0.0,0.0
2025-04-21 00:00:00+00:00,5.700000110664405e-05,5.999999848427251e-05,5.700000110664405e-05,5.999999848427251e-05,0,0.0,0.0
2025-04-22 00:00:00+00:00,5.999999848427251e-05,5.999999848427251e-05,5.999999848427251e-05,5.999999848427251e-05,0,0.0,0.0
