TIMESTAMP,POLIS11213_OPEN_PRICE_USD,POLIS11213_HIGH_PRICE_USD,POLIS11213_LOW_PRICE_USD,POLIS11213_CLOSE_PRICE_USD,POLIS11213_VOLUME_USD,POLIS11213_DIVIDENDS_USD,POLIS11213_STOCK_SPLITS_USD
2021-09-03 00:00:00+00:00,8.619277000427246,13.900012016296387,7.6700310707092285,12.02587890625,64351519,0.0,0.0
2021-09-04 00:00:00+00:00,12.019954681396484,19.230195999145508,11.985920906066895,14.569976806640625,87925399,0.0,0.0
2021-09-05 00:00:00+00:00,14.500032424926758,15.701491355895996,12.500370025634766,13.445500373840332,33466770,0.0,0.0
2021-09-06 00:00:00+00:00,13.445472717285156,15.454812049865723,12.594647407531738,13.264979362487793,27958459,0.0,0.0
2021-09-07 00:00:00+00:00,13.231645584106445,13.603129386901855,9.460058212280273,10.813017845153809,33878318,0.0,0.0
2021-09-08 00:00:00+00:00,10.813043594360352,11.999727249145508,10.064605712890625,11.429983139038086,30007467,0.0,0.0
2021-09-09 00:00:00+00:00,11.785744667053223,12.979240417480469,10.907853126525879,12.758052825927734,39998918,0.0,0.0
2021-09-10 00:00:00+00:00,12.744500160217285,12.863421440124512,10.877313613891602,11.252409934997559,29233085,0.0,0.0
2021-09-11 00:00:00+00:00,11.252476692199707,12.055717468261719,11.115803718566895,11.748773574829102,24370826,0.0,0.0
2021-09-12 00:00:00+00:00,11.748794555664062,11.958507537841797,10.928717613220215,11.520441055297852,25750707,0.0,0.0
2021-09-13 00:00:00+00:00,11.520516395568848,11.521349906921387,9.732930183410645,10.164084434509277,27638008,0.0,0.0
2021-09-14 00:00:00+00:00,10.163949966430664,10.248379707336426,8.72321891784668,8.92106819152832,11402469,0.0,0.0
2021-09-15 00:00:00+00:00,8.934825897216797,9.300888061523438,8.521299362182617,9.066842079162598,7529098,0.0,0.0
2021-09-16 00:00:00+00:00,9.056256294250488,9.084423065185547,8.408772468566895,8.581978797912598,14926510,0.0,0.0
2021-09-17 00:00:00+00:00,8.582836151123047,8.677606582641602,7.8769659996032715,7.994594097137451,16274070,0.0,0.0
2021-09-18 00:00:00+00:00,7.975677013397217,8.586874961853027,7.838453769683838,8.568041801452637,12163497,0.0,0.0
