,XMR
LOOK,1.3583792667920786e-39
QBC,2.6555613972576897e-05
TRST,0.00044150173457764417
LTCR,0.0009700123714086492
BAT,0.003388785739297132
GRS,0.0035787665449474666
ARK,0.004417385707605418
BCN,0.009707512987831854
LTC,0.012313312275721217
XEM,0.014759856228492595
PUT,0.01681479989242331
IBANK,0.01753643231703864
VEC2,0.017903612899737065
EVIL,0.01823657261591271
SILK,0.01855117757564678
VIDZ,0.020562899031932744
IMS,0.021024540689780304
NAV,0.02291401576925749
SKR,0.026902720216377133
VAL,0.029563971661395474
NEWB,0.030443143957435814
BTS,0.03181358807057528
RLC,0.03193365640046456
ACES,0.03456436580405654
XWC,0.03482772258199841
CARBON,0.03622485785925352
XRP,0.03647473382796258
GBYTE,0.036992302496642336
SWING,0.04000371131340532
C2,0.04444259017632636
ZUR,0.04465412672647263
KIN,0.04690224743394021
DASH,0.048051604651133326
XTO,0.04858440426655295
LOG,0.05269584867159922
KOBO,0.05667836152916502
RBT,0.05857395541714004
SYS,0.06244787168805088
XHI,0.06587283878234915
SKULL,0.0660731042538448
DGB,0.06956978894357113
WGR,0.07193497271111703
ENT,0.07239801074727971
ZCL,0.0727654597561065
TAB,0.07593127977305873
XDN,0.07753017340787619
DOGE,0.07845946633454232
UNIT,0.07962088826598718
MOTO,0.08005513507744523
HVCO,0.0828060001566819
BITS,0.084233938883245
OPAL,0.08597644623904611
ZET,0.08605516999676013
PPC,0.08871801888829259
XLM,0.08914906280094022
USDT,0.09296744988329321
CAB,0.09375854875209484
QTUM,0.09384982974013492
FRN,0.09774640978746808
NMC,0.09988907509157445
WAVES,0.10055121451817813
AV,0.1020086623453616
SPR,0.10441846517086832
ICON,0.10485305834479196
CJ,0.10584193812186687
ZEC,0.10666886161103929
XMS,0.10691355559637915
HBD,0.1206009708851745
ACOIN,0.1220617457871636
PXI,0.12268140681019173
SANDG,0.12443589785327337
PZM,0.12596451265087502
BERN,0.12692170190576543
JLP,0.13293708246858102
ETC,0.1358819899088206
GNO,0.13966211506458587
TAJ,0.13998496418823814
DCR,0.14342642600406474
SLS,0.14471612598475295
SC,0.15205496486595896
KURT,0.15838293714685628
FIRO,0.16065429699420336
LSK,0.16607376101866791
BTC,0.1668220505397863
MONA,0.1676689151235968
AE,0.16905250869507066
VLT,0.17967187188361708
NOBL,0.18731868812426014
EQB,0.2016223677802529
VTC,0.20213867888664375
ZEN,0.20535576523917634
AGRS,0.2133798801155521
ARGUS,0.214670057434698
XPX,0.22789916535316715
KMD,0.23063421195935369
IOTA,0.24972487600574567
XPY,0.27634266844848354
WYZ,0.28288733385397935
SIGNA,0.29277867573698757
PAK,0.29810933267417455
XPM,0.3004437227156681
CREVA,0.3024596685546815
TECH,0.30636992384256023
BLU,0.31877244830919044
XCP,0.3248474741277094
ADC,0.3333596400238733
PLU,0.3334964003909418
LUNC,0.3400047607726748
CETI,0.3412536145976274
RRT,0.3446366644536797
WBB,0.34506137790993247
SWT,0.35189652279595557
ADZ,0.35417472060920063
ANT,0.36040726080040864
DCY,0.3659724720247608
SIB,0.3664562755253008
NXS,0.3669283878473071
START,0.37080370599529494
IXC,0.38601330977028864
DEM,0.3923539241203308
GAS,0.40261751174204435
EUC,0.4030089205332335
CYT,0.40483718870140756
LUN,0.4077528353110156
POST,0.41205100003196515
ZOOM,0.42387208777045576
BTB,0.43693775941541707
DCT,0.4377922203261638
STEEM,0.44199778380730953
MAY,0.44253031302451507
PXC,0.4458335779925313
CKC,0.45762675522270124
ETH,0.45776396938433517
WINGS,0.47231321380799735
2GIVE,0.4931953303978388
ICOB,0.49468659911408536
SXC,0.49667619111262545
MAID,0.49688645465080045
VERI,0.5002404058769904
BCDN,0.5144042399241188
BLK,0.5160289431305127
BRIT,0.5241481424624841
RBY,0.5352571272798399
LDOGE,0.5418371994719269
NETKO,0.5438750237758175
ZER,0.5498786735846418
AXIOM,0.5507014435388343
BLAZR,0.5520997257255578
MCN,0.5557017514845526
42,0.5664579621831066
MST,0.5796943130242568
CRW,0.5824703231940541
FRC,0.591912340153871
EDRC,0.5980739069513799
HUSH,0.600143269017723
XQN,0.6032566203896069
HBN,0.6099021526457904
IFC,0.6115108757847599
CSC,0.6126336871496283
COOL,0.6140028904208292
CF,0.6174406313450778
ZENI,0.6239921038109062
OZO,0.6271163812201758
AMS,0.6381361019952583
LAMB,0.6404885956514891
XPTX,0.6502383304265374
PIVX,0.6531189942700742
FTC,0.658742059480053
DGC,0.6678985456742957
GLC,0.6941909035352161
RBIES,0.7008141540427387
EFL,0.701152397670307
LBC,0.7031039086099727
PHR,0.7197026975034665
HMQ,0.7253987201438867
BTCS,0.7254519266128877
BSTY,0.7262797158651326
ALIAS,0.7312170647835096
NVC,0.7545349875117524
TES,0.7670128574203126
INF,0.770043915909294
CLOAK,0.7734585524423524
BTA,0.7788408969747299
CLUB,0.7795890005388385
AMBER,0.7817900664551926
CLAM,0.7838379360393373
SNRG,0.8003764474041503
PKB,0.8072132247974912
QTZ,0.8184693368935817
LANA,0.8193216959638647
CANN,0.8234324198312775
RDD,0.8337232733712132
BS,0.8482280039129486
PTOY,0.8550297862473804
ZYD,0.8581573889854233
MNTC,0.8638600326435159
LMC,0.8643520509653823
XST,0.8693206811225112
POT,0.8806614147068427
WC,0.8873830196633101
NXT,0.8946129871367154
GCC,0.8997320672415665
ILC,0.9028785576174927
IRL,0.9071800524752199
FOREX,0.9097787107113472
XBY,0.9174426720672048
SONG,0.9352691684531648
PASC,0.9382501957518892
PIE,0.9399485746254095
SWIFT,0.9476383670049212
OK,0.9521019845417633
BIS,0.9597789813834552
HNC,0.9826589041905146
NEVA,0.9833373487380823
BOLI,0.98475173184634
CNT,0.9857372118663583
XBC,0.9910963581544141
