,XMR
ETH,0.4467233207393056
MAY,0.4599581970922336
RBY,0.46087369449596616
MAID,0.4668894717171863
ICOB,0.4801105747517505
VERI,0.4918569211826
BLK,0.4941591156716256
CKC,0.4969684102058554
SXC,0.4971597179408599
42,0.5093737121618094
STEEM,0.5244687879579985
BCDN,0.5280620966348457
2GIVE,0.5375328608159701
PXC,0.5388759766275562
LDOGE,0.5429218900998513
CF,0.5502334228473109
ZER,0.5550402241417114
BLAZR,0.5595837171473713
MCN,0.5618377662260049
IFC,0.5733608148658851
EDRC,0.5765600985655382
FRC,0.5872322276053181
HUSH,0.5949887625544834
MST,0.5959230573922764
HBN,0.5972325695916232
ZENI,0.6034041191219375
LAMB,0.6155937354795061
CRW,0.6156604415209852
AMS,0.6184131427342394
PIVX,0.6265936087617696
OZO,0.6540609399624762
AXIOM,0.6599497071327409
GLC,0.6816475823574919
XPTX,0.692592882287716
FTC,0.6935997311240999
LBC,0.7035616527970879
XQN,0.7045980528935001
EFL,0.7160450661020534
RBIES,0.7237290503423537
COOL,0.7496516816647096
CSC,0.7528928100736992
BSTY,0.7755951168421316
NETKO,0.7770864143781924
DGC,0.7772747368688704
TES,0.7870448726901713
INF,0.7975865612310393
PHR,0.8047729748121217
NVC,0.807816099791328
BRIT,0.824102779361103
SNRG,0.8243657440872032
ALIAS,0.8266859492522493
HMQ,0.8272548361601328
AMBER,0.8305910744270071
CLAM,0.8407072412732164
CLOAK,0.8481339788491773
LMC,0.848990183805929
CLUB,0.8549737307727929
PKB,0.8690145265945031
ZYD,0.8805027669538179
BS,0.8895256126288547
BTCS,0.8908621833798657
QTZ,0.8916248132063721
RDD,0.9040359106345632
CANN,0.9060933606670662
POT,0.9102880406004548
LANA,0.925450067161314
FOREX,0.9342260648693546
PTOY,0.9359284637227505
WC,0.9391096553137509
IRL,0.9407379451507663
MNTC,0.9443408896931405
XBY,0.9511300295875811
PASC,0.952157497627079
ILC,0.9565162182751272
XST,0.9720010875383525
GCC,0.9723763418889169
SONG,0.9834764775269731
SWIFT,0.9866526820577873
OK,0.9870142587553588
PIE,0.9881608683695151
XBC,0.9932938315184128
BOLI,0.9954301295744687
BTA,0.9963815846849768
BIS,0.9964908592331381
NXT,0.9974220002334351
NEVA,0.9988105524534263
HNC,0.9997702119917005
CNT,0.9999653364405829
