TIMESTAMP,CRYN_OPEN_PRICE_USD,CRYN_HIGH_PRICE_USD,CRYN_LOW_PRICE_USD,CRYN_CLOSE_PRICE_USD,CRYN_VOLUME_USD,CRYN_DIVIDENDS_USD,CRYN_STOCK_SPLITS_USD
2022-03-28 00:00:00+00:00,22698.138671875,23177.326171875,22551.53125,22715.1796875,0,0.0,0.0
2022-03-29 00:00:00+00:00,22701.892578125,23146.21484375,22701.892578125,22877.958984375,0,0.0,0.0
2022-03-30 00:00:00+00:00,22873.701171875,22969.2578125,22531.16015625,22683.685546875,0,0.0,0.0
2022-03-31 00:00:00+00:00,22683.435546875,22900.2734375,21877.73828125,21949.140625,0,0.0,0.0
2022-04-01 00:00:00+00:00,21956.60546875,22468.515625,21401.82421875,22307.2421875,0,0.0,0.0
2022-04-02 00:00:00+00:00,22309.099609375,22667.11328125,22066.66796875,22108.328125,0,0.0,0.0
2022-04-03 00:00:00+00:00,22103.59375,22804.57421875,21995.134765625,22390.107421875,0,0.0,0.0
2022-04-04 00:00:00+00:00,22386.109375,22552.7890625,21803.1640625,22471.615234375,0,0.0,0.0
2022-04-05 00:00:00+00:00,22472.498046875,22704.640625,21952.095703125,21957.486328125,0,0.0,0.0
2022-04-06 00:00:00+00:00,21951.87890625,21951.87890625,20819.009765625,20825.171875,0,0.0,0.0
2022-04-07 00:00:00+00:00,20825.5390625,21140.373046875,20677.283203125,20968.376953125,0,0.0,0.0
2022-04-08 00:00:00+00:00,20968.99609375,21160.771484375,20331.880859375,20382.1875,0,0.0,0.0
2022-04-09 00:00:00+00:00,20379.49609375,20622.775390625,20331.86328125,20620.517578125,0,0.0,0.0
2022-04-10 00:00:00+00:00,20620.013671875,20906.61328125,20343.6328125,20343.6328125,0,0.0,0.0
2022-04-11 00:00:00+00:00,20340.435546875,20414.2890625,18977.380859375,19049.12109375,0,0.0,0.0
2022-04-12 00:00:00+00:00,19054.814453125,19577.228515625,18984.740234375,19340.859375,0,0.0,0.0
2022-04-13 00:00:00+00:00,19339.119140625,19968.830078125,19141.107421875,19841.91015625,0,0.0,0.0
2022-04-14 00:00:00+00:00,19838.771484375,19979.15625,19132.912109375,19248.48046875,0,0.0,0.0
2022-04-15 00:00:00+00:00,19250.353515625,19577.29296875,19215.373046875,19546.322265625,0,0.0,0.0
2022-04-16 00:00:00+00:00,19545.771484375,19584.986328125,19317.359375,19484.15625,0,0.0,0.0
2022-04-17 00:00:00+00:00,19480.923828125,19554.64453125,19096.833984375,19143.134765625,0,0.0,0.0
2022-04-18 00:00:00+00:00,19145.181640625,19754.955078125,18651.138671875,19677.78515625,0,0.0,0.0
2022-04-19 00:00:00+00:00,19678.73046875,20085.908203125,19577.734375,20003.869140625,0,0.0,0.0
2022-04-20 00:00:00+00:00,20003.3828125,20304.412109375,19742.796875,19941.994140625,0,0.0,0.0
2022-04-21 00:00:00+00:00,19940.615234375,20674.234375,19310.32421875,19533.7421875,0,0.0,0.0
2022-04-22 00:00:00+00:00,19533.01953125,19654.431640625,18949.599609375,19154.396484375,0,0.0,0.0
2022-04-23 00:00:00+00:00,19153.626953125,19248.64453125,18967.328125,19032.16796875,0,0.0,0.0
2022-04-24 00:00:00+00:00,19028.140625,19205.296875,18910.134765625,19023.765625,0,0.0,0.0
2022-04-25 00:00:00+00:00,19025.361328125,19516.580078125,18478.67578125,19500.458984375,0,0.0,0.0
2022-04-26 00:00:00+00:00,19495.693359375,19598.61328125,18260.146484375,18372.197265625,0,0.0,0.0
2022-04-27 00:00:00+00:00,18373.56640625,18989.361328125,18314.28515625,18913.7890625,0,0.0,0.0
2022-04-28 00:00:00+00:00,18913.935546875,19409.4375,18769.337890625,19170.546875,0,0.0,0.0
2022-04-29 00:00:00+00:00,19168.03515625,19225.224609375,18429.107421875,18609.509765625,0,0.0,0.0
2022-04-30 00:00:00+00:00,18607.59765625,18687.296875,18169.9921875,18178.154296875,0,0.0,0.0
2022-05-01 00:00:00+00:00,18177.37890625,18618.201171875,18129.400390625,18541.6796875,0,0.0,0.0
2022-05-02 00:00:00+00:00,18543.169921875,18833.70703125,18391.04296875,18570.7109375,0,0.0,0.0
2022-05-03 00:00:00+00:00,18570.125,18619.232421875,18115.85546875,18195.302734375,0,0.0,0.0
2022-05-04 00:00:00+00:00,18194.125,19232.783203125,18186.4375,19131.6171875,0,0.0,0.0
2022-05-05 00:00:00+00:00,19131.6171875,19177.99609375,17496.3984375,17538.060546875,0,0.0,0.0
2022-05-06 00:00:00+00:00,17538.060546875,17562.068359375,17272.095703125,17347.939453125,0,0.0,0.0
2022-05-07 00:00:00+00:00,17347.939453125,17375.12109375,16841.091796875,17111.55078125,0,0.0,0.0
2022-05-08 00:00:00+00:00,17112.025390625,17112.025390625,16350.71484375,16416.189453125,0,0.0,0.0
2022-05-09 00:00:00+00:00,16416.552734375,16454.431640625,14602.7978515625,14602.7978515625,0,0.0,0.0
2022-05-10 00:00:00+00:00,14591.5673828125,15711.0615234375,14433.064453125,14952.6982421875,0,0.0,0.0
2022-05-11 00:00:00+00:00,14949.4580078125,15430.107421875,13577.8291015625,13947.00390625,0,0.0,0.0
2022-05-12 00:00:00+00:00,13947.1865234375,14475.3046875,12700.646484375,14000.6962890625,0,0.0,0.0
2022-05-13 00:00:00+00:00,13992.5791015625,14905.4140625,13872.765625,14114.1337890625,0,0.0,0.0
2022-05-14 00:00:00+00:00,14115.357421875,14552.5986328125,13834.486328125,14508.478515625,0,0.0,0.0
2022-05-15 00:00:00+00:00,14507.1875,15090.203125,14232.0458984375,15088.7197265625,0,0.0,0.0
2022-05-16 00:00:00+00:00,15088.36328125,15088.830078125,14099.0869140625,14393.59765625,0,0.0,0.0
2022-05-17 00:00:00+00:00,14393.3515625,14794.40625,14252.5595703125,14664.927734375,0,0.0,0.0
2022-05-18 00:00:00+00:00,14664.263671875,14757.8837890625,13842.8544921875,13842.8544921875,0,0.0,0.0
2022-05-19 00:00:00+00:00,13842.896484375,14667.287109375,13837.400390625,14611.17578125,0,0.0,0.0
2022-05-20 00:00:00+00:00,14609.6259765625,14780.1806640625,13878.201171875,14074.435546875,0,0.0,0.0
2022-05-21 00:00:00+00:00,14074.0107421875,14261.5087890625,13990.8837890625,14186.0087890625,0,0.0,0.0
2022-05-22 00:00:00+00:00,14186.1279296875,14629.857421875,14110.3154296875,14615.7001953125,0,0.0,0.0
2022-05-23 00:00:00+00:00,14608.794921875,14744.3251953125,13965.900390625,14025.3544921875,0,0.0,0.0
2022-05-24 00:00:00+00:00,14026.421875,14323.24609375,13874.8193359375,14293.666015625,0,0.0,0.0
2022-05-25 00:00:00+00:00,14292.484375,14535.7197265625,14163.2216796875,14248.732421875,0,0.0,0.0
2022-05-26 00:00:00+00:00,14249.896484375,14379.736328125,13621.927734375,14106.4794921875,0,0.0,0.0
2022-05-27 00:00:00+00:00,14098.7275390625,14144.9033203125,13653.115234375,13798.17578125,0,0.0,0.0
