TIMESTAMP,ENERGYX_OPEN_PRICE_USD,ENERGYX_HIGH_PRICE_USD,ENERGYX_LOW_PRICE_USD,ENERGYX_CLOSE_PRICE_USD,ENERGYX_VOLUME_USD,ENERGYX_DIVIDENDS_USD,ENERGYX_STOCK_SPLITS_USD
2021-07-15 00:00:00+00:00,,,,0.0,63082,0.0,0.0
2021-07-16 00:00:00+00:00,,,,0.0,84419,0.0,0.0
2021-07-17 00:00:00+00:00,,,,0.0,65152,0.0,0.0
2021-07-18 00:00:00+00:00,,,,0.0,34372,0.0,0.0
2021-07-19 00:00:00+00:00,,,,0.0,139401,0.0,0.0
2021-07-20 00:00:00+00:00,,,,0.0,110545,0.0,0.0
2021-07-21 00:00:00+00:00,,,,0.0,133029,0.0,0.0
2021-07-22 00:00:00+00:00,,,,0.0,139617,0.0,0.0
2021-07-23 00:00:00+00:00,,,,0.0,132394,0.0,0.0
2021-07-24 00:00:00+00:00,,,,0.0,129845,0.0,0.0
2021-07-25 00:00:00+00:00,,,,0.0,149634,0.0,0.0
2021-07-26 00:00:00+00:00,,,,0.0,122173,0.0,0.0
2021-07-27 00:00:00+00:00,,,,0.0,126548,0.0,0.0
2021-07-28 00:00:00+00:00,,,,0.0,115164,0.0,0.0
2021-07-29 00:00:00+00:00,,,,0.0,113102,0.0,0.0
2021-07-30 00:00:00+00:00,,,,0.0,89139,0.0,0.0
2021-07-31 00:00:00+00:00,,,,0.0,99120,0.0,0.0
2021-08-01 00:00:00+00:00,,,,0.0,88520,0.0,0.0
2021-08-02 00:00:00+00:00,,,,0.0,95935,0.0,0.0
2021-08-03 00:00:00+00:00,,,,0.0,107301,0.0,0.0
2021-08-04 00:00:00+00:00,,,,0.0,108277,0.0,0.0
2021-08-05 00:00:00+00:00,,,,0.0,103669,0.0,0.0
2021-08-06 00:00:00+00:00,,,,0.0,87937,0.0,0.0
2021-08-07 00:00:00+00:00,,,,0.0,80934,0.0,0.0
2021-08-08 00:00:00+00:00,,,,0.0,89998,0.0,0.0
2021-08-09 00:00:00+00:00,,,,0.0,102541,0.0,0.0
2021-08-10 00:00:00+00:00,,,,0.0,153852,0.0,0.0
2021-08-11 00:00:00+00:00,,,,0.0,148868,0.0,0.0
2021-08-12 00:00:00+00:00,,,,0.0,148909,0.0,0.0
2021-08-13 00:00:00+00:00,,,,0.0,167431,0.0,0.0
2021-08-14 00:00:00+00:00,,,,0.0,195843,0.0,0.0
2021-08-15 00:00:00+00:00,,,,0.0,215005,0.0,0.0
2021-08-16 00:00:00+00:00,,,,0.0,238625,0.0,0.0
2021-08-17 00:00:00+00:00,,,,0.0,197730,0.0,0.0
2021-08-18 00:00:00+00:00,,,,0.0,62894,0.0,0.0
2021-08-19 00:00:00+00:00,,,,0.0,73396,0.0,0.0
2021-08-20 00:00:00+00:00,,,,0.0,46392,0.0,0.0
2021-08-21 00:00:00+00:00,,,,0.0,27719,0.0,0.0
2021-08-22 00:00:00+00:00,,,,0.0,36458,0.0,0.0
2021-08-23 00:00:00+00:00,,,,0.0,48016,0.0,0.0
2021-08-24 00:00:00+00:00,,,,0.0,110437,0.0,0.0
2021-08-25 00:00:00+00:00,,,,0.0,76712,0.0,0.0
2021-08-26 00:00:00+00:00,,,,0.0,119153,0.0,0.0
2021-08-27 00:00:00+00:00,,,,0.0,134426,0.0,0.0
2021-08-28 00:00:00+00:00,,,,0.0,87796,0.0,0.0
2021-08-29 00:00:00+00:00,,,,0.0,80879,0.0,0.0
2021-08-30 00:00:00+00:00,,,,0.0,81188,0.0,0.0
2021-08-31 00:00:00+00:00,,,,0.0,58299,0.0,0.0
2021-09-01 00:00:00+00:00,,,,0.0,65532,0.0,0.0
2021-09-02 00:00:00+00:00,,,,0.0,45184,0.0,0.0
2021-09-03 00:00:00+00:00,,,,0.0,95684,0.0,0.0
2021-09-04 00:00:00+00:00,,,,0.0,102921,0.0,0.0
2021-09-05 00:00:00+00:00,,,,0.0,80782,0.0,0.0
2021-09-06 00:00:00+00:00,,,,0.0,83390,0.0,0.0
2021-09-07 00:00:00+00:00,,,,0.0,63806,0.0,0.0
2021-09-08 00:00:00+00:00,,,,0.0,50471,0.0,0.0
2021-09-09 00:00:00+00:00,,,,0.0,29227,0.0,0.0
2021-09-10 00:00:00+00:00,,,,0.0,62926,0.0,0.0
2021-09-11 00:00:00+00:00,,,,0.0,58992,0.0,0.0
2021-09-12 00:00:00+00:00,,,,0.0,10757,0.0,0.0
2021-09-13 00:00:00+00:00,,,,0.0,73552,0.0,0.0
2021-09-14 00:00:00+00:00,,,,0.0,73961,0.0,0.0
2021-09-15 00:00:00+00:00,,,,0.0,353015,0.0,0.0
2021-09-16 00:00:00+00:00,,,,0.0,203146,0.0,0.0
2021-09-17 00:00:00+00:00,,,,0.0,72871,0.0,0.0
2021-09-18 00:00:00+00:00,,,,0.0,42679,0.0,0.0
2021-09-19 00:00:00+00:00,,,,0.0,33759,0.0,0.0
2021-09-20 00:00:00+00:00,,,,0.0,33637,0.0,0.0
2021-09-21 00:00:00+00:00,,,,0.0,27748,0.0,0.0
2021-09-22 00:00:00+00:00,,,,0.0,23570,0.0,0.0
2021-09-23 00:00:00+00:00,,,,0.0,44450,0.0,0.0
2021-09-24 00:00:00+00:00,,,,0.0,38831,0.0,0.0
2021-09-25 00:00:00+00:00,,,,0.0,11438,0.0,0.0
2021-09-26 00:00:00+00:00,,,,0.0,18379,0.0,0.0
2021-09-27 00:00:00+00:00,,,,0.0,20143,0.0,0.0
2021-09-28 00:00:00+00:00,,,,0.0,10569,0.0,0.0
2021-09-29 00:00:00+00:00,,,,0.0,23528,0.0,0.0
2021-09-30 00:00:00+00:00,,,,0.0,242374,0.0,0.0
2021-10-01 00:00:00+00:00,,,,0.0,324063,0.0,0.0
2021-10-02 00:00:00+00:00,,,,0.0,223390,0.0,0.0
2021-10-03 00:00:00+00:00,,,,0.0,46637,0.0,0.0
2021-10-04 00:00:00+00:00,,,,0.0,31978,0.0,0.0
2021-10-05 00:00:00+00:00,,,,0.0,28893,0.0,0.0
2021-10-06 00:00:00+00:00,,,,0.0,35675,0.0,0.0
2021-10-07 00:00:00+00:00,,,,0.0,28853,0.0,0.0
2021-10-08 00:00:00+00:00,,,,0.0,19908,0.0,0.0
2021-10-09 00:00:00+00:00,,,,0.0,16538,0.0,0.0
2021-10-10 00:00:00+00:00,,,,0.0,21306,0.0,0.0
2021-10-11 00:00:00+00:00,,,,0.0,27102,0.0,0.0
2021-10-12 00:00:00+00:00,,,,0.0,22722,0.0,0.0
2021-10-13 00:00:00+00:00,,,,0.0,32042,0.0,0.0
2021-10-14 00:00:00+00:00,,,,0.0,21535,0.0,0.0
2021-10-15 00:00:00+00:00,,,,0.0,7960,0.0,0.0
2021-10-16 00:00:00+00:00,,,,0.0,28383,0.0,0.0
2021-10-17 00:00:00+00:00,,,,0.0,14546,0.0,0.0
2021-10-18 00:00:00+00:00,,,,0.0,9370,0.0,0.0
2021-10-19 00:00:00+00:00,,,,0.0,21235,0.0,0.0
2021-10-20 00:00:00+00:00,,,,0.0,5266,0.0,0.0
2021-10-21 00:00:00+00:00,,,,0.0,5261,0.0,0.0
2021-10-22 00:00:00+00:00,,,,0.0,6234,0.0,0.0
2021-10-23 00:00:00+00:00,,,,0.0,18417,0.0,0.0
2021-10-24 00:00:00+00:00,,,,0.0,5185,0.0,0.0
2021-10-25 00:00:00+00:00,,,,0.0,9358,0.0,0.0
2021-10-26 00:00:00+00:00,,,,0.0,13992,0.0,0.0
2021-10-27 00:00:00+00:00,,,,0.0,14014,0.0,0.0
2021-10-28 00:00:00+00:00,,,,0.0,187756,0.0,0.0
2021-10-29 00:00:00+00:00,,,,0.0,146776,0.0,0.0
2021-10-30 00:00:00+00:00,,,,0.0,161542,0.0,0.0
2021-10-31 00:00:00+00:00,,,,0.0,340251,0.0,0.0
2021-11-01 00:00:00+00:00,,,,0.0,1854693,0.0,0.0
2021-11-02 00:00:00+00:00,,,,0.0,795495,0.0,0.0
2021-11-03 00:00:00+00:00,,,,0.0,643230,0.0,0.0
2021-11-04 00:00:00+00:00,,,,0.0,702237,0.0,0.0
2021-11-05 00:00:00+00:00,,,,0.0,237016,0.0,0.0
2021-11-06 00:00:00+00:00,,,,0.0,133884,0.0,0.0
2021-11-07 00:00:00+00:00,,,,0.0,121557,0.0,0.0
2021-11-08 00:00:00+00:00,,,,0.0,390987,0.0,0.0
2021-11-09 00:00:00+00:00,,,,0.0,885244,0.0,0.0
2021-11-10 00:00:00+00:00,,,,0.0,1022741,0.0,0.0
2021-11-11 00:00:00+00:00,,,,0.0,406685,0.0,0.0
2021-11-12 00:00:00+00:00,,,,0.0,195382,0.0,0.0
2021-11-13 00:00:00+00:00,,,,0.0,112586,0.0,0.0
2021-11-14 00:00:00+00:00,,,,0.0,132927,0.0,0.0
2021-11-15 00:00:00+00:00,,,,0.0,67347,0.0,0.0
2021-11-16 00:00:00+00:00,,,,0.0,98467,0.0,0.0
2021-11-17 00:00:00+00:00,,,,0.0,227839,0.0,0.0
2021-11-18 00:00:00+00:00,,,,0.0,75043,0.0,0.0
2021-11-19 00:00:00+00:00,,,,0.0,47518,0.0,0.0
2021-11-20 00:00:00+00:00,,,,0.0,39594,0.0,0.0
2021-11-21 00:00:00+00:00,,,,0.0,78777,0.0,0.0
2021-11-22 00:00:00+00:00,,,,0.0,64913,0.0,0.0
2021-11-23 00:00:00+00:00,,,,0.0,38540,0.0,0.0
2021-11-24 00:00:00+00:00,,,,0.0,44239,0.0,0.0
2021-11-25 00:00:00+00:00,,,,0.0,60036,0.0,0.0
2021-11-26 00:00:00+00:00,,,,0.0,27366,0.0,0.0
2021-11-27 00:00:00+00:00,,,,0.0,12065,0.0,0.0
2021-11-28 00:00:00+00:00,,,,0.0,12722,0.0,0.0
2021-11-29 00:00:00+00:00,,,,0.0,75895,0.0,0.0
2021-11-30 00:00:00+00:00,,,,0.0,51630,0.0,0.0
2021-12-01 00:00:00+00:00,,,,0.0,30567,0.0,0.0
2021-12-02 00:00:00+00:00,,,,0.0,67523,0.0,0.0
2021-12-03 00:00:00+00:00,,,,0.0,31545,0.0,0.0
2021-12-04 00:00:00+00:00,,,,0.0,22630,0.0,0.0
2021-12-05 00:00:00+00:00,,,,0.0,23001,0.0,0.0
2021-12-06 00:00:00+00:00,,,,0.0,50896,0.0,0.0
2021-12-07 00:00:00+00:00,,,,0.0,24350,0.0,0.0
2021-12-08 00:00:00+00:00,,,,0.0,16501,0.0,0.0
2021-12-09 00:00:00+00:00,,,,0.0,14388,0.0,0.0
2021-12-10 00:00:00+00:00,,,,0.0,7932,0.0,0.0
2021-12-11 00:00:00+00:00,,,,0.0,10008,0.0,0.0
2021-12-12 00:00:00+00:00,,,,0.0,22138,0.0,0.0
2021-12-13 00:00:00+00:00,,,,0.0,19980,0.0,0.0
2021-12-14 00:00:00+00:00,,,,0.0,17607,0.0,0.0
2021-12-15 00:00:00+00:00,,,,0.0,11497,0.0,0.0
2021-12-16 00:00:00+00:00,,,,0.0,8327,0.0,0.0
2021-12-17 00:00:00+00:00,,,,0.0,18598,0.0,0.0
2021-12-18 00:00:00+00:00,,,,0.0,32299,0.0,0.0
2021-12-19 00:00:00+00:00,,,,0.0,81154,0.0,0.0
2021-12-20 00:00:00+00:00,,,,0.0,22918,0.0,0.0
2021-12-21 00:00:00+00:00,,,,0.0,17010,0.0,0.0
2021-12-22 00:00:00+00:00,,,,0.0,13830,0.0,0.0
2021-12-23 00:00:00+00:00,,,,0.0,9695,0.0,0.0
2021-12-24 00:00:00+00:00,,,,0.0,20129,0.0,0.0
2021-12-25 00:00:00+00:00,,,,0.0,16984,0.0,0.0
2021-12-26 00:00:00+00:00,,,,0.0,24041,0.0,0.0
2021-12-27 00:00:00+00:00,,,,0.0,11718,0.0,0.0
2021-12-28 00:00:00+00:00,,,,0.0,7083,0.0,0.0
2021-12-29 00:00:00+00:00,,,,0.0,7497,0.0,0.0
2021-12-30 00:00:00+00:00,,,,0.0,7637,0.0,0.0
2021-12-31 00:00:00+00:00,,,,0.0,5747,0.0,0.0
2022-01-01 00:00:00+00:00,,,,0.0,21425,0.0,0.0
2022-01-02 00:00:00+00:00,,,,0.0,14718,0.0,0.0
2022-01-03 00:00:00+00:00,,,,0.0,11576,0.0,0.0
2022-01-04 00:00:00+00:00,,,,0.0,9357,0.0,0.0
2022-01-05 00:00:00+00:00,,,,0.0,16184,0.0,0.0
2022-01-06 00:00:00+00:00,,,,0.0,11940,0.0,0.0
2022-01-07 00:00:00+00:00,,,,0.0,7178,0.0,0.0
2022-01-08 00:00:00+00:00,,,,0.0,15003,0.0,0.0
2022-01-09 00:00:00+00:00,,,,0.0,7845,0.0,0.0
2022-01-10 00:00:00+00:00,,,,0.0,5120,0.0,0.0
2022-01-11 00:00:00+00:00,,,,0.0,3535,0.0,0.0
2022-01-12 00:00:00+00:00,,,,0.0,4531,0.0,0.0
2022-01-13 00:00:00+00:00,,,,0.0,6780,0.0,0.0
2022-01-14 00:00:00+00:00,,,,0.0,5010,0.0,0.0
2022-01-15 00:00:00+00:00,,,,0.0,5610,0.0,0.0
2022-01-16 00:00:00+00:00,,,,0.0,6427,0.0,0.0
2022-01-17 00:00:00+00:00,,,,0.0,19265,0.0,0.0
2022-01-18 00:00:00+00:00,,,,0.0,7297,0.0,0.0
2022-01-19 00:00:00+00:00,,,,0.0,9684,0.0,0.0
2022-01-20 00:00:00+00:00,,,,0.0,4575,0.0,0.0
2022-01-21 00:00:00+00:00,,,,0.0,2845,0.0,0.0
2022-01-22 00:00:00+00:00,,,,0.0,9839,0.0,0.0
2022-01-23 00:00:00+00:00,,,,0.0,10652,0.0,0.0
2022-01-24 00:00:00+00:00,,,,0.0,6515,0.0,0.0
2022-01-25 00:00:00+00:00,,,,0.0,5911,0.0,0.0
2022-01-26 00:00:00+00:00,,,,0.0,2404,0.0,0.0
2022-01-27 00:00:00+00:00,,,,0.0,3052,0.0,0.0
2022-01-28 00:00:00+00:00,,,,0.0,3033,0.0,0.0
2022-01-29 00:00:00+00:00,,,,0.0,1779,0.0,0.0
2022-01-30 00:00:00+00:00,,,,0.0,1912,0.0,0.0
2022-01-31 00:00:00+00:00,,,,0.0,4190,0.0,0.0
2022-02-01 00:00:00+00:00,,,,0.0,5619,0.0,0.0
2022-02-02 00:00:00+00:00,,,,0.0,5529,0.0,0.0
2022-02-03 00:00:00+00:00,,,,0.0,2271,0.0,0.0
2022-02-04 00:00:00+00:00,,,,0.0,1319,0.0,0.0
2022-02-05 00:00:00+00:00,,,,0.0,3691,0.0,0.0
2022-02-06 00:00:00+00:00,,,,0.0,3113,0.0,0.0
2022-02-07 00:00:00+00:00,,,,0.0,6367,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,9364,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,5632,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,4010,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,3500,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,15789,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,20940,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,4452,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,14399,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,6943,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,7296,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,3967,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,1700,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,2731,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,2107,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,1289,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,1695,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,30070,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,11848,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,10550,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,6614,0.0,0.0
2022-02-28 00:00:00+00:00,,,,0.0,5503,0.0,0.0
2022-03-01 00:00:00+00:00,,,,0.0,2756,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,1902,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,1833,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,2462,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,2366,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,1856,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,588,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,776,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,683,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,449,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,531,0.0,0.0
2022-03-12 00:00:00+00:00,,,,0.0,862,0.0,0.0
2022-03-13 00:00:00+00:00,,,,0.0,1681,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,4087,0.0,0.0
2022-03-15 00:00:00+00:00,,,,0.0,3297,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,512,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,544,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,1246,0.0,0.0
2022-03-19 00:00:00+00:00,,,,0.0,1159,0.0,0.0
2022-03-20 00:00:00+00:00,,,,0.0,445,0.0,0.0
2022-03-21 00:00:00+00:00,,,,0.0,230,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,168,0.0,0.0
2022-03-23 00:00:00+00:00,,,,0.0,311,0.0,0.0
2022-03-24 00:00:00+00:00,,,,0.0,378,0.0,0.0
2022-03-25 00:00:00+00:00,,,,0.0,491,0.0,0.0
2022-03-26 00:00:00+00:00,,,,0.0,985,0.0,0.0
2022-03-27 00:00:00+00:00,,,,0.0,1161,0.0,0.0
2022-03-28 00:00:00+00:00,,,,0.0,1504,0.0,0.0
2022-03-29 00:00:00+00:00,,,,0.0,3122,0.0,0.0
2022-03-30 00:00:00+00:00,,,,0.0,2828,0.0,0.0
2022-03-31 00:00:00+00:00,,,,0.0,1864,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,1626,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,775,0.0,0.0
2022-04-03 00:00:00+00:00,,,,0.0,2350,0.0,0.0
2022-04-04 00:00:00+00:00,,,,0.0,2367,0.0,0.0
2022-04-05 00:00:00+00:00,,,,0.0,886,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,490,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,525,0.0,0.0
2022-04-08 00:00:00+00:00,,,,0.0,770,0.0,0.0
2022-04-09 00:00:00+00:00,,,,0.0,970,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,1020,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,743,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,711,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,769,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,1113,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,1028,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,355,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,283,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,1126,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,2010,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,1274,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,283,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,121,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,188,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,181,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,362,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,540,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,266,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,409,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,460,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,173,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,338,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,401,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,351,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,2622,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,2485,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,210,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,251,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,263,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,636,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,969,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,1259,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,2076,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,1679,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,436,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,165,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,237,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,192,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,173,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,165,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,550,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,1208,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,792,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,178,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,365,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,312,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,86,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,1076,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,1515,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,461,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,263,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,368,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,215,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,107,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,206,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,197,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,83,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,86,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,61,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,67,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,56,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,91,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,105,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,43,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,33,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,35,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,28,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,72,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,93,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,68,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,77,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,102,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,61,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,1173,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,1144,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,118,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,456,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,378,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,57,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,96,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,120,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,199,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,223,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,165,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,1619,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,1478,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,99,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,56,0.0,0.0
