TIMESTAMP,PDOGE_OPEN_PRICE_USD,PDOGE_HIGH_PRICE_USD,PDOGE_LOW_PRICE_USD,PDOGE_CLOSE_PRICE_USD,PDOGE_VOLUME_USD,PDOGE_DIVIDENDS_USD,PDOGE_STOCK_SPLITS_USD
2024-11-20 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,38969,0.0,0.0
2024-11-21 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,4811,0.0,0.0
2024-11-22 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,12531,0.0,0.0
2024-11-23 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,58752,0.0,0.0
2024-11-24 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,34915,0.0,0.0
2024-11-25 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,55948,0.0,0.0
2024-11-26 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,53904,0.0,0.0
2024-11-27 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,56747,0.0,0.0
2024-11-28 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,55926,0.0,0.0
2024-11-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,52090,0.0,0.0
2024-11-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,45717,0.0,0.0
2024-12-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,43932,0.0,0.0
2024-12-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,91840,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,1396,0.0,0.0
2024-12-04 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1038,0.0,0.0
2024-12-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,451,0.0,0.0
2024-12-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,669,0.0,0.0
2024-12-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,324,0.0,0.0
2024-12-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,342,0.0,0.0
2024-12-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,260,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,196,0.0,0.0
2024-12-11 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,10404,0.0,0.0
2024-12-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,131,0.0,0.0
2024-12-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,34801,0.0,0.0
2024-12-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,93487,0.0,0.0
2024-12-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,87803,0.0,0.0
2024-12-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,86891,0.0,0.0
2024-12-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,76186,0.0,0.0
2024-12-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,80955,0.0,0.0
2024-12-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,77388,0.0,0.0
2024-12-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,81773,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,81099,0.0,0.0
2024-12-22 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,62633,0.0,0.0
2024-12-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,85238,0.0,0.0
2024-12-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,124477,0.0,0.0
2024-12-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,129342,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,103280,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,87737,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,116382,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,118060,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,118442,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,114505,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,104778,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,108422,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,110090,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,119908,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,63848,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,53894,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,47058,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,45006,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,46182,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,47698,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,44819,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,45204,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,26866,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,34232,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,24016,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,22963,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,21701,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,22856,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,23073,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,22440,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,18104,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,17752,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,18102,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,18066,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,18083,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,18126,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,29431,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,32494,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,32667,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,19480,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,23227,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,36737,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,19290,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,18359,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,10816,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,195,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,54,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,95,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,133,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,66,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,33,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,66,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,539,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,25,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,646,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,53,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,175,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,128,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,44,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,41,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,97,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-03-30 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-06-01 00:00:00+00:00,2.1879517930756265e-07,2.1902243929616816e-07,2.156641158990169e-07,2.1902243929616816e-07,43,0.0,0.0
