TIMESTAMP,PXI_OPEN_PRICE_USD,PXI_HIGH_PRICE_USD,PXI_LOW_PRICE_USD,PXI_CLOSE_PRICE_USD,PXI_VOLUME_USD,PXI_DIVIDENDS_USD,PXI_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.003014999907463789,0.004265999887138605,0.0029909999575465918,0.0034469999372959137,400,0.0,0.0
2017-11-10 00:00:00+00:00,0.0034570000134408474,0.003625999903306365,0.0030769999139010906,0.0031900000758469105,33,0.0,0.0
2017-11-11 00:00:00+00:00,0.0031789999920874834,0.0034459999296814203,0.0030169999226927757,0.0032530000898987055,23,0.0,0.0
2017-11-12 00:00:00+00:00,0.0032510000746697187,0.00494999997317791,0.0028210000600665808,0.0036720000207424164,576,0.0,0.0
2017-11-13 00:00:00+00:00,0.0036770000588148832,0.005036999937146902,0.003625999903306365,0.0036689999978989363,49,0.0,0.0
2017-11-14 00:00:00+00:00,0.0036770000588148832,0.004637000150978565,0.0036619999445974827,0.004499000031501055,75,0.0,0.0
2017-11-15 00:00:00+00:00,0.004501999821513891,0.005338000133633614,0.0044450000859797,0.004610999953001738,61,0.0,0.0
2017-11-16 00:00:00+00:00,0.0046350001357495785,0.005404000170528889,0.004091999959200621,0.004389000125229359,69,0.0,0.0
2017-11-17 00:00:00+00:00,0.004381999839097261,0.004484999924898148,0.0037980000488460064,0.004348999820649624,141,0.0,0.0
2017-11-18 00:00:00+00:00,0.00433199992403388,0.0060350000858306885,0.003963000141084194,0.004544000141322613,222,0.0,0.0
2017-11-19 00:00:00+00:00,0.004536000080406666,0.0051830001175403595,0.004021000117063522,0.005123000126332045,110,0.0,0.0
2017-11-20 00:00:00+00:00,0.005121000111103058,0.0051310001872479916,0.004397000186145306,0.004534999839961529,103,0.0,0.0
2017-11-21 00:00:00+00:00,0.004536000080406666,0.004536000080406666,0.003980000037699938,0.004290000069886446,41,0.0,0.0
2017-11-22 00:00:00+00:00,0.00430000014603138,0.0045980000868439674,0.00418000016361475,0.004430000204592943,98,0.0,0.0
2017-11-23 00:00:00+00:00,0.004401000216603279,0.00446499977260828,0.003973999992012978,0.004257999826222658,54,0.0,0.0
