TIMESTAMP,ETH_ACTIVE_ADDRESSES_UNIQUE_ADDRESS_TOTAL_COUNT_PER_ETHERSCAN,ETH_ACTIVE_ADDRESSES_UNIQUE_ADDRESS_SENT_FROM_COUNT_PER_ETHERSCAN,ETH_ACTIVE_ADDRESSES_UNIQUE_ADDRESS_SENT_TO_COUNT_PER_ETHERSCAN,ETH_ACTIVE_ERC20_ADDRESSES_UNIQUE_ADDRESS_TOTAL_COUNT_PER_ETHERSCAN,ETH_ACTIVE_ERC20_ADDRESSES_UNIQUE_ADDRESS_RECEIVE_COUNT_PER_ETHERSCAN,ETH_ACTIVE_ERC20_ADDRESSES_UNIQUE_ADDRESS_SENT_COUNT_PER_ETHERSCAN,ETH_AVERAGE_BLOCK_SIZE_BYTES_PER_ETHERSCAN,ETH_AVERAGE_BLOCK_TIME_SECONDS_PER_ETHERSCAN,ETH_AVERAGE_GAS_LIMIT_PER_ETHERSCAN,ETH_AVERAGE_GAS_PRICE_WEI_PER_ETHERSCAN,ETH_AVERAGE_TXN_FEE_USD_PER_ETHERSCAN,ETH_AVERAGE_TXN_FEE_ETHER_PER_ETHERSCAN,ETH_BLOCK_COUNT_PER_ETHERSCAN,ETH_BLOCK_REWARDS_ETH_PER_ETHERSCAN,ETH_ERC20_TOKEN_TRANSFER_COUNT_PER_ETHERSCAN,ETH_BURNT_FEES_ETH_PER_ETHERSCAN,ETH_NETWORK_DIFFICULTY_TERAHASHES_PER_ETHERSCAN,ETH_NETWORK_HASH_RATE_GIGAHASHES_PER_SECOND_PER_ETHERSCAN,ETH_NETWORK_TRANSACTION_FEE_ETH_PER_ETHERSCAN,ETH_NETWORK_UTILIZATION_PER_ETHERSCAN,ETH_TOTAL_GAS_USED_PER_ETHERSCAN,ETH_TRANSACTION_COUNT_PER_ETHERSCAN,ETH_UNCLE_BLOCK_COUNT_PER_ETHERSCAN,ETH_UNIQUE_ADDRESS_COUNT_PER_ETHERSCAN,ETH_MINING_PROFITABILITY_PER_BIC,ETH_MEDIAN_TRANSACTION_FEE_USD_PER_BIC,ETH_AVERAGE_TRANSACTION_VALUE_USD_PER_BIC,ETH_MEDIAN_TRANSACTION_VALUE_USD_PER_BIC,ETH_SENT_COINS_USD_PER_BIC,ETH_AVERAGE_FEE_PERCENTAGE_IN_TOTAL_BLOCK_REWARD_PER_BIC
2015-09-14,1623,1013,1523,0,0,0,771,17.61,3141838,53772389657,0.0,0,4851,25588.125,0,,6626000000000.0,399647100000.0,9.901548419395162,0.0113,171636301,5572,360,21409,5.79e-05,0.000948,43.353,1.81,241561.0,0.0372
2015-09-15,1487,906,1380,0,0,0,755,17.75,3141800,53191101494,0.0,0,4842,25615.3125,0,,6419000000000.0,387785800000.0,8.426997145283307,0.0098,148568242,5409,378,21581,6.07e-05,0.000964,102.437,1.836,554082.0,0.0315
2015-09-16,1511,920,1388,0,0,0,739,17.32,3141820,111518559318,0.0,0,4956,26318.125,0,,6179000000000.0,383905700000.0,15.146617077844793,0.0094,146153300,5872,412,21719,6.33e-05,0.000969,87.257,1.825,512374.0,0.0439
2015-09-17,1518,982,1389,0,0,0,753,17.91,3141794,55637920883,0.0,0,4808,25435.625,0,,6040000000000.0,362145700000.0,8.556523791455506,0.0097,147106346,5368,372,21826,6.18e-05,0.000924,48.459,2.243,260127.0,0.0322
2015-09-18,1463,891,1349,0,0,0,785,17.57,3141637,55703151966,0.0,0,4889,25901.71875,0,,5653000000000.0,346229600000.0,11.834821066198469,0.0139,212949263,5802,403,21999,6.47e-05,0.000908,60.814,1.733,352843.0,0.0437
2015-09-19,1368,840,1270,0,0,0,735,16.9,3141615,51639660974,0.0,0,5078,27179.6875,0,,5548000000000.0,357556600000.0,7.982204372925468,0.0095,151038683,5205,490,22106,6.46e-05,0.000892,63.775,1.614,331949.0,0.0279
2015-09-20,1467,904,1368,0,0,0,766,16.04,3142039,52910345407,0.0,0,5305,27982.65625,0,,6202000000000.0,408748000000.0,10.969645471755072,0.0124,206446103,6402,389,22230,6.11e-05,0.000937,18.342,1.452,117427.0,0.0375
2015-09-21,1522,988,1406,0,0,0,779,16.87,3141982,51171380285,0.0,0,5075,26651.875,0,,6541000000000.0,409977900000.0,10.180741940942934,0.012,190902398,6305,340,22363,6.01e-05,0.00097,23.116,1.312,145749.0,0.0367
2015-09-22,1536,1001,1401,0,0,0,807,17.0,3141713,51465441496,0.0,0,5051,26370.3125,0,,6624000000000.0,410091700000.0,11.404145175916604,0.0133,211491983,6804,298,22496,5.76e-05,0.00094,25.597,1.031,174161.0,0.0416
2015-09-23,1738,969,1657,0,0,0,784,16.58,3141858,51732832046,0.0,0,5165,27080.3125,0,,6895000000000.0,438861900000.0,10.70026710479206,0.0122,198471252,7404,334,22648,5.52e-05,0.000938,15.822,1.083,117144.0,0.038
2015-09-24,1570,1004,1474,0,0,0,782,17.1,3141870,54262646753,0.0,0,5021,26385.78125,0,,7029000000000.0,436234500000.0,10.319506266501325,0.0117,183782502,6224,341,22783,5.23e-05,0.000907,42.584,1.693,265040.0,0.0375
2015-09-25,1537,974,1436,0,0,0,767,16.73,3141685,52300197415,0.0,0,5126,27003.4375,0,,6977000000000.0,443497000000.0,9.836594916126598,0.0111,178617418,5851,366,22902,4.7e-05,0.00081,87.298,1.571,510783.0,0.035
2015-09-26,1421,890,1342,0,0,0,765,17.32,3141649,55315658061,0.0,0,4930,25910.3125,0,,7227000000000.0,440637100000.0,9.289146478621031,0.0104,160320021,5907,338,22964,4.32e-05,0.00077,31.217,1.274,184399.0,0.0345
2015-09-27,1418,907,1335,0,0,0,725,17.92,3141739,51025979902,0.0,0,4773,25011.09375,0,,7253000000000.0,426444000000.0,8.423870450444849,0.0111,165754018,5760,307,23045,4.38e-05,0.000784,49.605,1.287,285722.0,0.0322
2015-09-28,1546,1003,1442,0,0,0,755,18.02,3141657,52683661382,0.0,0,4738,24714.21875,0,,6747000000000.0,391472100000.0,9.27234660930711,0.0115,171799357,6123,275,23160,4.14e-05,0.000688,76.39,1.311,467733.0,0.0361
2015-09-29,1533,962,1384,0,0,0,762,18.51,3141780,55437141860,0.0,0,4640,24368.4375,0,,6057000000000.0,347312200000.0,8.87732842074942,0.0107,155322802,5738,314,23283,4.33e-05,0.000648,43.465,1.241,249405.0,0.035
2015-09-30,1491,924,1376,0,0,0,742,18.04,3141889,51461473059,0.0,0,4757,25093.75,0,,5625000000000.0,332892500000.0,8.385327115721005,0.0108,161315703,5870,356,23385,5.06e-05,0.000705,58.317,1.441,342320.0,0.032
2015-10-01,1474,947,1329,0,0,0,741,16.45,3141822,51474669294,0.0,0,5210,27422.03125,0,,5653000000000.0,365278300000.0,8.767949463445914,0.0102,167413168,6421,373,23482,5.23e-05,0.000731,58.395,1.395,374957.0,0.0306
2015-10-02,1376,857,1286,0,0,0,773,16.62,3141782,52567714347,0.0,0,5143,26913.125,0,,5982000000000.0,378496900000.0,9.765296662850671,0.0109,175336965,6063,324,23563,4.81e-05,0.00071,16.592,1.247,100598.0,0.0349
2015-10-03,1390,890,1291,0,0,0,769,16.84,3141755,52502578427,0.0,0,5077,26453.75,0,,6291000000000.0,390918600000.0,9.791648364458627,0.0111,176738025,6112,292,23689,4.69e-05,0.000727,13.931,1.213,85145.0,0.0356
2015-10-04,1394,872,1295,0,0,0,776,17.47,3141756,50733256095,0.0,0,4886,25480.15625,0,,6206000000000.0,371123300000.0,9.431925785897953,0.0114,175625589,6624,281,23777,4.64e-05,0.000709,28.287,0.82,187376.0,0.0356
2015-10-05,1410,871,1336,0,0,0,771,17.05,3141678,50742818443,0.0,0,5009,26136.875,0,,6285000000000.0,385585900000.0,11.48677350723009,0.0138,217225401,6279,292,23909,4.48e-05,0.000693,17.241,1.244,108258.0,0.0424
2015-10-06,1416,907,1315,0,0,0,781,17.67,3141827,51375494165,0.0,0,4806,25036.5625,0,,6276000000000.0,368452100000.0,9.995299953552864,0.0123,185466056,6458,266,24005,4.23e-05,0.000653,48.78,0.936,315022.0,0.0386
2015-10-07,1374,881,1297,0,0,0,808,17.09,3141680,51181314265,0.0,0,5004,26133.59375,0,,5984000000000.0,366976500000.0,12.18298992071077,0.0145,227483136,7121,295,24102,4.51e-05,0.000664,27.555,0.864,196221.0,0.0451
2015-10-08,1331,865,1243,0,0,0,789,16.6,3141709,56971870131,0.0,0,5152,26782.1875,0,,5978000000000.0,375133600000.0,11.972933368342352,0.0128,206603046,6926,270,24168,4.3e-05,0.000632,27.236,0.907,188637.0,0.0431
2015-10-09,1367,868,1290,0,0,0,779,17.45,3141695,61962572208,0.0,0,4905,25447.65625,0,,6123000000000.0,364948500000.0,11.309218384317884,0.0117,180944156,6763,245,24243,4.57e-05,0.000688,21.739,1.045,147020.0,0.0429
2015-10-10,1267,793,1205,0,0,0,778,17.44,3141792,64893302980,0.0,0,4896,25499.6875,0,,6032000000000.0,360638300000.0,11.382811617053816,0.0113,174240457,6529,270,24303,4.52e-05,0.000671,12.58,0.933,82137.0,0.0425
2015-10-11,1301,840,1212,0,0,0,748,16.91,3141731,56318375319,0.0,0,5073,26510.78125,0,,6139000000000.0,381871100000.0,8.99879459915072,0.0097,154497993,6023,301,24359,4.36e-05,0.000659,15.936,0.902,95980.0,0.0327
2015-10-12,1336,832,1257,0,0,0,787,16.48,3141695,51359902694,0.0,0,5148,26800.0,0,,6145000000000.0,386338600000.0,10.703807320817251,0.0124,200001725,6593,284,24473,4.4e-05,0.000665,26.015,1.224,171518.0,0.0386
2015-10-13,1476,846,1400,0,0,0,818,16.76,3141683,53219625156,0.0,0,5108,26668.28125,0,,6357000000000.0,397955400000.0,12.323248799642254,0.0139,223630692,6818,301,24675,4.1e-05,0.000642,36.886,1.182,251490.0,0.0446
2015-10-14,1567,956,1447,0,0,0,791,17.3,3141697,57976429615,0.0,0,4934,25875.625,0,,6482000000000.0,394199900000.0,11.831998521079004,0.0125,193279995,6830,320,24906,3.73e-05,0.000597,82.641,0.941,564439.0,0.0438
2015-10-15,1497,876,1391,0,0,0,824,17.39,3141699,54823147993,0.0,0,4926,25610.46875,0,,6209000000000.0,372921200000.0,18.87034386166973,0.0225,347607211,6499,263,25142,3.7e-05,0.000566,66.307,0.849,430930.0,0.071
2015-10-16,1367,882,1275,0,0,0,827,17.56,3141670,53404946237,0.0,0,4883,25441.40625,0,,5815000000000.0,347009600000.0,21.179446545648126,0.0261,400824348,6795,273,25248,4.02e-05,0.000575,29.043,0.745,197345.0,0.0804
2015-10-17,1356,867,1251,0,0,0,788,16.86,3141653,53619552703,0.0,0,5056,26450.625,0,,6004000000000.0,373038800000.0,12.291462445798013,0.0145,230368185,6567,312,25356,3.82e-05,0.000565,19.998,0.843,131326.0,0.0446
2015-10-18,1346,818,1247,0,0,0,812,17.28,3141624,52006592112,0.0,0,4945,25848.28125,0,,5974000000000.0,362445400000.0,13.113012602069784,0.0161,249377360,6481,297,25489,3.8e-05,0.00056,14.978,0.779,97075.0,0.0489
2015-10-19,1453,842,1359,0,0,0,802,17.29,3141665,52456819761,0.0,0,4975,25966.71875,0,,5922000000000.0,360916500000.0,11.699219139603278,0.0139,216816740,6604,291,25729,3.6e-05,0.000526,39.014,0.712,257651.0,0.0433
2015-10-20,1315,837,1227,0,0,0,770,17.2,3141727,53767556518,0.0,0,4990,26192.5,0,,5835000000000.0,359418400000.0,11.527019798769716,0.0122,191557542,5897,332,25828,3.57e-05,0.000514,41.645,0.987,245579.0,0.0421
2015-10-21,1522,873,1428,0,0,0,774,17.22,3141707,53588794315,0.0,0,4990,26046.40625,0,,5876000000000.0,358999900000.0,10.155857734674392,0.0115,180468852,6182,289,26090,3.22e-05,0.000466,50.022,0.899,309238.0,0.0376
2015-10-22,1390,849,1268,0,0,0,782,17.78,3141732,57253941421,0.0,0,4835,25330.78125,0,,5734000000000.0,341149000000.0,13.200504837911977,0.0157,237772273,5979,305,26244,3.38e-05,0.000478,47.166,0.926,282005.0,0.0503
2015-10-23,1524,957,1404,0,0,0,818,16.26,3141638,51207267003,0.0,0,5263,27558.59375,0,,5879000000000.0,380625800000.0,13.747941391847576,0.0157,260401303,6888,331,26449,3.96e-05,0.000574,61.345,1.104,422541.0,0.0482
2015-10-24,1636,869,1555,0,0,0,771,16.52,3141626,50749518370,0.0,0,5171,27115.0,0,,6288000000000.0,400805100000.0,10.696638217152165,0.013,211420205,6361,336,26892,3.7e-05,0.000574,8.586,1.101,54615.0,0.0381
2015-10-25,1498,918,1393,0,0,0,751,16.74,3141631,51635339670,0.0,0,5096,26814.21875,0,,6589000000000.0,415412800000.0,9.079512126157535,0.0106,170100960,5830,351,27220,4.02e-05,0.000653,27.93,1.352,162831.0,0.0327
2015-10-26,1656,987,1568,0,0,0,765,17.52,3141613,54585998170,0.0,0,4908,25915.3125,0,,6541000000000.0,399276000000.0,10.773267121614424,0.0132,203310004,5938,366,27534,4.15e-05,0.000672,77.058,1.453,457568.0,0.0398
2015-10-27,1707,1150,1545,0,0,0,815,16.5,3141603,53525777571,0.0,0,5220,27526.25,0,,6542000000000.0,423699500000.0,18.902897578375484,0.0223,365376906,6784,376,27744,5.3e-05,0.000856,227.409,2.21,1542742.0,0.0661
2015-10-28,1701,1167,1562,0,0,0,808,17.33,3141629,54787998286,0.0,0,4967,26348.4375,0,,6846000000000.0,425088800000.0,10.898696630107064,0.013,202357247,7346,398,27918,5.45e-05,0.000922,117.216,1.598,861069.0,0.0396
2015-10-29,1975,1269,1812,0,0,0,814,16.64,3141634,52364630378,0.0,0,5158,27507.03125,0,,7040000000000.0,457198000000.0,12.550751739957049,0.0149,241667844,7836,453,28188,6.45e-05,0.00112,70.741,2.159,554330.0,0.0437
2015-10-30,2220,1315,2093,2,1,1,781,16.3,3141598,54017718700,0.0,0,5232,27723.90625,3,,7429000000000.0,485009100000.0,13.466321660416297,0.0152,250649964,7941,409,28770,6.5e-05,0.00119,173.057,2.299,1374247.0,0.0466
2015-10-31,1988,1222,1893,0,0,0,812,16.65,3141633,53753181787,0.0,0,5129,27747.8125,0,,7793000000000.0,512580799999.99994,15.482425600544888,0.0184,296674561,7557,554,29166,5.22e-05,0.00101,35.211,1.949,266091.0,0.0533
2015-11-01,2132,1157,2042,0,0,0,783,16.54,3141603,50751088484,0.0,0,5158,28180.15625,0,,7781000000000.0,520781800000.0,16.170261068417535,0.0195,316473677,6915,625,29676,5.16e-05,0.001,20.041,2.25,138582.0,0.0545
2015-11-02,2040,1332,1897,2,1,1,779,17.04,3141654,53162663704,0.0,0,5024,27134.21875,1,,7690000000000.0,494404700000.0,10.39601397270038,0.0122,193339829,6558,531,29973,5.81e-05,0.00111,56.787,2.967,372411.0,0.0365
