TIMESTAMP,XPM_OPEN_PRICE_USD,XPM_HIGH_PRICE_USD,XPM_LOW_PRICE_USD,XPM_CLOSE_PRICE_USD,XPM_VOLUME_USD,XPM_DIVIDENDS_USD,XPM_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.16019600629806519,0.16019600629806519,0.14151600003242493,0.1418289989233017,82541,0.0,0.0
2017-11-10 00:00:00+00:00,0.14225099980831146,0.15305200219154358,0.13163800537586212,0.13537000119686127,94181,0.0,0.0
2017-11-11 00:00:00+00:00,0.13464899361133575,0.14195699989795685,0.12069900333881378,0.13231199979782104,20102,0.0,0.0
2017-11-12 00:00:00+00:00,0.13447800278663635,0.13447800278663635,0.10838299989700317,0.1146479994058609,22948,0.0,0.0
2017-11-13 00:00:00+00:00,0.11475999653339386,0.17802800238132477,0.11475999653339386,0.16487999260425568,172884,0.0,0.0
2017-11-14 00:00:00+00:00,0.16717499494552612,0.17857900261878967,0.14278100430965424,0.15731899440288544,597481,0.0,0.0
2017-11-15 00:00:00+00:00,0.1467210054397583,0.17088599503040314,0.14239799976348877,0.146137997508049,641984,0.0,0.0
2017-11-16 00:00:00+00:00,0.14668099582195282,0.1635430008172989,0.08788800239562988,0.15537600219249725,701952,0.0,0.0
2017-11-17 00:00:00+00:00,0.15273399651050568,0.15847699344158173,0.13550899922847748,0.14597199857234955,650100,0.0,0.0
2017-11-18 00:00:00+00:00,0.14802700281143188,0.15655800700187683,0.13617900013923645,0.15597200393676758,698777,0.0,0.0
2017-11-19 00:00:00+00:00,0.15553399920463562,0.15995900332927704,0.152197003364563,0.15871700644493103,441518,0.0,0.0
2017-11-20 00:00:00+00:00,0.15864300727844238,0.15901300311088562,0.14999400079250336,0.15673699975013733,588288,0.0,0.0
2017-11-21 00:00:00+00:00,0.1570889949798584,0.1668200045824051,0.14819100499153137,0.16199399530887604,718690,0.0,0.0
