TIMESTAMP,NOMAI_OPEN_PRICE_USD,NOMAI_HIGH_PRICE_USD,NOMAI_LOW_PRICE_USD,NOMAI_CLOSE_PRICE_USD,NOMAI_VOLUME_USD,NOMAI_DIVIDENDS_USD,NOMAI_STOCK_SPLITS_USD
2025-03-03 00:00:00+00:00,0.002059000078588724,0.002059000078588724,0.0017549999756738544,0.002015999983996153,18406,0.0,0.0
2025-03-04 00:00:00+00:00,0.002015999983996153,0.002015999983996153,0.0017419999931007624,0.0017810000572353601,6416,0.0,0.0
2025-03-05 00:00:00+00:00,0.0017810000572353601,0.0018230000277981162,0.0016759999562054873,0.0016759999562054873,8662,0.0,0.0
2025-03-06 00:00:00+00:00,0.0016759999562054873,0.0018400000408291817,0.0013539999490603805,0.0017999999690800905,31282,0.0,0.0
2025-03-07 00:00:00+00:00,0.0017999999690800905,0.0017999999690800905,0.0012789999600499868,0.0012789999600499868,17286,0.0,0.0
2025-03-08 00:00:00+00:00,0.0012789999600499868,0.0016580000519752502,0.0011840000515803695,0.0015979999443516135,21021,0.0,0.0
2025-03-09 00:00:00+00:00,0.0015979999443516135,0.0016670000040903687,0.0013089999556541443,0.0013089999556541443,0,0.0,0.0
2025-03-10 00:00:00+00:00,0.0013089999556541443,0.001366000040434301,0.0009960000170394778,0.0009960000170394778,9127,0.0,0.0
2025-03-11 00:00:00+00:00,0.0009960000170394778,0.0009980000322684646,0.0008970000199042261,0.0008980000275187194,9876,0.0,0.0
2025-03-12 00:00:00+00:00,0.0008980000275187194,0.0009219999774359167,0.0006680000224150717,0.0006970000104047358,15653,0.0,0.0
2025-03-13 00:00:00+00:00,0.0006970000104047358,0.0007179999956861138,0.0006549999816343188,0.0006629999843426049,1645,0.0,0.0
2025-03-14 00:00:00+00:00,0.0006629999843426049,0.0009309999877586961,0.0006629999843426049,0.0009089999948628247,11640,0.0,0.0
2025-03-15 00:00:00+00:00,0.0009089999948628247,0.0010110000148415565,0.00088900001719594,0.000999000039882958,2012,0.0,0.0
2025-03-16 00:00:00+00:00,0.000999000039882958,0.0011119999689981341,0.0009980000322684646,0.001069999998435378,3944,0.0,0.0
2025-03-17 00:00:00+00:00,0.001069999998435378,0.0011309999972581863,0.0010379999876022339,0.0010789999505504966,0,0.0,0.0
2025-03-18 00:00:00+00:00,0.0010789999505504966,0.0010789999505504966,0.0009560000034980476,0.0009560000034980476,0,0.0,0.0
2025-03-19 00:00:00+00:00,0.0009560000034980476,0.0009899999713525176,0.0009250000002793968,0.0009609999833628535,2736,0.0,0.0
2025-03-20 00:00:00+00:00,0.0009609999833628535,0.00101200002245605,0.0009009999921545386,0.0009689999860711396,0,0.0,0.0
2025-03-21 00:00:00+00:00,0.0009689999860711396,0.0010290000354871154,0.0007650000043213367,0.000838999985717237,11192,0.0,0.0
