TIMESTAMP,SUPER19331_OPEN_PRICE_USD,SUPER19331_HIGH_PRICE_USD,SUPER19331_LOW_PRICE_USD,SUPER19331_CLOSE_PRICE_USD,SUPER19331_VOLUME_USD,SUPER19331_DIVIDENDS_USD,SUPER19331_STOCK_SPLITS_USD
2022-04-06 00:00:00+00:00,0.04466899856925011,0.04466899856925011,0.0401649996638298,0.04053099825978279,3286,0.0,0.0
2022-04-07 00:00:00+00:00,0.04053099825978279,0.042371999472379684,0.040024999529123306,0.0414000004529953,893,0.0,0.0
2022-04-08 00:00:00+00:00,0.0414000004529953,0.042539000511169434,0.03980100154876709,0.039831001311540604,6170,0.0,0.0
2022-04-09 00:00:00+00:00,0.039831001311540604,0.042482998222112656,0.039831001311540604,0.042458999902009964,2548,0.0,0.0
2022-04-10 00:00:00+00:00,0.042458999902009964,0.043324001133441925,0.04109400138258934,0.04109400138258934,923,0.0,0.0
2022-04-11 00:00:00+00:00,0.04109400138258934,0.041409000754356384,0.03775100037455559,0.03812500089406967,2464,0.0,0.0
2022-04-12 00:00:00+00:00,0.03812500089406967,0.04030400142073631,0.03809100016951561,0.04006199911236763,2295,0.0,0.0
2022-04-13 00:00:00+00:00,0.04006199911236763,0.04115999862551689,0.03964800015091896,0.039976999163627625,2478,0.0,0.0
2022-04-14 00:00:00+00:00,0.039976999163627625,0.04092700034379959,0.038061998784542084,0.03873300179839134,1428,0.0,0.0
2022-04-15 00:00:00+00:00,0.03873300179839134,0.039174001663923264,0.037790000438690186,0.03800699859857559,1658,0.0,0.0
2022-04-16 00:00:00+00:00,0.03800699859857559,0.03825699910521507,0.03745099902153015,0.03818799927830696,1302,0.0,0.0
2022-04-17 00:00:00+00:00,0.03818799927830696,0.03959900140762329,0.037480998784303665,0.03751099854707718,4849,0.0,0.0
2022-04-18 00:00:00+00:00,0.03751099854707718,0.038419000804424286,0.036044999957084656,0.03827099874615669,3977,0.0,0.0
2022-04-19 00:00:00+00:00,0.03827099874615669,0.04028100147843361,0.03810799866914749,0.04021099954843521,2520,0.0,0.0
2022-04-20 00:00:00+00:00,0.04021099954843521,0.04125199839472771,0.038965001702308655,0.039659999310970306,783,0.0,0.0
2022-04-21 00:00:00+00:00,0.039659999310970306,0.040724001824855804,0.0379129983484745,0.038159001618623734,920,0.0,0.0
2022-04-22 00:00:00+00:00,0.038159001618623734,0.03948599845170975,0.03720900043845177,0.037365999072790146,457,0.0,0.0
2022-04-23 00:00:00+00:00,0.037365999072790146,0.03829500079154968,0.036775000393390656,0.03784399852156639,2279,0.0,0.0
2022-04-24 00:00:00+00:00,0.03784399852156639,0.0383480004966259,0.037324998527765274,0.03738600015640259,1712,0.0,0.0
2022-04-25 00:00:00+00:00,0.03738600015640259,0.03884299844503403,0.03430299833416939,0.03884299844503403,7384,0.0,0.0
2022-04-26 00:00:00+00:00,0.03884299844503403,0.03926999866962433,0.03570900112390518,0.03575199842453003,2507,0.0,0.0
2022-04-27 00:00:00+00:00,0.03575199842453003,0.03711500018835068,0.03524300083518028,0.03588699921965599,2291,0.0,0.0
2022-04-28 00:00:00+00:00,0.03588699921965599,0.03633800148963928,0.034085001796483994,0.03410499915480614,2854,0.0,0.0
2022-04-29 00:00:00+00:00,0.03410499915480614,0.0341310016810894,0.030306000262498856,0.03061399981379509,1396,0.0,0.0
2022-04-30 00:00:00+00:00,0.03061399981379509,0.03096899949014187,0.028334999457001686,0.029071999713778496,603,0.0,0.0
2022-05-01 00:00:00+00:00,0.029071999713778496,0.02964800037443638,0.028387000784277916,0.029046999290585518,490,0.0,0.0
