TIMESTAMP,SOFI_OPEN_PRICE_USD,SOFI_HIGH_PRICE_USD,SOFI_LOW_PRICE_USD,SOFI_CLOSE_PRICE_USD,SOFI_VOLUME_USD,SOFI_DIVIDENDS_USD,SOFI_STOCK_SPLITS_USD
2021-12-28 00:00:00+00:00,0.5611169934272766,0.5774719715118408,0.5378360152244568,0.5470520257949829,83078506,0.0,0.0
2021-12-29 00:00:00+00:00,0.5461990237236023,0.5560899972915649,0.5122190117835999,0.5126039981842041,24336484,0.0,0.0
2021-12-30 00:00:00+00:00,0.5096539855003357,0.513280987739563,0.4729689955711365,0.49580299854278564,3795562,0.0,0.0
2021-12-31 00:00:00+00:00,0.4960249960422516,0.49960601329803467,0.47366300225257874,0.47947800159454346,2372722,0.0,0.0
2022-01-01 00:00:00+00:00,0.4794830083847046,0.5027400255203247,0.4755690097808838,0.4895060062408447,1590796,0.0,0.0
2022-01-02 00:00:00+00:00,0.48947298526763916,0.4993019998073578,0.4869779944419861,0.4917910099029541,1429058,0.0,0.0
2022-01-03 00:00:00+00:00,0.49178099632263184,0.5091320276260376,0.4744400084018707,0.47872400283813477,2079119,0.0,0.0
2022-01-04 00:00:00+00:00,0.47865599393844604,0.48376598954200745,0.46706101298332214,0.4691309928894043,1536860,0.0,0.0
2022-01-05 00:00:00+00:00,0.46921101212501526,0.47565001249313354,0.418179988861084,0.42156699299812317,2394376,0.0,0.0
2022-01-06 00:00:00+00:00,0.42148900032043457,0.42556101083755493,0.38928401470184326,0.3990029990673065,2081460,0.0,0.0
2022-01-07 00:00:00+00:00,0.3989950120449066,0.3996390104293823,0.3615359961986542,0.3725610077381134,2565492,0.0,0.0
2022-01-08 00:00:00+00:00,0.37232398986816406,0.3913800120353699,0.3646639883518219,0.36861100792884827,1866593,0.0,0.0
2022-01-09 00:00:00+00:00,0.3686249852180481,0.3810330033302307,0.34316301345825195,0.352973997592926,2068775,0.0,0.0
2022-01-10 00:00:00+00:00,0.35297200083732605,0.3555870056152344,0.2870430052280426,0.30624300241470337,3290488,0.0,0.0
2022-01-11 00:00:00+00:00,0.3059920072555542,0.3411169946193695,0.29357901215553284,0.3290669918060303,3010361,0.0,0.0
2022-01-12 00:00:00+00:00,0.32912999391555786,0.5688319802284241,0.3284049928188324,0.3909919857978821,3513950,0.0,0.0
2022-01-13 00:00:00+00:00,0.3911550045013428,0.40686601400375366,0.3550809919834137,0.35829898715019226,2010562,0.0,0.0
2022-01-14 00:00:00+00:00,0.3586849868297577,0.3633579909801483,0.35113799571990967,0.358907014131546,1638607,0.0,0.0
2022-01-15 00:00:00+00:00,0.3588620126247406,0.3642979860305786,0.3433760106563568,0.35121598839759827,1110265,0.0,0.0
2022-01-16 00:00:00+00:00,0.3511660099029541,0.36075499653816223,0.3501819968223572,0.35997000336647034,1005719,0.0,0.0
2022-01-17 00:00:00+00:00,0.3590010106563568,0.3590010106563568,0.33337101340293884,0.3379549980163574,1521508,0.0,0.0
2022-01-18 00:00:00+00:00,0.3380280137062073,0.3386020064353943,0.30421701073646545,0.31720200181007385,2200965,0.0,0.0
2022-01-19 00:00:00+00:00,0.3170740008354187,0.333543986082077,0.3127779960632324,0.32151898741722107,1491895,0.0,0.0
2022-01-20 00:00:00+00:00,0.32288599014282227,0.3335860073566437,0.29797500371932983,0.30153900384902954,1255770,0.0,0.0
2022-01-21 00:00:00+00:00,0.3023039996623993,0.3090910017490387,0.27631399035453796,0.28055301308631897,1891381,0.0,0.0
2022-01-22 00:00:00+00:00,0.2801550030708313,0.30524998903274536,0.23604699969291687,0.25001999735832214,3356125,0.0,0.0
2022-01-23 00:00:00+00:00,0.2518160045146942,0.27251899242401123,0.24106499552726746,0.24431900680065155,1846632,0.0,0.0
2022-01-24 00:00:00+00:00,0.24417400360107422,0.26005399227142334,0.22865299880504608,0.24488799273967743,1593532,0.0,0.0
2022-01-25 00:00:00+00:00,0.24459999799728394,0.24548999965190887,0.23384200036525726,0.24153800308704376,1201292,0.0,0.0
2022-01-26 00:00:00+00:00,0.24153900146484375,0.2557710111141205,0.24002699553966522,0.2434290051460266,1113772,0.0,0.0
2022-01-27 00:00:00+00:00,0.24320800602436066,0.24740900099277496,0.22545699775218964,0.24361099302768707,1272763,0.0,0.0
2022-01-28 00:00:00+00:00,0.24445100128650665,0.247966006398201,0.2246209979057312,0.23027999699115753,1159227,0.0,0.0
2022-01-29 00:00:00+00:00,0.2305929958820343,0.2494329959154129,0.22641099989414215,0.2359749972820282,1221753,0.0,0.0
2022-01-30 00:00:00+00:00,0.2360610067844391,0.24753700196743011,0.22912900149822235,0.2340019941329956,916160,0.0,0.0
2022-01-31 00:00:00+00:00,0.2337220013141632,0.33428800106048584,0.22783499956130981,0.2387470006942749,857330,0.0,0.0
2022-02-01 00:00:00+00:00,0.23820100724697113,0.239546999335289,0.22970899939537048,0.2355709969997406,421395,0.0,0.0
2022-02-02 00:00:00+00:00,0.2355629950761795,0.30972400307655334,0.23234599828720093,0.2405640035867691,793921,0.0,0.0
2022-02-03 00:00:00+00:00,0.24070000648498535,0.268314003944397,0.23025000095367432,0.24064399302005768,714199,0.0,0.0
2022-02-04 00:00:00+00:00,0.24059399962425232,0.2499369978904724,0.23687000572681427,0.24920499324798584,818554,0.0,0.0
2022-02-05 00:00:00+00:00,0.24887299537658691,0.25681400299072266,0.24034500122070312,0.24943700432777405,775841,0.0,0.0
2022-02-06 00:00:00+00:00,0.24954700469970703,0.2541249990463257,0.23309800028800964,0.23740799725055695,777846,0.0,0.0
2022-02-07 00:00:00+00:00,0.23796799778938293,0.255077987909317,0.23796799778938293,0.2513830065727234,987964,0.0,0.0
2022-02-08 00:00:00+00:00,0.2508560121059418,0.2556920051574707,0.24032500386238098,0.24998900294303894,1495475,0.0,0.0
2022-02-09 00:00:00+00:00,0.2508600056171417,0.2610580027103424,0.24541600048542023,0.2554289996623993,895610,0.0,0.0
2022-02-10 00:00:00+00:00,0.2554450035095215,0.25914499163627625,0.24517500400543213,0.25237300992012024,1133526,0.0,0.0
2022-02-11 00:00:00+00:00,0.2522520124912262,0.25255998969078064,0.2433529943227768,0.2458139955997467,781956,0.0,0.0
2022-02-12 00:00:00+00:00,0.24607999622821808,0.2482679933309555,0.23055599629878998,0.2358669936656952,689988,0.0,0.0
2022-02-13 00:00:00+00:00,0.23582200706005096,0.239328995347023,0.22953499853610992,0.23085099458694458,572265,0.0,0.0
2022-02-14 00:00:00+00:00,0.23074500262737274,0.23662400245666504,0.2091280072927475,0.22204600274562836,1483241,0.0,0.0
2022-02-15 00:00:00+00:00,0.2220669984817505,0.2347099930047989,0.2201640009880066,0.2314790040254593,1484507,0.0,0.0
2022-02-16 00:00:00+00:00,0.23072999715805054,0.2344209998846054,0.22410400211811066,0.22950999438762665,1451669,0.0,0.0
2022-02-17 00:00:00+00:00,0.22949400544166565,0.23108099400997162,0.22228600084781647,0.22593800723552704,1359663,0.0,0.0
2022-02-18 00:00:00+00:00,0.22593499720096588,0.23041200637817383,0.219868004322052,0.22369900345802307,1176662,0.0,0.0
2022-02-19 00:00:00+00:00,0.22374999523162842,0.23896099627017975,0.20565199851989746,0.2289540022611618,1554174,0.0,0.0
2022-02-20 00:00:00+00:00,0.2288219928741455,0.23682400584220886,0.18096500635147095,0.19447700679302216,1520752,0.0,0.0
2022-02-21 00:00:00+00:00,0.19456300139427185,0.23907800018787384,0.19029299914836884,0.19029299914836884,4225401,0.0,0.0
2022-02-22 00:00:00+00:00,0.18991999328136444,0.21838900446891785,0.18095600605010986,0.20009799301624298,1217765,0.0,0.0
2022-02-23 00:00:00+00:00,0.2000730037689209,0.21691399812698364,0.1965249925851822,0.20259399712085724,1609816,0.0,0.0
2022-02-24 00:00:00+00:00,0.20271000266075134,0.22041699290275574,0.1636500060558319,0.1781120002269745,1585046,0.0,0.0
2022-02-25 00:00:00+00:00,0.17805899679660797,0.21096399426460266,0.17486600577831268,0.18053700029850006,2042090,0.0,0.0
2022-02-26 00:00:00+00:00,0.18045300245285034,0.1866690069437027,0.1767279952764511,0.18179699778556824,702549,0.0,0.0
2022-02-27 00:00:00+00:00,0.18182499706745148,0.18763500452041626,0.1725279986858368,0.17560499906539917,1665611,0.0,0.0
2022-02-28 00:00:00+00:00,0.17565800249576569,0.18650999665260315,0.17013199627399445,0.18464399874210358,947521,0.0,0.0
2022-03-01 00:00:00+00:00,0.1844870001077652,0.19408899545669556,0.18187099695205688,0.1875540018081665,803591,0.0,0.0
2022-03-02 00:00:00+00:00,0.18742899596691132,0.2001280039548874,0.18374499678611755,0.18586599826812744,1000137,0.0,0.0
2022-03-03 00:00:00+00:00,0.1849370002746582,0.31877899169921875,0.17878000438213348,0.25219398736953735,10854268,0.0,0.0
2022-03-04 00:00:00+00:00,0.25468701124191284,0.28316301107406616,0.18919000029563904,0.2604939937591553,9084515,0.0,0.0
2022-03-05 00:00:00+00:00,0.2605009973049164,0.2610209882259369,0.19298599660396576,0.2129029929637909,1077020,0.0,0.0
2022-03-06 00:00:00+00:00,0.212785005569458,0.2605549991130829,0.1910800039768219,0.20255400240421295,802197,0.0,0.0
2022-03-07 00:00:00+00:00,0.20279499888420105,0.21518799662590027,0.18260300159454346,0.18260300159454346,701820,0.0,0.0
2022-03-08 00:00:00+00:00,0.18254800140857697,0.1877020001411438,0.16578300297260284,0.17132699489593506,631127,0.0,0.0
2022-03-09 00:00:00+00:00,0.17114399373531342,0.18232600390911102,0.16943299770355225,0.17862600088119507,653446,0.0,0.0
2022-03-10 00:00:00+00:00,0.17670300602912903,0.1804029941558838,0.16511699557304382,0.17104600369930267,1041073,0.0,0.0
2022-03-11 00:00:00+00:00,0.17103999853134155,0.17353400588035583,0.1652979999780655,0.1707880049943924,725333,0.0,0.0
2022-03-12 00:00:00+00:00,0.17082999646663666,0.17559100687503815,0.16383099555969238,0.16561900079250336,486340,0.0,0.0
2022-03-13 00:00:00+00:00,0.16550500690937042,0.1707880049943924,0.15824399888515472,0.16623100638389587,343067,0.0,0.0
2022-03-14 00:00:00+00:00,0.16607199609279633,0.16996100544929504,0.16075700521469116,0.16968600451946259,623078,0.0,0.0
2022-03-15 00:00:00+00:00,0.16968600451946259,0.17075400054454803,0.1605360060930252,0.16149799525737762,796047,0.0,0.0
2022-03-16 00:00:00+00:00,0.16158300638198853,0.16899600625038147,0.1602019965648651,0.1658570021390915,498601,0.0,0.0
2022-03-17 00:00:00+00:00,0.16569699347019196,0.1709969937801361,0.1600310057401657,0.16967999935150146,660847,0.0,0.0
2022-03-18 00:00:00+00:00,0.17014099657535553,0.17185799777507782,0.16437099874019623,0.16596299409866333,565019,0.0,0.0
2022-03-19 00:00:00+00:00,0.16588400304317474,0.17157599329948425,0.16506800055503845,0.17054100334644318,489316,0.0,0.0
2022-03-20 00:00:00+00:00,0.1706179976463318,0.17349599301815033,0.167386993765831,0.16957299411296844,571888,0.0,0.0
2022-03-21 00:00:00+00:00,0.16954199969768524,0.18244700133800507,0.16699500381946564,0.1705159991979599,607210,0.0,0.0
2022-03-22 00:00:00+00:00,0.17038500308990479,0.1823740005493164,0.159621000289917,0.17040300369262695,674385,0.0,0.0
2022-03-23 00:00:00+00:00,0.17039300501346588,0.17707599699497223,0.15412700176239014,0.17025800049304962,998786,0.0,0.0
2022-03-24 00:00:00+00:00,0.17012399435043335,0.18177799880504608,0.16560299694538116,0.17247700691223145,563073,0.0,0.0
2022-03-25 00:00:00+00:00,0.17238299548625946,0.18002599477767944,0.16698400676250458,0.17146199941635132,693553,0.0,0.0
2022-03-26 00:00:00+00:00,0.17152300477027893,0.1715790033340454,0.1664620041847229,0.16807900369167328,571984,0.0,0.0
2022-03-27 00:00:00+00:00,0.16809900104999542,0.17698700726032257,0.16674399375915527,0.16944999992847443,656464,0.0,0.0
2022-03-28 00:00:00+00:00,0.16940100491046906,0.17653200030326843,0.1677660048007965,0.17396800220012665,1015239,0.0,0.0
2022-03-29 00:00:00+00:00,0.17440199851989746,0.17741599678993225,0.16364899277687073,0.17514899373054504,745581,0.0,0.0
2022-03-30 00:00:00+00:00,0.17526200413703918,0.1933940052986145,0.16917599737644196,0.1715719997882843,665159,0.0,0.0
2022-03-31 00:00:00+00:00,0.17215700447559357,0.1776150017976761,0.1682559996843338,0.17036299407482147,739882,0.0,0.0
2022-04-01 00:00:00+00:00,0.17020200192928314,0.17197200655937195,0.16648000478744507,0.16820399463176727,608961,0.0,0.0
2022-04-02 00:00:00+00:00,0.1684650033712387,0.1755719929933548,0.16722199320793152,0.16735799610614777,604862,0.0,0.0
2022-04-03 00:00:00+00:00,0.17117899656295776,0.17404499650001526,0.1650950014591217,0.16889500617980957,450071,0.0,0.0
2022-04-04 00:00:00+00:00,0.16880300641059875,0.1752689927816391,0.16778700053691864,0.17106300592422485,722626,0.0,0.0
2022-04-05 00:00:00+00:00,0.1710900068283081,0.17761699855327606,0.16919100284576416,0.1764650046825409,573265,0.0,0.0
2022-04-06 00:00:00+00:00,0.17635299265384674,0.17656399309635162,0.16512100398540497,0.16796700656414032,746684,0.0,0.0
2022-04-07 00:00:00+00:00,0.16789300739765167,0.1707870066165924,0.16325800120830536,0.16545499861240387,580157,0.0,0.0
2022-04-08 00:00:00+00:00,0.16546200215816498,0.1707649976015091,0.1616860032081604,0.16179800033569336,527596,0.0,0.0
2022-04-09 00:00:00+00:00,0.1618189960718155,0.1672080010175705,0.1598619967699051,0.16506099700927734,413368,0.0,0.0
2022-04-10 00:00:00+00:00,0.1651110053062439,0.1679379940032959,0.16007000207901,0.16356700658798218,425485,0.0,0.0
2022-04-11 00:00:00+00:00,0.16360700130462646,0.16811199486255646,0.15453200042247772,0.15649600327014923,577291,0.0,0.0
2022-04-12 00:00:00+00:00,0.15698400139808655,0.1639609932899475,0.14947399497032166,0.15821200609207153,664060,0.0,0.0
2022-04-13 00:00:00+00:00,0.1581529974937439,0.15877200663089752,0.1462240070104599,0.15111400187015533,440301,0.0,0.0
2022-04-14 00:00:00+00:00,0.15118999779224396,0.15391500294208527,0.14767499268054962,0.14972800016403198,441051,0.0,0.0
2022-04-15 00:00:00+00:00,0.1499119997024536,0.15094499289989471,0.14525599777698517,0.14574399590492249,376215,0.0,0.0
2022-04-16 00:00:00+00:00,0.1457590013742447,0.20471599698066711,0.14450199902057648,0.17885300517082214,7604816,0.0,0.0
2022-04-17 00:00:00+00:00,0.1800609976053238,0.18355900049209595,0.14918899536132812,0.1509539932012558,4365868,0.0,0.0
2022-04-18 00:00:00+00:00,0.15095199644565582,0.15321099758148193,0.14358200132846832,0.14590199291706085,1033628,0.0,0.0
2022-04-19 00:00:00+00:00,0.14491799473762512,0.1504729986190796,0.14395399391651154,0.14536699652671814,749841,0.0,0.0
2022-04-20 00:00:00+00:00,0.14507600665092468,0.15244799852371216,0.1420609951019287,0.1469859927892685,1030550,0.0,0.0
2022-04-21 00:00:00+00:00,0.1470160037279129,0.1486549973487854,0.1423960030078888,0.1444379985332489,781931,0.0,0.0
2022-04-22 00:00:00+00:00,0.144337996840477,0.14623700082302094,0.1397860050201416,0.14343300461769104,709956,0.0,0.0
2022-04-23 00:00:00+00:00,0.14339500665664673,0.15086400508880615,0.14339500665664673,0.1473820060491562,1073247,0.0,0.0
2022-04-24 00:00:00+00:00,0.147380992770195,0.15243099629878998,0.14729900658130646,0.15059800446033478,1018756,0.0,0.0
2022-04-25 00:00:00+00:00,0.1514730006456375,0.15557700395584106,0.14849600195884705,0.15016600489616394,1147979,0.0,0.0
2022-04-26 00:00:00+00:00,0.15026900172233582,0.16509200632572174,0.14873799681663513,0.16058099269866943,1890155,0.0,0.0
2022-04-27 00:00:00+00:00,0.16079899668693542,0.1741890013217926,0.15404599905014038,0.17058999836444855,2413557,0.0,0.0
2022-04-28 00:00:00+00:00,0.17045900225639343,0.18451200425624847,0.168381005525589,0.17593899369239807,2023692,0.0,0.0
2022-04-29 00:00:00+00:00,0.17591099441051483,0.1828480064868927,0.16616599261760712,0.18065199255943298,1786703,0.0,0.0
2022-04-30 00:00:00+00:00,0.18148699402809143,0.22710399329662323,0.1791290044784546,0.18846699595451355,6139408,0.0,0.0
2022-05-01 00:00:00+00:00,0.18893100321292877,0.21930600702762604,0.16849499940872192,0.2153950035572052,2973566,0.0,0.0
2022-05-02 00:00:00+00:00,0.21678200364112854,0.23622199892997742,0.19356200098991394,0.22307899594306946,4273180,0.0,0.0
2022-05-03 00:00:00+00:00,0.22264300286769867,0.2280929982662201,0.19818800687789917,0.20010100305080414,2894175,0.0,0.0
2022-05-04 00:00:00+00:00,0.20011000335216522,0.2117210030555725,0.18954700231552124,0.20814499258995056,1894436,0.0,0.0
2022-05-05 00:00:00+00:00,0.20897500216960907,0.2545509934425354,0.20126500725746155,0.21507999300956726,3736842,0.0,0.0
2022-05-06 00:00:00+00:00,0.21619799733161926,0.23973900079727173,0.20200799405574799,0.23300500214099884,3577275,0.0,0.0
2022-05-07 00:00:00+00:00,0.2356950044631958,0.27761000394821167,0.2277279943227768,0.23854699730873108,5552358,0.0,0.0
2022-05-08 00:00:00+00:00,0.23761999607086182,0.23948700726032257,0.20038600265979767,0.20156799256801605,4038302,0.0,0.0
2022-05-09 00:00:00+00:00,0.2016109973192215,0.2090270072221756,0.16771200299263,0.1828940063714981,5134000,0.0,0.0
2022-05-10 00:00:00+00:00,0.1842080056667328,0.1949779987335205,0.1634020060300827,0.1856449991464615,7279121,0.0,0.0
2022-05-11 00:00:00+00:00,0.18647100031375885,0.19205999374389648,0.12926100194454193,0.1394840031862259,6863998,0.0,0.0
2022-05-12 00:00:00+00:00,0.13900600373744965,0.1406559944152832,0.11811999976634979,0.1276009976863861,4095420,0.0,0.0
2022-05-13 00:00:00+00:00,0.1278800070285797,0.13006199896335602,0.11537300050258636,0.126678004860878,2672004,0.0,0.0
2022-05-14 00:00:00+00:00,0.12678900361061096,0.13447700440883636,0.11534199863672256,0.1198050007224083,622724,0.0,0.0
2022-05-15 00:00:00+00:00,0.11941099911928177,0.12876200675964355,0.11837100237607956,0.12486600130796432,626861,0.0,0.0
2022-05-16 00:00:00+00:00,0.12478400021791458,0.12714099884033203,0.1209229975938797,0.12348700314760208,551098,0.0,0.0
2022-05-17 00:00:00+00:00,0.12349399924278259,0.12808899581432343,0.12219800055027008,0.1240909993648529,558474,0.0,0.0
2022-05-18 00:00:00+00:00,0.12409599870443344,0.12699000537395477,0.11564400047063828,0.11670099943876266,562822,0.0,0.0
2022-05-19 00:00:00+00:00,0.11692299693822861,0.12326499819755554,0.11286100000143051,0.12081000208854675,573540,0.0,0.0
2022-05-20 00:00:00+00:00,0.12084800004959106,0.12333100289106369,0.11931999772787094,0.12083599716424942,507667,0.0,0.0
2022-05-21 00:00:00+00:00,0.12067200243473053,0.12300200015306473,0.11705800145864487,0.11990799754858017,637213,0.0,0.0
2022-05-22 00:00:00+00:00,0.11981099843978882,0.12146499752998352,0.11651500314474106,0.11953199654817581,460944,0.0,0.0
2022-05-23 00:00:00+00:00,0.11966700106859207,0.12046200037002563,0.11347900331020355,0.11468800157308578,2287685,0.0,0.0
2022-05-24 00:00:00+00:00,0.11468099802732468,0.11603599786758423,0.10574699938297272,0.1092350035905838,2030250,0.0,0.0
2022-05-25 00:00:00+00:00,0.10922300070524216,0.11447799950838089,0.1083109974861145,0.10978899896144867,1866117,0.0,0.0
2022-05-26 00:00:00+00:00,0.10978800058364868,0.13698099553585052,0.10662999749183655,0.11114499717950821,1985219,0.0,0.0
2022-05-27 00:00:00+00:00,0.11112300306558609,0.11116600036621094,0.10350999981164932,0.10600999742746353,1921605,0.0,0.0
2022-05-28 00:00:00+00:00,0.10525699704885483,0.1067499965429306,0.10443200170993805,0.10545399785041809,1672551,0.0,0.0
2022-05-29 00:00:00+00:00,0.10545500367879868,0.10655800253152847,0.10446900129318237,0.10520700365304947,1738020,0.0,0.0
2022-05-30 00:00:00+00:00,0.10522300004959106,0.10904199630022049,0.10489600151777267,0.10862100124359131,1538468,0.0,0.0
2022-05-31 00:00:00+00:00,0.10862699896097183,0.11031699925661087,0.10794500261545181,0.10907600075006485,847775,0.0,0.0
2022-06-01 00:00:00+00:00,0.10903500020503998,0.11578299850225449,0.10903500020503998,0.1098949983716011,473949,0.0,0.0
2022-06-02 00:00:00+00:00,0.1099419966340065,0.11310400068759918,0.10610400140285492,0.10947799682617188,539032,0.0,0.0
2022-06-03 00:00:00+00:00,0.10894399881362915,0.11303099989891052,0.10542000085115433,0.10988999903202057,517656,0.0,0.0
2022-06-04 00:00:00+00:00,0.10988199710845947,0.11147399991750717,0.10515599697828293,0.10766399651765823,451844,0.0,0.0
2022-06-05 00:00:00+00:00,0.10753799974918365,0.10932499915361404,0.10718700289726257,0.1078220009803772,433231,0.0,0.0
2022-06-06 00:00:00+00:00,0.10737700015306473,0.11137499660253525,0.10470400005578995,0.11099400371313095,482214,0.0,0.0
2022-06-07 00:00:00+00:00,0.1109820008277893,0.13503900170326233,0.10227099806070328,0.10555899888277054,719933,0.0,0.0
