TIMESTAMP,ANDY31995_OPEN_PRICE_USD,ANDY31995_HIGH_PRICE_USD,ANDY31995_LOW_PRICE_USD,ANDY31995_CLOSE_PRICE_USD,ANDY31995_VOLUME_USD,ANDY31995_DIVIDENDS_USD,ANDY31995_STOCK_SPLITS_USD
2024-06-28 00:00:00+00:00,3.600000127335079e-05,8.299999899463728e-05,3.600000127335079e-05,6.70000008540228e-05,3353468,0.0,0.0
2024-06-29 00:00:00+00:00,6.70000008540228e-05,0.00044999999227002263,5.700000110664405e-05,0.000291000003926456,3322750,0.0,0.0
2024-06-30 00:00:00+00:00,0.000291000003926456,0.00032699998700991273,0.00015500000154133886,0.00016900000628083944,1007049,0.0,0.0
2024-07-01 00:00:00+00:00,0.00016900000628083944,0.0002500000118743628,9.999999974752427e-07,3.000000106112566e-06,2192340,0.0,0.0
2024-07-02 00:00:00+00:00,3.000000106112566e-06,6.000000212225132e-06,1.9999999949504854e-06,1.9999999949504854e-06,395407,0.0,0.0
2024-07-03 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,56716,0.0,0.0
2024-07-04 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,52005,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,46026,0.0,0.0
2024-07-06 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,115010,0.0,0.0
2024-07-07 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,99459,0.0,0.0
2024-07-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,57187,0.0,0.0
2024-07-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,36767,0.0,0.0
2024-07-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,43680,0.0,0.0
2024-07-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,32567,0.0,0.0
2024-07-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,33747,0.0,0.0
2024-07-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,21791,0.0,0.0
2024-07-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,24795,0.0,0.0
2024-07-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,15027,0.0,0.0
2024-07-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,26012,0.0,0.0
2024-07-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11423,0.0,0.0
2024-07-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8823,0.0,0.0
2024-07-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13448,0.0,0.0
2024-07-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,19833,0.0,0.0
2024-07-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,14882,0.0,0.0
2024-07-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4061,0.0,0.0
2024-07-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,17077,0.0,0.0
