TIMESTAMP,BCA7619_OPEN_PRICE_USD,BCA7619_HIGH_PRICE_USD,BCA7619_LOW_PRICE_USD,BCA7619_CLOSE_PRICE_USD,BCA7619_VOLUME_USD,BCA7619_DIVIDENDS_USD,BCA7619_STOCK_SPLITS_USD
2020-11-09 00:00:00+00:00,1.0598260164260864,1.0605549812316895,1.0565580129623413,1.0603619813919067,232783,0.0,0.0
2020-11-10 00:00:00+00:00,1.0603289604187012,2.11789608001709,1.0160200595855713,2.1028270721435547,196361,0.0,0.0
2020-11-11 00:00:00+00:00,2.10270094871521,4.412700176239014,2.102583885192871,2.2070000171661377,475150,0.0,0.0
2020-11-12 00:00:00+00:00,2.2078099250793457,2.2207720279693604,2.153275966644287,2.218538999557495,227915,0.0,0.0
2020-11-13 00:00:00+00:00,2.2180490493774414,2.2359750270843506,2.1620819568634033,2.1719439029693604,160033,0.0,0.0
2020-11-14 00:00:00+00:00,2.1719419956207275,2.1719419956207275,2.158586025238037,2.1640570163726807,152828,0.0,0.0
2020-11-15 00:00:00+00:00,2.1640689373016357,2.1686251163482666,2.1601650714874268,2.164931058883667,223415,0.0,0.0
2020-11-16 00:00:00+00:00,2.1649301052093506,2.202847957611084,2.160166025161743,2.1952710151672363,380142,0.0,0.0
2020-11-17 00:00:00+00:00,2.1935958862304688,2.2912158966064453,2.180288076400757,2.2821810245513916,249640,0.0,0.0
2020-11-18 00:00:00+00:00,2.282238006591797,2.3964920043945312,2.278749942779541,2.33734393119812,242271,0.0,0.0
2020-11-19 00:00:00+00:00,2.337383985519409,2.3685688972473145,2.3214969635009766,2.363524913787842,381453,0.0,0.0
2020-11-20 00:00:00+00:00,2.3634939193725586,2.4245200157165527,2.2321360111236572,2.2327640056610107,589466,0.0,0.0
2020-11-21 00:00:00+00:00,2.232719898223877,2.421010971069336,2.232719898223877,2.405467987060547,515287,0.0,0.0
2020-11-22 00:00:00+00:00,2.405492067337036,2.4084129333496094,2.3313190937042236,2.365648031234741,67415,0.0,0.0
2020-11-23 00:00:00+00:00,2.3655800819396973,2.423542022705078,2.34682297706604,2.392292022705078,300944,0.0,0.0
2020-11-24 00:00:00+00:00,2.393541097640991,2.4612619876861572,2.376499891281128,2.4571030139923096,768530,0.0,0.0
2020-11-25 00:00:00+00:00,2.45845103263855,2.481311082839966,2.4230129718780518,2.4369900226593018,1097129,0.0,0.0
