TIMESTAMP,GXE23442_OPEN_PRICE_USD,GXE23442_HIGH_PRICE_USD,GXE23442_LOW_PRICE_USD,GXE23442_CLOSE_PRICE_USD,GXE23442_VOLUME_USD,GXE23442_DIVIDENDS_USD,GXE23442_STOCK_SPLITS_USD
2023-02-08 00:00:00+00:00,0.4264239966869354,3.9916670322418213,0.13183599710464478,0.22716400027275085,23,0.0,0.0
2023-02-09 00:00:00+00:00,0.22713899612426758,0.22742600739002228,0.22672300040721893,0.226950004696846,0,0.0,0.0
2023-02-10 00:00:00+00:00,0.2270199954509735,0.22706599533557892,0.07685799896717072,0.07774899899959564,3111694,0.0,0.0
2023-02-11 00:00:00+00:00,0.07775299996137619,0.07908999919891357,0.0770149976015091,0.07804100215435028,2825623,0.0,0.0
2023-02-12 00:00:00+00:00,0.0780399963259697,0.0802839994430542,0.07801000028848648,0.08009999990463257,3212834,0.0,0.0
2023-02-13 00:00:00+00:00,0.08009999990463257,0.08038000017404556,0.0755700021982193,0.07684200257062912,3188752,0.0,0.0
2023-02-14 00:00:00+00:00,0.07684099674224854,0.07800400257110596,0.05996999889612198,0.0628490000963211,2688783,0.0,0.0
2023-02-15 00:00:00+00:00,0.0628490000963211,0.0736519992351532,0.06119599938392639,0.07137399911880493,2496031,0.0,0.0
2023-02-16 00:00:00+00:00,0.07137399911880493,0.0758569985628128,0.06638699769973755,0.069582000374794,2626307,0.0,0.0
2023-02-17 00:00:00+00:00,0.069582000374794,0.07037000358104706,0.05795300006866455,0.06512399762868881,1409052,0.0,0.0
2023-02-18 00:00:00+00:00,0.06512399762868881,0.06520500034093857,0.05824799835681915,0.06333000212907791,2484782,0.0,0.0
2023-02-19 00:00:00+00:00,0.06333000212907791,0.06739799678325653,0.06323599815368652,0.06567499786615372,2611500,0.0,0.0
2023-02-20 00:00:00+00:00,0.0656760036945343,0.06616199761629105,0.06158500164747238,0.062369998544454575,2475174,0.0,0.0
2023-02-21 00:00:00+00:00,0.06236900016665459,0.06334400177001953,0.05866999924182892,0.06107800081372261,2110779,0.0,0.0
2023-02-22 00:00:00+00:00,0.0610789991915226,0.06854899972677231,0.06025800108909607,0.0664450004696846,2396245,0.0,0.0
2023-02-23 00:00:00+00:00,0.0664450004696846,0.08048500120639801,0.06642799824476242,0.07894200086593628,3084359,0.0,0.0
2023-02-24 00:00:00+00:00,0.07894100248813629,0.0857739970088005,0.0779149979352951,0.08354800194501877,2978963,0.0,0.0
2023-02-25 00:00:00+00:00,0.08354800194501877,0.08652500063180923,0.08141099661588669,0.08354900032281876,3228758,0.0,0.0
2023-02-26 00:00:00+00:00,0.08354900032281876,0.08551199734210968,0.07960599660873413,0.08082800358533859,2834514,0.0,0.0
2023-02-27 00:00:00+00:00,0.08082699775695801,0.0840039998292923,0.0804309993982315,0.08178000152111053,2274229,0.0,0.0
2023-02-28 00:00:00+00:00,0.08177699893712997,0.08339499682188034,0.07826299965381622,0.07868900150060654,1712645,0.0,0.0
2023-03-01 00:00:00+00:00,0.07868999987840652,0.08079300075769424,0.06508900225162506,0.07163199782371521,801776,0.0,0.0
2023-03-02 00:00:00+00:00,0.07163099944591522,0.0863180011510849,0.07162100076675415,0.08329100161790848,3494560,0.0,0.0
2023-03-03 00:00:00+00:00,0.08329000324010849,0.08473800122737885,0.07825300097465515,0.08022099733352661,3681116,0.0,0.0
2023-03-04 00:00:00+00:00,0.08022099733352661,0.08303499966859818,0.06870000064373016,0.07622899860143661,3356191,0.0,0.0
2023-03-05 00:00:00+00:00,0.07622899860143661,0.0786610022187233,0.07612200081348419,0.0772939994931221,3468260,0.0,0.0
2023-03-06 00:00:00+00:00,0.07729300111532211,0.07830999791622162,0.07373899966478348,0.07511600106954575,3340805,0.0,0.0
