TIMESTAMP,BCDN_CLOSE_PRICE_USD,BCDN_OPEN_PRICE_USD,BCDN_HIGH_PRICE_USD,BCDN_LOW_PRICE_USD
2019-07-05,0.010326,0.010657,0.011142,0.01002
2019-07-06,0.010857,0.010326,0.014164,0.01
2019-07-07,0.011613,0.010857,0.01333,0.010728
2019-07-08,0.011157,0.011613,0.011731,0.011111
2019-07-09,0.011203,0.011157,0.0117,0.0107
2019-07-10,0.010736,0.011203,0.011452,0.010338
2019-07-11,0.009884,0.010736,0.0113,0.009286
2019-07-12,0.010111,0.009884,0.010563,0.0097
2019-07-13,0.0099,0.010112,0.010714,0.0099
2019-07-14,0.009,0.0099,0.010085,0.009
2019-07-15,0.0082,0.009,0.00942,0.006502
2019-07-16,0.0065,0.0082,0.0082,0.005758
2019-07-17,0.006508,0.0065,0.006747,0.006054
2019-07-18,0.0069,0.006508,0.007992,0.006123
2019-07-19,0.006612,0.0069,0.007642,0.006465
2019-07-20,0.007297,0.006612,0.0075,0.006612
2019-07-21,0.007099,0.007297,0.0073,0.007004
2019-07-22,0.00687,0.007099,0.007114,0.0068
2019-07-23,0.006673,0.00687,0.006962,0.006668
2019-07-24,0.006837,0.006673,0.007018,0.006441
2019-07-25,0.006636,0.006837,0.0072,0.0066
2019-07-26,0.006612,0.006636,0.006707,0.006365
2019-07-27,0.006421,0.006612,0.006712,0.006419
2019-07-28,0.0062,0.006421,0.00644,0.006055
2019-07-29,0.006058,0.0062,0.006362,0.006058
2019-07-30,0.006544,0.006058,0.00657,0.006054
2019-07-31,0.00621,0.006544,0.006544,0.0062
2019-08-01,0.00625,0.00621,0.0065,0.0062
2019-08-02,0.006068,0.00625,0.006365,0.006068
2019-08-03,0.006239,0.006068,0.0063,0.006054
2019-08-04,0.006209,0.006239,0.00626,0.0061
2019-08-05,0.0061,0.006209,0.006454,0.005115
2019-08-06,0.005529,0.0061,0.0063,0.005529
2019-08-07,0.005836,0.005529,0.006035,0.00551
2019-08-08,0.005727,0.005836,0.006049,0.005605
2019-08-09,0.00569,0.005727,0.005903,0.00524
2019-08-10,0.005456,0.00569,0.00569,0.005296
2019-08-11,0.005449,0.005456,0.005489,0.005285
2019-08-12,0.005274,0.005449,0.0055,0.005241
2019-08-13,0.006269,0.005274,0.006556,0.005274
2019-08-14,0.005654,0.006269,0.006269,0.005285
2019-08-15,0.00535,0.005654,0.005654,0.005
2019-08-16,0.005172,0.00535,0.005356,0.005172
2019-08-17,0.00518,0.005172,0.005475,0.005
2019-08-18,0.005019,0.00518,0.005317,0.004758
2019-08-19,0.0051,0.005019,0.0054,0.004971
2019-08-20,0.004801,0.0051,0.005199,0.004571
2019-08-21,0.004049,0.004801,0.004801,0.004
2019-08-22,0.004303,0.004049,0.004485,0.003234
2019-08-23,0.004312,0.004303,0.004499,0.004263
2019-08-24,0.004313,0.004312,0.004419,0.004219
2019-08-25,0.004278,0.004313,0.004413,0.004194
2019-08-26,0.004251,0.004278,0.004395,0.004171
2019-08-27,0.004206,0.004251,0.004388,0.004187
2019-08-28,0.0039,0.004206,0.0043,0.0036
2019-08-29,0.003609,0.0039,0.0039,0.003
2019-08-30,0.003982,0.003609,0.003999,0.003258
2019-08-31,0.003308,0.003982,0.003982,0.00313
2019-09-01,0.003564,0.003308,0.003706,0.003285
2019-09-02,0.003677,0.003564,0.003681,0.003447
2019-09-03,0.003621,0.003643,0.003899,0.003461
2019-09-04,0.003596,0.003621,0.003646,0.003526
2019-09-05,0.003739,0.003596,0.003874,0.00358
2019-09-06,0.003438,0.003739,0.003739,0.003437
2019-09-07,0.003523,0.003438,0.003646,0.003438
2019-09-08,0.00355,0.003523,0.003601,0.003142
2019-09-09,0.003432,0.00355,0.00355,0.003298
2019-09-10,0.003409,0.003432,0.003541,0.003142
2019-09-11,0.003435,0.003427,0.003603,0.003427
2019-09-12,0.003533,0.003435,0.003603,0.003435
2019-09-13,0.003478,0.003533,0.003585,0.003474
2019-09-14,0.003461,0.003478,0.003585,0.003448
2019-09-15,0.00357,0.003461,0.003581,0.003329
2019-09-16,0.003482,0.00357,0.003603,0.003315
2019-09-17,0.003329,0.003482,0.003482,0.003329
2019-09-18,0.005281,0.003329,0.005698,0.003329
2019-09-19,0.004285,0.005281,0.005282,0.003862
2019-09-20,0.004397,0.004285,0.004813,0.004015
2019-09-21,0.004381,0.004397,0.005099,0.004074
2019-09-22,0.00445,0.004381,0.004831,0.004301
2019-09-23,0.004144,0.00445,0.004452,0.00411
2019-09-24,0.003813,0.004144,0.004714,0.003005
2019-09-25,0.003599,0.003813,0.003823,0.003
2019-09-26,0.003357,0.003599,0.00415,0.0031
2019-09-27,0.003644,0.003357,0.003644,0.00305
2019-09-28,0.003557,0.003644,0.003644,0.003217
2019-09-29,0.003415,0.003557,0.004,0.0034
2019-09-30,0.003611,0.003415,0.003646,0.0034
2019-10-01,0.0034,0.003611,0.00362,0.0034
2019-10-02,0.003437,0.0034,0.003575,0.0034
2019-10-03,0.003446,0.003437,0.003521,0.0034
2019-10-04,0.0034,0.003446,0.003502,0.0034
2019-10-05,0.00344,0.0034,0.00353,0.0034
2019-10-06,0.003401,0.00344,0.003579,0.0034
2019-10-07,0.003851,0.003401,0.003852,0.0034
2019-10-08,0.003525,0.003851,0.003851,0.003402
2019-10-09,0.0034,0.003525,0.003534,0.0032
2019-10-10,0.003224,0.0034,0.00347,0.003211
2019-10-11,0.003264,0.003224,0.003444,0.003223
2019-10-12,0.003211,0.003264,0.00331,0.003211
2019-10-13,0.003283,0.003211,0.003394,0.003211
2019-10-14,0.00312,0.003283,0.003322,0.00312
2019-10-15,0.003191,0.00312,0.00335,0.00312
2019-10-16,0.003196,0.003191,0.003311,0.003121
2019-10-17,0.004167,0.003196,0.004397,0.003195
2019-10-18,0.008285,0.004167,0.0139,0.00363
2019-10-19,0.011571,0.008285,0.0126,0.008116
2019-10-20,0.00863,0.011571,0.012001,0.008001
2019-10-21,0.005602,0.00863,0.00869,0.005198
2019-10-22,0.006323,0.005602,0.0074,0.00546
2019-10-23,0.005748,0.006323,0.00729,0.005008
2019-10-24,0.005234,0.005748,0.005748,0.005015
2019-10-25,0.005714,0.005234,0.006299,0.004488
2019-10-26,0.005012,0.005714,0.005793,0.004742
2019-10-27,0.004355,0.005012,0.005116,0.003996
2019-10-28,0.00446,0.004355,0.004931,0.004234
2019-10-29,0.00441,0.00446,0.004886,0.00432
2019-10-30,0.00435,0.00441,0.004549,0.00423
2019-10-31,0.004265,0.00435,0.004574,0.0041
2019-11-01,0.00442,0.004265,0.004502,0.004154
2019-11-02,0.004449,0.00442,0.004751,0.004306
2019-11-03,0.004364,0.004449,0.004648,0.004317
2019-11-04,0.0045,0.004364,0.004681,0.004361
2019-11-05,0.004492,0.0045,0.004575,0.004371
2019-11-06,0.004527,0.004492,0.004737,0.004442
2019-11-07,0.00457,0.004527,0.004622,0.004464
2019-11-08,0.00433,0.00457,0.004597,0.0041
2019-11-09,0.004571,0.00433,0.004571,0.00418
2019-11-10,0.004451,0.004571,0.004571,0.004375
2019-11-11,0.005136,0.004451,0.005514,0.0043
2019-11-12,0.005615,0.005136,0.006264,0.004904
2019-11-13,0.004842,0.005615,0.005714,0.004699
2019-11-14,0.004773,0.004842,0.004988,0.00452
2019-11-15,0.004779,0.004773,0.005585,0.004586
2019-11-16,0.004757,0.004779,0.005095,0.004662
2019-11-17,0.004798,0.004757,0.004926,0.0046
2019-11-18,0.004287,0.004798,0.0048,0.004285
2019-11-19,0.004186,0.004287,0.004387,0.004001
2019-11-20,0.004129,0.004186,0.00451,0.004068
2019-11-21,0.003908,0.004129,0.004169,0.0036
2019-11-22,0.0035,0.003908,0.004014,0.003158
2019-11-23,0.003629,0.0035,0.003899,0.003286
2019-11-24,0.003173,0.003629,0.0039,0.003163
2019-11-25,0.003357,0.003173,0.00375,0.00305
2019-11-26,0.003368,0.003357,0.00348,0.003212
2019-11-27,0.0038,0.003368,0.0041,0.003338
2019-11-28,0.003748,0.0038,0.003928,0.003583
2019-11-29,0.003786,0.003748,0.003857,0.003585
2019-11-30,0.003546,0.003786,0.003786,0.003544
2019-12-01,0.003487,0.003546,0.003678,0.00332
2019-12-02,0.003479,0.003487,0.0037,0.003368
2019-12-03,0.003502,0.003479,0.003614,0.003369
2019-12-04,0.003406,0.003502,0.003532,0.0034
2019-12-05,0.003518,0.003406,0.003532,0.003406
2019-12-06,0.003507,0.003518,0.003531,0.003408
2019-12-07,0.003511,0.003507,0.003643,0.003432
2019-12-08,0.003502,0.003511,0.0036,0.00346
2019-12-09,0.003471,0.003502,0.003785,0.003471
2019-12-10,0.003357,0.003471,0.003583,0.0033
2019-12-11,0.003423,0.003357,0.003527,0.003328
2019-12-12,0.003316,0.003423,0.003512,0.003102
2019-12-13,0.00351,0.003316,0.00351,0.003316
2019-12-14,0.003314,0.00351,0.00351,0.003314
2019-12-15,0.003371,0.003314,0.003446,0.003208
2019-12-16,0.0032,0.003371,0.003431,0.0032
2019-12-17,0.003309,0.0032,0.003445,0.003103
2019-12-18,0.003181,0.003309,0.00334,0.003103
2019-12-19,0.003425,0.003181,0.003481,0.003181
2019-12-20,0.003569,0.003425,0.004014,0.00321
2019-12-21,0.0035,0.003569,0.00357,0.003401
2019-12-22,0.003425,0.0035,0.00353,0.003272
2019-12-23,0.003399,0.003425,0.003484,0.003301
2019-12-24,0.00325,0.003399,0.003399,0.003201
2019-12-25,0.003376,0.00325,0.003469,0.00315
2019-12-26,0.003446,0.003376,0.003446,0.003188
2019-12-27,0.003291,0.003446,0.003446,0.003252
2019-12-28,0.003247,0.003291,0.00336,0.00313
2019-12-29,0.003218,0.003247,0.003306,0.00315
2019-12-30,0.003278,0.003218,0.003289,0.003112
2019-12-31,0.003123,0.003278,0.003283,0.003123
2020-01-01,0.0032,0.003123,0.00336,0.003123
2020-01-02,0.003285,0.0032,0.0034,0.003159
2020-01-03,0.003285,0.003285,0.00337,0.003162
2020-01-04,0.003342,0.003285,0.003357,0.0032
2020-01-05,0.00339,0.003342,0.003496,0.003279
2020-01-06,0.003436,0.00339,0.0036,0.00329
2020-01-07,0.00344,0.003436,0.003532,0.003276
2020-01-08,0.0033,0.00344,0.00344,0.003265
2020-01-09,0.003283,0.0033,0.003388,0.003218
2020-01-10,0.003347,0.003283,0.003356,0.003201
2020-01-11,0.003466,0.003347,0.0039,0.0033
2020-01-12,0.003432,0.003466,0.003564,0.003317
2020-01-13,0.00331,0.003432,0.003507,0.003301
2020-01-14,0.003419,0.00331,0.003595,0.0033
2020-01-15,0.003748,0.003419,0.004285,0.003378
2020-01-16,0.003704,0.003748,0.00448,0.003571
2020-01-17,0.003754,0.003704,0.003898,0.00355
2020-01-18,0.00364,0.003754,0.003777,0.00355
2020-01-19,0.003513,0.00364,0.003719,0.003467
2020-01-20,0.003602,0.003513,0.003602,0.00348
2020-01-21,0.00357,0.003602,0.00368,0.003547
2020-01-22,0.003578,0.00357,0.003657,0.003549
2020-01-23,0.003554,0.003578,0.003578,0.00353
2020-01-24,0.003535,0.003554,0.003649,0.003511
2020-01-25,0.003569,0.003535,0.003656,0.00351
2020-01-26,0.003643,0.003569,0.003647,0.003569
2020-01-27,0.00355,0.003643,0.003643,0.00355
2020-01-28,0.003572,0.00355,0.003631,0.00355
2020-01-29,0.00373,0.003572,0.003777,0.003571
2020-01-30,0.003727,0.00373,0.00373,0.003574
2020-01-31,0.003636,0.003727,0.003876,0.003613
2020-02-01,0.00378,0.003636,0.00378,0.003571
2020-02-02,0.003878,0.00378,0.0041,0.003703
2020-02-03,0.003856,0.003878,0.004082,0.0038
2020-02-04,0.004006,0.003856,0.022,0.003856
2020-02-05,0.003757,0.004006,0.004011,0.0035
2020-02-06,0.003831,0.003757,0.00391,0.003615
2020-02-07,0.003865,0.003831,0.004,0.00371
2020-02-08,0.005299,0.003865,0.0055,0.003865
2020-02-09,0.004747,0.005299,0.005299,0.00446
2020-02-10,0.0038,0.004747,0.004805,0.0032
2020-02-11,0.003739,0.0038,0.003974,0.003316
2020-02-12,0.00385,0.003739,0.004195,0.003714
2020-02-13,0.003671,0.00385,0.0039,0.0035
2020-02-14,0.00386,0.003671,0.004084,0.003671
2020-02-15,0.003714,0.00386,0.003875,0.00358
2020-02-16,0.003496,0.003714,0.003783,0.003428
2020-02-17,0.003425,0.003496,0.003507,0.00331
2020-02-18,0.003525,0.003425,0.0036,0.003359
2020-02-19,0.003367,0.003525,0.003661,0.003367
2020-02-20,0.003355,0.003367,0.003428,0.003292
2020-02-21,0.003301,0.003355,0.003449,0.0033
2020-02-22,0.003353,0.003301,0.0034,0.00329
2020-02-23,0.003363,0.003353,0.00349,0.003298
2020-02-24,0.0035,0.003363,0.0035,0.003308
2020-02-25,0.00316,0.0035,0.0035,0.00316
2020-02-26,0.002751,0.00316,0.003188,0.00275
2020-02-27,0.002824,0.002751,0.002997,0.002723
2020-02-28,0.002715,0.002824,0.002979,0.002715
2020-02-29,0.002558,0.002715,0.002888,0.002513
2020-03-01,0.002702,0.002558,0.003049,0.002558
2020-03-02,0.002943,0.002702,0.003007,0.002702
2020-03-03,0.002866,0.002943,0.002999,0.002866
2020-03-04,0.002996,0.002866,0.002998,0.002795
2020-03-05,0.00299,0.002996,0.002996,0.002821
2020-03-06,0.002876,0.00299,0.00304,0.002872
2020-03-07,0.002857,0.002876,0.003044,0.002857
2020-03-08,0.002546,0.002857,0.002859,0.002354
2020-03-09,0.002238,0.002546,0.002546,0.001847
2020-03-10,0.002309,0.002238,0.002434,0.002069
2020-03-11,0.002089,0.002309,0.002485,0.002089
2020-03-12,0.001501,0.002089,0.002101,0.001488
2020-03-13,0.001501,0.001501,0.00209,0.00081
2020-03-14,0.0015,0.001501,0.001792,0.001385
2020-03-15,0.00156,0.0015,0.00165,0.001399
2020-03-16,0.001333,0.00156,0.001596,0.001008
2020-03-17,0.00145,0.001333,0.001571,0.001329
2020-03-18,0.001438,0.00145,0.001549,0.001377
2020-03-19,0.0016,0.001438,0.0016,0.001302
2020-03-20,0.00158,0.0016,0.001805,0.00158
2020-03-21,0.001338,0.00158,0.001891,0.00131
2020-03-22,0.001446,0.001338,0.001605,0.001317
2020-03-23,0.001413,0.001446,0.001446,0.001413
2020-03-24,0.0015,0.001413,0.001605,0.001413
2020-03-25,0.001402,0.0015,0.001551,0.0014
2020-03-26,0.001539,0.001402,0.001688,0.001402
2020-03-27,0.001688,0.001539,0.001688,0.001511
2020-03-28,0.00133,0.001688,0.001688,0.001314
2020-03-29,0.00139,0.00133,0.00139,0.00133
2020-03-30,0.001315,0.00139,0.001395,0.001314
2020-03-31,0.001465,0.001315,0.001553,0.001315
2020-04-01,0.001331,0.001465,0.001465,0.001331
2020-04-02,0.001385,0.001331,0.001499,0.001331
2020-04-03,0.001385,0.001385,0.001466,0.001385
2020-04-04,0.001735,0.001385,0.003,0.001385
2020-04-05,0.0018,0.001735,0.002142,0.001515
2020-04-06,0.001669,0.0018,0.001919,0.001557
2020-04-07,0.001602,0.001669,0.001741,0.001572
2020-04-08,0.001614,0.001602,0.001663,0.0016
2020-04-09,0.0016,0.001614,0.001729,0.0016
2020-04-10,0.001477,0.0016,0.0016,0.001402
2020-04-11,0.001507,0.001477,0.001657,0.001451
2020-04-12,0.001641,0.001507,0.00184,0.001476
2020-04-13,0.001798,0.001641,0.001798,0.001453
2020-04-14,0.001615,0.001798,0.001798,0.001528
2020-04-15,0.001608,0.001615,0.001615,0.001525
2020-04-16,0.001546,0.001608,0.001608,0.0014
2020-04-17,0.0016,0.001546,0.0016,0.00143
2020-04-18,0.001494,0.0016,0.0016,0.001436
2020-04-19,0.00145,0.001494,0.001567,0.00145
2020-04-20,0.001311,0.00145,0.001527,0.001308
2020-04-21,0.0014,0.001311,0.001536,0.001311
2020-04-22,0.0014,0.0014,0.001447,0.0014
2020-04-23,0.00145,0.0014,0.001513,0.0014
2020-04-24,0.001435,0.00145,0.001501,0.001435
2020-04-25,0.001428,0.001435,0.0015,0.001428
2020-04-26,0.00147,0.001428,0.001506,0.001428
2020-04-27,0.001472,0.00147,0.001541,0.00147
2020-04-28,0.00143,0.001472,0.001472,0.00143
2020-04-29,0.001474,0.00143,0.001558,0.00143
2020-04-30,0.001493,0.001474,0.001639,0.001474
2020-05-01,0.001625,0.001493,0.001632,0.001489
2020-05-02,0.001571,0.001625,0.001625,0.001475
2020-05-03,0.001559,0.001571,0.001571,0.001488
2020-05-04,0.001525,0.001559,0.001559,0.0015
2020-05-05,0.001511,0.001525,0.001534,0.001479
2020-05-06,0.00158,0.001511,0.00158,0.001511
2020-05-07,0.001476,0.00158,0.00158,0.001404
2020-05-08,0.001443,0.001476,0.001478,0.0014
2020-05-09,0.001476,0.001443,0.001555,0.001414
2020-05-10,0.0014,0.001476,0.001499,0.0014
2020-05-11,0.001402,0.0014,0.001402,0.00133
2020-05-12,0.001337,0.001402,0.001402,0.001337
2020-05-13,0.001381,0.001337,0.001381,0.00133
2020-05-14,0.001398,0.001381,0.001398,0.001201
2020-05-15,0.001252,0.001398,0.001398,0.001252
2020-05-16,0.001231,0.001252,0.001257,0.001231
2020-05-17,0.001368,0.001231,0.001369,0.001231
2020-05-18,0.001276,0.001368,0.001412,0.001276
2020-05-19,0.001277,0.001276,0.001277,0.001276
2020-05-20,0.001289,0.001277,0.001289,0.001277
2020-05-21,0.001289,0.001289,0.001289,0.001289
2020-05-22,0.001399,0.001289,0.0014,0.001289
2020-05-23,0.001399,0.001399,0.001399,0.001316
2020-05-24,0.001541,0.001399,0.001565,0.001311
2020-05-25,0.001357,0.001541,0.00157,0.001346
2020-05-26,0.00135,0.001357,0.001539,0.001346
2020-05-27,0.001509,0.00135,0.001519,0.00135
2020-05-28,0.001688,0.001509,0.00178,0.001499
2020-05-29,0.001553,0.001688,0.001688,0.001535
2020-05-30,0.0017,0.001553,0.0018,0.001523
2020-05-31,0.001568,0.0017,0.001771,0.001555
2020-06-01,0.001602,0.001568,0.001711,0.001563
2020-06-02,0.001554,0.001602,0.0017,0.00143
2020-06-03,0.001557,0.001554,0.001557,0.001425
2020-06-04,0.001485,0.001557,0.001559,0.001441
2020-06-05,0.001483,0.001485,0.001547,0.001483
2020-06-06,0.001449,0.001483,0.001546,0.001444
2020-06-07,0.00145,0.001449,0.00154,0.001449
2020-06-08,0.001471,0.00145,0.00154,0.00145
2020-06-09,0.001473,0.001471,0.001474,0.001471
2020-06-10,0.001595,0.001473,0.001599,0.001473
2020-06-11,0.001498,0.001595,0.00178,0.001449
2020-06-12,0.001473,0.001498,0.001498,0.00145
2020-06-13,0.001586,0.001473,0.001586,0.001473
2020-06-14,0.001529,0.001586,0.0019,0.001529
2020-06-15,0.001475,0.001529,0.001755,0.0014
2020-06-16,0.001626,0.001475,0.001626,0.001475
2020-06-17,0.001478,0.001626,0.001626,0.001478
2020-06-18,0.001536,0.001478,0.001536,0.001478
2020-06-19,0.001498,0.001536,0.001536,0.001498
2020-06-20,0.001478,0.001498,0.001498,0.001478
2020-06-21,0.001512,0.001478,0.001529,0.001478
2020-06-22,0.001521,0.001512,0.001617,0.001512
2020-06-23,0.001534,0.001521,0.001534,0.001521
2020-06-24,0.001617,0.001534,0.001617,0.001534
2020-06-25,0.001617,0.001617,0.001617,0.001595
2020-06-26,0.00158,0.001617,0.001619,0.001528
2020-06-27,0.001521,0.00158,0.00158,0.001521
2020-06-28,0.001429,0.001521,0.001521,0.001429
2020-06-29,0.00143,0.001429,0.00143,0.001429
2020-06-30,0.001551,0.00143,0.001551,0.00143
2020-07-01,0.001605,0.001551,0.001605,0.001551
2020-07-02,0.001605,0.001605,0.001605,0.001605
2020-07-03,0.001835,0.001605,0.0019,0.001605
2020-07-04,0.001821,0.001835,0.001857,0.001688
2020-07-05,0.001752,0.001821,0.001821,0.001676
2020-07-06,0.001752,0.001752,0.001794,0.001752
2020-07-07,0.002114,0.001752,0.002142,0.00152
2020-07-08,0.002471,0.002114,0.002857,0.002114
2020-07-09,0.0027,0.002471,0.0027,0.001889
2020-07-10,0.002265,0.0027,0.0027,0.001976
2020-07-11,0.002237,0.002265,0.002363,0.002074
2020-07-12,0.002402,0.002237,0.002496,0.002117
2020-07-13,0.00216,0.002402,0.002402,0.001982
2020-07-14,0.002134,0.00216,0.0022,0.002001
2020-07-15,0.002209,0.002134,0.0025,0.002134
2020-07-16,0.0019,0.002209,0.002402,0.0019
2020-07-17,0.00205,0.0019,0.002123,0.0019
2020-07-18,0.002135,0.00205,0.002136,0.00194
2020-07-19,0.002103,0.002135,0.002339,0.002046
2020-07-20,0.001909,0.002103,0.002326,0.001457
2020-07-21,0.002,0.001909,0.002066,0.001909
2020-07-22,0.001997,0.002,0.002179,0.001817
2020-07-23,0.001817,0.001997,0.001998,0.001817
2020-07-24,0.001888,0.001817,0.001995,0.001728
2020-07-25,0.001898,0.001888,0.001978,0.001888
2020-07-26,0.001879,0.001898,0.001935,0.0018
2020-07-27,0.001743,0.001879,0.001879,0.001743
2020-07-28,0.001592,0.001743,0.001878,0.001592
2020-07-29,0.001843,0.001592,0.001923,0.001592
2020-07-30,0.0019,0.001843,0.0019,0.001842
2020-07-31,0.00178,0.0019,0.0019,0.00178
2020-08-01,0.001893,0.00178,0.001899,0.00178
2020-08-02,0.001788,0.001893,0.00193,0.001788
2020-08-03,0.001739,0.001788,0.001921,0.001739
2020-08-04,0.001739,0.001739,0.001916,0.001739
2020-08-05,0.001742,0.001739,0.001742,0.001739
2020-08-06,0.001737,0.001742,0.0018,0.001737
2020-08-07,0.0016,0.001737,0.001737,0.0016
2020-08-08,0.001715,0.0016,0.001715,0.0016
2020-08-09,0.002029,0.001715,0.0021,0.001715
2020-08-10,0.0017,0.002029,0.002071,0.0017
2020-08-11,0.001901,0.0017,0.00199,0.0017
2020-08-12,0.0018,0.001901,0.001901,0.0018
2020-08-13,0.001919,0.0018,0.001971,0.001785
2020-08-14,0.001762,0.001919,0.00192,0.001712
2020-08-15,0.001767,0.001762,0.001958,0.001762
2020-08-16,0.001803,0.001767,0.001946,0.001767
2020-08-17,0.001904,0.001803,0.002187,0.001803
2020-08-18,0.001978,0.001904,0.002188,0.001904
2020-08-19,0.002029,0.001978,0.002188,0.001978
2020-08-20,0.00194,0.002029,0.002029,0.00181
2020-08-21,0.002215,0.00194,0.002285,0.00194
2020-08-22,0.002094,0.002215,0.002215,0.002041
2020-08-23,0.001968,0.002094,0.002191,0.001962
2020-08-24,0.002083,0.001968,0.002148,0.001968
2020-08-25,0.002002,0.002083,0.002315,0.002002
2020-08-26,0.002033,0.002002,0.002033,0.001985
2020-08-27,0.001868,0.002033,0.002033,0.001868
2020-08-28,0.001881,0.001868,0.001881,0.001868
2020-08-29,0.001936,0.001881,0.002032,0.001881
2020-08-30,0.001999,0.001936,0.001999,0.001936
2020-08-31,0.001944,0.001999,0.002124,0.001895
2020-09-01,0.001903,0.001944,0.001954,0.001868
2020-09-02,0.001717,0.001903,0.001912,0.0016
2020-09-03,0.001548,0.001717,0.001755,0.001428
2020-09-04,0.00167,0.001548,0.00167,0.001533
2020-09-05,0.001588,0.00167,0.001697,0.001431
2020-09-06,0.001588,0.001588,0.001588,0.001489
2020-09-07,0.001619,0.001588,0.001797,0.001588
2020-09-08,0.001698,0.001619,0.0017,0.001619
2020-09-09,0.001698,0.001698,0.001698,0.001698
2020-09-10,0.001699,0.001698,0.001757,0.001698
2020-09-11,0.001433,0.001699,0.0017,0.001431
2020-09-12,0.001538,0.001433,0.001584,0.001433
2020-09-13,0.001567,0.001538,0.001567,0.001499
2020-09-14,0.001443,0.001567,0.001567,0.001443
2020-09-15,0.001545,0.001443,0.001545,0.001443
2020-09-16,0.001539,0.001545,0.001545,0.001466
2020-09-17,0.001467,0.001539,0.001539,0.001466
2020-09-18,0.001333,0.001467,0.001467,0.001333
2020-09-19,0.001333,0.001333,0.001333,0.001333
2020-09-20,0.001405,0.001333,0.001405,0.001333
2020-09-21,0.001338,0.001405,0.001408,0.001334
2020-09-22,0.001338,0.001338,0.001338,0.001338
2020-09-23,0.001334,0.001338,0.001338,0.001334
2020-09-24,0.001333,0.001334,0.001334,0.001333
2020-09-25,0.001333,0.001333,0.001333,0.001333
2020-09-26,0.001333,0.001333,0.001333,0.001333
2020-09-27,0.001336,0.001333,0.001336,0.001332
2020-09-28,0.001341,0.001336,0.001568,0.001336
2020-09-29,0.001285,0.001341,0.001341,0.001285
2020-09-30,0.001321,0.001285,0.001321,0.001285
2020-10-01,0.001321,0.001321,0.001321,0.001321
2020-10-02,0.001304,0.001321,0.001321,0.001304
2020-10-03,0.001285,0.001304,0.001304,0.001285
2020-10-04,0.001341,0.001285,0.001341,0.001285
2020-10-05,0.001341,0.001341,0.001341,0.001341
2020-10-07,0.001394,0.001394,0.001394,0.001393
2020-10-08,0.001414,0.001394,0.001414,0.001394
2020-10-09,0.001403,0.001414,0.001485,0.0014
2020-10-10,0.001351,0.001403,0.001474,0.001286
2020-10-11,0.00143,0.001351,0.001431,0.001287
2020-10-12,0.001485,0.00143,0.001485,0.00143
2020-10-13,0.001485,0.001485,0.001485,0.001324
2020-10-14,0.001336,0.001485,0.001485,0.001335
2020-10-15,0.001349,0.001336,0.00135,0.001336
2020-10-16,0.001483,0.001349,0.001483,0.001336
2020-10-17,0.001336,0.001483,0.001483,0.001336
2020-10-18,0.001362,0.001336,0.001365,0.0013
2020-10-19,0.001404,0.001362,0.001404,0.001362
2020-10-20,0.001301,0.001404,0.001404,0.001301
2020-10-21,0.001401,0.001301,0.001405,0.001301
2020-10-22,0.001301,0.001401,0.001401,0.001301
2020-10-23,0.001301,0.001301,0.001301,0.001301
2020-10-24,0.0013,0.001301,0.001301,0.0013
2020-10-25,0.001301,0.0013,0.001301,0.0013
2020-10-26,0.001316,0.001301,0.001417,0.0013
2020-10-27,0.001301,0.001316,0.001316,0.0013
2020-10-28,0.001324,0.001301,0.001326,0.001285
2020-10-29,0.001324,0.001324,0.001324,0.001324
2020-10-30,0.001324,0.001324,0.001324,0.001324
2020-10-31,0.001234,0.0013,0.0013,0.001234
2020-11-01,0.001235,0.001234,0.001235,0.001234
2020-11-02,0.001217,0.001235,0.001325,0.001201
2020-11-03,0.0012,0.001217,0.001217,0.0012
2020-11-04,0.00103,0.0012,0.001228,0.001012
2020-11-05,0.001049,0.00103,0.001089,0.001016
2020-11-06,0.001154,0.001049,0.001417,0.001047
2020-11-07,0.001154,0.001154,0.001154,0.001154
2020-11-08,0.001037,0.001154,0.001154,0.001037
2020-11-09,0.001069,0.001037,0.001069,0.001037
2020-11-10,0.001069,0.001069,0.001069,0.001069
2020-11-12,0.001125,0.001107,0.001125,0.001107
2020-11-13,0.001138,0.001125,0.001138,0.001125
2020-11-14,0.001067,0.001138,0.001146,0.001067
2020-11-15,0.001002,0.001067,0.001077,0.001002
2020-11-16,0.000968,0.001002,0.001029,0.000946
2020-11-17,0.000982,0.000968,0.000982,0.000968
2020-11-18,0.00097,0.000982,0.001124,0.00097
2020-11-19,0.000983,0.00097,0.001114,0.00097
2020-11-20,0.001014,0.000983,0.001014,0.000983
2020-11-21,0.001115,0.001014,0.001115,0.001014
2020-11-22,0.00112,0.001115,0.00112,0.001114
2020-11-23,0.00112,0.00112,0.00112,0.001118
2020-11-24,0.001094,0.00112,0.001273,0.001012
2020-11-25,0.001039,0.001094,0.001143,0.001017
2020-11-26,0.001062,0.001039,0.001177,0.001039
2020-11-27,0.001098,0.001062,0.001098,0.001062
2020-11-28,0.001179,0.001098,0.001179,0.001018
2020-11-29,0.001174,0.001179,0.001179,0.001174
2020-11-30,0.001069,0.001174,0.001206,0.000919
2020-12-01,0.000971,0.001069,0.001164,0.000907
2020-12-02,0.001069,0.000971,0.001069,0.000971
2020-12-03,0.001078,0.001069,0.001078,0.00099
