TIMESTAMP,ETH_OPEN_PRICE_USD,ETH_HIGH_PRICE_USD,ETH_LOW_PRICE_USD,ETH_CLOSE_PRICE_USD,ETH_MARKET_CAP_USD_PER_ETHERSCAN,ETH_SUPPLY_PER_ETHERSCAN,ETH_VOLUME_USD_PER_CMC,ETH_MARKET_CAP_USD_PER_CMC
2019-09-04,178.79,180.14,173.0,174.72,18832598876.86032,107608701.65625,5938120493.68,18938360722.9922
2019-09-05,174.7,176.19,168.1,173.75,18767182510.280624,107622333.46875,5589476515.73,18749645579.3166
2019-09-06,173.74,177.87,165.0,169.08,18241055162.72156,107635895.21875,6797611877.93,18293376880.6347
2019-09-07,169.11,180.8,168.3,177.62,19196058266.0325,107649496.78125,6791531341.5,19189873688.9762
2019-09-08,177.58,184.18,176.13,181.19,19559139827.18344,107663014.40625,6472677265.55,19525276831.02
2019-09-09,181.18,185.38,176.01,180.54,19472224787.193752,107676536.09375,7232938985.22,19505534124.1163
2019-09-10,180.52,184.36,177.0,179.81,19385282778.45156,107690032.65625,6291476771.88,19361276592.841
2019-09-11,179.87,182.8,173.0,178.28,19222934952.8225,107703579.96875,7157139034.58,19249367782.4548
2019-09-12,178.3,182.38,176.62,180.72,19517283154.084064,107717220.34375,5838605476.61,19498542851.5573
2019-09-13,180.71,181.38,177.54,180.95,19559566345.931248,107730592.34375,5955041236.88,19511050764.4777
2019-09-14,180.96,188.79,179.75,188.13,20352882420.10937,107744216.09375,6500686511.41,20267272632.6072
2019-09-15,188.14,190.45,185.76,189.03,20417936332.42876,107757738.71875,6222874780.04,20451239362.2781
2019-09-16,189.05,199.44,188.3,197.22,21322583565.032806,107771461.03125,8242029487.85,21243167876.5924
2019-09-17,197.23,215.13,195.74,207.84,22408506106.28437,107785022.15625,10232590812.37,22484889435.468
2019-09-18,207.85,217.27,207.66,210.21,22691630250.82812,107798718.53125,9194634557.49,22787891774.2794
2019-09-19,210.27,223.94,202.3,220.24,23827559203.53469,107812131.59375,10620070912.97,23856751721.8975
2019-09-20,220.26,221.54,212.05,218.03,23534057164.12188,107825791.09375,8027974272.75,23511410671.2305
2019-09-21,218.01,221.5,213.2,215.05,23196245925.965626,107839358.09375,7743309777.59,23241121350.7197
2019-09-22,215.04,215.61,206.1,211.2,22781752086.13032,107852824.34375,7812854576.0,22815755536.1328
2019-09-23,211.2,211.68,198.65,201.29,21677929795.324688,107866496.46875,7494673136.17,21780534855.2009
2019-09-24,201.25,202.98,150.03,165.81,17958754067.18156,107879822.59375,11757739233.12,18135747380.4531
2019-09-25,165.72,174.85,161.88,169.96,18365617861.970623,107893419.46875,9766632017.94,18438188568.1795
2019-09-26,169.96,171.01,152.11,165.92,17919019777.674377,107906899.78125,7848286154.31,17991000061.726
2019-09-27,165.92,176.72,161.03,173.79,18820220926.260937,107920298.90625,7909313624.78,18854855889.0488
2019-09-28,173.83,175.49,168.0,173.49,18795597085.455624,107933829.59375,6895423445.15,18842313324.3151
2019-09-29,173.5,174.5,164.12,169.24,18316515728.1225,107947405.28125,6497088198.81,18405401314.9367
2019-09-30,169.26,181.24,165.01,180.85,19591655602.61531,107960850.84375,7552915148.35,19419149343.0273
2019-10-01,180.89,185.53,173.19,175.66,19045608280.04344,107974421.90625,7676276225.21,19148222891.9103
2019-10-02,175.65,181.29,173.65,180.24,19552269217.793125,107987789.78125,6335595249.54,19514521236.1805
2019-10-03,180.24,180.72,169.55,174.69,18918583894.63032,108001278.15625,6381403724.76,18921747814.4379
2019-10-04,174.71,178.98,170.74,175.55,19033288739.490936,108014804.71875,6248928449.45,19116991692.1619
2019-10-05,175.55,176.71,172.02,176.25,19110215662.28437,108028353.09375,5837211771.44,19050956366.7615
2019-10-06,176.23,177.04,167.68,170.1,18395219517.900623,108041933.03125,5852890673.67,18697637484.0571
2019-10-07,170.08,182.32,168.68,179.85,19502906235.324688,108055328.46875,7844316833.72,19578142142.661
2019-10-08,179.88,184.87,177.0,180.6,19570159564.43844,108068692.71875,7466282780.16,19670825764.3233
2019-10-09,180.61,195.53,178.96,192.62,20906323800.63969,108082116.53125,9088122101.43,20891536594.5492
2019-10-10,192.61,194.2,186.88,191.14,20725147476.85593,108095485.71875,8375913275.6,20717535746.6135
2019-10-11,191.18,196.65,179.41,180.72,19561226113.20188,108108909.65625,9128522969.98,19737401838.3212
2019-10-12,180.65,184.64,177.59,179.68,19471731156.95344,108122223.09375,7494328840.33,19551368532.4125
2019-10-13,179.65,184.95,178.52,180.99,19612563424.284687,108135653.21875,6733182272.99,19688808993.7047
2019-10-14,180.98,187.54,180.43,186.72,20219549256.6675,108149065.34375,7276520699.17,20219637356.554
2019-10-15,186.7,188.37,175.96,180.49,19549318462.384373,108162656.09375,7731456579.05,19621350992.6035
2019-10-16,180.52,181.44,171.81,174.47,18904836640.443752,108175993.59375,7691244590.3,19040429001.7184
2019-10-17,174.52,178.96,172.61,177.16,19203600200.85937,108189296.90625,6737237422.59,19260755682.183
2019-10-18,177.17,177.44,168.66,172.74,18750429718.292187,108202606.71875,7566257807.32,18786275034.6812
2019-10-19,172.78,174.98,169.44,171.79,18653181884.834064,108215941.78125,6551453871.41,18711940303.3977
2019-10-20,171.84,176.88,169.21,175.22,19031043612.315,108229319.90625,6801091120.45,18997957789.4207
2019-10-21,175.18,177.9,171.59,173.98,18903473447.212498,108242518.59375,6815820627.4,18933882640.4166
2019-10-22,174.0,175.04,170.3,171.2,18581053848.69125,108255965.09375,6990951966.28,18652588580.1737
2019-10-23,171.19,171.49,153.45,162.35,17617594403.475,108269385.46875,9624925919.33,17583244177.4492
2019-10-24,162.35,163.72,158.72,160.38,17441076242.789062,108282586.71875,7300917536.96,17560021218.4094
2019-10-25,160.39,187.78,160.25,181.5,19687040848.114067,108295510.46875,10358594018.04,19658140298.7604
2019-10-26,181.53,197.74,173.8,179.49,19512895780.47,108308702.15625,13831784985.96,19477741704.7434
2019-10-27,179.42,188.7,176.22,183.75,19968009452.779373,108321630.96875,10815941952.49,19957408084.5054
2019-10-28,183.84,189.48,180.35,181.72,19726679822.75531,108334778.53125,10406734124.29,19788729316.0292
2019-10-29,181.67,192.74,181.26,190.46,20706363113.88469,108347878.78125,10622761957.61,20623205053.7217
2019-10-30,190.45,191.71,179.28,183.13,19886422241.615,108361062.78125,10484902804.14,20013431226.5606
2019-10-31,183.14,185.27,177.66,182.18,19788041600.37719,108374180.40625,9607939606.42,19937256794.3697
2019-11-01,182.19,184.5,177.02,182.85,19878251882.34375,108387414.84375,9145611130.24,19940014310.5249
2019-11-02,182.86,186.0,181.53,182.91,19886062134.00469,108400447.71875,8087991830.27,19937622286.6921
2019-11-03,182.9,184.7,178.95,181.54,19722604141.545,108413611.15625,8760247743.9,19777347724.088
2019-11-04,181.53,188.64,180.36,185.71,20220486104.195312,108426650.78125,10551917945.36,20205859402.4272
2019-11-05,185.71,192.51,182.22,188.68,20490780692.985,108439779.28125,10024177342.26,20528094420.2551
2019-11-06,188.65,195.09,187.72,191.16,20740526052.00625,108452865.78125,10156458684.44,20778894603.3483
2019-11-07,191.16,192.27,184.59,186.68,20233228455.526875,108465897.15625,9081247798.75,20389037933.9408
2019-11-08,186.67,188.26,181.41,183.74,19943855250.510937,108478951.59375,9176780911.47,19983058355.9185
2019-11-09,183.71,185.79,182.63,184.89,20082923247.12281,108491833.21875,7277418704.14,20074095541.1634
2019-11-10,184.86,191.58,183.3,188.96,20538809452.26656,108504461.15625,8752784211.21,20559121064.6157
2019-11-11,188.96,190.19,184.06,184.98,20065896204.02469,108517095.90625,7877424105.79,20128792759.8642
2019-11-12,184.98,187.65,182.41,187.09,20304840732.18531,108529802.40625,7792186666.39,20278071676.0219
2019-11-13,187.09,189.66,185.3,188.11,20416839964.84688,108542477.21875,7343173595.62,20434064781.4449
2019-11-14,188.07,188.72,183.34,184.92,20047960548.48375,108555125.34375,7872664470.15,20191206220.1512
2019-11-15,184.93,186.7,177.67,180.0,19545449472.69844,108567735.78125,8815678477.42,19598770323.5678
2019-11-16,179.99,183.46,179.3,182.37,19827858084.42656,108580352.03125,6789888119.76,19908020820.5157
2019-11-17,182.37,186.09,180.0,183.82,20002839481.89375,108593048.21875,7364325470.86,20102654600.778
2019-11-18,183.82,184.06,175.01,178.2,19356782164.529064,108605634.09375,7787662111.08,19609782344.6314
2019-11-19,178.2,178.52,172.65,175.94,19112438396.06375,108618085.90625,7536699743.07,19274876582.6635
2019-11-20,175.93,177.41,173.5,174.72,18975613214.31875,108630714.53125,7205785148.76,19086228091.5245
2019-11-21,174.75,175.85,157.26,161.01,17511156877.041874,108643484.78125,8546371324.81,17541867625.6188
2019-11-22,161.02,162.79,138.0,149.56,16322307789.143124,108656023.09375,12020749863.31,16327536037.9124
2019-11-23,149.55,154.33,146.11,151.84,16563283954.179377,108668704.59375,8289198330.46,16671705910.0525
2019-11-24,151.84,152.86,138.62,139.96,15261032178.686874,108681328.71875,7782769097.96,15523459920.4853
2019-11-25,139.99,151.5,131.45,145.69,15893200888.085625,108693755.21875,10962753356.22,15921080564.3907
2019-11-26,145.81,149.97,143.37,147.47,16088424327.625,108705569.78125,7648516297.03,16193326032.8481
2019-11-27,147.47,155.54,140.84,152.62,16639206272.523436,108717453.59375,8778095307.56,16634910472.4683
2019-11-28,152.61,154.63,149.09,150.72,16451819833.855938,108729230.28125,7346531960.15,16496129469.801
2019-11-29,150.69,157.6,150.23,154.57,16848328462.835625,108740986.59375,7503898278.34,16887922522.3828
2019-11-30,154.54,155.25,149.7,151.37,16552195199.26875,108752925.09375,6565950867.58,16589132425.8639
2019-12-01,151.43,152.49,145.79,150.73,16462611421.63,108764610.34375,7102780297.54,16443650814.3906
2019-12-02,150.72,151.42,146.71,148.65,16246856989.8125,108776492.96875,6670561362.04,16214125031.9422
2019-12-03,148.66,149.93,145.77,147.17,16071302497.693436,108788346.96875,6204379850.29,16095928402.0656
2019-12-04,147.19,151.98,143.15,145.38,15855433704.707188,108800066.59375,7865937093.74,15966157442.3648
2019-12-05,145.45,149.02,143.64,148.1,16138974375.315,108811855.28125,6745910228.16,16240052430.4363
2019-12-06,148.11,149.77,145.74,148.45,16221250981.860622,108823634.65625,6458766440.82,16235876300.527
2019-12-07,148.46,149.49,146.85,147.14,16084793875.759687,108835468.40625,5911233283.71,16191247024.458
2019-12-08,147.16,151.62,146.11,150.44,16442451814.936878,108847158.84375,6441727251.9,16464729150.1889
2019-12-09,150.44,151.19,146.56,147.38,16076291475.855,108858961.78125,6744206747.06,16135631419.6062
2019-12-10,147.4,148.57,143.81,145.56,15886445490.0,108870925.78125,6859512024.66,15924221614.0148
2019-12-11,145.53,146.34,142.12,143.39,15636630720.049688,108882603.71875,7037180048.96,15636405554.7971
2019-12-12,143.41,145.85,139.24,144.87,15795150302.779688,108894521.21875,7890383412.91,15855473988.2291
2019-12-13,144.87,146.0,142.8,144.8,15788094996.150312,108905946.03125,7264810247.0,15785338919.6984
2019-12-14,144.8,145.07,141.18,141.79,15485756736.285624,108916561.65625,7048066972.93,15560820322.603
2019-12-15,141.79,144.12,139.92,142.46,15548274411.564377,108927241.21875,7235153410.53,15589117504.1594
2019-12-16,142.46,142.72,127.93,132.73,14453871960.23875,108937835.09375,8992282118.52,14555616654.5305
2019-12-17,132.72,132.98,119.11,121.88,13303683297.063437,108948352.28125,9057166141.27,13357486655.8419
2019-12-18,121.88,134.87,116.26,132.78,14499143228.650936,108958767.78125,11864518320.54,14501554619.9584
2019-12-19,132.8,134.0,125.69,128.1,13981835626.13906,108969181.09375,9564699140.35,14092012421.3853
2019-12-20,128.1,129.39,125.84,128.19,14012587400.844376,108979525.59375,8173594150.2,14065549619.6543
2019-12-21,128.19,128.4,126.5,126.99,13898410072.155,108990041.34375,7449064703.41,13964992761.0441
2019-12-22,127.0,133.07,126.82,132.09,14449090434.9375,109000380.46875,9121058480.87,14428651183.0413
2019-12-23,132.12,135.1,126.0,127.8,13964274316.846876,109010728.46875,9622497692.84,14020312859.771
2019-12-24,127.8,129.69,126.61,127.75,13956895828.281878,109021214.09375,7961819689.05,14070696527.9187
2019-12-25,127.7,127.84,123.07,125.09,13639846056.665625,109031543.21875,8418019053.71,13787538200.3839
2019-12-26,125.09,132.26,124.32,125.58,13709838570.274689,109041903.84375,8600871979.92,13778664460.1475
2019-12-27,125.58,127.1,121.91,126.29,13795119725.234377,109052329.84375,8299390175.94,13873046817.3274
2019-12-28,126.28,129.68,125.84,128.11,13982944628.980936,109062823.71875,8069298610.13,13995233088.0889
2019-12-29,128.11,138.07,127.52,134.36,14675802461.592188,109073225.28125,9708776785.73,14698483422.0906
2019-12-30,134.36,136.24,130.3,131.59,14334682360.262188,109083649.34375,9796951715.72,14468140711.8256
2019-12-31,131.61,133.68,128.17,129.16,14063310017.489063,109094019.21875,8936866396.64,14139765786.435
2020-01-01,129.16,133.05,128.68,130.77,14249024693.99375,109104323.84375,7935230330.48,14271059633.0755
2020-01-02,130.72,130.78,126.38,127.19,13877395712.784376,109116179.53125,8032709256.08,13902505466.2437
2020-01-03,127.19,135.14,125.88,134.35,14650680109.617188,109129833.21875,10476845358.08,14642130119.6642
2020-01-04,134.37,135.85,132.5,134.2,14661254108.359688,109143557.71875,7430904515.09,14741946278.126
2020-01-05,134.2,138.19,134.19,135.37,14784235418.8675,109157083.71875,7526675353.24,14875569429.664
2020-01-06,135.37,144.41,134.86,144.15,15751174543.85625,109170879.84375,9093747120.54,15753803339.942
2020-01-07,144.14,145.31,138.76,142.8,15633036204.395624,109184496.46875,9257954671.54,15672773110.1732
2020-01-08,142.8,147.77,137.03,140.72,15359805400.948124,109198104.65625,9387194956.59,15425115411.4042
2020-01-09,140.76,141.5,135.3,137.74,15060295976.840624,109211718.46875,7697325347.9,15178151516.9684
2020-01-10,137.73,145.17,135.32,144.84,15824575322.6775,109225395.65625,9084816202.77,15724494552.6748
2020-01-11,144.83,148.05,142.09,142.38,15587318559.632189,109239039.59375,9332208590.19,15613213639.7289
2020-01-12,142.4,146.6,141.76,146.54,16010981953.064062,109252691.59375,8528167453.25,15937115426.2969
2020-01-13,146.56,147.0,142.27,143.58,15701570143.584375,109266319.71875,8378529469.8,15759102081.3277
2020-01-14,143.58,171.7,143.51,165.64,18125175176.30937,109279966.09375,16712318373.02,18135588270.9266
2020-01-15,165.6,171.98,159.2,166.4,18166771205.89688,109293533.90625,15173694057.16,18167930410.6557
2020-01-16,166.4,167.4,157.8,164.21,17936209992.23719,109307148.46875,13735193017.91,17969103320.7762
2020-01-17,164.24,174.81,162.14,169.85,18556131427.835625,109320910.96875,14997091825.88,18669811575.9153
2020-01-18,169.92,179.5,164.92,174.14,19024204245.1875,109334507.15625,14929342255.53,19173512822.9137
2020-01-19,174.1,178.05,161.66,166.79,18254597799.25437,109348255.65625,13713374132.18,18257853531.6232
2020-01-20,166.79,169.33,161.24,166.87,18238274114.127186,109361840.34375,11144529787.09,18276600991.9192
2020-01-21,166.86,170.32,164.8,169.49,18523843629.6175,109375552.84375,9789369362.47,18560711557.1284
2020-01-22,169.48,171.47,166.03,168.07,18354391347.435936,109389065.78125,9209827927.92,18409534609.4783
2020-01-23,168.07,168.2,159.21,162.81,17792182593.570934,109402832.15625,10396868698.01,17824835899.2751
2020-01-24,162.85,164.45,155.55,162.54,17774695697.89219,109416409.34375,10657671161.82,17840465424.1492
2020-01-25,162.51,162.79,157.61,160.35,17548195456.47375,109430004.09375,8256956801.64,17649296255.9479
2020-01-26,160.36,168.08,159.41,167.86,18355875880.116253,109443571.90625,9261861589.62,18394952134.9465
2020-01-27,167.91,172.56,165.22,170.08,18602259642.810936,109457250.03125,11004476145.22,18709615890.943
2020-01-28,170.04,176.2,170.03,175.64,19266863511.5,109470815.40625,11772875063.66,19307396128.3943
2020-01-29,175.58,178.45,173.33,173.72,19001035577.00156,109484503.46875,10725267310.6,19165292202.1875
2020-01-30,173.68,187.0,170.93,184.69,20199097933.52344,109498010.15625,12604789338.04,20223232963.5657
2020-01-31,184.71,185.82,175.22,179.99,19685816198.212498,109511661.09375,11728616393.89,19729633077.607
2020-02-01,179.94,184.28,179.23,183.6,20115395781.28688,109525186.65625,11569697182.49,20116913727.9509
2020-02-02,183.63,193.43,179.1,188.44,20636020272.00781,109538830.46875,14054425388.91,20660936266.9287
2020-02-03,188.48,195.19,186.62,189.69,20789776899.05593,109552494.59375,12392875241.4,20800183238.206
2020-02-04,189.74,191.6,184.69,188.91,20646670221.30125,109566282.21875,11714191695.06,20735478719.6275
2020-02-05,188.91,207.61,188.19,203.78,22337852823.82969,109579851.96875,14865434434.93,22379510312.3186
2020-02-06,203.78,216.33,201.02,213.19,23330272469.2275,109593538.46875,16425589682.52,23270983771.9064
2020-02-07,213.16,225.0,213.14,223.33,24457756821.05437,109607227.84375,16673443564.3,24412375481.5021
2020-02-08,223.36,227.75,213.22,223.05,24467366389.275,109620817.15625,16741203125.07,24461492838.843
2020-02-09,223.01,230.65,222.86,228.49,25062420160.96875,109634383.90625,15031356241.5,25060056858.7598
2020-02-10,228.53,229.4,216.37,222.89,24463590916.73344,109648114.90625,16210008511.5,24508831902.9171
2020-02-11,222.89,239.15,218.17,236.69,26077572138.59375,109661783.59375,16964695963.49,25863852652.7983
2020-02-12,236.69,275.34,236.69,265.74,29187914875.64156,109675402.53125,24545049385.87,29108513969.2886
2020-02-13,265.74,277.69,256.08,268.32,29458086442.3125,109689032.03125,25801317504.31,29407537084.1234
2020-02-14,268.34,287.15,260.28,285.15,31351947770.409065,109702745.96875,23558253462.75,31179427622.664
2020-02-15,285.11,288.41,261.86,264.88,29058376894.87656,109716356.03125,23682452994.32,29045044403.4449
2020-02-16,264.91,274.0,237.41,258.85,28467275246.22469,109730082.28125,25152366643.37,28518254585.3635
2020-02-17,258.89,268.77,242.0,267.85,29418983933.08531,109743663.71875,26024080088.85,29231690264.404
2020-02-18,267.9,285.88,258.0,282.61,31052530532.88375,109757283.09375,26511477187.14,30945457816.3784
2020-02-19,282.64,285.0,251.56,258.45,28399974634.185,109771083.15625,22679414412.72,28514562065.0578
2020-02-20,258.44,264.33,245.34,256.96,28291507550.40937,109784662.59375,23229828870.12,28318879771.1218
2020-02-21,256.97,268.24,253.61,265.27,29162409082.9,109798226.96875,20867593292.24,29162464509.1563
2020-02-22,265.32,266.81,256.0,261.57,28804759349.647808,109811899.46875,16906032861.61,28807130265.5221
2020-02-23,261.55,275.68,261.02,274.48,30272312250.44625,109825541.46875,19585998813.87,30065188433.327
2020-02-24,274.5,277.2,257.09,265.52,29188635682.543125,109839074.59375,22400845640.3,29131114036.5722
2020-02-25,265.47,266.22,244.44,246.67,27116016239.111248,109852601.84375,21878882134.05,27223398194.7017
2020-02-26,246.67,250.32,215.66,223.93,24580386536.919685,109866296.59375,26235617201.08,24794645345.3129
2020-02-27,223.98,238.3,210.0,227.79,25005373885.09781,109879922.15625,25645522789.77,24915636230.767
2020-02-28,227.73,234.67,214.01,226.76,25007377781.14125,109893556.78125,22563530559.1,24919509264.9173
2020-02-29,226.76,233.0,217.0,217.21,23924590486.7625,109907159.53125,18181296376.35,24162913195.453
2020-03-01,217.29,227.89,212.36,217.81,23964915285.82937,109920719.59375,18179807469.1,24069393931.8345
2020-03-02,217.81,234.4,216.07,231.97,25514668912.429688,109934374.21875,20305587789.06,25347534007.3968
2020-03-03,232.1,232.46,219.57,223.91,24603077575.005936,109948060.84375,19853178572.35,24681090482.5459
2020-03-04,223.84,228.85,220.23,224.26,24706213608.056248,109961783.90625,16567075208.06,24688386921.3985
2020-03-05,224.26,234.09,224.23,228.38,25151330491.265625,109975209.84375,18201291785.3,25213804821.1574
2020-03-06,228.38,245.16,227.33,244.88,27030886248.96,109988957.71875,19374772256.23,26785082138.7094
2020-03-07,244.93,251.93,236.0,237.23,26156426721.20437,110002635.71875,19431652027.37,26164459703.9251
2020-03-08,237.23,237.23,195.5,199.43,21968066721.120003,110016359.78125,21381823651.37,22079071206.5242
2020-03-09,199.43,208.62,190.0,202.81,22344867275.19625,110029876.28125,23645428606.11,22224520905.918
2020-03-10,202.79,206.2,195.54,200.7,22076933834.965626,110043534.21875,18344930072.19,22093126953.1259
2020-03-11,200.74,203.18,181.73,194.61,21445748908.810623,110057214.96875,16984790291.26,21446678546.1607
2020-03-12,194.61,195.55,101.2,107.82,12083577491.033125,110070846.15625,22134741654.73,12366138225.0849
2020-03-13,107.67,139.68,86.0,134.06,14909813092.8525,110084266.78125,27864623060.66,14663417618.4701
2020-03-14,134.06,134.68,120.0,122.54,13495797712.861876,110097876.59375,12740784545.45,13575727274.8179
2020-03-15,122.54,133.5,120.16,123.78,13602078655.869688,110111540.96875,12719251812.55,13787534423.1597
2020-03-16,123.82,124.33,101.1,111.02,12259131179.66625,110125145.34375,15984904589.63,12180483052.6055
2020-03-17,111.02,120.8,109.38,115.67,12809143228.659376,110138806.78125,12087490572.29,12549513954.4941
2020-03-18,115.67,118.5,109.86,118.11,13066291258.869375,110152514.40625,11617854008.68,12650160817.9084
2020-03-19,118.11,143.13,115.46,136.3,15059719279.415625,110166198.09375,16396753275.29,15048018840.04
2020-03-20,136.3,152.55,116.74,133.48,14697986349.68125,110179807.71875,18960388062.17,14624949756.7366
2020-03-21,133.49,137.49,125.69,132.66,14624893907.662498,110193594.84375,13684083307.75,14635764102.3456
2020-03-22,132.63,137.13,121.1,122.32,13493757771.67125,110207103.65625,12497707223.58,13590860527.4882
2020-03-23,122.31,137.5,119.5,135.92,15071610468.155624,110220933.65625,14149877968.15,14870079034.5566
2020-03-24,135.89,143.36,132.2,138.42,15330315039.729065,110234522.46875,14609068673.49,15296295171.1995
2020-03-25,138.42,142.33,132.54,136.1,15024622323.876251,110248182.59375,13433092919.86,15015344149.514
2020-03-26,136.11,139.74,133.26,138.4,15323082159.259062,110261798.65625,11367261176.01,15255985585.5517
2020-03-27,138.4,141.27,129.68,131.33,14502336039.367188,110275538.28125,11396286629.3,14770071749.7382
2020-03-28,131.33,132.97,124.88,130.98,14485373632.351875,110289124.65625,12162403960.39,14446379742.8904
2020-03-29,130.94,131.84,123.81,124.5,13738224719.860935,110302888.15625,9938133668.53,13852241607.2783
2020-03-30,124.47,135.42,124.06,132.06,14595969156.320936,110316447.40625,11841123306.42,14661550830.5499
2020-03-31,132.09,135.0,130.38,132.72,14692650598.649063,110330033.78125,11065246316.98,14739376437.832
2020-04-01,132.72,136.99,128.62,135.69,15012270941.629688,110343777.59375,12456564434.67,14966424710.3319
2020-04-02,135.65,149.76,135.01,141.28,15625501633.310936,110357381.40625,15322861686.06,15673960168.7607
2020-04-03,141.27,146.72,137.26,141.31,15611981552.554688,110371025.46875,13184603401.92,15682757537.5282
2020-04-04,141.3,146.28,138.88,144.1,15949469260.094688,110384588.96875,11946658256.7,16029973618.0818
2020-04-05,144.1,145.58,140.68,142.68,15773691918.215,110398179.71875,11280993590.85,15847283514.1155
2020-04-06,142.69,172.0,142.6,171.32,18948856527.85437,110411703.34375,21636382525.1,18674571701.0477
2020-04-07,171.32,176.22,162.22,164.63,18182659737.47937,110425481.21875,21659346091.32,18231455421.9281
2020-04-08,164.62,174.48,163.59,173.11,19151244910.839687,110439103.34375,17063110836.15,19066388907.9858
2020-04-09,173.15,173.38,165.19,169.52,18768126909.87,110452724.28125,14901696210.11,18866106818.4971
2020-04-10,169.56,170.1,152.11,157.81,17466951709.00875,110466428.71875,17980944615.71,17499250378.1532
2020-04-11,157.81,161.37,153.91,158.33,17529848068.42406,110479914.71875,13555089447.11,17479687023.2083
2020-04-12,158.33,164.78,155.0,158.59,17540867815.585934,110493655.53125,15123721385.94,17805206567.5855
2020-04-13,158.56,158.97,150.0,156.29,17329762151.639378,110507346.96875,16465282132.79,17270031992.1863
2020-04-14,156.28,161.85,155.23,158.45,17528622744.34375,110520950.46875,14723156630.06,17417697023.8275
2020-04-15,158.46,161.29,152.0,152.73,16895217225.857813,110534623.65625,14171753736.53,16943501885.9061
2020-04-16,152.74,174.79,148.33,172.29,19078418543.61312,110548259.03125,22910469235.6,19031693317.2915
2020-04-17,172.31,174.96,168.31,170.69,18903858546.299374,110561811.59375,16714684265.88,18976660194.137
2020-04-18,170.61,189.54,170.48,187.4,20767159060.01844,110575363.71875,20160323443.0,20668075856.6276
2020-04-19,187.4,188.35,175.75,180.03,19943623545.56937,110589018.21875,19146038381.45,20084614446.186
2020-04-20,180.02,186.46,166.7,170.2,18868819537.75625,110602693.65625,21266681335.16,19056520718.2587
2020-04-21,170.21,174.7,168.0,170.74,18915382677.65625,110616272.96875,16458767984.09,19107591181.7675
2020-04-22,170.73,184.0,169.78,182.7,20249714565.08,110629996.53125,17994666394.65,20200984352.2299
2020-04-23,182.7,193.63,178.16,185.51,20544311243.4725,110643640.90625,21275740032.23,20472236139.292
2020-04-24,185.57,189.8,184.72,187.59,20770368658.096874,110657265.09375,16788555028.05,20940434736.6902
2020-04-25,187.6,198.36,185.76,194.21,21513309052.49531,110670862.96875,18260969748.15,21637838416.5429
2020-04-26,194.21,200.0,192.3,197.38,21891174791.811874,110684471.59375,18335367011.64,21839976556.7041
2020-04-27,197.39,199.05,189.29,196.34,21783172210.240623,110698100.46875,18670194594.83,21832392036.1099
2020-04-28,196.33,198.5,192.36,196.24,21794700568.119373,110711676.15625,18217507467.02,21966890356.533
2020-04-29,196.24,218.77,196.22,215.36,23866865082.57656,110725423.71875,26397548759.26,24023887081.339
2020-04-30,215.4,227.3,202.0,206.08,22842146350.96969,110739062.15625,28089191904.0,22989647064.8035
2020-05-01,206.07,217.14,205.91,212.02,23477390606.98688,110752856.90625,20816320833.53,23725367639.1752
2020-05-02,212.01,215.37,210.36,213.9,23720645874.617188,110766499.53125,18260876092.17,23850828458.5514
2020-05-03,213.89,219.3,203.92,209.86,23270460604.880623,110780065.71875,20469034664.13,23367177866.6255
2020-05-04,209.86,210.65,194.88,206.48,22927667995.50188,110793795.28125,22602446421.77,23064379025.3469
2020-05-05,206.47,211.68,201.0,205.29,22768707563.56625,110807414.65625,19004689099.18,22912129590.4613
2020-05-06,205.3,210.77,197.71,198.97,22064434650.80937,110820867.15625,20343543799.04,22613632877.0933
2020-05-07,198.92,215.1,196.43,212.0,23537923501.65844,110834503.46875,23594744655.39,23528981906.0044
2020-05-08,212.01,216.61,206.9,211.31,23448839750.31937,110848254.46875,20445139356.33,23609735113.4268
2020-05-09,211.32,214.6,208.4,210.07,23292059879.515625,110861779.53125,18950547549.21,23458353557.9526
2020-05-10,210.09,210.18,179.59,187.54,20826854865.07,110875505.03125,25211575192.67,20911059577.7407
2020-05-11,187.62,193.5,176.0,185.73,20612070723.45375,110889125.90625,20054601646.79,20615704448.6711
2020-05-12,185.8,192.24,185.48,189.76,21060423353.10937,110902703.28125,15899726283.76,20995260628.8043
2020-05-13,189.77,201.0,188.35,199.58,22166639386.117188,110916384.21875,17054662288.59,22093789228.1416
2020-05-14,199.61,206.02,195.67,203.29,22554303338.23875,110930077.40625,20150524860.65,22513148758.7409
2020-05-15,203.29,204.08,191.66,194.86,21595184568.65156,110943665.90625,16602342092.13,21703086884.9707
2020-05-16,194.87,203.5,193.21,200.45,22248028692.072807,110957202.59375,15379081644.71,22266558227.0629
2020-05-17,200.44,209.85,199.68,207.0,22968754469.389374,110970888.34375,15470397302.69,22988575488.4967
2020-05-18,207.02,217.07,207.0,214.91,23831685774.849064,110984425.90625,17411566927.5,23808928396.2325
2020-05-19,214.92,215.95,209.45,214.58,23823488982.300312,110997945.21875,14346192778.71,23692625223.663
2020-05-20,214.6,215.75,204.27,209.98,23295778600.60781,111011573.03125,12730175510.56,23323160696.2645
2020-05-21,209.99,211.64,191.71,198.74,22045165331.505,111025208.15625,13308321228.85,22192109649.8768
2020-05-22,198.72,209.19,196.24,207.36,23016101029.9525,111038696.59375,12041592113.6,23003786384.6735
