TIMESTAMP,CAS_OPEN_PRICE_USD,CAS_HIGH_PRICE_USD,CAS_LOW_PRICE_USD,CAS_CLOSE_PRICE_USD,CAS_VOLUME_USD,CAS_DIVIDENDS_USD,CAS_STOCK_SPLITS_USD
2018-02-15 00:00:00+00:00,0.11822099983692169,0.11822099983692169,0.11816500127315521,0.11816500127315521,34753,0.0,0.0
2018-02-16 00:00:00+00:00,0.11802999675273895,0.1517769992351532,0.09559399634599686,0.15140700340270996,109356,0.0,0.0
2018-02-17 00:00:00+00:00,0.1514749974012375,0.17201900482177734,0.13493099808692932,0.14654000103473663,55403,0.0,0.0
2018-02-18 00:00:00+00:00,0.1466899961233139,0.15086600184440613,0.12488699704408646,0.13512399792671204,20826,0.0,0.0
2018-02-19 00:00:00+00:00,0.13465900719165802,0.14306999742984772,0.1248989999294281,0.13407500088214874,22052,0.0,0.0
2018-02-20 00:00:00+00:00,0.13411200046539307,0.1394840031862259,0.1263049989938736,0.12643499672412872,12335,0.0,0.0
2018-02-21 00:00:00+00:00,0.1262959986925125,0.13070400059223175,0.10909199714660645,0.1182359978556633,29911,0.0,0.0
2018-02-22 00:00:00+00:00,0.11304699629545212,0.11974000185728073,0.10471799969673157,0.11526799947023392,14053,0.0,0.0
2018-02-23 00:00:00+00:00,0.11541099846363068,0.13151299953460693,0.11351899802684784,0.12595200538635254,29647,0.0,0.0
2018-02-24 00:00:00+00:00,0.12583500146865845,0.1692110002040863,0.11461599916219711,0.16509200632572174,40727,0.0,0.0
2018-02-25 00:00:00+00:00,0.16682100296020508,0.20160500705242157,0.12252499908208847,0.12252499908208847,68932,0.0,0.0
2018-02-26 00:00:00+00:00,0.12252900004386902,0.12433099746704102,0.09245900064706802,0.11139500141143799,66111,0.0,0.0
2018-02-27 00:00:00+00:00,0.11165600270032883,0.1340550035238266,0.08914600312709808,0.12454500049352646,69020,0.0,0.0
2018-02-28 00:00:00+00:00,0.12456099689006805,0.12456099689006805,0.07267399877309799,0.09656299650669098,45758,0.0,0.0
2018-03-01 00:00:00+00:00,0.09203299880027771,0.09305000305175781,0.06613200157880783,0.08080500364303589,83051,0.0,0.0
2018-03-02 00:00:00+00:00,0.08072300255298615,0.09072300046682358,0.07391999661922455,0.07476600259542465,57807,0.0,0.0
2018-03-03 00:00:00+00:00,0.0746999979019165,0.08347799628973007,0.06948400288820267,0.07808899879455566,56164,0.0,0.0
2018-03-04 00:00:00+00:00,0.07802499830722809,0.0780550017952919,0.06654900312423706,0.06926800310611725,49443,0.0,0.0
2018-03-05 00:00:00+00:00,0.06926000118255615,0.07732000201940536,0.0614750012755394,0.06147700175642967,37159,0.0,0.0
2018-03-06 00:00:00+00:00,0.061427000910043716,0.06876300275325775,0.05653399974107742,0.058038998395204544,67438,0.0,0.0
