TIMESTAMP,POTS_OPEN_PRICE_USD,POTS_HIGH_PRICE_USD,POTS_LOW_PRICE_USD,POTS_CLOSE_PRICE_USD,POTS_VOLUME_USD,POTS_DIVIDENDS_USD,POTS_STOCK_SPLITS_USD
2021-08-13 00:00:00+00:00,6.365640163421631,6.6056227684021,5.838986873626709,6.538883209228516,5176026,0.0,0.0
2021-08-14 00:00:00+00:00,6.538322925567627,6.9221649169921875,6.261875152587891,6.8308820724487305,3425038,0.0,0.0
2021-08-15 00:00:00+00:00,6.8315911293029785,7.040065765380859,6.491419792175293,7.002129077911377,3024884,0.0,0.0
2021-08-16 00:00:00+00:00,7.003891944885254,10.259634017944336,6.970207214355469,8.971319198608398,8225592,0.0,0.0
2021-08-17 00:00:00+00:00,8.970247268676758,10.40565299987793,8.898032188415527,9.638138771057129,10715697,0.0,0.0
2021-08-18 00:00:00+00:00,9.638714790344238,13.890872955322266,8.311062812805176,13.883904457092285,9483359,0.0,0.0
2021-08-19 00:00:00+00:00,13.883687019348145,18.268627166748047,12.495052337646484,17.643138885498047,18899023,0.0,0.0
2021-08-20 00:00:00+00:00,17.956600189208984,20.738733291625977,13.820148468017578,15.418661117553711,22431667,0.0,0.0
2021-08-21 00:00:00+00:00,15.41981029510498,17.873252868652344,13.852731704711914,17.74414825439453,15674102,0.0,0.0
2021-08-22 00:00:00+00:00,17.744205474853516,20.396902084350586,17.247575759887695,18.793487548828125,10961896,0.0,0.0
2021-08-23 00:00:00+00:00,18.794145584106445,19.18431854248047,16.59052085876465,17.45347785949707,13382072,0.0,0.0
2021-08-24 00:00:00+00:00,17.45328140258789,17.45328140258789,14.660674095153809,14.66976261138916,13681930,0.0,0.0
2021-08-25 00:00:00+00:00,14.651054382324219,16.904760360717773,13.959721565246582,16.415815353393555,11296893,0.0,0.0
2021-08-26 00:00:00+00:00,16.415386199951172,18.550872802734375,13.894347190856934,14.350201606750488,8001094,0.0,0.0
2021-08-27 00:00:00+00:00,14.348662376403809,15.577742576599121,12.317193984985352,15.22445011138916,8706973,0.0,0.0
2021-08-28 00:00:00+00:00,15.2257080078125,15.687664985656738,12.887726783752441,13.074881553649902,10663122,0.0,0.0
2021-08-29 00:00:00+00:00,13.020475387573242,14.639371871948242,13.018993377685547,13.717720985412598,7352132,0.0,0.0
2021-08-30 00:00:00+00:00,13.717657089233398,14.383420944213867,12.643885612487793,12.943182945251465,5247528,0.0,0.0
2021-08-31 00:00:00+00:00,12.944252014160156,13.845044136047363,12.224032402038574,12.224032402038574,5996893,0.0,0.0
2021-09-01 00:00:00+00:00,12.224029541015625,13.164253234863281,7.984570026397705,9.02120590209961,15242696,0.0,0.0
2021-09-02 00:00:00+00:00,9.020767211914062,9.540081024169922,7.365647792816162,8.786727905273438,19672119,0.0,0.0
