TIMESTAMP,3KM_OPEN_PRICE_USD,3KM_HIGH_PRICE_USD,3KM_LOW_PRICE_USD,3KM_CLOSE_PRICE_USD,3KM_VOLUME_USD,3KM_DIVIDENDS_USD,3KM_STOCK_SPLITS_USD
2023-03-04 00:00:00+00:00,0.048705000430345535,0.06471200287342072,0.048705000430345535,0.057006001472473145,942071,0.0,0.0
2023-03-05 00:00:00+00:00,0.05700699985027313,0.06930699944496155,0.056605998426675797,0.05880599841475487,529002,0.0,0.0
2023-03-06 00:00:00+00:00,0.05880599841475487,0.060704998672008514,0.052007000893354416,0.056400999426841736,209729,0.0,0.0
2023-03-07 00:00:00+00:00,0.056400999426841736,0.060701001435518265,0.05420000106096268,0.060701001435518265,306586,0.0,0.0
2023-03-08 00:00:00+00:00,0.060701001435518265,0.06680099666118622,0.05539900064468384,0.06040000170469284,167398,0.0,0.0
2023-03-09 00:00:00+00:00,0.06040000170469284,0.06669899821281433,0.058396998792886734,0.062098998576402664,256229,0.0,0.0
2023-03-10 00:00:00+00:00,0.062098998576402664,0.06440000236034393,0.06099399924278259,0.06249000132083893,183711,0.0,0.0
2023-03-11 00:00:00+00:00,0.062488000839948654,0.06526099890470505,0.06092200055718422,0.06095600128173828,150753,0.0,0.0
2023-03-12 00:00:00+00:00,0.06094599887728691,0.0667869970202446,0.05852700024843216,0.06336899846792221,327125,0.0,0.0
2023-03-13 00:00:00+00:00,0.06337200105190277,0.06447900086641312,0.05931499972939491,0.06366799771785736,266727,0.0,0.0
2023-03-14 00:00:00+00:00,0.06366699934005737,0.06562600284814835,0.06105799973011017,0.06501200050115585,208000,0.0,0.0
2023-03-15 00:00:00+00:00,0.06500999629497528,0.07024700194597244,0.06447900086641312,0.06966300308704376,170891,0.0,0.0
2023-03-16 00:00:00+00:00,0.06966599822044373,0.07137700170278549,0.06269600242376328,0.07035300135612488,170702,0.0,0.0
2023-03-17 00:00:00+00:00,0.0703509971499443,0.07183200120925903,0.06838800013065338,0.06917399913072586,266254,0.0,0.0
2023-03-18 00:00:00+00:00,0.0691709965467453,0.0716869980096817,0.06829199939966202,0.06856600195169449,135443,0.0,0.0
2023-03-19 00:00:00+00:00,0.06856600195169449,0.07130499929189682,0.06836699694395065,0.07100799679756165,193317,0.0,0.0
2023-03-20 00:00:00+00:00,0.07100799679756165,0.0717179998755455,0.06723000109195709,0.06832599639892578,194883,0.0,0.0
