TIMESTAMP,DUST18802_OPEN_PRICE_USD,DUST18802_HIGH_PRICE_USD,DUST18802_LOW_PRICE_USD,DUST18802_CLOSE_PRICE_USD,DUST18802_VOLUME_USD,DUST18802_DIVIDENDS_USD,DUST18802_STOCK_SPLITS_USD
2022-03-29 00:00:00+00:00,2.4261209964752197,3.1333398818969727,2.4168388843536377,3.1045539379119873,376455,0.0,0.0
2022-03-30 00:00:00+00:00,3.1045520305633545,3.744590997695923,3.1045520305633545,3.6405069828033447,517376,0.0,0.0
2022-03-31 00:00:00+00:00,3.640542984008789,3.6547629833221436,3.545501947402954,3.5630829334259033,896458,0.0,0.0
2022-04-01 00:00:00+00:00,3.563225030899048,3.832724094390869,3.563225030899048,3.7852039337158203,818695,0.0,0.0
2022-04-02 00:00:00+00:00,3.7852261066436768,4.977585792541504,3.7849879264831543,4.977585792541504,455422,0.0,0.0
2022-04-03 00:00:00+00:00,4.977485179901123,4.977485179901123,3.780139923095703,3.8268439769744873,369865,0.0,0.0
2022-04-04 00:00:00+00:00,3.826833963394165,4.2368011474609375,3.8226850032806396,4.1784467697143555,355584,0.0,0.0
2022-04-05 00:00:00+00:00,4.178475856781006,4.421988010406494,4.177250862121582,4.33753776550293,725680,0.0,0.0
2022-04-06 00:00:00+00:00,4.337474822998047,4.33795690536499,4.00662899017334,4.104479789733887,516373,0.0,0.0
2022-04-07 00:00:00+00:00,4.104506015777588,5.8530778884887695,4.10422420501709,5.727842807769775,490807,0.0,0.0
2022-04-08 00:00:00+00:00,5.727945804595947,5.732014179229736,4.988813877105713,4.991625785827637,128062,0.0,0.0
2022-04-09 00:00:00+00:00,4.991631984710693,5.217455863952637,4.991422176361084,5.177015781402588,95339,0.0,0.0
2022-04-10 00:00:00+00:00,5.177015781402588,5.534173011779785,5.176957130432129,5.315560817718506,810759,0.0,0.0
2022-04-11 00:00:00+00:00,5.315630912780762,6.197951793670654,5.310267925262451,5.644330024719238,812933,0.0,0.0
2022-04-12 00:00:00+00:00,5.644434928894043,5.647109031677246,4.840928077697754,4.959054946899414,589413,0.0,0.0
2022-04-13 00:00:00+00:00,4.959033012390137,5.2739129066467285,4.830347061157227,5.227031230926514,427200,0.0,0.0
2022-04-14 00:00:00+00:00,5.227053165435791,5.228099822998047,4.272682189941406,4.326437950134277,463595,0.0,0.0
2022-04-15 00:00:00+00:00,4.3264241218566895,4.828949928283691,4.3264241218566895,4.689732074737549,662975,0.0,0.0
2022-04-16 00:00:00+00:00,4.689665794372559,4.690104961395264,3.9092540740966797,3.9545319080352783,366951,0.0,0.0
2022-04-17 00:00:00+00:00,3.954503059387207,4.269734859466553,3.9444169998168945,4.069610118865967,369924,0.0,0.0
2022-04-18 00:00:00+00:00,4.069630146026611,4.069630146026611,3.437520980834961,3.715208053588867,408652,0.0,0.0
2022-04-19 00:00:00+00:00,3.714186906814575,3.7677409648895264,3.1962430477142334,3.437235116958618,564068,0.0,0.0
2022-04-20 00:00:00+00:00,3.4366259574890137,3.966080904006958,3.4062490463256836,3.7251930236816406,458904,0.0,0.0
2022-04-21 00:00:00+00:00,3.7251789569854736,3.725749969482422,3.2649290561676025,3.308661937713623,406163,0.0,0.0
2022-04-22 00:00:00+00:00,3.3086390495300293,3.601672887802124,3.3080360889434814,3.5538570880889893,421790,0.0,0.0
2022-04-23 00:00:00+00:00,3.5538830757141113,3.5538830757141113,3.2293848991394043,3.5027360916137695,498805,0.0,0.0
2022-04-24 00:00:00+00:00,3.502516984939575,4.105584144592285,3.437174081802368,3.924499988555908,722331,0.0,0.0
2022-04-25 00:00:00+00:00,3.92386794090271,4.121553897857666,3.654705047607422,3.832076072692871,618493,0.0,0.0
2022-04-26 00:00:00+00:00,3.8320810794830322,4.107402801513672,3.5857648849487305,3.5897679328918457,690422,0.0,0.0
2022-04-27 00:00:00+00:00,3.5897579193115234,3.9070370197296143,3.4404499530792236,3.7710089683532715,675748,0.0,0.0
2022-04-28 00:00:00+00:00,3.770932912826538,3.9343481063842773,3.3238589763641357,3.540424108505249,985898,0.0,0.0
2022-04-29 00:00:00+00:00,3.540410041809082,3.8171660900115967,2.8435380458831787,3.0803420543670654,544777,0.0,0.0
2022-04-30 00:00:00+00:00,3.0806570053100586,3.373703956604004,2.7347910404205322,2.7523040771484375,413072,0.0,0.0
2022-05-01 00:00:00+00:00,2.7522289752960205,2.84512996673584,2.513288974761963,2.5853919982910156,148679,0.0,0.0
2022-05-02 00:00:00+00:00,2.585387945175171,3.1266140937805176,2.5230870246887207,2.6530520915985107,333235,0.0,0.0
2022-05-03 00:00:00+00:00,2.6529269218444824,3.0299270153045654,2.551079034805298,2.7939789295196533,606202,0.0,0.0
2022-05-04 00:00:00+00:00,2.7939789295196533,2.8465919494628906,2.2450668811798096,2.419879913330078,446132,0.0,0.0
2022-05-05 00:00:00+00:00,2.419874906539917,2.5062990188598633,1.8015789985656738,2.086189031600952,336259,0.0,0.0
2022-05-06 00:00:00+00:00,2.086189031600952,2.240895986557007,1.8758809566497803,1.9579319953918457,278587,0.0,0.0
2022-05-07 00:00:00+00:00,1.9576590061187744,1.965541958808899,1.5968960523605347,1.695775032043457,277434,0.0,0.0
2022-05-08 00:00:00+00:00,1.6957759857177734,2.028956890106201,1.666293978691101,1.7887040376663208,286472,0.0,0.0
