TIMESTAMP,ATOZ_OPEN_PRICE_USD,ATOZ_HIGH_PRICE_USD,ATOZ_LOW_PRICE_USD,ATOZ_CLOSE_PRICE_USD,ATOZ_VOLUME_USD,ATOZ_DIVIDENDS_USD,ATOZ_STOCK_SPLITS_USD
2022-07-15 00:00:00+00:00,0.050586000084877014,0.05710599943995476,0.04898200184106827,0.05465700104832649,212917,0.0,0.0
2022-07-16 00:00:00+00:00,0.05465700104832649,0.05679300054907799,0.05035699903964996,0.05401499941945076,336868,0.0,0.0
2022-07-17 00:00:00+00:00,0.05401499941945076,0.05401900038123131,0.05207199975848198,0.052900999784469604,343750,0.0,0.0
2022-07-18 00:00:00+00:00,0.052900999784469604,0.11298999935388565,0.05099700018763542,0.06460200250148773,274700,0.0,0.0
2022-07-19 00:00:00+00:00,0.06460200250148773,0.0742110013961792,0.06331899762153625,0.07359299808740616,662297,0.0,0.0
2022-07-20 00:00:00+00:00,0.07359299808740616,0.07406599819660187,0.07201900333166122,0.07323499768972397,724488,0.0,0.0
2022-07-21 00:00:00+00:00,0.07323399931192398,0.07355699688196182,0.07055199891328812,0.07055500149726868,686155,0.0,0.0
2022-07-22 00:00:00+00:00,0.07055500149726868,0.07407200336456299,0.0655129998922348,0.072052001953125,549861,0.0,0.0
2022-07-23 00:00:00+00:00,0.072052001953125,0.07346100360155106,0.07011999934911728,0.07012099772691727,243553,0.0,0.0
2022-07-24 00:00:00+00:00,0.07011999934911728,0.07305599749088287,0.06851900368928909,0.07232899963855743,311911,0.0,0.0
2022-07-25 00:00:00+00:00,0.07232899963855743,0.0730229988694191,0.07119099795818329,0.07163500040769577,797135,0.0,0.0
2022-07-26 00:00:00+00:00,0.07163500040769577,0.07264800369739532,0.0715470016002655,0.07242800295352936,832085,0.0,0.0
2022-07-27 00:00:00+00:00,0.07242800295352936,0.09189700335264206,0.055980999022722244,0.0729990005493164,847279,0.0,0.0
2022-07-28 00:00:00+00:00,0.0729999989271164,0.07373899966478348,0.06776300072669983,0.06776300072669983,842563,0.0,0.0
2022-07-29 00:00:00+00:00,0.06776300072669983,0.09808599948883057,0.05741199851036072,0.07211299985647202,810228,0.0,0.0
2022-07-30 00:00:00+00:00,0.07211299985647202,0.07295499742031097,0.07026699930429459,0.07123900204896927,809144,0.0,0.0
2022-07-31 00:00:00+00:00,0.07123900204896927,0.09975499659776688,0.03941899910569191,0.06270299851894379,309827,0.0,0.0
2022-08-01 00:00:00+00:00,0.0627020001411438,0.09938400238752365,0.052331000566482544,0.057718001306056976,627135,0.0,0.0
2022-08-02 00:00:00+00:00,0.057718001306056976,0.05937400087714195,0.047846000641584396,0.047908999025821686,642553,0.0,0.0
