TIMESTAMP,SOKU_OPEN_PRICE_USD,SOKU_HIGH_PRICE_USD,SOKU_LOW_PRICE_USD,SOKU_CLOSE_PRICE_USD,SOKU_VOLUME_USD,SOKU_DIVIDENDS_USD,SOKU_STOCK_SPLITS_USD
2021-09-16 00:00:00+00:00,0.01751900091767311,0.03264499828219414,0.01697699911892414,0.02834700047969818,1305602,0.0,0.0
2021-09-17 00:00:00+00:00,0.028356999158859253,0.028922999277710915,0.02329299971461296,0.023310000076889992,1140522,0.0,0.0
2021-09-18 00:00:00+00:00,0.02329999953508377,0.02340099960565567,0.01948699913918972,0.019571000710129738,378721,0.0,0.0
2021-09-19 00:00:00+00:00,0.019572999328374863,0.019633999094367027,0.016606999561190605,0.01849300041794777,299099,0.0,0.0
2021-09-20 00:00:00+00:00,0.018449999392032623,0.018864000216126442,0.015472999773919582,0.015603999607264996,183344,0.0,0.0
2021-09-21 00:00:00+00:00,0.015589999966323376,0.01574699953198433,0.0139340003952384,0.014291999861598015,162128,0.0,0.0
2021-09-22 00:00:00+00:00,0.014303999952971935,0.016940999776124954,0.01397200021892786,0.016692999750375748,224333,0.0,0.0
2021-09-23 00:00:00+00:00,0.016697999089956284,0.016808999702334404,0.013925000093877316,0.014462999999523163,197100,0.0,0.0
2021-09-24 00:00:00+00:00,0.01445899996906519,0.01447100006043911,0.01246699970215559,0.013464000076055527,141984,0.0,0.0
2021-09-25 00:00:00+00:00,0.01347300037741661,0.01627199910581112,0.013369999825954437,0.015943000093102455,257060,0.0,0.0
2021-09-26 00:00:00+00:00,0.015937000513076782,0.016333000734448433,0.014531999826431274,0.015667999163269997,387779,0.0,0.0
2021-09-27 00:00:00+00:00,0.015673000365495682,0.01606700010597706,0.014903999865055084,0.015344999730587006,249941,0.0,0.0
2021-09-28 00:00:00+00:00,0.01534700021147728,0.01871900074183941,0.015205999836325645,0.01831899955868721,194548,0.0,0.0
2021-09-29 00:00:00+00:00,0.018306000158190727,0.02167700044810772,0.017636999487876892,0.018386000767350197,594221,0.0,0.0
2021-09-30 00:00:00+00:00,0.018379999324679375,0.01972300000488758,0.017396999523043633,0.01805100031197071,641944,0.0,0.0
2021-10-01 00:00:00+00:00,0.018053999170660973,0.019341999664902687,0.017263999208807945,0.019286999478936195,447749,0.0,0.0
2021-10-02 00:00:00+00:00,0.01929200068116188,0.019480999559164047,0.017514999955892563,0.017528999596834183,407504,0.0,0.0
2021-10-03 00:00:00+00:00,0.017535999417304993,0.017691999673843384,0.01643799990415573,0.01643799990415573,244263,0.0,0.0
2021-10-04 00:00:00+00:00,0.01643499918282032,0.016954999417066574,0.01602800004184246,0.016163000836968422,209043,0.0,0.0
2021-10-05 00:00:00+00:00,0.01616399921476841,0.016919000074267387,0.015425000339746475,0.015433999709784985,240368,0.0,0.0
2021-10-06 00:00:00+00:00,0.015433999709784985,0.015595999546349049,0.014024999924004078,0.01497500017285347,245685,0.0,0.0
2021-10-07 00:00:00+00:00,0.014983000233769417,0.014983000233769417,0.01359300035983324,0.014163999818265438,300505,0.0,0.0
2021-10-08 00:00:00+00:00,0.014163999818265438,0.014394000172615051,0.013433000072836876,0.013914999552071095,252585,0.0,0.0
2021-10-09 00:00:00+00:00,0.013917000032961369,0.013961000367999077,0.012906000018119812,0.01324899960309267,187435,0.0,0.0
2021-10-10 00:00:00+00:00,0.013252000324428082,0.013326000422239304,0.01279400009661913,0.01292600017040968,127655,0.0,0.0
2021-10-11 00:00:00+00:00,0.012911999598145485,0.014816000126302242,0.012911999598145485,0.01433700043708086,205471,0.0,0.0
2021-10-12 00:00:00+00:00,0.014325999654829502,0.01473500020802021,0.01333799958229065,0.013508999720215797,334804,0.0,0.0
2021-10-13 00:00:00+00:00,0.013523000292479992,0.013837999664247036,0.01244799979031086,0.013152999803423882,345404,0.0,0.0
2021-10-14 00:00:00+00:00,0.013158000074326992,0.013725999742746353,0.013038000091910362,0.013415000401437283,237029,0.0,0.0
2021-10-15 00:00:00+00:00,0.013395000249147415,0.013848000206053257,0.012954999692738056,0.013647000305354595,242629,0.0,0.0
2021-10-16 00:00:00+00:00,0.013642000034451485,0.013642000034451485,0.01235399954020977,0.012527000159025192,227377,0.0,0.0
2021-10-17 00:00:00+00:00,0.012516999617218971,0.01298999972641468,0.01146399974822998,0.011832999996840954,182641,0.0,0.0
2021-10-18 00:00:00+00:00,0.011831999756395817,0.011986999772489071,0.011105000041425228,0.011129000224173069,174392,0.0,0.0
2021-10-19 00:00:00+00:00,0.011133000254631042,0.011362000368535519,0.010386999696493149,0.010445999912917614,160959,0.0,0.0
2021-10-20 00:00:00+00:00,0.01044899970293045,0.010591000318527222,0.01001300010830164,0.010014999657869339,205064,0.0,0.0
2021-10-21 00:00:00+00:00,0.010022000409662724,0.013621999882161617,0.009700000286102295,0.013408999890089035,398456,0.0,0.0
2021-10-22 00:00:00+00:00,0.013396999798715115,0.015362000092864037,0.013086000457406044,0.013927999883890152,499981,0.0,0.0
2021-10-23 00:00:00+00:00,0.013925000093877316,0.014561000280082226,0.013857999816536903,0.014245999976992607,268924,0.0,0.0
2021-10-24 00:00:00+00:00,0.014241999946534634,0.014570999890565872,0.014093000441789627,0.014379000291228294,161032,0.0,0.0
2021-10-25 00:00:00+00:00,0.014379999600350857,0.01662999950349331,0.01434400025755167,0.01581300050020218,285513,0.0,0.0
2021-10-26 00:00:00+00:00,0.015812000259757042,0.021887000650167465,0.015305999666452408,0.02167999930679798,477641,0.0,0.0
2021-10-27 00:00:00+00:00,0.021669000387191772,0.021671000868082047,0.015177000313997269,0.017520999535918236,622783,0.0,0.0
2021-10-28 00:00:00+00:00,0.017518000677227974,0.019215000793337822,0.016296999529004097,0.018091000616550446,513971,0.0,0.0
2021-10-29 00:00:00+00:00,0.018087999895215034,0.018087999895215034,0.015514000318944454,0.017035000026226044,328157,0.0,0.0
2021-10-30 00:00:00+00:00,0.017031999304890633,0.018635999411344528,0.01604199968278408,0.016209999099373817,317931,0.0,0.0
2021-10-31 00:00:00+00:00,0.016210999339818954,0.017549000680446625,0.014758000150322914,0.015796000137925148,254779,0.0,0.0
2021-11-01 00:00:00+00:00,0.015799999237060547,0.01631299965083599,0.014301000162959099,0.01539899967610836,232380,0.0,0.0
2021-11-02 00:00:00+00:00,0.015402999706566334,0.018975000828504562,0.01538500003516674,0.01585800014436245,351039,0.0,0.0
2021-11-03 00:00:00+00:00,0.01587199978530407,0.016568999737501144,0.014531999826431274,0.015386000275611877,386192,0.0,0.0
2021-11-04 00:00:00+00:00,0.015401000156998634,0.016753999516367912,0.014514000155031681,0.015309000387787819,278567,0.0,0.0
2021-11-05 00:00:00+00:00,0.015283999964594841,0.016030000522732735,0.013457000255584717,0.014285000041127205,353980,0.0,0.0
2021-11-06 00:00:00+00:00,0.014291999861598015,0.01460300013422966,0.012423999607563019,0.013616999611258507,287860,0.0,0.0
2021-11-07 00:00:00+00:00,0.013616000302135944,0.015207000076770782,0.013276999816298485,0.014201000332832336,197119,0.0,0.0
2021-11-08 00:00:00+00:00,0.014208000153303146,0.01579499989748001,0.013574999757111073,0.015073999762535095,142623,0.0,0.0
2021-11-09 00:00:00+00:00,0.015075000002980232,0.017789000645279884,0.014724000357091427,0.016405999660491943,251943,0.0,0.0
2021-11-10 00:00:00+00:00,0.016381999477744102,0.019930999726057053,0.016294000670313835,0.01762700080871582,381444,0.0,0.0
2021-11-11 00:00:00+00:00,0.017643999308347702,0.01794400066137314,0.016551999375224113,0.0170460008084774,264835,0.0,0.0
2021-11-12 00:00:00+00:00,0.01705400086939335,0.017176000401377678,0.014279999770224094,0.014977999962866306,136565,0.0,0.0
2021-11-13 00:00:00+00:00,0.014995000325143337,0.01693500019609928,0.014965999871492386,0.016323000192642212,168589,0.0,0.0
2021-11-14 00:00:00+00:00,0.016323000192642212,0.019910000264644623,0.01544100046157837,0.019627999514341354,227574,0.0,0.0
2021-11-15 00:00:00+00:00,0.019625000655651093,0.02151400037109852,0.016259999945759773,0.018877999857068062,550097,0.0,0.0
2021-11-16 00:00:00+00:00,0.018857000395655632,0.018887000158429146,0.015332000330090523,0.017450999468564987,638432,0.0,0.0
2021-11-17 00:00:00+00:00,0.017450999468564987,0.018476000055670738,0.014506000094115734,0.017033999785780907,485104,0.0,0.0
2021-11-18 00:00:00+00:00,0.01702900044620037,0.01822900027036667,0.013454999774694443,0.014171999879181385,578658,0.0,0.0
2021-11-19 00:00:00+00:00,0.014201000332832336,0.016374999657273293,0.014039999805390835,0.014831000007689,575760,0.0,0.0
2021-11-20 00:00:00+00:00,0.01483600027859211,0.016536999493837357,0.013530000112950802,0.0151589997112751,368322,0.0,0.0
2021-11-21 00:00:00+00:00,0.01514699961990118,0.01636900007724762,0.015011999756097794,0.016169000416994095,291407,0.0,0.0
2021-11-22 00:00:00+00:00,0.016162000596523285,0.017470000311732292,0.01564599946141243,0.015698999166488647,110545,0.0,0.0
2021-11-23 00:00:00+00:00,0.01569800078868866,0.017803000286221504,0.015364999882876873,0.016877999529242516,199978,0.0,0.0
2021-11-24 00:00:00+00:00,0.016874000430107117,0.020008999854326248,0.016395999118685722,0.01853800006210804,152803,0.0,0.0
2021-11-25 00:00:00+00:00,0.017991000786423683,0.018842000514268875,0.016401000320911407,0.018827000632882118,385475,0.0,0.0
2021-11-26 00:00:00+00:00,0.016920000314712524,0.01735600084066391,0.014330999925732613,0.014739999547600746,98317,0.0,0.0
2021-11-27 00:00:00+00:00,0.014731000177562237,0.015754999592900276,0.014731000177562237,0.01510000042617321,49600,0.0,0.0
2021-11-28 00:00:00+00:00,0.015110000036656857,0.015239999629557133,0.014349999837577343,0.015135999768972397,49958,0.0,0.0
2021-11-29 00:00:00+00:00,0.015134000219404697,0.01558700017631054,0.01422400027513504,0.01428299956023693,87166,0.0,0.0
2021-11-30 00:00:00+00:00,0.01428299956023693,0.015165000222623348,0.012121999636292458,0.013163000345230103,205600,0.0,0.0
2021-12-01 00:00:00+00:00,0.013163999654352665,0.014015000313520432,0.012826000340282917,0.013567999936640263,327552,0.0,0.0
2021-12-02 00:00:00+00:00,0.013566999696195126,0.015091000124812126,0.012161999940872192,0.013075999915599823,434289,0.0,0.0
2021-12-03 00:00:00+00:00,0.01307700015604496,0.01307700015604496,0.011505999602377415,0.012172999791800976,356258,0.0,0.0
2021-12-04 00:00:00+00:00,0.012167000211775303,0.012338000349700451,0.010863999836146832,0.011733000166714191,68939,0.0,0.0
2021-12-05 00:00:00+00:00,0.011738999746739864,0.01231400016695261,0.01143299974501133,0.012233000248670578,66996,0.0,0.0
2021-12-06 00:00:00+00:00,0.012245000340044498,0.012268000282347202,0.010413999669253826,0.01042100042104721,108875,0.0,0.0
2021-12-07 00:00:00+00:00,0.01042999979108572,0.010962000116705894,0.009132999926805496,0.010370999574661255,152449,0.0,0.0
2021-12-08 00:00:00+00:00,0.010383999906480312,0.010878000408411026,0.009116999804973602,0.009304000064730644,183104,0.0,0.0
2021-12-09 00:00:00+00:00,0.009290999732911587,0.01033599954098463,0.008839000016450882,0.009429000318050385,164632,0.0,0.0
2021-12-10 00:00:00+00:00,0.009415999986231327,0.009730000048875809,0.008949000388383865,0.009669999592006207,117037,0.0,0.0
2021-12-11 00:00:00+00:00,0.00965999998152256,0.010079000145196915,0.00926200021058321,0.009469999931752682,67774,0.0,0.0
2021-12-12 00:00:00+00:00,0.009468999691307545,0.009487999603152275,0.008388999849557877,0.008906000293791294,65607,0.0,0.0
2021-12-13 00:00:00+00:00,0.00890200026333332,0.00944599974900484,0.008670000359416008,0.008755999617278576,58610,0.0,0.0
2021-12-14 00:00:00+00:00,0.008755999617278576,0.008821000345051289,0.007840000092983246,0.008395999670028687,54718,0.0,0.0
2021-12-15 00:00:00+00:00,0.008395000360906124,0.011574000120162964,0.00839299988001585,0.01140000019222498,106769,0.0,0.0
2021-12-16 00:00:00+00:00,0.011404000222682953,0.012349000200629234,0.00930199958384037,0.009544000029563904,123042,0.0,0.0
2021-12-17 00:00:00+00:00,0.009542999789118767,0.012304999865591526,0.009530000388622284,0.011137999594211578,137200,0.0,0.0
2021-12-18 00:00:00+00:00,0.011132000014185905,0.015029000118374825,0.011067000217735767,0.013898000121116638,192918,0.0,0.0
2021-12-19 00:00:00+00:00,0.013880000449717045,0.014003000222146511,0.012935999780893326,0.013252999633550644,122023,0.0,0.0
2021-12-20 00:00:00+00:00,0.013251000083982944,0.013406000100076199,0.012430000118911266,0.012628000229597092,40437,0.0,0.0
2021-12-21 00:00:00+00:00,0.012632999569177628,0.014143000356853008,0.01259899977594614,0.01410400029271841,60802,0.0,0.0
2021-12-22 00:00:00+00:00,0.014096999540925026,0.0158929992467165,0.014074999839067459,0.015886999666690826,83490,0.0,0.0
2021-12-23 00:00:00+00:00,0.015891000628471375,0.01595900021493435,0.014906000345945358,0.014980999752879143,52016,0.0,0.0
2021-12-24 00:00:00+00:00,0.014987999573349953,0.01512799970805645,0.013744999654591084,0.014349999837577343,37735,0.0,0.0
2021-12-25 00:00:00+00:00,0.014340000227093697,0.015305000357329845,0.014248000457882881,0.014693999662995338,49611,0.0,0.0
2021-12-26 00:00:00+00:00,0.014708999544382095,0.015091000124812126,0.013810999691486359,0.013836000114679337,43566,0.0,0.0
