TIMESTAMP,QUESTS_OPEN_PRICE_USD,QUESTS_HIGH_PRICE_USD,QUESTS_LOW_PRICE_USD,QUESTS_CLOSE_PRICE_USD,QUESTS_VOLUME_USD,QUESTS_DIVIDENDS_USD,QUESTS_STOCK_SPLITS_USD
2024-12-13 00:00:00+00:00,0.0006009999779053032,0.0009059999720193446,0.0005339999916031957,0.0007789999945089221,65158,0.0,0.0
2024-12-14 00:00:00+00:00,0.0007789999945089221,0.0010110000148415565,0.000770999991800636,0.0008999999845400453,35275,0.0,0.0
2024-12-15 00:00:00+00:00,0.0008999999845400453,0.0009069999796338379,0.0007459999760612845,0.000770999991800636,19309,0.0,0.0
2024-12-16 00:00:00+00:00,0.000770999991800636,0.0007769999792799354,0.0006510000093840063,0.0006730000022798777,15193,0.0,0.0
2024-12-17 00:00:00+00:00,0.0006730000022798777,0.0006730000022798777,0.00041599999531172216,0.0004450000124052167,40475,0.0,0.0
2024-12-18 00:00:00+00:00,0.0004450000124052167,0.0004459999909158796,0.00033000000985339284,0.0003769999893847853,21751,0.0,0.0
2024-12-19 00:00:00+00:00,0.0003769999893847853,0.00039000000106170774,0.00031400000443682075,0.00031999999191612005,8350,0.0,0.0
2024-12-20 00:00:00+00:00,0.00031999999191612005,0.00031999999191612005,0.0002500000118743628,0.0002610000083222985,18761,0.0,0.0
2024-12-21 00:00:00+00:00,0.0002610000083222985,0.0003009999927598983,0.00024399999529123306,0.0002519999979995191,7894,0.0,0.0
2024-12-22 00:00:00+00:00,0.0002519999979995191,0.0002849999873433262,0.0002209999947808683,0.0002849999873433262,7785,0.0,0.0
2024-12-23 00:00:00+00:00,0.0002849999873433262,0.00033099998836405575,0.0002469999890308827,0.00033099998836405575,12812,0.0,0.0
2024-12-24 00:00:00+00:00,0.00033099998836405575,0.0003809999907389283,0.0003169999981764704,0.00033400001120753586,10627,0.0,0.0
