TIMESTAMP,ZAZA_OPEN_PRICE_USD,ZAZA_HIGH_PRICE_USD,ZAZA_LOW_PRICE_USD,ZAZA_CLOSE_PRICE_USD,ZAZA_VOLUME_USD,ZAZA_DIVIDENDS_USD,ZAZA_STOCK_SPLITS_USD
2024-06-27 00:00:00+00:00,0.001538999960757792,0.002319999970495701,0.0014169999631121755,0.0016120000509545207,2174519,0.0,0.0
2024-06-28 00:00:00+00:00,0.0016009999671950936,0.0017579999985173345,0.00108299998100847,0.0011970000341534615,1446906,0.0,0.0
2024-06-29 00:00:00+00:00,0.0012000000569969416,0.0013160000089555979,0.0009040000149980187,0.001108999946154654,1269461,0.0,0.0
2024-06-30 00:00:00+00:00,0.001108999946154654,0.0011879999656230211,0.0009379999828524888,0.0011690000537782907,919888,0.0,0.0
2024-07-01 00:00:00+00:00,0.0011599999852478504,0.0013729999773204327,0.0007350000087171793,0.0009500000160187483,506213,0.0,0.0
2024-07-02 00:00:00+00:00,0.0009500000160187483,0.0010349999647587538,0.0006189999985508621,0.0006580000044777989,441213,0.0,0.0
2024-07-03 00:00:00+00:00,0.0006549999816343188,0.0006799999973736703,0.000455000001238659,0.0004990000161342323,362379,0.0,0.0
2024-07-04 00:00:00+00:00,0.0005000000237487257,0.0005280000041238964,0.00033599999733269215,0.000391999987186864,149662,0.0,0.0
2024-07-05 00:00:00+00:00,0.000391999987186864,0.0004020000051241368,0.00024300000222865492,0.000291000003926456,143821,0.0,0.0
2024-07-06 00:00:00+00:00,0.000291000003926456,0.0004400000034365803,0.000291000003926456,0.000311999989207834,112541,0.0,0.0
2024-07-07 00:00:00+00:00,0.000311999989207834,0.0003440000000409782,0.0002519999979995191,0.00029399999766610563,174062,0.0,0.0
2024-07-08 00:00:00+00:00,0.0002899999963119626,0.0006089999806135893,0.0002899999963119626,0.0005360000068321824,359231,0.0,0.0
2024-07-09 00:00:00+00:00,0.0005380000220611691,0.0005409999866969883,0.00031400000443682075,0.0003600000054575503,132589,0.0,0.0
2024-07-10 00:00:00+00:00,0.0003589999978430569,0.00037299998803064227,0.0003129999968223274,0.00033000000985339284,84942,0.0,0.0
2024-07-11 00:00:00+00:00,0.00032900000223889947,0.00032900000223889947,0.0002500000118743628,0.00027799999224953353,120567,0.0,0.0
2024-07-12 00:00:00+00:00,0.00027799999224953353,0.0002899999963119626,0.00023099999816622585,0.0002640000020619482,74500,0.0,0.0
2024-07-13 00:00:00+00:00,0.0002640000020619482,0.00027799999224953353,0.0002390000008745119,0.00023999999393709004,48188,0.0,0.0
2024-07-14 00:00:00+00:00,0.00023999999393709004,0.0002500000118743628,0.00019099999917671084,0.00019200000679120421,61840,0.0,0.0
