TIMESTAMP,ABYS_OPEN_PRICE_USD,ABYS_HIGH_PRICE_USD,ABYS_LOW_PRICE_USD,ABYS_CLOSE_PRICE_USD,ABYS_VOLUME_USD,ABYS_DIVIDENDS_USD,ABYS_STOCK_SPLITS_USD
2024-06-27 00:00:00+00:00,0.007813000120222569,0.009851000271737576,0.007412999868392944,0.007953000254929066,93678,0.0,0.0
2024-06-28 00:00:00+00:00,0.007953000254929066,0.008504999801516533,0.006283000111579895,0.007098000030964613,123412,0.0,0.0
2024-06-29 00:00:00+00:00,0.007098000030964613,0.009968999773263931,0.006360999774187803,0.006800000090152025,153343,0.0,0.0
2024-06-30 00:00:00+00:00,0.006800000090152025,0.0082590002566576,0.00672700023278594,0.006990999914705753,70169,0.0,0.0
2024-07-01 00:00:00+00:00,0.006990000139921904,0.007555000018328428,0.004129999782890081,0.004910999909043312,82678,0.0,0.0
2024-07-02 00:00:00+00:00,0.004910999909043312,0.0065449997782707214,0.004902000073343515,0.005260999780148268,64153,0.0,0.0
2024-07-03 00:00:00+00:00,0.005262000020593405,0.005288000218570232,0.004734999965876341,0.004736999981105328,14906,0.0,0.0
2024-07-04 00:00:00+00:00,0.004736000206321478,0.004922000225633383,0.003693999955430627,0.00393400015309453,29979,0.0,0.0
2024-07-05 00:00:00+00:00,0.003930000122636557,0.004542999900877476,0.003826000029221177,0.003994000144302845,16646,0.0,0.0
2024-07-06 00:00:00+00:00,0.003994000144302845,0.004195000045001507,0.00394799979403615,0.003971999976783991,16023,0.0,0.0
2024-07-07 00:00:00+00:00,0.003971999976783991,0.004875000100582838,0.00394099997356534,0.004002999980002642,25670,0.0,0.0
2024-07-08 00:00:00+00:00,0.004002999980002642,0.0047900001518428326,0.003994999919086695,0.004393999930471182,31627,0.0,0.0
2024-07-09 00:00:00+00:00,0.004393999930471182,0.0050849998369812965,0.004213999956846237,0.004705000203102827,22160,0.0,0.0
2024-07-10 00:00:00+00:00,0.004705000203102827,0.005882000084966421,0.004705000203102827,0.0056039998307824135,10591,0.0,0.0
2024-07-11 00:00:00+00:00,0.0056050000712275505,0.005797000136226416,0.005011000204831362,0.005222999956458807,8581,0.0,0.0
2024-07-12 00:00:00+00:00,0.005224000196903944,0.006107000168412924,0.005071999970823526,0.005619999952614307,15379,0.0,0.0
2024-07-13 00:00:00+00:00,0.005621000193059444,0.005834999959915876,0.00548599986359477,0.005816999822854996,8205,0.0,0.0
2024-07-14 00:00:00+00:00,0.005818000063300133,0.006697999779134989,0.005795999895781279,0.006606000009924173,6068,0.0,0.0
2024-07-15 00:00:00+00:00,0.006606000009924173,0.007530000060796738,0.006302000023424625,0.006864000111818314,28180,0.0,0.0
2024-07-16 00:00:00+00:00,0.00687999976798892,0.007373000029474497,0.005450000055134296,0.006244999822229147,36109,0.0,0.0
2024-07-17 00:00:00+00:00,0.006244999822229147,0.007528999820351601,0.005464000161737204,0.006732999812811613,32699,0.0,0.0
2024-07-18 00:00:00+00:00,0.006748999934643507,0.006792999804019928,0.006279999855905771,0.006306999828666449,16469,0.0,0.0
