TIMESTAMP,TUCKER34120_OPEN_PRICE_USD,TUCKER34120_HIGH_PRICE_USD,TUCKER34120_LOW_PRICE_USD,TUCKER34120_CLOSE_PRICE_USD,TUCKER34120_VOLUME_USD,TUCKER34120_DIVIDENDS_USD,TUCKER34120_STOCK_SPLITS_USD
2024-12-01 00:00:00+00:00,0.00019299999985378236,0.00026500000967644155,0.00018899999849963933,0.00020900000527035445,21997,0.0,0.0
2024-12-02 00:00:00+00:00,0.00020900000527035445,0.0002209999947808683,0.0001250000059371814,0.0001289999927394092,39261,0.0,0.0
2024-12-03 00:00:00+00:00,0.0001289999927394092,0.00014899999951012433,0.00012099999730708078,0.00012199999764561653,28374,0.0,0.0
2024-12-04 00:00:00+00:00,0.00012199999764561653,0.00013800000306218863,0.00010099999781232327,0.00010900000052060932,18819,0.0,0.0
2024-12-05 00:00:00+00:00,0.00010900000052060932,0.00012799999967683107,0.00010800000018207356,0.00011000000085914508,12488,0.0,0.0
2024-12-06 00:00:00+00:00,0.0001140000022132881,0.00011800000356743112,9.500000305706635e-05,9.899999713525176e-05,6828,0.0,0.0
2024-12-07 00:00:00+00:00,9.899999713525176e-05,0.0001230000052601099,8.900000102585182e-05,8.900000102585182e-05,25903,0.0,0.0
2024-12-08 00:00:00+00:00,8.900000102585182e-05,9.500000305706635e-05,6.399999983841553e-05,9.500000305706635e-05,4070,0.0,0.0
2024-12-09 00:00:00+00:00,9.500000305706635e-05,9.600000339560211e-05,7.999999797903001e-05,8.099999831756577e-05,4321,0.0,0.0
2024-12-10 00:00:00+00:00,8.099999831756577e-05,0.00010399999882793054,7.000000186963007e-05,9.699999645818025e-05,19372,0.0,0.0
2024-12-11 00:00:00+00:00,9.699999645818025e-05,0.00011200000153621659,9.100000170292333e-05,9.200000204145908e-05,7882,0.0,0.0
2024-12-12 00:00:00+00:00,9.200000204145908e-05,0.00013899999612476677,9.100000170292333e-05,0.00011600000289035961,15810,0.0,0.0
2024-12-13 00:00:00+00:00,0.00011600000289035961,0.0003760000108741224,0.00011100000119768083,0.00031800000579096377,71819,0.0,0.0
2024-12-14 00:00:00+00:00,0.00031800000579096377,0.0003370000049471855,0.0002229999954579398,0.00025599999935366213,42538,0.0,0.0
2024-12-15 00:00:00+00:00,0.00025599999935366213,0.0002899999963119626,0.00023999999393709004,0.00027600000612437725,14595,0.0,0.0
2024-12-16 00:00:00+00:00,0.0002730000123847276,0.00032500000088475645,0.00023299999884329736,0.00023400000645779073,15426,0.0,0.0
2024-12-17 00:00:00+00:00,0.00023400000645779073,0.0003110000106971711,0.0002300000051036477,0.0002579999854788184,12558,0.0,0.0
2024-12-18 00:00:00+00:00,0.0002579999854788184,0.0002610000083222985,0.00019299999985378236,0.00019299999985378236,7405,0.0,0.0
2024-12-19 00:00:00+00:00,0.00019299999985378236,0.0002119999990100041,0.0001610000035725534,0.00016999999934341758,6948,0.0,0.0
2024-12-20 00:00:00+00:00,0.00016999999934341758,0.0001720000000204891,0.0001289999927394092,0.0001539999939268455,5904,0.0,0.0
2024-12-21 00:00:00+00:00,0.0001539999939268455,0.00015799999528098851,0.00011000000085914508,0.00011100000119768083,4724,0.0,0.0
2024-12-22 00:00:00+00:00,0.00011100000119768083,0.00011600000289035961,0.00010800000018207356,0.00010800000018207356,3872,0.0,0.0
2024-12-23 00:00:00+00:00,0.00010800000018207356,0.00014400000509340316,0.00010599999950500205,0.00013800000306218863,8675,0.0,0.0
2024-12-24 00:00:00+00:00,0.00013800000306218863,0.00017800000205170363,0.00013699999544769526,0.0001740000006975606,10555,0.0,0.0
2024-12-25 00:00:00+00:00,0.0001740000006975606,0.00021899999410379678,0.0001740000006975606,0.00018600000475998968,11660,0.0,0.0
2024-12-26 00:00:00+00:00,0.00018600000475998968,0.00018699999782256782,0.00012799999967683107,0.00015900000289548188,6358,0.0,0.0
2024-12-27 00:00:00+00:00,0.00015900000289548188,0.00015999999595806003,0.00015199999324977398,0.00015300000086426735,1062,0.0,0.0
2024-12-28 00:00:00+00:00,0.00015300000086426735,0.00015300000086426735,0.00014600000577047467,0.00014899999951012433,1302,0.0,0.0
2024-12-29 00:00:00+00:00,0.00014899999951012433,0.00014899999951012433,0.0001449999981559813,0.0001449999981559813,862,0.0,0.0
2024-12-30 00:00:00+00:00,0.0001449999981559813,0.00014600000577047467,0.00013899999612476677,0.00014099999680183828,959,0.0,0.0
2024-12-31 00:00:00+00:00,0.00014099999680183828,0.00014099999680183828,0.00010800000018207356,0.00010800000018207356,8729,0.0,0.0
2025-01-01 00:00:00+00:00,0.00010800000018207356,0.00011000000085914508,9.999999747378752e-05,0.00010099999781232327,2172,0.0,0.0
2025-01-02 00:00:00+00:00,0.00010099999781232327,0.00011600000289035961,0.00010099999781232327,0.0001140000022132881,1746,0.0,0.0
2025-01-03 00:00:00+00:00,0.0001140000022132881,0.00012199999764561653,0.00011300000187475234,0.00012199999764561653,893,0.0,0.0
2025-01-04 00:00:00+00:00,0.00012199999764561653,0.0001289999927394092,0.00012099999730708078,0.00012700000661425292,2949,0.0,0.0
2025-01-05 00:00:00+00:00,0.00012700000661425292,0.00019299999985378236,0.00012599999899975955,0.00019299999985378236,9090,0.0,0.0
2025-01-06 00:00:00+00:00,0.00019299999985378236,0.0002739999908953905,0.00018899999849963933,0.0002119999990100041,21664,0.0,0.0
2025-01-07 00:00:00+00:00,0.0002119999990100041,0.0002119999990100041,0.00014200000441633165,0.00014200000441633165,10943,0.0,0.0
2025-01-08 00:00:00+00:00,0.00014200000441633165,0.00014200000441633165,0.00012099999730708078,0.0001340000017080456,4246,0.0,0.0
2025-01-09 00:00:00+00:00,0.0001340000017080456,0.00013600000238511711,0.00012199999764561653,0.0001230000052601099,2996,0.0,0.0
2025-01-10 00:00:00+00:00,0.0001230000052601099,0.00017899999511428177,0.0001230000052601099,0.00015900000289548188,20167,0.0,0.0
2025-01-11 00:00:00+00:00,0.00015799999528098851,0.00017299999308306724,0.00014899999951012433,0.00015300000086426735,7491,0.0,0.0
2025-01-12 00:00:00+00:00,0.00015300000086426735,0.00015900000289548188,0.00014200000441633165,0.00014200000441633165,3544,0.0,0.0
2025-01-13 00:00:00+00:00,0.00014200000441633165,0.0001449999981559813,0.0001250000059371814,0.0001429999974789098,2820,0.0,0.0
2025-01-14 00:00:00+00:00,0.0001429999974789098,0.0001449999981559813,0.00013099999341648072,0.00013299999409355223,3880,0.0,0.0
2025-01-15 00:00:00+00:00,0.00013299999409355223,0.0001340000017080456,0.00011600000289035961,0.00012700000661425292,4820,0.0,0.0
2025-01-16 00:00:00+00:00,0.00012700000661425292,0.00013099999341648072,0.00012099999730708078,0.00013000000035390258,942,0.0,0.0
2025-01-17 00:00:00+00:00,0.00013000000035390258,0.00016500000492669642,0.0001289999927394092,0.0001610000035725534,3130,0.0,0.0
