TIMESTAMP,EDEL_OPEN_PRICE_USD,EDEL_HIGH_PRICE_USD,EDEL_LOW_PRICE_USD,EDEL_CLOSE_PRICE_USD,EDEL_VOLUME_USD,EDEL_DIVIDENDS_USD,EDEL_STOCK_SPLITS_USD
2022-09-28 00:00:00+00:00,0.003763000015169382,0.0038799999747425318,0.002850000048056245,0.002850000048056245,387,0.0,0.0
2022-09-29 00:00:00+00:00,0.0028510000556707382,0.0029380000196397305,0.0026539999525994062,0.00266400002874434,0,0.0,0.0
2022-09-30 00:00:00+00:00,0.00266400002874434,0.0032760000322014093,0.002643000101670623,0.003056999994441867,51,0.0,0.0
2022-10-01 00:00:00+00:00,0.0030580000020563602,0.0030590000096708536,0.0022819999139755964,0.0022879999596625566,112,0.0,0.0
2022-10-02 00:00:00+00:00,0.0022879999596625566,0.0027099999133497477,0.00227600010111928,0.0022849999368190765,16,0.0,0.0
2022-10-03 00:00:00+00:00,0.0022849999368190765,0.0032820000778883696,0.00228299992159009,0.0032770000398159027,4,0.0,0.0
2022-10-04 00:00:00+00:00,0.0032770000398159027,0.0032870001159608364,0.002228999976068735,0.002237000036984682,58,0.0,0.0
2022-10-05 00:00:00+00:00,0.002237000036984682,0.0022380000445991755,0.0020230000372976065,0.0020359999034553766,85,0.0,0.0
2022-10-06 00:00:00+00:00,0.0020359999034553766,0.002104999963194132,0.002013999968767166,0.002094999887049198,17,0.0,0.0
2022-10-07 00:00:00+00:00,0.0020959998946636915,0.002570000011473894,0.001959000015631318,0.002560999942943454,152,0.0,0.0
2022-10-08 00:00:00+00:00,0.002560999942943454,0.0025679999962449074,0.0025279999244958162,0.00254400004632771,209,0.0,0.0
2022-10-09 00:00:00+00:00,0.00254400004632771,0.0025470000691711903,0.0014609999489039183,0.0018860000418499112,266,0.0,0.0
2022-10-10 00:00:00+00:00,0.0018860000418499112,0.0026829999405890703,0.0017819999484345317,0.0017819999484345317,67,0.0,0.0
2022-10-11 00:00:00+00:00,0.0017819999484345317,0.0025530001148581505,0.001664999988861382,0.0025530001148581505,4,0.0,0.0
2022-10-12 00:00:00+00:00,0.0025530001148581505,0.0025730000343173742,0.0011869999580085278,0.0011879999656230211,20,0.0,0.0
2022-10-13 00:00:00+00:00,0.0011879999656230211,0.001424000016413629,0.0011360000353306532,0.0014199999859556556,0,0.0,0.0
2022-10-14 00:00:00+00:00,0.0014199999859556556,0.0026199999265372753,0.0010600000387057662,0.002606000052765012,62,0.0,0.0
2022-10-15 00:00:00+00:00,0.002606000052765012,0.002609000075608492,0.002549000084400177,0.0025549998972564936,63,0.0,0.0
