TIMESTAMP,TIFI_OPEN_PRICE_USD,TIFI_HIGH_PRICE_USD,TIFI_LOW_PRICE_USD,TIFI_CLOSE_PRICE_USD,TIFI_VOLUME_USD,TIFI_DIVIDENDS_USD,TIFI_STOCK_SPLITS_USD
2022-06-06 00:00:00+00:00,,,,0.0,3579946,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,2101185,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,1595472,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,2075002,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,1767789,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,1170945,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,1151092,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,925435,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,1216562,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,1324939,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,1206482,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,2372781,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,4632588,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,4145442,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,2173880,0.0,0.0
2022-06-21 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,3486174,0.0,0.0
2022-06-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,3691689,0.0,0.0
2022-06-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3410657,0.0,0.0
2022-06-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3907216,0.0,0.0
2022-06-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4692817,0.0,0.0
2022-06-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6960633,0.0,0.0
2022-06-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5845671,0.0,0.0
2022-06-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3302737,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,5545317,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,5308653,0.0,0.0
2022-07-01 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,3730152,0.0,0.0
2022-07-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3217065,0.0,0.0
2022-07-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3055668,0.0,0.0
2022-07-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3980828,0.0,0.0
