TIMESTAMP,CAGA_OPEN_PRICE_USD,CAGA_HIGH_PRICE_USD,CAGA_LOW_PRICE_USD,CAGA_CLOSE_PRICE_USD,CAGA_VOLUME_USD,CAGA_DIVIDENDS_USD,CAGA_STOCK_SPLITS_USD
2023-11-13 00:00:00+00:00,1.4000000192027073e-05,3.400000059627928e-05,1.4000000192027073e-05,2.2000000171829015e-05,1239134,0.0,0.0
2023-11-14 00:00:00+00:00,2.2000000171829015e-05,5.500000042957254e-05,2.2000000171829015e-05,4.600000102072954e-05,1208919,0.0,0.0
2023-11-15 00:00:00+00:00,4.600000102072954e-05,0.00015999999595806003,4.3000000005122274e-05,0.00013299999409355223,3211206,0.0,0.0
2023-11-16 00:00:00+00:00,0.00013299999409355223,0.00013699999544769526,9.7999996796716e-05,0.00010099999781232327,905048,0.0,0.0
2023-11-17 00:00:00+00:00,0.00010099999781232327,0.00023499999952036887,8.399999933317304e-05,0.00023299999884329736,2582026,0.0,0.0
2023-11-18 00:00:00+00:00,0.00023299999884329736,0.0002749999985098839,0.00022600000374950469,0.00023400000645779073,1638873,0.0,0.0
2023-11-19 00:00:00+00:00,0.00023400000645779073,0.0002500000118743628,0.0002209999947808683,0.00023499999952036887,662932,0.0,0.0
2023-11-20 00:00:00+00:00,0.00023499999952036887,0.0003349999897181988,0.00023499999952036887,0.00030399998649954796,1270379,0.0,0.0
2023-11-21 00:00:00+00:00,0.00030399998649954796,0.00041199999395757914,0.00029600001289509237,0.00036299999919719994,1922325,0.0,0.0
2023-11-22 00:00:00+00:00,0.00036299999919719994,0.0005070000188425183,0.00034699999378062785,0.0005019999807700515,2618839,0.0,0.0
2023-11-23 00:00:00+00:00,0.0005019999807700515,0.0005469999741762877,0.0004440000047907233,0.0004990000161342323,1812368,0.0,0.0
2023-11-24 00:00:00+00:00,0.0004990000161342323,0.0005189999938011169,0.0004619999963324517,0.0004780000017490238,1362534,0.0,0.0
2023-11-25 00:00:00+00:00,0.0004780000017490238,0.0005440000095404685,0.0004090000002179295,0.0005089999758638442,1692441,0.0,0.0
2023-11-26 00:00:00+00:00,0.0005089999758638442,0.0005649999948218465,0.0005029999883845448,0.0005619999719783664,812842,0.0,0.0
2023-11-27 00:00:00+00:00,0.0005619999719783664,0.0006580000044777989,0.0005619999719783664,0.0006150000263005495,1313616,0.0,0.0
2023-11-28 00:00:00+00:00,0.0006150000263005495,0.0007970000151544809,0.00060299999313429,0.0007680000271648169,1352417,0.0,0.0
2023-11-29 00:00:00+00:00,0.0007680000271648169,0.0014359999913722277,0.0006719999946653843,0.0014329999685287476,18052588,0.0,0.0
2023-11-30 00:00:00+00:00,0.0014329999685287476,0.0017379999626427889,0.001259000040590763,0.0015320000238716602,23994855,0.0,0.0
2023-12-01 00:00:00+00:00,0.0015330000314861536,0.0015979999443516135,0.0012469999492168427,0.001429000054486096,25718686,0.0,0.0
2023-12-02 00:00:00+00:00,0.001429000054486096,0.0014319999609142542,0.0012509999796748161,0.0012570000253617764,4653601,0.0,0.0
2023-12-03 00:00:00+00:00,0.0012570000253617764,0.0012570000253617764,0.0010639999527484179,0.001151000033132732,6734942,0.0,0.0
2023-12-04 00:00:00+00:00,0.001151000033132732,0.001151000033132732,0.0010229999898001552,0.0010499999625608325,55506852,0.0,0.0
2023-12-05 00:00:00+00:00,0.0010499999625608325,0.002194999950006604,0.0008919999818317592,0.0014420000370591879,24230188,0.0,0.0
2023-12-06 00:00:00+00:00,0.0014420000370591879,0.001630999962799251,0.0014230000087991357,0.0014479999663308263,7806037,0.0,0.0
2023-12-07 00:00:00+00:00,0.0014479999663308263,0.001500000013038516,0.0014179999707266688,0.0014189999783411622,4560986,0.0,0.0
2023-12-08 00:00:00+00:00,0.0014189999783411622,0.0014880000380799174,0.0014179999707266688,0.0014420000370591879,5204021,0.0,0.0
2023-12-09 00:00:00+00:00,0.0014420000370591879,0.0014600000577047467,0.001420999993570149,0.0014519999967887998,3420267,0.0,0.0
2023-12-10 00:00:00+00:00,0.0014519999967887998,0.00145800004247576,0.0014009999576956034,0.0014349999837577343,4584860,0.0,0.0
2023-12-11 00:00:00+00:00,0.0014349999837577343,0.0015480000292882323,0.0014199999859556556,0.0014890000456944108,6066255,0.0,0.0
2023-12-12 00:00:00+00:00,0.0014890000456944108,0.0016250000335276127,0.001449999981559813,0.001449999981559813,6954329,0.0,0.0
2023-12-13 00:00:00+00:00,0.001449999981559813,0.001496999990195036,0.0014230000087991357,0.0014459999511018395,5283735,0.0,0.0
