TIMESTAMP,GPS_OPEN_PRICE_USD,GPS_HIGH_PRICE_USD,GPS_LOW_PRICE_USD,GPS_CLOSE_PRICE_USD,GPS_VOLUME_USD,GPS_DIVIDENDS_USD,GPS_STOCK_SPLITS_USD
2025-03-08 00:00:00+00:00,0.05398600175976753,0.055309001356363297,0.04423600062727928,0.045194998383522034,58259477,0.0,0.0
2025-03-09 00:00:00+00:00,0.045194998383522034,0.04891899973154068,0.03853800147771835,0.04022600129246712,68098170,0.0,0.0
2025-03-10 00:00:00+00:00,0.04022600129246712,0.044787000864744186,0.03644299879670143,0.03756999969482422,60618687,0.0,0.0
2025-03-11 00:00:00+00:00,0.037574999034404755,0.03867100179195404,0.034598998725414276,0.036678001284599304,38076202,0.0,0.0
2025-03-12 00:00:00+00:00,0.036678001284599304,0.03677700087428093,0.032419998198747635,0.03460099920630455,38697575,0.0,0.0
2025-03-13 00:00:00+00:00,0.03460099920630455,0.03518600016832352,0.03275899961590767,0.03436499834060669,32373635,0.0,0.0
2025-03-14 00:00:00+00:00,0.03436499834060669,0.03994600102305412,0.033385999500751495,0.0381539985537529,39460062,0.0,0.0
2025-03-15 00:00:00+00:00,0.03816099837422371,0.04337099939584732,0.03556099906563759,0.04085199907422066,77505137,0.0,0.0
2025-03-16 00:00:00+00:00,0.04085199907422066,0.04267000034451485,0.036761000752449036,0.03715899959206581,36776475,0.0,0.0
2025-03-17 00:00:00+00:00,0.03715899959206581,0.03956500068306923,0.037046998739242554,0.038162000477313995,30052882,0.0,0.0
2025-03-18 00:00:00+00:00,0.038162000477313995,0.03826100006699562,0.032836999744176865,0.03454999998211861,23189566,0.0,0.0
2025-03-19 00:00:00+00:00,0.03454999998211861,0.03456899896264076,0.03209099918603897,0.03372399881482124,19968729,0.0,0.0
2025-03-20 00:00:00+00:00,0.03372399881482124,0.03444899991154671,0.03219300135970116,0.032221999019384384,16220064,0.0,0.0
2025-03-21 00:00:00+00:00,0.032221999019384384,0.03223700076341629,0.02934899926185608,0.030469000339508057,29865222,0.0,0.0
2025-03-22 00:00:00+00:00,0.030469000339508057,0.03390999883413315,0.030422000214457512,0.031125999987125397,20985259,0.0,0.0
