TIMESTAMP,ADS11036_OPEN_PRICE_USD,ADS11036_HIGH_PRICE_USD,ADS11036_LOW_PRICE_USD,ADS11036_CLOSE_PRICE_USD,ADS11036_VOLUME_USD,ADS11036_DIVIDENDS_USD,ADS11036_STOCK_SPLITS_USD
2021-08-27 00:00:00+00:00,0.6111440062522888,0.9381060004234314,0.37837401032447815,0.4240339994430542,2785753,0.0,0.0
2021-08-28 00:00:00+00:00,0.4240419864654541,0.6669219732284546,0.4174250066280365,0.462678998708725,922841,0.0,0.0
2021-08-29 00:00:00+00:00,0.46268099546432495,0.5502510070800781,0.40411099791526794,0.4964269995689392,468978,0.0,0.0
2021-08-30 00:00:00+00:00,0.49593499302864075,0.5874900221824646,0.4508030116558075,0.45277801156044006,371014,0.0,0.0
2021-08-31 00:00:00+00:00,0.4527679979801178,0.4936259984970093,0.3792650103569031,0.4320620000362396,352608,0.0,0.0
2021-09-01 00:00:00+00:00,0.4319080114364624,0.4720019996166229,0.4068390130996704,0.4264119863510132,282480,0.0,0.0
2021-09-02 00:00:00+00:00,0.42737099528312683,0.4384779930114746,0.37386301159858704,0.38059601187705994,259055,0.0,0.0
2021-09-03 00:00:00+00:00,0.380515992641449,0.41746601462364197,0.29230400919914246,0.3345800042152405,355345,0.0,0.0
2021-09-04 00:00:00+00:00,0.33449798822402954,0.34893500804901123,0.30814599990844727,0.3484500050544739,81300,0.0,0.0
2021-09-05 00:00:00+00:00,0.34858599305152893,0.36172598600387573,0.32190701365470886,0.34441399574279785,115872,0.0,0.0
2021-09-06 00:00:00+00:00,0.34446901082992554,0.3548530042171478,0.29273301362991333,0.30097100138664246,119630,0.0,0.0
2021-09-07 00:00:00+00:00,0.3008820116519928,0.33742401003837585,0.2231229990720749,0.2640860080718994,495175,0.0,0.0
2021-09-08 00:00:00+00:00,0.26432299613952637,0.33817601203918457,0.2601050138473511,0.3358049988746643,49640,0.0,0.0
2021-09-09 00:00:00+00:00,0.3328149914741516,0.3572950065135956,0.3229990005493164,0.3511900007724762,33966,0.0,0.0
2021-09-10 00:00:00+00:00,0.35117200016975403,0.361613005399704,0.3100830018520355,0.31691399216651917,19467,0.0,0.0
2021-09-11 00:00:00+00:00,0.3169510066509247,0.3552300035953522,0.3168169856071472,0.33338600397109985,29021,0.0,0.0
2021-09-12 00:00:00+00:00,0.3332799971103668,0.3718850016593933,0.3199630081653595,0.3256469964981079,64529,0.0,0.0
2021-09-13 00:00:00+00:00,0.3255920112133026,0.3686470091342926,0.30851200222969055,0.3520660102367401,53676,0.0,0.0
2021-09-14 00:00:00+00:00,0.35207900404930115,0.4143170118331909,0.35142698884010315,0.37700000405311584,62279,0.0,0.0
2021-09-15 00:00:00+00:00,0.37710100412368774,0.4837940037250519,0.37477999925613403,0.4213789999485016,185306,0.0,0.0
2021-09-16 00:00:00+00:00,0.421519011259079,0.44401198625564575,0.3922879993915558,0.4086320102214813,92846,0.0,0.0
2021-09-17 00:00:00+00:00,0.40832099318504333,0.42282798886299133,0.3515090048313141,0.36395400762557983,34821,0.0,0.0
2021-09-18 00:00:00+00:00,0.36418700218200684,0.37713098526000977,0.3435010015964508,0.348486989736557,26467,0.0,0.0
2021-09-19 00:00:00+00:00,0.3486520051956177,0.3551720082759857,0.33182400465011597,0.341389000415802,64233,0.0,0.0
2021-09-20 00:00:00+00:00,0.34140700101852417,0.3494449853897095,0.2895140051841736,0.2914249897003174,22728,0.0,0.0
2021-09-21 00:00:00+00:00,0.2911590039730072,0.3255220055580139,0.2799310088157654,0.2997240126132965,18069,0.0,0.0
2021-09-22 00:00:00+00:00,0.2996729910373688,0.5807250142097473,0.2996729910373688,0.4927169978618622,420619,0.0,0.0
2021-09-23 00:00:00+00:00,0.49301499128341675,0.6171730160713196,0.48754000663757324,0.49290698766708374,268338,0.0,0.0
