TIMESTAMP,EQ12468_OPEN_PRICE_USD,EQ12468_HIGH_PRICE_USD,EQ12468_LOW_PRICE_USD,EQ12468_CLOSE_PRICE_USD,EQ12468_VOLUME_USD,EQ12468_DIVIDENDS_USD,EQ12468_STOCK_SPLITS_USD
2023-03-07 00:00:00+00:00,0.07453099638223648,0.08042100071907043,0.07408300042152405,0.07839400321245193,127143,0.0,0.0
2023-03-08 00:00:00+00:00,0.07839400321245193,0.07889000326395035,0.0711740031838417,0.0713139995932579,141035,0.0,0.0
2023-03-09 00:00:00+00:00,0.0713139995932579,0.07154099643230438,0.061838001012802124,0.06203199923038483,125350,0.0,0.0
2023-03-10 00:00:00+00:00,0.062029000371694565,0.06263600289821625,0.05830400064587593,0.05975700169801712,121180,0.0,0.0
2023-03-11 00:00:00+00:00,0.05975700169801712,0.0625,0.05955100059509277,0.06090699881315231,114592,0.0,0.0
2023-03-12 00:00:00+00:00,0.0608999989926815,0.062022000551223755,0.059386998414993286,0.061583999544382095,117432,0.0,0.0
2023-03-13 00:00:00+00:00,0.06158800050616264,0.0618400014936924,0.05992399901151657,0.06163699924945831,170608,0.0,0.0
2023-03-14 00:00:00+00:00,0.061636000871658325,0.061636000871658325,0.05833499878644943,0.05928200110793114,189747,0.0,0.0
2023-03-15 00:00:00+00:00,0.059282999485731125,0.059829000383615494,0.05741700157523155,0.05818299949169159,159863,0.0,0.0
2023-03-16 00:00:00+00:00,0.05818900093436241,0.05874500051140785,0.05762000009417534,0.058642998337745667,170950,0.0,0.0
2023-03-17 00:00:00+00:00,0.05864100158214569,0.06539999693632126,0.05826300010085106,0.060488998889923096,170534,0.0,0.0
2023-03-18 00:00:00+00:00,0.060488998889923096,0.06174299865961075,0.060238998383283615,0.060582999140024185,147615,0.0,0.0
2023-03-19 00:00:00+00:00,0.060582999140024185,0.06125200167298317,0.06016699969768524,0.06095600128173828,161369,0.0,0.0
2023-03-20 00:00:00+00:00,0.06095099821686745,0.06152699887752533,0.05702799931168556,0.05711600184440613,151356,0.0,0.0
2023-03-21 00:00:00+00:00,0.057117000222206116,0.07008600234985352,0.057030998170375824,0.06796000152826309,168925,0.0,0.0
2023-03-22 00:00:00+00:00,0.06795799732208252,0.06855200231075287,0.06016400083899498,0.06061699986457825,153588,0.0,0.0
2023-03-23 00:00:00+00:00,0.0606129989027977,0.06132600083947182,0.05886799842119217,0.05903799831867218,159321,0.0,0.0
2023-03-24 00:00:00+00:00,0.059039998799562454,0.059039998799562454,0.05647699907422066,0.057962000370025635,152178,0.0,0.0
