TIMESTAMP,LUIGI_OPEN_PRICE_USD,LUIGI_HIGH_PRICE_USD,LUIGI_LOW_PRICE_USD,LUIGI_CLOSE_PRICE_USD,LUIGI_VOLUME_USD,LUIGI_DIVIDENDS_USD,LUIGI_STOCK_SPLITS_USD
2023-09-11 00:00:00+00:00,,,,0.0,2640,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,1589,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,2406,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,579,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,779,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,4445,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,3119,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,2199,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,2305,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,868,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,3804,0.0,0.0
2023-09-25 00:00:00+00:00,,,,0.0,1574,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,2010,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,3386,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,4969,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,1012,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,2882,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,627,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,741,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,886,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,3562,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,1742,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,454,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,1838,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,596,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,587,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,1347,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,7227,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,3515,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,887,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,1286,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,4808,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,895,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,822,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,1208,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,941,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,989,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,643,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,599,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,521,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,2046,0.0,0.0
2023-10-25 00:00:00+00:00,,,,0.0,2113,0.0,0.0
2023-10-26 00:00:00+00:00,,,,0.0,571,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,491,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,979,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,286,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,2939,0.0,0.0
2023-10-31 00:00:00+00:00,,,,0.0,588,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,526,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,566,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,704,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,195,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,670,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,485,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,601,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,1915,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,565,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,10609,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,3982,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,1844,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,1286,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,3179,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,954,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,6206,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,4055,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,3273,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,609,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,994,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,2023,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,2574,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,909,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,1422,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,993,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,1115,0.0,0.0
2023-11-27 00:00:00+00:00,,,,0.0,876,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,2148,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,229,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,536,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,1604,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,1050,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,581,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,1400,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,1761,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,653,0.0,0.0
2023-12-07 00:00:00+00:00,,,,0.0,679,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,2224,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,1017,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,514,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,779,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,3278,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,1555,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,712,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,2673,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,791,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,718,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,925,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,11248,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,10584,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,12990,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,1450,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,1283,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,1284,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,3603,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,951,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,1211,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,2459,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,441,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,471,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,1777,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,3635,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,705,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,130,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,365,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,306,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,204,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,51,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,282,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,106,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,70,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,43,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,58,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,85,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,63,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,170,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,581,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,169,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,104,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,361,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,705,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,43,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,122,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,121,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,57,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,49,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,121,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,116,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,98,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,51,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,51,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-12-11 00:00:00+00:00,0.020343000069260597,0.021314000710844994,0.017109999433159828,0.017109999433159828,4831190,0.0,0.0
2024-12-12 00:00:00+00:00,0.017109999433159828,0.020042000338435173,0.007946000434458256,0.009103000164031982,4795184,0.0,0.0
2024-12-13 00:00:00+00:00,0.009103000164031982,0.020230000838637352,0.005963000003248453,0.01143999956548214,8062623,0.0,0.0
2024-12-14 00:00:00+00:00,0.01143999956548214,0.011977000162005424,0.007557000033557415,0.009100000374019146,5536887,0.0,0.0
2024-12-15 00:00:00+00:00,0.009100000374019146,0.009375999681651592,0.006496000103652477,0.006504000164568424,4271386,0.0,0.0
2024-12-16 00:00:00+00:00,0.006504000164568424,0.006504000164568424,0.0032569998875260353,0.003507999936118722,4088810,0.0,0.0
2024-12-17 00:00:00+00:00,0.003507999936118722,0.006796000059694052,0.003323999932035804,0.005499000195413828,7212061,0.0,0.0
2024-12-18 00:00:00+00:00,0.005499000195413828,0.008491000160574913,0.004610999953001738,0.0050200000405311584,5293640,0.0,0.0
2024-12-19 00:00:00+00:00,0.0050200000405311584,0.005685000214725733,0.003421999979764223,0.0047690002247691154,6453995,0.0,0.0
2024-12-20 00:00:00+00:00,0.0047690002247691154,0.0048870001919567585,0.0031560000497847795,0.003731000004336238,6282267,0.0,0.0
2024-12-21 00:00:00+00:00,0.003731000004336238,0.008066000416874886,0.003654999891296029,0.0050650001503527164,5951085,0.0,0.0
2024-12-22 00:00:00+00:00,0.0050650001503527164,0.007915000431239605,0.004827999975532293,0.005611000116914511,4558766,0.0,0.0
2024-12-23 00:00:00+00:00,0.005611000116914511,0.009449999779462814,0.005483000073581934,0.009104999713599682,6542136,0.0,0.0
2024-12-24 00:00:00+00:00,0.009104999713599682,0.020772000774741173,0.008963000029325485,0.014805999584496021,4863255,0.0,0.0
2024-12-25 00:00:00+00:00,0.014805999584496021,0.021192999556660652,0.012370999902486801,0.013899000361561775,3838284,0.0,0.0
2024-12-26 00:00:00+00:00,0.013899000361561775,0.01599700003862381,0.00850799959152937,0.008750000037252903,3314025,0.0,0.0
2024-12-27 00:00:00+00:00,0.008750000037252903,0.013268999755382538,0.007602000143378973,0.009820000268518925,4036155,0.0,0.0
2024-12-28 00:00:00+00:00,0.009820000268518925,0.010621000081300735,0.006686999928206205,0.007379999849945307,2764267,0.0,0.0
2024-12-29 00:00:00+00:00,0.007379999849945307,0.009801000356674194,0.007379999849945307,0.00800700020045042,3011432,0.0,0.0
2024-12-30 00:00:00+00:00,0.00800700020045042,0.008193000219762325,0.006477000191807747,0.006709999870508909,3644743,0.0,0.0
2024-12-31 00:00:00+00:00,0.006709999870508909,0.0067159999161958694,0.00546600017696619,0.005989000201225281,3901655,0.0,0.0
2025-01-01 00:00:00+00:00,0.005989000201225281,0.006940999999642372,0.005007999949157238,0.006940999999642372,4174434,0.0,0.0
2025-01-02 00:00:00+00:00,0.006940999999642372,0.010143999941647053,0.0062350002117455006,0.008813000284135342,5160009,0.0,0.0
2025-01-03 00:00:00+00:00,0.008813000284135342,0.008844999596476555,0.006105000153183937,0.006994999945163727,7248833,0.0,0.0
2025-01-04 00:00:00+00:00,0.006994999945163727,0.007441000081598759,0.006070000119507313,0.006182000041007996,5252449,0.0,0.0
2025-01-05 00:00:00+00:00,0.006182000041007996,0.0067969998344779015,0.005752000026404858,0.006041000131517649,4081412,0.0,0.0
2025-01-06 00:00:00+00:00,0.006041000131517649,0.007931999862194061,0.005708999931812286,0.006635999772697687,6465756,0.0,0.0
2025-01-07 00:00:00+00:00,0.006635999772697687,0.007691000122576952,0.005942999850958586,0.006018000189214945,9624817,0.0,0.0
2025-01-08 00:00:00+00:00,0.006018000189214945,0.006268000230193138,0.005229999776929617,0.005909999832510948,8296221,0.0,0.0
2025-01-09 00:00:00+00:00,0.005909999832510948,0.005909999832510948,0.005044999998062849,0.005299000069499016,5839303,0.0,0.0
2025-01-10 00:00:00+00:00,0.005299000069499016,0.006300999782979488,0.005299000069499016,0.0059710000641644,6661166,0.0,0.0
2025-01-11 00:00:00+00:00,0.0059710000641644,0.0069969999603927135,0.005721000023186207,0.006209000013768673,4233444,0.0,0.0
2025-01-12 00:00:00+00:00,0.006209000013768673,0.00659599993377924,0.005867000203579664,0.0062859999015927315,2968131,0.0,0.0
2025-01-13 00:00:00+00:00,0.0062859999015927315,0.007946999743580818,0.005683999974280596,0.007267000153660774,10198376,0.0,0.0
2025-01-14 00:00:00+00:00,0.007267000153660774,0.010394999757409096,0.006949999835342169,0.008898000232875347,4769183,0.0,0.0
2025-01-15 00:00:00+00:00,0.008898000232875347,0.011427000164985657,0.007693000137805939,0.010294999927282333,9265495,0.0,0.0
2025-01-16 00:00:00+00:00,0.010294999927282333,0.013007000088691711,0.009134000167250633,0.011664999648928642,8391689,0.0,0.0
2025-01-17 00:00:00+00:00,0.011664999648928642,0.012094000354409218,0.010107000358402729,0.011722000315785408,17942131,0.0,0.0
2025-01-18 00:00:00+00:00,0.011722000315785408,0.01691499911248684,0.006823999807238579,0.012551999650895596,18746126,0.0,0.0
2025-01-19 00:00:00+00:00,0.012551999650895596,0.015678999945521355,0.0068430001847445965,0.009928000159561634,26801842,0.0,0.0
2025-01-20 00:00:00+00:00,0.009928000159561634,0.011012000031769276,0.006304000038653612,0.008403000421822071,22967306,0.0,0.0
2025-01-21 00:00:00+00:00,0.008403000421822071,0.009225999936461449,0.007627999875694513,0.008034000173211098,10030804,0.0,0.0
2025-01-22 00:00:00+00:00,0.008034000173211098,0.00903599988669157,0.006816999986767769,0.008148999884724617,4219168,0.0,0.0
2025-01-23 00:00:00+00:00,0.008148999884724617,0.008306999690830708,0.006963999941945076,0.007265999913215637,5958877,0.0,0.0
2025-01-24 00:00:00+00:00,0.007265999913215637,0.008425000123679638,0.006637999787926674,0.007195000071078539,4097931,0.0,0.0
2025-01-25 00:00:00+00:00,0.007195000071078539,0.007203000131994486,0.005061000119894743,0.00584500003606081,2388819,0.0,0.0
2025-01-26 00:00:00+00:00,0.00584500003606081,0.007942999713122845,0.005330000072717667,0.006136000156402588,2761777,0.0,0.0
2025-01-27 00:00:00+00:00,0.006136000156402588,0.006901000160723925,0.005499000195413828,0.006120000034570694,7572292,0.0,0.0
2025-01-28 00:00:00+00:00,0.006120000034570694,0.007089999970048666,0.005698999855667353,0.006211999803781509,3947277,0.0,0.0
2025-01-29 00:00:00+00:00,0.006211999803781509,0.007575000170618296,0.005863000173121691,0.007153999991714954,5371968,0.0,0.0
2025-01-30 00:00:00+00:00,0.007153999991714954,0.00880299974232912,0.007054000161588192,0.007689999882131815,3388734,0.0,0.0
