TIMESTAMP,BLOCX_OPEN_PRICE_USD,BLOCX_HIGH_PRICE_USD,BLOCX_LOW_PRICE_USD,BLOCX_CLOSE_PRICE_USD,BLOCX_VOLUME_USD,BLOCX_DIVIDENDS_USD,BLOCX_STOCK_SPLITS_USD
2023-10-10 00:00:00+00:00,0.044002000242471695,0.055052999407052994,0.04281200096011162,0.05500800162553787,1093,0.0,0.0
2023-10-11 00:00:00+00:00,0.055006999522447586,0.0550369992852211,0.040856000036001205,0.043731000274419785,174,0.0,0.0
2023-10-12 00:00:00+00:00,0.04372800141572952,0.05028500035405159,0.04096100106835365,0.050259001553058624,434,0.0,0.0
2023-10-13 00:00:00+00:00,0.05025799944996834,0.050294000655412674,0.032986000180244446,0.04563099890947342,527,0.0,0.0
2023-10-14 00:00:00+00:00,0.04563099890947342,0.048138998448848724,0.039000000804662704,0.04811999946832657,685,0.0,0.0
2023-10-15 00:00:00+00:00,0.048121001571416855,0.04813700169324875,0.04299899935722351,0.04601199924945831,468,0.0,0.0
2023-10-16 00:00:00+00:00,0.04601399973034859,0.04602900147438049,0.04157000035047531,0.04290299862623215,249,0.0,0.0
2023-10-17 00:00:00+00:00,0.04290200024843216,0.045667000114917755,0.04275999963283539,0.04293400049209595,303,0.0,0.0
2023-10-18 00:00:00+00:00,0.04293400049209595,0.046525999903678894,0.040706001222133636,0.04301900044083595,694,0.0,0.0
2023-10-19 00:00:00+00:00,0.04301900044083595,0.06004299968481064,0.03950199857354164,0.05003200098872185,2286,0.0,0.0
2023-10-20 00:00:00+00:00,0.05003200098872185,0.06198599934577942,0.0450190007686615,0.061976999044418335,1581,0.0,0.0
2023-10-21 00:00:00+00:00,0.061973001807928085,0.07495000213384628,0.051715999841690063,0.05592599883675575,661,0.0,0.0
2023-10-22 00:00:00+00:00,0.055925000458955765,0.07093700021505356,0.05172000080347061,0.052021998912096024,1218,0.0,0.0
2023-10-23 00:00:00+00:00,0.05203400179743767,0.05805300176143646,0.05198900029063225,0.05349399894475937,55542,0.0,0.0
2023-10-24 00:00:00+00:00,0.05350099876523018,0.059408999979496,0.05129599943757057,0.05538399890065193,41264,0.0,0.0
2023-10-25 00:00:00+00:00,0.05538500100374222,0.0558370016515255,0.04605000093579292,0.052483998239040375,18273,0.0,0.0
2023-10-26 00:00:00+00:00,0.052483998239040375,0.054910000413656235,0.04512900114059448,0.045131999999284744,14288,0.0,0.0
2023-10-27 00:00:00+00:00,0.045131001621484756,0.048013001680374146,0.04357200115919113,0.04758699983358383,22735,0.0,0.0
2023-10-28 00:00:00+00:00,0.04758699983358383,0.05567000061273575,0.04584699869155884,0.0556659996509552,16557,0.0,0.0
2023-10-29 00:00:00+00:00,0.055667001754045486,0.05567299947142601,0.05031599849462509,0.053683001548051834,25610,0.0,0.0
2023-10-30 00:00:00+00:00,0.05368399992585182,0.05475800111889839,0.0521400012075901,0.052326999604701996,30614,0.0,0.0
2023-10-31 00:00:00+00:00,0.05232999846339226,0.052563998848199844,0.047630999237298965,0.05231200158596039,60608,0.0,0.0
2023-11-01 00:00:00+00:00,0.0523109994828701,0.0534529983997345,0.047704000025987625,0.051830001175403595,39822,0.0,0.0
