TIMESTAMP,DACKIE_OPEN_PRICE_USD,DACKIE_HIGH_PRICE_USD,DACKIE_LOW_PRICE_USD,DACKIE_CLOSE_PRICE_USD,DACKIE_VOLUME_USD,DACKIE_DIVIDENDS_USD,DACKIE_STOCK_SPLITS_USD
2023-09-01 00:00:00+00:00,0.018650000914931297,0.01869099959731102,0.012354999780654907,0.014302000403404236,217480,0.0,0.0
2023-09-02 00:00:00+00:00,0.014302000403404236,0.014733999967575073,0.013055000454187393,0.013078000396490097,315311,0.0,0.0
2023-09-03 00:00:00+00:00,0.013078000396490097,0.013078000396490097,0.008604000322520733,0.009584000334143639,148529,0.0,0.0
2023-09-04 00:00:00+00:00,0.009584000334143639,0.009752999991178513,0.0014900000533089042,0.006391999777406454,90252,0.0,0.0
2023-09-05 00:00:00+00:00,0.006391999777406454,0.006422999780625105,0.004490999970585108,0.0045010000467300415,52922,0.0,0.0
2023-09-06 00:00:00+00:00,0.0045010000467300415,0.005778999999165535,0.0037239999510347843,0.003773000091314316,52736,0.0,0.0
2023-09-07 00:00:00+00:00,0.003773000091314316,0.005326000042259693,0.0035230000503361225,0.0035230000503361225,29029,0.0,0.0
2023-09-08 00:00:00+00:00,0.0035230000503361225,0.003916999790817499,0.002099999925121665,0.002807999961078167,17078,0.0,0.0
2023-09-09 00:00:00+00:00,0.0028299998957663774,0.0028619999065995216,0.0016189999878406525,0.0019359999569132924,15650,0.0,0.0
2023-09-10 00:00:00+00:00,0.0019359999569132924,0.0022690000478178263,0.0018159999744966626,0.0022440000902861357,758,0.0,0.0
2023-09-11 00:00:00+00:00,0.0022249999456107616,0.0023930000606924295,0.0018749999580904841,0.0018990000244230032,155,0.0,0.0
2023-09-12 00:00:00+00:00,0.0018990000244230032,0.0020379999186843634,0.0018870000494644046,0.001959000015631318,71,0.0,0.0
2023-09-13 00:00:00+00:00,0.001959000015631318,0.001962000038474798,0.0018599999602884054,0.001962000038474798,30,0.0,0.0
2023-09-14 00:00:00+00:00,0.001962000038474798,0.001978999935090542,0.001879999996162951,0.0019340000580996275,39,0.0,0.0
2023-09-15 00:00:00+00:00,0.0019340000580996275,0.0023759999312460423,0.0018090000376105309,0.0023479999508708715,119,0.0,0.0
2023-09-16 00:00:00+00:00,0.0023479999508708715,0.002351999981328845,0.002225999953225255,0.00228599994443357,98,0.0,0.0
2023-09-17 00:00:00+00:00,0.00228599994443357,0.002309999894350767,0.0017340000486001372,0.0017549999756738544,161,0.0,0.0
2023-09-21 00:00:00+00:00,0.001572999986819923,0.0017049999441951513,0.0015399999683722854,0.0016899999463930726,38,0.0,0.0
