,MSE,RMSE,MAE,MAPE,R2
0,0.0006387522204787389,0.02527347286779102,0.019915162538342787,0.05585790032293908,0.7876671847530722
1,0.00012852969205725458,0.011336116928325417,0.008651346660673704,0.030016717698437414,0.7947377250096306
2,0.000359564045969572,0.01896044146847466,0.014796806724837285,0.03782662940158,0.8382589350753752
3,0.0010402221217809728,0.03225112682829295,0.021191790554888904,0.048830453810728154,0.6086815967566158
4,0.0002767101965414735,0.016634565391433764,0.013328216497993026,0.03146003003983481,0.8634304680506769
5,0.001376170539918839,0.03709644030228447,0.02837730377651457,0.05181952939761775,0.7399021447335321
6,0.000591279706765431,0.024315058833623327,0.016676767799665457,0.0425155132734289,0.8175267179548568
7,0.00022285713511517146,0.01492801948065755,0.011521985979068894,0.03821369006235803,0.8590609647818468
8,0.0002045978847774921,0.014303673053473005,0.011382769228153925,0.04294608217097657,0.7563004695489889
9,0.00013932973767236283,0.01179258317959364,0.009338729804776126,0.039677727577963444,0.6882685170857338
10,0.00012656754236506864,0.01124863008538403,0.008857907604702668,0.03569555063814183,0.7919687136681058
11,0.00023377422754689928,0.015288481635752955,0.011262233181290994,0.07631271986160175,0.8592698123138985
Mean,0.00044486292091577297,0.01945238417125723,0.014608418362575697,0.044264378687967315,0.7837561041443611
