TIMESTAMP,FARM_OPEN_PRICE_USD,FARM_HIGH_PRICE_USD,FARM_LOW_PRICE_USD,FARM_CLOSE_PRICE_USD,FARM_VOLUME_USD,FARM_DIVIDENDS_USD,FARM_STOCK_SPLITS_USD
2020-09-02 00:00:00+00:00,2236.041748046875,2236.041748046875,630.4099731445312,631.0819091796875,274933,0.0,0.0
2020-09-03 00:00:00+00:00,634.207275390625,634.207275390625,306.1558532714844,421.0396728515625,0,0.0,0.0
2020-09-04 00:00:00+00:00,421.0396728515625,421.0396728515625,190.7445831298828,232.88172912597656,13141,0.0,0.0
2020-09-05 00:00:00+00:00,232.88172912597656,232.88172912597656,206.9080810546875,207.4243927001953,12288,0.0,0.0
2020-09-06 00:00:00+00:00,207.4243927001953,280.9654846191406,185.99649047851562,185.99649047851562,2308,0.0,0.0
2020-09-07 00:00:00+00:00,185.99649047851562,185.99649047851562,159.8265838623047,159.8265838623047,476,0.0,0.0
2020-09-08 00:00:00+00:00,159.8265838623047,159.8265838623047,110.1921615600586,132.219970703125,230576,0.0,0.0
2020-09-09 00:00:00+00:00,132.22154235839844,241.79356384277344,132.22154235839844,202.0358123779297,936028,0.0,0.0
2020-09-10 00:00:00+00:00,202.0358123779297,202.4733123779297,114.26808166503906,131.5437469482422,888571,0.0,0.0
2020-09-11 00:00:00+00:00,131.5752716064453,206.5006866455078,130.66171264648438,201.7467803955078,557205,0.0,0.0
2020-09-12 00:00:00+00:00,201.5914764404297,660.1094360351562,185.26487731933594,292.988525390625,710649,0.0,0.0
2020-09-13 00:00:00+00:00,293.120849609375,296.2873229980469,252.23008728027344,264.7742004394531,1004850,0.0,0.0
2020-09-14 00:00:00+00:00,272.27728271484375,289.1763610839844,255.01084899902344,261.01171875,787583,0.0,0.0
2020-09-15 00:00:00+00:00,261.01171875,434.5152893066406,188.21849060058594,192.37643432617188,9470541,0.0,0.0
2020-09-16 00:00:00+00:00,192.6563262939453,194.1374969482422,143.00868225097656,151.57359313964844,4841031,0.0,0.0
2020-09-17 00:00:00+00:00,151.53286743164062,160.83631896972656,131.18011474609375,133.63906860351562,2372625,0.0,0.0
2020-09-18 00:00:00+00:00,133.57180786132812,143.9159393310547,100.16777038574219,142.2218017578125,3359738,0.0,0.0
2020-09-19 00:00:00+00:00,142.22064208984375,160.92758178710938,87.65225219726562,107.98661804199219,2395525,0.0,0.0
2020-09-20 00:00:00+00:00,107.97209930419922,108.679931640625,92.56260681152344,100.96054077148438,996042,0.0,0.0
2020-09-21 00:00:00+00:00,100.96054077148438,105.90216827392578,86.48139190673828,88.87395477294922,1334670,0.0,0.0
2020-09-22 00:00:00+00:00,88.9331283569336,98.97499084472656,83.58985137939453,90.21461486816406,1199444,0.0,0.0
2020-09-23 00:00:00+00:00,89.7927474975586,89.79510498046875,77.00518035888672,77.23572540283203,947957,0.0,0.0
2020-09-24 00:00:00+00:00,77.34358978271484,84.02591705322266,70.67041778564453,76.1574935913086,987309,0.0,0.0
2020-09-25 00:00:00+00:00,76.04662322998047,78.47455596923828,72.99317932128906,75.60569763183594,932159,0.0,0.0
2020-09-26 00:00:00+00:00,75.5889663696289,99.08305358886719,72.08960723876953,98.94537353515625,1084673,0.0,0.0
2020-09-27 00:00:00+00:00,98.93965148925781,120.78407287597656,97.8041000366211,118.94572448730469,1725011,0.0,0.0
2020-09-28 00:00:00+00:00,118.56278228759766,126.54930114746094,93.90251159667969,94.34416961669922,1928616,0.0,0.0
2020-09-29 00:00:00+00:00,94.34416961669922,94.34416961669922,84.39797973632812,85.01715087890625,1212132,0.0,0.0
2020-09-30 00:00:00+00:00,85.01832580566406,91.96458435058594,81.64907836914062,90.25154113769531,1777191,0.0,0.0
2020-10-01 00:00:00+00:00,90.65339660644531,91.19197845458984,70.11336517333984,81.17852020263672,1339122,0.0,0.0
2020-10-02 00:00:00+00:00,81.17831420898438,82.34473419189453,74.61670684814453,82.02884674072266,800729,0.0,0.0
2020-10-03 00:00:00+00:00,81.90377044677734,91.51152801513672,79.25128173828125,79.25128173828125,814067,0.0,0.0
2020-10-04 00:00:00+00:00,79.30081176757812,82.29196166992188,75.10771179199219,81.30232238769531,771027,0.0,0.0
2020-10-05 00:00:00+00:00,81.31787872314453,89.60440063476562,79.534912109375,89.60259246826172,900906,0.0,0.0
2020-10-06 00:00:00+00:00,89.57266235351562,90.70085906982422,81.10226440429688,90.69944763183594,1020094,0.0,0.0
2020-10-07 00:00:00+00:00,90.62288665771484,100.73532104492188,86.10002136230469,97.3654556274414,2214709,0.0,0.0
2020-10-08 00:00:00+00:00,97.38253021240234,108.58201599121094,94.35478973388672,108.58184051513672,1325876,0.0,0.0
2020-10-09 00:00:00+00:00,108.84463500976562,147.12274169921875,108.26801300048828,136.87083435058594,2955812,0.0,0.0
2020-10-10 00:00:00+00:00,136.8872528076172,160.01551818847656,134.41600036621094,158.15350341796875,2114028,0.0,0.0
2020-10-11 00:00:00+00:00,158.2655029296875,158.99758911132812,122.910888671875,123.68387603759766,1954981,0.0,0.0
2020-10-12 00:00:00+00:00,123.6669921875,134.5053253173828,103.44389343261719,132.01182556152344,3101737,0.0,0.0
2020-10-13 00:00:00+00:00,131.99134826660156,151.24403381347656,127.63829803466797,143.79193115234375,1970120,0.0,0.0
2020-10-14 00:00:00+00:00,143.8155059814453,205.7125244140625,137.35433959960938,179.97244262695312,6586849,0.0,0.0
2020-10-15 00:00:00+00:00,179.98834228515625,181.01583862304688,156.1648406982422,168.90199279785156,2791165,0.0,0.0
2020-10-16 00:00:00+00:00,168.79083251953125,175.55029296875,150.20823669433594,160.4661407470703,3312091,0.0,0.0
2020-10-17 00:00:00+00:00,160.48385620117188,191.59442138671875,155.83424377441406,182.82015991210938,2829428,0.0,0.0
2020-10-18 00:00:00+00:00,186.19703674316406,221.38963317871094,185.96682739257812,218.83399963378906,5858591,0.0,0.0
2020-10-19 00:00:00+00:00,219.13833618164062,257.7278137207031,210.43850708007812,240.70944213867188,7445668,0.0,0.0
2020-10-20 00:00:00+00:00,240.64694213867188,288.71246337890625,230.05223083496094,280.0181884765625,10442159,0.0,0.0
2020-10-21 00:00:00+00:00,280.92431640625,363.6350402832031,212.9923553466797,290.17205810546875,19965353,0.0,0.0
2020-10-22 00:00:00+00:00,289.8713073730469,310.26348876953125,247.15953063964844,277.15777587890625,8116658,0.0,0.0
2020-10-23 00:00:00+00:00,277.1318664550781,277.9585876464844,178.66661071777344,231.4786834716797,258718,0.0,0.0
2020-10-24 00:00:00+00:00,231.4786834716797,245.8917694091797,188.82473754882812,223.2763671875,180876,0.0,0.0
2020-10-25 00:00:00+00:00,223.2763671875,245.96763610839844,222.5165557861328,233.318359375,5088777,0.0,0.0
2020-10-26 00:00:00+00:00,233.318359375,234.39857482910156,78.12186431884766,108.54228973388672,26894885,0.0,0.0
2020-10-27 00:00:00+00:00,108.54228973388672,120.3960189819336,99.7269287109375,106.97331237792969,3930073,0.0,0.0
2020-10-28 00:00:00+00:00,106.97331237792969,110.1044921875,87.65916442871094,90.79835510253906,2026787,0.0,0.0
2020-10-29 00:00:00+00:00,90.79835510253906,105.36311340332031,90.36266326904297,99.27181243896484,174034,0.0,0.0
2020-10-30 00:00:00+00:00,99.27181243896484,105.993896484375,92.40480041503906,97.90946960449219,1645307,0.0,0.0
