TIMESTAMP,WHALE16121_OPEN_PRICE_USD,WHALE16121_HIGH_PRICE_USD,WHALE16121_LOW_PRICE_USD,WHALE16121_CLOSE_PRICE_USD,WHALE16121_VOLUME_USD,WHALE16121_DIVIDENDS_USD,WHALE16121_STOCK_SPLITS_USD
2023-04-19 00:00:00+00:00,0.11913900077342987,0.11913900077342987,0.11913900077342987,0.11913900077342987,0,0.0,0.0
2023-04-20 00:00:00+00:00,0.11913900077342987,0.11913900077342987,0.11913900077342987,0.11913900077342987,0,0.0,0.0
2023-04-21 00:00:00+00:00,0.11913900077342987,0.11913900077342987,0.11913900077342987,0.11913900077342987,0,0.0,0.0
2023-04-22 00:00:00+00:00,0.11913900077342987,0.11913900077342987,0.11913900077342987,0.11913900077342987,0,0.0,0.0
2023-04-23 00:00:00+00:00,0.11913900077342987,0.11913900077342987,0.11913900077342987,0.11913900077342987,0,0.0,0.0
2023-04-24 00:00:00+00:00,0.11913900077342987,0.11913900077342987,0.11913900077342987,0.11913900077342987,0,0.0,0.0
2023-04-25 00:00:00+00:00,0.11913900077342987,0.11913900077342987,0.11913900077342987,0.11913900077342987,0,0.0,0.0
2023-04-26 00:00:00+00:00,0.11913900077342987,0.11913900077342987,0.07966399937868118,0.0840890035033226,98857,0.0,0.0
2023-04-27 00:00:00+00:00,0.0840969979763031,0.0966859981417656,0.0840969979763031,0.09113000333309174,141945,0.0,0.0
2023-04-28 00:00:00+00:00,0.09113000333309174,0.09154599905014038,0.08325699716806412,0.08697099983692169,83464,0.0,0.0
2023-04-29 00:00:00+00:00,0.08697299659252167,0.08793199807405472,0.08416900038719177,0.08484700322151184,45278,0.0,0.0
2023-04-30 00:00:00+00:00,0.08484700322151184,0.08837299793958664,0.07972700148820877,0.08161500096321106,92391,0.0,0.0
2023-05-01 00:00:00+00:00,0.08160000294446945,0.08328499644994736,0.07678200304508209,0.07888100296258926,51490,0.0,0.0
2023-05-02 00:00:00+00:00,0.07888100296258926,0.08043000102043152,0.07771400362253189,0.07773400098085403,29682,0.0,0.0
2023-05-03 00:00:00+00:00,0.07773599773645401,0.0855650007724762,0.07398899644613266,0.08430899679660797,65857,0.0,0.0
2023-05-04 00:00:00+00:00,0.084307000041008,0.08451200276613235,0.07285299897193909,0.07443699985742569,78283,0.0,0.0
2023-05-05 00:00:00+00:00,0.07443699985742569,0.07505600154399872,0.07113999873399734,0.07208199799060822,50071,0.0,0.0
2023-05-06 00:00:00+00:00,0.07208199799060822,0.072502002120018,0.05741399899125099,0.060465000569820404,88214,0.0,0.0
2023-05-07 00:00:00+00:00,0.060465000569820404,0.06442099809646606,0.060109999030828476,0.06138499826192856,55778,0.0,0.0
2023-05-08 00:00:00+00:00,0.061379000544548035,0.06176700070500374,0.05708000063896179,0.05733200162649155,39032,0.0,0.0
2023-05-09 00:00:00+00:00,0.05733700096607208,0.05746699869632721,0.054340001195669174,0.05446600168943405,19853,0.0,0.0
2023-05-10 00:00:00+00:00,0.05446600168943405,0.05934799835085869,0.05415799841284752,0.057670000940561295,29048,0.0,0.0
2023-05-11 00:00:00+00:00,0.057670000940561295,0.057670000940561295,0.05430399999022484,0.056046001613140106,12649,0.0,0.0
2023-05-12 00:00:00+00:00,0.056046001613140106,0.05611399933695793,0.05129000172019005,0.052487000823020935,18904,0.0,0.0
2023-05-13 00:00:00+00:00,0.052487000823020935,0.052487000823020935,0.05084500089287758,0.05084500089287758,9432,0.0,0.0
2023-05-14 00:00:00+00:00,0.05084500089287758,0.051231998950242996,0.04875599965453148,0.04907400161027908,7401,0.0,0.0
2023-05-15 00:00:00+00:00,0.04907400161027908,0.04971199855208397,0.047171998769044876,0.04718000069260597,40669,0.0,0.0
2023-05-16 00:00:00+00:00,0.04718000069260597,0.04718000069260597,0.04507099837064743,0.04701700061559677,24135,0.0,0.0
2023-05-17 00:00:00+00:00,0.04701700061559677,0.04765800014138222,0.045462001115083694,0.04764699935913086,25338,0.0,0.0
2023-05-18 00:00:00+00:00,0.04764699935913086,0.04777099937200546,0.04081699997186661,0.042389001697301865,52862,0.0,0.0
2023-05-19 00:00:00+00:00,0.04239000007510185,0.042420998215675354,0.0396060012280941,0.03979799896478653,22392,0.0,0.0
2023-05-20 00:00:00+00:00,0.03979799896478653,0.04339199885725975,0.03886900097131729,0.04191499948501587,35304,0.0,0.0
2023-05-21 00:00:00+00:00,0.04191499948501587,0.04195699840784073,0.041067998856306076,0.041095998138189316,5405,0.0,0.0
2023-05-22 00:00:00+00:00,0.041095998138189316,0.041095998138189316,0.039482999593019485,0.03949199989438057,12762,0.0,0.0
2023-05-23 00:00:00+00:00,0.03949199989438057,0.039845000952482224,0.03523800149559975,0.03572399914264679,42591,0.0,0.0
2023-05-24 00:00:00+00:00,0.03572399914264679,0.03983499854803085,0.03518399968743324,0.03967500105500221,44698,0.0,0.0
2023-05-25 00:00:00+00:00,0.03967500105500221,0.03967500105500221,0.0354049988090992,0.03574199974536896,36690,0.0,0.0
2023-05-26 00:00:00+00:00,0.03574199974536896,0.03610900044441223,0.03443799912929535,0.03450699895620346,20181,0.0,0.0
