TIMESTAMP,LIBFX_OPEN_PRICE_USD,LIBFX_HIGH_PRICE_USD,LIBFX_LOW_PRICE_USD,LIBFX_CLOSE_PRICE_USD,LIBFX_VOLUME_USD,LIBFX_DIVIDENDS_USD,LIBFX_STOCK_SPLITS_USD
2020-08-27 00:00:00+00:00,26.256994247436523,27.837156295776367,18.948287963867188,25.715980529785156,546458,0.0,0.0
2020-08-28 00:00:00+00:00,25.715356826782227,34.056983947753906,18.63789939880371,18.656404495239258,695230,0.0,0.0
2020-08-29 00:00:00+00:00,18.645837783813477,24.195770263671875,17.747190475463867,23.739389419555664,674519,0.0,0.0
2020-08-30 00:00:00+00:00,23.756362915039062,24.317508697509766,22.62891960144043,23.67145347595215,629950,0.0,0.0
2020-08-31 00:00:00+00:00,23.67145347595215,24.65854835510254,22.865320205688477,24.604156494140625,632329,0.0,0.0
2020-09-01 00:00:00+00:00,24.599807739257812,27.29250717163086,23.974197387695312,26.515090942382812,647176,0.0,0.0
2020-09-02 00:00:00+00:00,26.497705459594727,27.928176879882812,25.297134399414062,26.908788681030273,651905,0.0,0.0
2020-09-03 00:00:00+00:00,26.890789031982422,27.487716674804688,23.744638442993164,25.382701873779297,746263,0.0,0.0
2020-09-04 00:00:00+00:00,25.342016220092773,26.175281524658203,23.54010772705078,24.316003799438477,695871,0.0,0.0
2020-09-05 00:00:00+00:00,24.32128143310547,25.717430114746094,22.14093780517578,22.30463409423828,639225,0.0,0.0
2020-09-06 00:00:00+00:00,22.295509338378906,23.94393539428711,22.18983268737793,23.787900924682617,626011,0.0,0.0
2020-09-07 00:00:00+00:00,23.787900924682617,24.116132736206055,22.425378799438477,22.97826385498047,617438,0.0,0.0
2020-09-08 00:00:00+00:00,22.964092254638672,24.102651596069336,22.748367309570312,23.202259063720703,621934,0.0,0.0
2020-09-09 00:00:00+00:00,23.211198806762695,24.6347599029541,23.155406951904297,24.53581428527832,231977,0.0,0.0
2020-09-10 00:00:00+00:00,24.53581428527832,26.255300521850586,24.08785057067871,26.01804542541504,132423,0.0,0.0
2020-09-11 00:00:00+00:00,26.007335662841797,26.549795150756836,24.936857223510742,25.649700164794922,527030,0.0,0.0
2020-09-12 00:00:00+00:00,25.651912689208984,27.162715911865234,25.60127067565918,26.596691131591797,527250,0.0,0.0
2020-09-13 00:00:00+00:00,26.62450408935547,28.734163284301758,26.550626754760742,27.012521743774414,807567,0.0,0.0
2020-09-14 00:00:00+00:00,27.020292282104492,32.188507080078125,26.979394912719727,30.017850875854492,852462,0.0,0.0
2020-09-15 00:00:00+00:00,30.017850875854492,48.313568115234375,30.017850875854492,35.329933166503906,857511,0.0,0.0
2020-09-16 00:00:00+00:00,35.34046173095703,49.197113037109375,34.88228988647461,43.17586135864258,690153,0.0,0.0
2020-09-17 00:00:00+00:00,43.19325256347656,50.077449798583984,42.98047637939453,49.93996047973633,976385,0.0,0.0
2020-09-18 00:00:00+00:00,49.97537612915039,84.9123306274414,49.87668228149414,54.982784271240234,997581,0.0,0.0
2020-09-19 00:00:00+00:00,54.982784271240234,77.52696228027344,54.958831787109375,63.10577392578125,935497,0.0,0.0
2020-09-20 00:00:00+00:00,63.111183166503906,74.21831512451172,63.0992546081543,72.18854522705078,840232,0.0,0.0
2020-09-21 00:00:00+00:00,72.18854522705078,80.27657318115234,55.965423583984375,72.33892822265625,1087458,0.0,0.0
2020-09-22 00:00:00+00:00,72.46867370605469,77.57491302490234,64.354248046875,71.0882339477539,849605,0.0,0.0
2020-09-23 00:00:00+00:00,71.01852416992188,72.74169921875,68.03910827636719,69.73261260986328,796275,0.0,0.0
2020-09-24 00:00:00+00:00,69.73261260986328,77.35455322265625,58.98112487792969,62.90602111816406,917077,0.0,0.0
2020-09-25 00:00:00+00:00,62.90602111816406,71.2197036743164,62.891693115234375,68.54736328125,843281,0.0,0.0
2020-09-26 00:00:00+00:00,68.54736328125,69.12759399414062,66.1468734741211,66.1754379272461,850203,0.0,0.0
2020-09-27 00:00:00+00:00,66.1754379272461,69.14433288574219,66.13196563720703,67.84845733642578,829467,0.0,0.0
2020-09-28 00:00:00+00:00,67.84845733642578,67.93458557128906,60.09613037109375,66.98053741455078,864571,0.0,0.0
2020-09-29 00:00:00+00:00,66.98053741455078,67.01691436767578,61.54969024658203,62.95292663574219,858155,0.0,0.0
2020-09-30 00:00:00+00:00,62.95292663574219,66.4229736328125,59.879634857177734,65.03762817382812,890449,0.0,0.0
2020-10-01 00:00:00+00:00,65.03762817382812,65.05953216552734,59.941131591796875,64.0121841430664,841541,0.0,0.0
2020-10-02 00:00:00+00:00,64.01109313964844,69.91323852539062,60.06012725830078,63.870208740234375,903091,0.0,0.0
2020-10-03 00:00:00+00:00,63.870208740234375,63.91357421875,61.06435775756836,63.86579513549805,903510,0.0,0.0
2020-10-04 00:00:00+00:00,63.86619186401367,66.0942611694336,51.01378631591797,59.984130859375,777169,0.0,0.0
2020-10-05 00:00:00+00:00,59.984195709228516,63.48014450073242,54.07898712158203,58.787841796875,906165,0.0,0.0
2020-10-06 00:00:00+00:00,58.787841796875,58.788902282714844,50.04557800292969,55.47320556640625,840024,0.0,0.0
2020-10-07 00:00:00+00:00,55.47320556640625,56.92839431762695,52.5420036315918,55.82059860229492,841219,0.0,0.0
2020-10-08 00:00:00+00:00,55.82059860229492,55.822628021240234,50.017913818359375,50.105323791503906,816574,0.0,0.0
2020-10-09 00:00:00+00:00,50.105323791503906,60.079227447509766,50.04606246948242,53.500186920166016,847557,0.0,0.0
2020-10-10 00:00:00+00:00,53.500186920166016,70.07328033447266,53.1359977722168,60.10744094848633,901605,0.0,0.0
2020-10-11 00:00:00+00:00,60.10744094848633,66.65149688720703,57.1256217956543,64.2711181640625,857243,0.0,0.0
2020-10-12 00:00:00+00:00,64.2711181640625,64.2776870727539,56.15946578979492,58.2165412902832,836219,0.0,0.0
2020-10-13 00:00:00+00:00,58.2165412902832,62.08136749267578,56.26020431518555,58.2934455871582,865790,0.0,0.0
2020-10-14 00:00:00+00:00,60.254425048828125,63.9246711730957,52.95218276977539,59.346824645996094,898651,0.0,0.0
2020-10-15 00:00:00+00:00,59.346824645996094,59.441287994384766,55.04896545410156,58.84400939941406,824491,0.0,0.0
