TIMESTAMP,SIZE_OPEN_PRICE_USD,SIZE_HIGH_PRICE_USD,SIZE_LOW_PRICE_USD,SIZE_CLOSE_PRICE_USD,SIZE_VOLUME_USD,SIZE_DIVIDENDS_USD,SIZE_STOCK_SPLITS_USD
2024-01-29 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,1254,0.0,0.0
2024-01-30 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,1539,0.0,0.0
2024-01-31 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,2858,0.0,0.0
2024-02-01 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,9545,0.0,0.0
2024-02-02 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,1491,0.0,0.0
2024-02-03 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,2219,0.0,0.0
2024-02-04 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,1028,0.0,0.0
2024-02-05 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,4123,0.0,0.0
2024-02-06 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,8674,0.0,0.0
2024-02-07 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,10057,0.0,0.0
2024-02-08 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,31304,0.0,0.0
2024-02-09 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,4334,0.0,0.0
2024-02-10 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,7475,0.0,0.0
2024-02-11 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,4019,0.0,0.0
2024-02-12 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,1942,0.0,0.0
2024-02-13 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,4205,0.0,0.0
2024-02-14 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,4281,0.0,0.0
2024-02-15 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6859,0.0,0.0
2024-02-16 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,2779,0.0,0.0
2024-02-17 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,2797,0.0,0.0
2024-02-18 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,1244,0.0,0.0
2024-02-19 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,7059,0.0,0.0
2024-02-20 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,17063,0.0,0.0
2024-02-21 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,5119,0.0,0.0
2024-02-22 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3024,0.0,0.0
2024-02-23 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,4809,0.0,0.0
2024-02-24 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,2374,0.0,0.0
2024-02-25 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,670,0.0,0.0
2024-02-26 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3969,0.0,0.0
2024-02-27 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,8043,0.0,0.0
2024-02-28 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,5758,0.0,0.0
2024-02-29 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,3605,0.0,0.0
2024-03-01 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,2765,0.0,0.0
2024-03-02 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,8972,0.0,0.0
2024-03-03 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,20711,0.0,0.0
2024-03-04 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,20198,0.0,0.0
2024-03-05 00:00:00+00:00,6.000000212225132e-06,9.000000318337698e-06,6.000000212225132e-06,7.000000096013537e-06,62610,0.0,0.0
2024-03-06 00:00:00+00:00,7.000000096013537e-06,1.4000000192027073e-05,7.000000096013537e-06,1.2999999853491317e-05,84508,0.0,0.0
2024-03-07 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,35555,0.0,0.0
2024-03-08 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,19368,0.0,0.0
2024-03-09 00:00:00+00:00,1.2000000424450263e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2999999853491317e-05,43186,0.0,0.0
2024-03-10 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.1000000085914508e-05,37965,0.0,0.0
2024-03-11 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,9934,0.0,0.0
2024-03-12 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,8335,0.0,0.0
2024-03-13 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,12239,0.0,0.0
2024-03-14 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,11883,0.0,0.0
2024-03-15 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,5711,0.0,0.0
2024-03-16 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,3464,0.0,0.0
2024-03-17 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,6345,0.0,0.0
2024-03-18 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,9368,0.0,0.0
2024-03-19 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,3460,0.0,0.0
2024-03-20 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,4439,0.0,0.0
2024-03-21 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,3343,0.0,0.0
2024-03-22 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,2483,0.0,0.0
2024-03-23 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,3838,0.0,0.0
2024-03-24 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,3294,0.0,0.0
2024-03-25 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,27742,0.0,0.0
2024-03-26 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,14336,0.0,0.0
2024-03-27 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,9143,0.0,0.0
2024-03-28 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,791,0.0,0.0
2024-03-29 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,9808,0.0,0.0
2024-03-30 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,1198,0.0,0.0
2024-03-31 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,23595,0.0,0.0
2024-04-01 00:00:00+00:00,6.000000212225132e-06,2.700000004551839e-05,6.000000212225132e-06,1.8999999156221747e-05,304152,0.0,0.0
2024-04-02 00:00:00+00:00,1.8999999156221747e-05,4.400000034365803e-05,1.2000000424450263e-05,3.7000001611886546e-05,593069,0.0,0.0
2024-04-03 00:00:00+00:00,3.7000001611886546e-05,4.5000000682193786e-05,2.5999999706982635e-05,2.9000000722589903e-05,604219,0.0,0.0
2024-04-04 00:00:00+00:00,2.9000000722589903e-05,3.300000025774352e-05,2.300000051036477e-05,2.300000051036477e-05,124358,0.0,0.0
2024-04-05 00:00:00+00:00,2.300000051036477e-05,2.5999999706982635e-05,1.5999999959603883e-05,1.8000000636675395e-05,169168,0.0,0.0
2024-04-06 00:00:00+00:00,1.8000000636675395e-05,2.499999936844688e-05,1.8000000636675395e-05,2.499999936844688e-05,61622,0.0,0.0
2024-04-07 00:00:00+00:00,2.499999936844688e-05,2.700000004551839e-05,2.2000000171829015e-05,2.5999999706982635e-05,80826,0.0,0.0
2024-04-08 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.2000000171829015e-05,2.2000000171829015e-05,75592,0.0,0.0
2024-04-09 00:00:00+00:00,2.2000000171829015e-05,2.4000000848900527e-05,1.8000000636675395e-05,1.8999999156221747e-05,79515,0.0,0.0
2024-04-10 00:00:00+00:00,1.8999999156221747e-05,2.9000000722589903e-05,1.8000000636675395e-05,2.9000000722589903e-05,133020,0.0,0.0
2024-04-11 00:00:00+00:00,2.9000000722589903e-05,3.099999958067201e-05,2.300000051036477e-05,2.4000000848900527e-05,82255,0.0,0.0
2024-04-12 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,1.700000029813964e-05,1.8999999156221747e-05,79844,0.0,0.0
2024-04-13 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.4999999621068127e-05,1.5999999959603883e-05,28353,0.0,0.0
2024-04-14 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4999999621068127e-05,35221,0.0,0.0
2024-04-15 00:00:00+00:00,1.4999999621068127e-05,1.700000029813964e-05,1.4999999621068127e-05,1.4999999621068127e-05,25165,0.0,0.0
2024-04-16 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.2000000424450263e-05,1.2999999853491317e-05,34803,0.0,0.0
2024-04-17 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,6056,0.0,0.0
2024-04-18 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,4653,0.0,0.0
2024-04-19 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,12172,0.0,0.0
2024-04-20 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1937,0.0,0.0
2024-04-21 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,2531,0.0,0.0
2024-04-22 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,14573,0.0,0.0
2024-04-23 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,4221,0.0,0.0
2024-04-24 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,11464,0.0,0.0
2024-04-25 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,5166,0.0,0.0
2024-04-26 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4999999621068127e-05,11331,0.0,0.0
2024-04-27 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.2999999853491317e-05,24388,0.0,0.0
2024-04-28 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,5790,0.0,0.0
2024-04-29 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.1000000085914508e-05,9771,0.0,0.0
2024-04-30 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,6030,0.0,0.0
2024-05-01 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,8647,0.0,0.0
2024-05-02 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.000000318337698e-06,1.1000000085914508e-05,15015,0.0,0.0
2024-05-03 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,7710,0.0,0.0
2024-05-04 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,2344,0.0,0.0
2024-05-05 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,1171,0.0,0.0
2024-05-06 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,6486,0.0,0.0
2024-05-07 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,2231,0.0,0.0
2024-05-08 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,8473,0.0,0.0
2024-05-09 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,3997,0.0,0.0
2024-05-10 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,1354,0.0,0.0
2024-05-11 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,3457,0.0,0.0
2024-05-12 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1123,0.0,0.0
2024-05-13 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,445,0.0,0.0
2024-05-14 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,6728,0.0,0.0
2024-05-15 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,5003,0.0,0.0
2024-05-16 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,10961,0.0,0.0
2024-05-17 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,17745,0.0,0.0
2024-05-18 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,2712,0.0,0.0
2024-05-19 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,2631,0.0,0.0
2024-05-20 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,3224,0.0,0.0
2024-05-21 00:00:00+00:00,1.1000000085914508e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2999999853491317e-05,10307,0.0,0.0
2024-05-22 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2000000424450263e-05,6136,0.0,0.0
2024-05-23 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,2306,0.0,0.0
2024-05-24 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,2041,0.0,0.0
2024-05-25 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,7935,0.0,0.0
2024-05-26 00:00:00+00:00,1.2000000424450263e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.4000000192027073e-05,12072,0.0,0.0
2024-05-27 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,4314,0.0,0.0
2024-05-28 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,3368,0.0,0.0
2024-05-29 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,9396,0.0,0.0
2024-05-30 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,5345,0.0,0.0
2024-05-31 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,4839,0.0,0.0
2024-06-01 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,3209,0.0,0.0
2024-06-02 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,3844,0.0,0.0
2024-06-03 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,150,0.0,0.0
2024-06-04 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,957,0.0,0.0
2024-06-05 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1178,0.0,0.0
2024-06-06 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,2706,0.0,0.0
2024-06-07 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,7028,0.0,0.0
2024-06-08 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,3253,0.0,0.0
2024-06-09 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1842,0.0,0.0
2024-06-10 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,3334,0.0,0.0
2024-06-11 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,145,0.0,0.0
2024-06-12 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,6138,0.0,0.0
2024-06-13 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,1278,0.0,0.0
2024-06-14 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,2264,0.0,0.0
2024-06-15 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,2030,0.0,0.0
2024-06-16 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,1984,0.0,0.0
2024-06-17 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,2169,0.0,0.0
2024-06-18 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,1508,0.0,0.0
2024-06-19 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,5122,0.0,0.0
2024-06-20 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,1566,0.0,0.0
2024-06-21 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,1298,0.0,0.0
2024-06-22 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,8738,0.0,0.0
2024-06-23 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,693,0.0,0.0
2024-06-24 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,2223,0.0,0.0
2024-06-25 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,429,0.0,0.0
2024-06-26 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,1622,0.0,0.0
2024-06-27 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,2773,0.0,0.0
2024-06-28 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,2782,0.0,0.0
