TIMESTAMP,DNXC_OPEN_PRICE_USD,DNXC_HIGH_PRICE_USD,DNXC_LOW_PRICE_USD,DNXC_CLOSE_PRICE_USD,DNXC_VOLUME_USD,DNXC_DIVIDENDS_USD,DNXC_STOCK_SPLITS_USD
2021-07-29 00:00:00+00:00,0.0,0.7621889710426331,0.0,0.5327410101890564,34440818,0.0,0.0
2021-07-30 00:00:00+00:00,0.5363699793815613,0.5576170086860657,0.3863070011138916,0.426580011844635,24914816,0.0,0.0
2021-07-31 00:00:00+00:00,0.42645999789237976,0.5436769723892212,0.4196229875087738,0.4760819971561432,10949188,0.0,0.0
2021-08-01 00:00:00+00:00,0.476063996553421,0.6964600086212158,0.4249970018863678,0.6105200052261353,9134651,0.0,0.0
2021-08-02 00:00:00+00:00,0.6117500066757202,0.6702539920806885,0.5309140086174011,0.5969399809837341,8048633,0.0,0.0
2021-08-03 00:00:00+00:00,0.5970500111579895,0.7719640135765076,0.5743070244789124,0.7252609729766846,7332986,0.0,0.0
2021-08-04 00:00:00+00:00,0.7252569794654846,0.7714639902114868,0.62117600440979,0.6768779754638672,9545976,0.0,0.0
2021-08-05 00:00:00+00:00,0.6768990159034729,0.8415290117263794,0.6117690205574036,0.7986770272254944,10276083,0.0,0.0
2021-08-06 00:00:00+00:00,0.7997949719429016,1.0403579473495483,0.779250979423523,0.9157249927520752,14131180,0.0,0.0
2021-08-07 00:00:00+00:00,0.9157540202140808,0.9290689826011658,0.7252830266952515,0.7431820034980774,9336433,0.0,0.0
2021-08-08 00:00:00+00:00,0.7430459856987,0.7916010022163391,0.619454026222229,0.6260049939155579,4888786,0.0,0.0
2021-08-09 00:00:00+00:00,0.6260309815406799,0.661208987236023,0.5552399754524231,0.6517509818077087,4393950,0.0,0.0
2021-08-10 00:00:00+00:00,0.6516879796981812,0.6717990040779114,0.6005030274391174,0.6135669946670532,2761184,0.0,0.0
2021-08-11 00:00:00+00:00,0.6135669946670532,0.6584290266036987,0.5899530053138733,0.6334319710731506,2396900,0.0,0.0
2021-08-12 00:00:00+00:00,0.6329100131988525,0.6354789733886719,0.5804160237312317,0.6215710043907166,2369207,0.0,0.0
2021-08-13 00:00:00+00:00,0.6215490102767944,0.6421599984169006,0.5726640224456787,0.6216019988059998,1792948,0.0,0.0
2021-08-14 00:00:00+00:00,0.6208329796791077,0.6631060242652893,0.606486976146698,0.6491230130195618,1911943,0.0,0.0
2021-08-15 00:00:00+00:00,0.6490679979324341,0.7275689840316772,0.6490679979324341,0.6815099716186523,2315679,0.0,0.0
2021-08-16 00:00:00+00:00,0.6818240284919739,0.7143669724464417,0.6735460162162781,0.6912530064582825,2103366,0.0,0.0
2021-08-17 00:00:00+00:00,0.6912750005722046,0.6934069991111755,0.5791270136833191,0.608053982257843,1490075,0.0,0.0
2021-08-18 00:00:00+00:00,0.6080650091171265,0.6781929731369019,0.5817930102348328,0.6733999848365784,1165925,0.0,0.0
2021-08-19 00:00:00+00:00,0.6733700037002563,0.7672079801559448,0.6626799702644348,0.7506009936332703,2274111,0.0,0.0
2021-08-20 00:00:00+00:00,0.7513039708137512,0.8499490022659302,0.7289530038833618,0.8312839865684509,3740850,0.0,0.0
2021-08-21 00:00:00+00:00,0.8313080072402954,0.8518459796905518,0.772944986820221,0.7815309762954712,2208355,0.0,0.0
2021-08-22 00:00:00+00:00,0.7807620167732239,0.7908290028572083,0.7577340006828308,0.7727879881858826,1205301,0.0,0.0
2021-08-23 00:00:00+00:00,0.7727929949760437,0.7936549782752991,0.7259340286254883,0.7326650023460388,1109270,0.0,0.0
2021-08-24 00:00:00+00:00,0.732617974281311,0.732617974281311,0.6623790264129639,0.6733189821243286,1303280,0.0,0.0
2021-08-25 00:00:00+00:00,0.6681619882583618,0.6727340221405029,0.6032329797744751,0.654304027557373,1381640,0.0,0.0
2021-08-26 00:00:00+00:00,0.6535680294036865,0.6877869963645935,0.6192280054092407,0.6550719738006592,1508282,0.0,0.0
2021-08-27 00:00:00+00:00,0.655580997467041,0.732666015625,0.6182479858398438,0.7064210176467896,1917126,0.0,0.0
2021-08-28 00:00:00+00:00,0.7036020159721375,0.7753580212593079,0.6898760199546814,0.7450339794158936,2176836,0.0,0.0
2021-08-29 00:00:00+00:00,0.7473040223121643,0.7578129768371582,0.6791099905967712,0.7510049939155579,2058271,0.0,0.0
2021-08-30 00:00:00+00:00,0.7496190071105957,0.764519989490509,0.7160540223121643,0.7411839962005615,1725596,0.0,0.0
2021-08-31 00:00:00+00:00,0.7413769960403442,0.7413769960403442,0.6640859842300415,0.7201460003852844,2121917,0.0,0.0
2021-09-01 00:00:00+00:00,0.7202939987182617,0.729220986366272,0.6647279858589172,0.674714982509613,2024027,0.0,0.0
2021-09-02 00:00:00+00:00,0.6746829748153687,0.6976609826087952,0.6384009718894958,0.6756700277328491,1493318,0.0,0.0
2021-09-03 00:00:00+00:00,0.6757180094718933,0.7026020288467407,0.6695129871368408,0.678259015083313,1271598,0.0,0.0
2021-09-04 00:00:00+00:00,0.6782249808311462,0.7116150259971619,0.6574659943580627,0.6733329892158508,1132937,0.0,0.0
2021-09-05 00:00:00+00:00,0.6734399795532227,0.7242770195007324,0.663025975227356,0.6753680109977722,1318468,0.0,0.0
2021-09-06 00:00:00+00:00,0.6753919720649719,0.8671650290489197,0.6384119987487793,0.7306780219078064,5681087,0.0,0.0
2021-09-07 00:00:00+00:00,0.7307419776916504,0.7415459752082825,0.6418070197105408,0.6574839949607849,6076407,0.0,0.0
2021-09-08 00:00:00+00:00,0.6576200127601624,0.6689500212669373,0.5858089923858643,0.6160150170326233,2353885,0.0,0.0
2021-09-09 00:00:00+00:00,0.5942670106887817,0.7012240290641785,0.5738499760627747,0.598351001739502,1162171,0.0,0.0
2021-09-10 00:00:00+00:00,0.5983560085296631,0.6613230109214783,0.5525879859924316,0.5857959985733032,923541,0.0,0.0
2021-09-11 00:00:00+00:00,0.5857939720153809,0.628042995929718,0.5394650101661682,0.5809130072593689,922847,0.0,0.0
2021-09-12 00:00:00+00:00,0.5809270143508911,0.597199022769928,0.5467590093612671,0.5780240297317505,841828,0.0,0.0
2021-09-13 00:00:00+00:00,0.5780259966850281,0.5969539880752563,0.5341640114784241,0.5430830121040344,443430,0.0,0.0
2021-09-14 00:00:00+00:00,0.5430999994277954,0.5493379831314087,0.5205590128898621,0.5302090048789978,497750,0.0,0.0
2021-09-15 00:00:00+00:00,0.5302309989929199,0.5392289757728577,0.5242230296134949,0.5275139808654785,429431,0.0,0.0
2021-09-16 00:00:00+00:00,0.5274569988250732,0.5790749788284302,0.5274569988250732,0.5778899788856506,475165,0.0,0.0
2021-09-17 00:00:00+00:00,0.5778520107269287,0.5879669785499573,0.560912013053894,0.570609986782074,391751,0.0,0.0
2021-09-18 00:00:00+00:00,0.570609986782074,0.6032450199127197,0.5665040016174316,0.5961300134658813,455461,0.0,0.0
2021-09-19 00:00:00+00:00,0.5961390137672424,0.6519889831542969,0.5887069702148438,0.6280249953269958,613194,0.0,0.0
2021-09-20 00:00:00+00:00,0.6279820203781128,0.6362910270690918,0.5803459882736206,0.5942220091819763,668095,0.0,0.0
2021-09-21 00:00:00+00:00,0.5942779779434204,0.5974969863891602,0.5556550025939941,0.5648710131645203,482713,0.0,0.0
2021-09-22 00:00:00+00:00,0.5648630261421204,0.5885059833526611,0.5544899702072144,0.575993001461029,485834,0.0,0.0
