TIMESTAMP,CAPY33262_OPEN_PRICE_USD,CAPY33262_HIGH_PRICE_USD,CAPY33262_LOW_PRICE_USD,CAPY33262_CLOSE_PRICE_USD,CAPY33262_VOLUME_USD,CAPY33262_DIVIDENDS_USD,CAPY33262_STOCK_SPLITS_USD
2024-10-02 00:00:00+00:00,0.00508899986743927,0.005481000058352947,0.004641999956220388,0.004695999901741743,135326,0.0,0.0
2024-10-03 00:00:00+00:00,0.004695999901741743,0.006002999842166901,0.004579999949783087,0.005809000227600336,164604,0.0,0.0
2024-10-04 00:00:00+00:00,0.005809000227600336,0.007288999855518341,0.005688000004738569,0.006742999888956547,276675,0.0,0.0
2024-10-05 00:00:00+00:00,0.006742999888956547,0.007191999815404415,0.005783999804407358,0.007031000219285488,97156,0.0,0.0
2024-10-06 00:00:00+00:00,0.007031000219285488,0.007468000054359436,0.00674699991941452,0.007019000127911568,81453,0.0,0.0
2024-10-07 00:00:00+00:00,0.007019000127911568,0.00723200011998415,0.005566000007092953,0.005566000007092953,34855,0.0,0.0
2024-10-08 00:00:00+00:00,0.005566000007092953,0.006095000077039003,0.004916999954730272,0.005104000214487314,36381,0.0,0.0
2024-10-09 00:00:00+00:00,0.005104000214487314,0.005162999965250492,0.004133999813348055,0.004133999813348055,32734,0.0,0.0
2024-10-10 00:00:00+00:00,0.004133999813348055,0.004133999813348055,0.0030219999607652426,0.0030320000369101763,36644,0.0,0.0
2024-10-11 00:00:00+00:00,0.0030320000369101763,0.00304200011305511,0.0027129999361932278,0.0027489999774843454,27882,0.0,0.0
2024-10-12 00:00:00+00:00,0.0027489999774843454,0.002759000053629279,0.0022479998879134655,0.0022990000434219837,17698,0.0,0.0
2024-10-13 00:00:00+00:00,0.0022990000434219837,0.0022990000434219837,0.0018309999722987413,0.0018360000103712082,21429,0.0,0.0
2024-10-14 00:00:00+00:00,0.0018360000103712082,0.0036039999686181545,0.0018360000103712082,0.0035520000383257866,151773,0.0,0.0
2024-10-15 00:00:00+00:00,0.0035520000383257866,0.003963999915868044,0.0033289999701082706,0.0037499999161809683,31609,0.0,0.0
2024-10-16 00:00:00+00:00,0.0037499999161809683,0.003768000053241849,0.0028230000752955675,0.0028689999599009752,26135,0.0,0.0
2024-10-17 00:00:00+00:00,0.0028689999599009752,0.003527000080794096,0.0027149999514222145,0.0034360000863671303,37587,0.0,0.0
2024-10-18 00:00:00+00:00,0.0034360000863671303,0.0034360000863671303,0.0024369999300688505,0.002483000047504902,22641,0.0,0.0
2024-10-19 00:00:00+00:00,0.002483000047504902,0.0032969999592751265,0.0024709999561309814,0.0032399999909102917,16399,0.0,0.0
2024-10-20 00:00:00+00:00,0.0032399999909102917,0.0032399999909102917,0.002997000003233552,0.0030010000336915255,6631,0.0,0.0
2024-10-21 00:00:00+00:00,0.0030010000336915255,0.0030010000336915255,0.0025160000659525394,0.002908000024035573,41176,0.0,0.0
2024-10-22 00:00:00+00:00,0.002908000024035573,0.002908000024035573,0.0027199999894946814,0.002810999983921647,10996,0.0,0.0
2024-10-23 00:00:00+00:00,0.002810999983921647,0.003002000041306019,0.0020920000970363617,0.0020959998946636915,41452,0.0,0.0
2024-10-24 00:00:00+00:00,0.0020959998946636915,0.0021550001110881567,0.0020959998946636915,0.0021550001110881567,365,0.0,0.0
2024-10-25 00:00:00+00:00,0.0021550001110881567,0.002174000022932887,0.0021550001110881567,0.0021559998858720064,534,0.0,0.0
2024-10-26 00:00:00+00:00,0.0021559998858720064,0.0021559998858720064,0.001964000053703785,0.001978999935090542,3200,0.0,0.0
2024-10-27 00:00:00+00:00,0.001978999935090542,0.0019829999655485153,0.0019759999122470617,0.0019759999122470617,75,0.0,0.0
2024-10-28 00:00:00+00:00,0.0019759999122470617,0.0019759999122470617,0.001908999984152615,0.001908999984152615,2362,0.0,0.0
2024-10-29 00:00:00+00:00,0.001908999984152615,0.002007999923080206,0.001803999999538064,0.0018479999853298068,7529,0.0,0.0
2024-10-30 00:00:00+00:00,0.0018479999853298068,0.0018479999853298068,0.0017460000235587358,0.0017460000235587358,1808,0.0,0.0
2024-10-31 00:00:00+00:00,0.0017460000235587358,0.0017460000235587358,0.0016919999616220593,0.0016980000073090196,52,0.0,0.0
2024-11-01 00:00:00+00:00,0.0016980000073090196,0.0016980000073090196,0.0006380000268109143,0.0007249999907799065,37489,0.0,0.0
2024-11-02 00:00:00+00:00,0.0007249999907799065,0.0007249999907799065,7.999999979801942e-06,9.999999747378752e-06,46407,0.0,0.0
2024-11-03 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.000000318337698e-06,1.1000000085914508e-05,1099,0.0,0.0
2024-11-04 00:00:00+00:00,1.1000000085914508e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2999999853491317e-05,1008,0.0,0.0
2024-11-05 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,9.999999747378752e-06,9.999999747378752e-06,3013,0.0,0.0
2024-11-06 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,1424,0.0,0.0
2024-11-07 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,423,0.0,0.0
2024-11-08 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,7.000000096013537e-06,7.999999979801942e-06,1293,0.0,0.0
