TIMESTAMP,KENDU_OPEN_PRICE_USD,KENDU_HIGH_PRICE_USD,KENDU_LOW_PRICE_USD,KENDU_CLOSE_PRICE_USD,KENDU_VOLUME_USD,KENDU_DIVIDENDS_USD,KENDU_STOCK_SPLITS_USD
2024-05-20 00:00:00+00:00,2.499999936844688e-05,3.099999958067201e-05,2.499999936844688e-05,2.8000000384054147e-05,515389,0.0,0.0
2024-05-21 00:00:00+00:00,2.8000000384054147e-05,2.9000000722589903e-05,2.499999936844688e-05,2.8000000384054147e-05,569049,0.0,0.0
2024-05-22 00:00:00+00:00,2.8000000384054147e-05,3.400000059627928e-05,2.300000051036477e-05,2.9999999242136255e-05,850397,0.0,0.0
2024-05-23 00:00:00+00:00,2.9999999242136255e-05,4.600000102072954e-05,2.9000000722589903e-05,3.899999865097925e-05,1296306,0.0,0.0
2024-05-24 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.600000127335079e-05,4.099999932805076e-05,662551,0.0,0.0
2024-05-25 00:00:00+00:00,4.099999932805076e-05,5.0999999075429514e-05,3.9999998989515007e-05,4.8999998398358e-05,1240414,0.0,0.0
2024-05-26 00:00:00+00:00,4.70000013592653e-05,4.8000001697801054e-05,3.7999998312443495e-05,4.199999966658652e-05,1121301,0.0,0.0
2024-05-27 00:00:00+00:00,4.099999932805076e-05,4.8999998398358e-05,3.9999998989515007e-05,4.70000013592653e-05,709500,0.0,0.0
2024-05-28 00:00:00+00:00,4.70000013592653e-05,5.199999941396527e-05,4.3000000005122274e-05,5.0999999075429514e-05,1044268,0.0,0.0
2024-05-29 00:00:00+00:00,4.8999998398358e-05,6.500000017695129e-05,4.8000001697801054e-05,6.199999916134402e-05,1898508,0.0,0.0
2024-05-30 00:00:00+00:00,5.8000001445179805e-05,5.999999848427251e-05,3.9999998989515007e-05,4.8999998398358e-05,2355280,0.0,0.0
2024-05-31 00:00:00+00:00,4.8000001697801054e-05,5.700000110664405e-05,4.8000001697801054e-05,5.500000042957254e-05,1000589,0.0,0.0
2024-06-01 00:00:00+00:00,5.400000009103678e-05,5.999999848427251e-05,4.8999998398358e-05,5.8000001445179805e-05,961437,0.0,0.0
2024-06-02 00:00:00+00:00,5.700000110664405e-05,6.0999998822808266e-05,5.199999941396527e-05,5.700000110664405e-05,1035115,0.0,0.0
2024-06-03 00:00:00+00:00,5.700000110664405e-05,5.8000001445179805e-05,4.8999998398358e-05,5.0999999075429514e-05,618290,0.0,0.0
2024-06-04 00:00:00+00:00,5.199999941396527e-05,5.900000178371556e-05,4.8999998398358e-05,5.2999999752501026e-05,859788,0.0,0.0
2024-06-05 00:00:00+00:00,5.500000042957254e-05,7.000000186963007e-05,5.199999941396527e-05,6.900000153109431e-05,1119925,0.0,0.0
2024-06-06 00:00:00+00:00,7.200000254670158e-05,8.900000102585182e-05,7.000000186963007e-05,8.600000001024455e-05,3571203,0.0,0.0
2024-06-07 00:00:00+00:00,8.800000068731606e-05,0.00012599999899975955,8.299999899463728e-05,0.0001140000022132881,5456377,0.0,0.0
2024-06-08 00:00:00+00:00,0.0001140000022132881,0.000155999994603917,0.00010800000018207356,0.00013099999341648072,6644744,0.0,0.0
2024-06-09 00:00:00+00:00,0.00013299999409355223,0.00021399999968707561,0.0001230000052601099,0.00019200000679120421,10314261,0.0,0.0
2024-06-10 00:00:00+00:00,0.00019200000679120421,0.0002519999979995191,0.00017499999376013875,0.0002500000118743628,12756222,0.0,0.0
2024-06-11 00:00:00+00:00,0.0002519999979995191,0.00025499999173916876,0.00015199999324977398,0.00019200000679120421,11438881,0.0,0.0
2024-06-12 00:00:00+00:00,0.00019200000679120421,0.00021800000104121864,0.00017600000137463212,0.00021499999274965376,5633719,0.0,0.0
2024-06-13 00:00:00+00:00,0.00021499999274965376,0.0002680000034160912,0.00019500000053085387,0.0002410000015515834,6683128,0.0,0.0
2024-06-14 00:00:00+00:00,0.0002410000015515834,0.00024900000425986946,0.00017899999511428177,0.00021100000594742596,5346847,0.0,0.0
2024-06-15 00:00:00+00:00,0.00020900000527035445,0.00021300000662449747,0.00017299999308306724,0.00019299999985378236,3905852,0.0,0.0
2024-06-16 00:00:00+00:00,0.00019299999985378236,0.00020799999765586108,0.00014600000577047467,0.00018400000408291817,5715475,0.0,0.0
2024-06-17 00:00:00+00:00,0.00018400000408291817,0.00018899999849963933,0.00013099999341648072,0.00016199999663513154,6116743,0.0,0.0
2024-06-18 00:00:00+00:00,0.00016199999663513154,0.00018099999579135329,0.00015300000086426735,0.00016199999663513154,3946949,0.0,0.0
2024-06-19 00:00:00+00:00,0.00016199999663513154,0.00017600000137463212,0.00015799999528098851,0.0001720000000204891,3512285,0.0,0.0
2024-06-20 00:00:00+00:00,0.0001720000000204891,0.0002119999990100041,0.00016799999866634607,0.00020300000323913991,3401476,0.0,0.0
2024-06-21 00:00:00+00:00,0.00020300000323913991,0.00021899999410379678,0.00018000000272877514,0.00018099999579135329,3498272,0.0,0.0
2024-06-22 00:00:00+00:00,0.00018000000272877514,0.00018699999782256782,0.00016900000628083944,0.00017499999376013875,2818003,0.0,0.0
2024-06-23 00:00:00+00:00,0.00017499999376013875,0.00017899999511428177,0.00015900000289548188,0.00017699999443721026,2879743,0.0,0.0
2024-06-24 00:00:00+00:00,0.00017600000137463212,0.00017800000205170363,0.00014000000373926014,0.00015500000154133886,3661571,0.0,0.0
2024-06-25 00:00:00+00:00,0.00015500000154133886,0.00016700000560376793,0.00013699999544769526,0.00014800000644754618,3205616,0.0,0.0
2024-06-26 00:00:00+00:00,0.00014800000644754618,0.000155999994603917,0.00013600000238511711,0.0001500000071246177,2815915,0.0,0.0
2024-06-27 00:00:00+00:00,0.0001500000071246177,0.00018200000340584666,0.00014699999883305281,0.00016900000628083944,3012426,0.0,0.0
2024-06-28 00:00:00+00:00,0.00016900000628083944,0.00017899999511428177,0.0001539999939268455,0.00015799999528098851,2868985,0.0,0.0
2024-06-29 00:00:00+00:00,0.00015799999528098851,0.00016599999798927456,0.00014400000509340316,0.00015100000018719584,2620842,0.0,0.0
2024-06-30 00:00:00+00:00,0.00015199999324977398,0.00015999999595806003,0.00013699999544769526,0.00014899999951012433,3408961,0.0,0.0
2024-07-01 00:00:00+00:00,0.00014800000644754618,0.00015900000289548188,0.00011800000356743112,0.00013099999341648072,4168679,0.0,0.0
2024-07-02 00:00:00+00:00,0.00013099999341648072,0.00013899999612476677,0.0001140000022132881,0.00012199999764561653,2853373,0.0,0.0
2024-07-03 00:00:00+00:00,0.00012099999730708078,0.00012399999832268804,0.00010199999815085903,0.00011500000255182385,3118116,0.0,0.0
2024-07-04 00:00:00+00:00,0.00011500000255182385,0.00011800000356743112,8.800000068731606e-05,8.900000102585182e-05,5309013,0.0,0.0
2024-07-05 00:00:00+00:00,8.900000102585182e-05,9.999999747378752e-05,6.299999949987978e-05,9.200000204145908e-05,3874032,0.0,0.0
2024-07-06 00:00:00+00:00,9.200000204145908e-05,0.0001230000052601099,8.499999967170879e-05,0.00011700000322889537,2623080,0.0,0.0
2024-07-07 00:00:00+00:00,0.00011700000322889537,0.00013299999409355223,9.500000305706635e-05,9.699999645818025e-05,2737894,0.0,0.0
2024-07-08 00:00:00+00:00,9.699999645818025e-05,0.00011899999663000926,8.70000003487803e-05,9.899999713525176e-05,2423033,0.0,0.0
2024-07-09 00:00:00+00:00,9.899999713525176e-05,0.00010299999848939478,8.600000001024455e-05,8.900000102585182e-05,2619867,0.0,0.0
2024-07-10 00:00:00+00:00,8.900000102585182e-05,9.699999645818025e-05,8.600000001024455e-05,9.000000136438757e-05,2332875,0.0,0.0
2024-07-11 00:00:00+00:00,9.000000136438757e-05,0.00011500000255182385,8.800000068731606e-05,0.00011500000255182385,2644815,0.0,0.0
2024-07-12 00:00:00+00:00,0.00011500000255182385,0.00011500000255182385,9.500000305706635e-05,9.7999996796716e-05,2487551,0.0,0.0
2024-07-13 00:00:00+00:00,9.7999996796716e-05,0.00010800000018207356,9.699999645818025e-05,0.00010299999848939478,2126183,0.0,0.0
2024-07-14 00:00:00+00:00,0.00010299999848939478,0.00010699999984353781,9.699999645818025e-05,0.00010399999882793054,2121172,0.0,0.0
2024-07-15 00:00:00+00:00,0.00010399999882793054,0.0001340000017080456,0.00010299999848939478,0.00013000000035390258,2319063,0.0,0.0
2024-07-16 00:00:00+00:00,0.00013000000035390258,0.00015900000289548188,0.00012799999967683107,0.00013800000306218863,2313309,0.0,0.0
2024-07-17 00:00:00+00:00,0.00013800000306218863,0.00014699999883305281,0.00011800000356743112,0.00012199999764561653,2344669,0.0,0.0
2024-07-18 00:00:00+00:00,0.00012199999764561653,0.00013800000306218863,0.00011300000187475234,0.00011600000289035961,1763663,0.0,0.0
2024-07-19 00:00:00+00:00,0.00011600000289035961,0.0001320000010309741,0.0001140000022132881,0.00012099999730708078,1951604,0.0,0.0
2024-07-20 00:00:00+00:00,0.00012099999730708078,0.0001340000017080456,0.00011800000356743112,0.0001250000059371814,1720579,0.0,0.0
2024-07-21 00:00:00+00:00,0.0001250000059371814,0.0001320000010309741,0.00012399999832268804,0.00013000000035390258,1871132,0.0,0.0
2024-07-22 00:00:00+00:00,0.00013000000035390258,0.00014800000644754618,0.0001289999927394092,0.00013800000306218863,2086258,0.0,0.0
2024-07-23 00:00:00+00:00,0.00013800000306218863,0.00016199999663513154,0.00013800000306218863,0.00014899999951012433,2481831,0.0,0.0
2024-07-24 00:00:00+00:00,0.00014899999951012433,0.00017299999308306724,0.00014099999680183828,0.00017299999308306724,2868751,0.0,0.0
2024-07-25 00:00:00+00:00,0.00017299999308306724,0.00018000000272877514,0.00015799999528098851,0.0001720000000204891,2948995,0.0,0.0
2024-07-26 00:00:00+00:00,0.0001720000000204891,0.00018600000475998968,0.00017100000695791095,0.0001849999971454963,2390499,0.0,0.0
2024-07-27 00:00:00+00:00,0.0001849999971454963,0.00019200000679120421,0.00018099999579135329,0.00018400000408291817,2391695,0.0,0.0
2024-07-28 00:00:00+00:00,0.00018400000408291817,0.0001880000054370612,0.00016399999731220305,0.00018600000475998968,2613645,0.0,0.0
2024-07-29 00:00:00+00:00,0.00018600000475998968,0.0001900000061141327,0.0001740000006975606,0.0001740000006975606,2137107,0.0,0.0
2024-07-30 00:00:00+00:00,0.0001740000006975606,0.00018099999579135329,0.0001630000042496249,0.00017800000205170363,2427954,0.0,0.0
2024-07-31 00:00:00+00:00,0.00017800000205170363,0.00018899999849963933,0.0001250000059371814,0.000155999994603917,3995672,0.0,0.0
2024-08-01 00:00:00+00:00,0.000155999994603917,0.0001720000000204891,0.00012199999764561653,0.00013800000306218863,3912348,0.0,0.0
2024-08-02 00:00:00+00:00,0.00013800000306218863,0.00014400000509340316,0.00011600000289035961,0.00011899999663000926,2507690,0.0,0.0
2024-08-03 00:00:00+00:00,0.00011899999663000926,0.0001340000017080456,0.00011300000187475234,0.0001230000052601099,2449613,0.0,0.0
2024-08-04 00:00:00+00:00,0.0001230000052601099,0.0001250000059371814,0.00010699999984353781,0.0001140000022132881,2038504,0.0,0.0
2024-08-05 00:00:00+00:00,0.0001140000022132881,0.0001140000022132881,7.899999764049426e-05,9.600000339560211e-05,2672104,0.0,0.0
2024-08-06 00:00:00+00:00,9.600000339560211e-05,0.0001250000059371814,9.600000339560211e-05,0.00012199999764561653,2161289,0.0,0.0
2024-08-07 00:00:00+00:00,0.00012199999764561653,0.00013000000035390258,9.699999645818025e-05,0.00011000000085914508,2729758,0.0,0.0
2024-08-08 00:00:00+00:00,0.00011000000085914508,0.00011899999663000926,0.00010199999815085903,0.00011800000356743112,1759650,0.0,0.0
2024-08-09 00:00:00+00:00,0.00011800000356743112,0.00011800000356743112,9.7999996796716e-05,0.00010299999848939478,1915281,0.0,0.0
2024-08-10 00:00:00+00:00,0.00010299999848939478,0.00010699999984353781,9.699999645818025e-05,9.899999713525176e-05,1512185,0.0,0.0
2024-08-11 00:00:00+00:00,9.899999713525176e-05,0.00010199999815085903,9.600000339560211e-05,9.7999996796716e-05,1781658,0.0,0.0
2024-08-12 00:00:00+00:00,9.7999996796716e-05,0.00010599999950500205,8.499999967170879e-05,9.699999645818025e-05,1710291,0.0,0.0
2024-08-13 00:00:00+00:00,9.699999645818025e-05,0.00010299999848939478,9.200000204145908e-05,9.699999645818025e-05,1833473,0.0,0.0
2024-08-14 00:00:00+00:00,9.699999645818025e-05,0.00010199999815085903,9.200000204145908e-05,9.40000027185306e-05,1475020,0.0,0.0
2024-08-15 00:00:00+00:00,9.40000027185306e-05,9.699999645818025e-05,7.999999797903001e-05,8.099999831756577e-05,1550694,0.0,0.0
2024-08-16 00:00:00+00:00,8.199999865610152e-05,9.300000237999484e-05,8.099999831756577e-05,8.900000102585182e-05,1415832,0.0,0.0
2024-08-17 00:00:00+00:00,8.900000102585182e-05,9.200000204145908e-05,8.499999967170879e-05,8.800000068731606e-05,1397174,0.0,0.0
2024-08-18 00:00:00+00:00,8.800000068731606e-05,9.300000237999484e-05,7.899999764049426e-05,8.70000003487803e-05,1268754,0.0,0.0
2024-08-19 00:00:00+00:00,8.70000003487803e-05,9.100000170292333e-05,8.099999831756577e-05,8.299999899463728e-05,1344582,0.0,0.0
2024-08-20 00:00:00+00:00,8.399999933317304e-05,8.600000001024455e-05,6.900000153109431e-05,7.000000186963007e-05,1803208,0.0,0.0
2024-08-21 00:00:00+00:00,6.500000017695129e-05,7.200000254670158e-05,4.999999873689376e-05,5.8000001445179805e-05,3234464,0.0,0.0
2024-08-22 00:00:00+00:00,5.8000001445179805e-05,7.100000220816582e-05,4.70000013592653e-05,7.000000186963007e-05,1954065,0.0,0.0
2024-08-23 00:00:00+00:00,7.000000186963007e-05,9.699999645818025e-05,6.900000153109431e-05,9.100000170292333e-05,2201091,0.0,0.0
2024-08-24 00:00:00+00:00,9.100000170292333e-05,9.200000204145908e-05,8.299999899463728e-05,8.399999933317304e-05,1208623,0.0,0.0
2024-08-25 00:00:00+00:00,8.399999933317304e-05,8.70000003487803e-05,7.400000322377309e-05,7.899999764049426e-05,1517513,0.0,0.0
2024-08-26 00:00:00+00:00,7.899999764049426e-05,8.199999865610152e-05,7.699999696342275e-05,7.899999764049426e-05,1333098,0.0,0.0
2024-08-27 00:00:00+00:00,7.899999764049426e-05,7.999999797903001e-05,6.500000017695129e-05,6.70000008540228e-05,1475472,0.0,0.0
2024-08-28 00:00:00+00:00,6.70000008540228e-05,7.400000322377309e-05,6.600000051548705e-05,6.800000119255856e-05,1208845,0.0,0.0
2024-08-29 00:00:00+00:00,6.800000119255856e-05,7.400000322377309e-05,6.500000017695129e-05,6.500000017695129e-05,1277311,0.0,0.0
2024-08-30 00:00:00+00:00,6.500000017695129e-05,6.800000119255856e-05,6.399999983841553e-05,6.600000051548705e-05,1030995,0.0,0.0
2024-08-31 00:00:00+00:00,6.600000051548705e-05,6.900000153109431e-05,6.199999916134402e-05,6.399999983841553e-05,951095,0.0,0.0
2024-09-01 00:00:00+00:00,6.399999983841553e-05,6.500000017695129e-05,5.900000178371556e-05,5.999999848427251e-05,1268869,0.0,0.0
2024-09-02 00:00:00+00:00,5.999999848427251e-05,6.399999983841553e-05,5.400000009103678e-05,5.999999848427251e-05,1517896,0.0,0.0
2024-09-03 00:00:00+00:00,6.0999998822808266e-05,6.199999916134402e-05,5.400000009103678e-05,5.500000042957254e-05,1289175,0.0,0.0
2024-09-04 00:00:00+00:00,5.500000042957254e-05,5.8000001445179805e-05,5.0999999075429514e-05,5.0999999075429514e-05,1361495,0.0,0.0
2024-09-05 00:00:00+00:00,5.0999999075429514e-05,5.400000009103678e-05,4.5000000682193786e-05,4.5000000682193786e-05,1364143,0.0,0.0
2024-09-06 00:00:00+00:00,4.5000000682193786e-05,4.8999998398358e-05,3.600000127335079e-05,4.199999966658652e-05,1834489,0.0,0.0
2024-09-07 00:00:00+00:00,4.199999966658652e-05,5.0999999075429514e-05,3.899999865097925e-05,4.5000000682193786e-05,1214693,0.0,0.0
2024-09-08 00:00:00+00:00,4.5000000682193786e-05,4.70000013592653e-05,4.199999966658652e-05,4.3000000005122274e-05,978712,0.0,0.0
2024-09-09 00:00:00+00:00,4.3000000005122274e-05,4.999999873689376e-05,4.3000000005122274e-05,4.70000013592653e-05,1152859,0.0,0.0
2024-09-10 00:00:00+00:00,4.70000013592653e-05,5.2999999752501026e-05,4.600000102072954e-05,5.0999999075429514e-05,1160188,0.0,0.0
2024-09-11 00:00:00+00:00,5.0999999075429514e-05,5.500000042957254e-05,4.8000001697801054e-05,5.2999999752501026e-05,1131432,0.0,0.0
2024-09-12 00:00:00+00:00,5.2999999752501026e-05,5.900000178371556e-05,4.999999873689376e-05,5.700000110664405e-05,1207570,0.0,0.0
2024-09-13 00:00:00+00:00,5.700000110664405e-05,5.900000178371556e-05,5.2999999752501026e-05,5.6000000768108293e-05,1138778,0.0,0.0
2024-09-14 00:00:00+00:00,5.6000000768108293e-05,5.700000110664405e-05,5.400000009103678e-05,5.500000042957254e-05,355123,0.0,0.0
2024-09-15 00:00:00+00:00,5.500000042957254e-05,5.6000000768108293e-05,5.2999999752501026e-05,5.400000009103678e-05,490859,0.0,0.0
2024-09-16 00:00:00+00:00,5.500000042957254e-05,5.700000110664405e-05,5.0999999075429514e-05,5.199999941396527e-05,707706,0.0,0.0
2024-09-17 00:00:00+00:00,5.2999999752501026e-05,5.6000000768108293e-05,4.8999998398358e-05,5.199999941396527e-05,675246,0.0,0.0
2024-09-18 00:00:00+00:00,5.199999941396527e-05,5.199999941396527e-05,4.600000102072954e-05,4.8000001697801054e-05,745579,0.0,0.0
2024-09-19 00:00:00+00:00,4.8999998398358e-05,6.500000017695129e-05,4.8999998398358e-05,5.999999848427251e-05,880643,0.0,0.0
2024-09-20 00:00:00+00:00,5.999999848427251e-05,6.299999949987978e-05,5.6000000768108293e-05,5.700000110664405e-05,720169,0.0,0.0
2024-09-21 00:00:00+00:00,5.700000110664405e-05,5.900000178371556e-05,5.500000042957254e-05,5.700000110664405e-05,569512,0.0,0.0
2024-09-22 00:00:00+00:00,5.700000110664405e-05,5.999999848427251e-05,5.2999999752501026e-05,5.400000009103678e-05,524410,0.0,0.0
2024-09-23 00:00:00+00:00,5.400000009103678e-05,6.199999916134402e-05,5.2999999752501026e-05,5.900000178371556e-05,769635,0.0,0.0
2024-09-24 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,5.500000042957254e-05,5.8000001445179805e-05,527999,0.0,0.0
2024-09-25 00:00:00+00:00,5.8000001445179805e-05,5.999999848427251e-05,5.6000000768108293e-05,5.6000000768108293e-05,630700,0.0,0.0
2024-09-26 00:00:00+00:00,5.6000000768108293e-05,6.199999916134402e-05,5.500000042957254e-05,5.900000178371556e-05,604233,0.0,0.0
2024-09-27 00:00:00+00:00,5.900000178371556e-05,6.199999916134402e-05,5.199999941396527e-05,5.2999999752501026e-05,639405,0.0,0.0
2024-09-28 00:00:00+00:00,5.2999999752501026e-05,5.999999848427251e-05,4.999999873689376e-05,5.8000001445179805e-05,822101,0.0,0.0
2024-09-29 00:00:00+00:00,5.8000001445179805e-05,5.999999848427251e-05,5.0999999075429514e-05,5.700000110664405e-05,740939,0.0,0.0
2024-09-30 00:00:00+00:00,5.700000110664405e-05,5.999999848427251e-05,5.6000000768108293e-05,5.8000001445179805e-05,679892,0.0,0.0
2024-10-01 00:00:00+00:00,5.8000001445179805e-05,5.900000178371556e-05,4.8999998398358e-05,5.0999999075429514e-05,660670,0.0,0.0
2024-10-02 00:00:00+00:00,5.0999999075429514e-05,5.199999941396527e-05,3.9999998989515007e-05,4.70000013592653e-05,894610,0.0,0.0
2024-10-03 00:00:00+00:00,4.70000013592653e-05,5.199999941396527e-05,4.3000000005122274e-05,5.0999999075429514e-05,664253,0.0,0.0
2024-10-04 00:00:00+00:00,5.400000009103678e-05,5.999999848427251e-05,4.8999998398358e-05,5.199999941396527e-05,641829,0.0,0.0
2024-10-05 00:00:00+00:00,5.199999941396527e-05,5.2999999752501026e-05,4.600000102072954e-05,4.600000102072954e-05,573197,0.0,0.0
2024-10-06 00:00:00+00:00,4.70000013592653e-05,4.8000001697801054e-05,4.3000000005122274e-05,4.600000102072954e-05,520098,0.0,0.0
2024-10-07 00:00:00+00:00,4.600000102072954e-05,4.999999873689376e-05,4.199999966658652e-05,4.5000000682193786e-05,604029,0.0,0.0
2024-10-08 00:00:00+00:00,4.5000000682193786e-05,4.8000001697801054e-05,4.199999966658652e-05,4.5000000682193786e-05,646810,0.0,0.0
2024-10-09 00:00:00+00:00,4.400000034365803e-05,4.8999998398358e-05,4.199999966658652e-05,4.3000000005122274e-05,587938,0.0,0.0
2024-10-10 00:00:00+00:00,4.600000102072954e-05,4.8999998398358e-05,4.199999966658652e-05,4.400000034365803e-05,641354,0.0,0.0
2024-10-11 00:00:00+00:00,4.400000034365803e-05,4.70000013592653e-05,4.199999966658652e-05,4.199999966658652e-05,455049,0.0,0.0
2024-10-12 00:00:00+00:00,4.199999966658652e-05,4.3000000005122274e-05,3.899999865097925e-05,4.199999966658652e-05,417580,0.0,0.0
2024-10-13 00:00:00+00:00,4.199999966658652e-05,5.700000110664405e-05,4.199999966658652e-05,4.8999998398358e-05,930547,0.0,0.0
2024-10-14 00:00:00+00:00,4.8999998398358e-05,5.700000110664405e-05,4.8000001697801054e-05,5.199999941396527e-05,457333,0.0,0.0
2024-10-15 00:00:00+00:00,5.199999941396527e-05,5.400000009103678e-05,4.600000102072954e-05,4.70000013592653e-05,442913,0.0,0.0
2024-10-16 00:00:00+00:00,4.600000102072954e-05,4.70000013592653e-05,3.9999998989515007e-05,4.199999966658652e-05,338888,0.0,0.0
2024-10-17 00:00:00+00:00,4.199999966658652e-05,4.400000034365803e-05,4.099999932805076e-05,4.199999966658652e-05,236720,0.0,0.0
2024-10-18 00:00:00+00:00,4.199999966658652e-05,4.70000013592653e-05,3.7999998312443495e-05,4.199999966658652e-05,629541,0.0,0.0
2024-10-19 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,3.899999865097925e-05,3.9999998989515007e-05,225107,0.0,0.0
2024-10-20 00:00:00+00:00,3.9999998989515007e-05,4.400000034365803e-05,3.7000001611886546e-05,3.7999998312443495e-05,390622,0.0,0.0
2024-10-21 00:00:00+00:00,3.7000001611886546e-05,3.899999865097925e-05,2.5999999706982635e-05,3.5000000934815034e-05,1313922,0.0,0.0
2024-10-22 00:00:00+00:00,3.5000000934815034e-05,3.7000001611886546e-05,3.099999958067201e-05,3.400000059627928e-05,324380,0.0,0.0
2024-10-23 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,3.099999958067201e-05,3.099999958067201e-05,228298,0.0,0.0
2024-10-24 00:00:00+00:00,3.099999958067201e-05,3.400000059627928e-05,2.9000000722589903e-05,3.400000059627928e-05,188154,0.0,0.0
2024-10-25 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,3.199999991920777e-05,3.400000059627928e-05,208682,0.0,0.0
2024-10-26 00:00:00+00:00,3.300000025774352e-05,3.7000001611886546e-05,3.099999958067201e-05,3.400000059627928e-05,268189,0.0,0.0
2024-10-27 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,2.9000000722589903e-05,3.199999991920777e-05,240654,0.0,0.0
2024-10-28 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,2.9000000722589903e-05,3.099999958067201e-05,186532,0.0,0.0
2024-10-29 00:00:00+00:00,3.099999958067201e-05,4.999999873689376e-05,3.099999958067201e-05,4.400000034365803e-05,894629,0.0,0.0
2024-10-30 00:00:00+00:00,4.8000001697801054e-05,4.8999998398358e-05,4.3000000005122274e-05,4.8000001697801054e-05,422212,0.0,0.0
2024-10-31 00:00:00+00:00,4.8000001697801054e-05,5.0999999075429514e-05,4.5000000682193786e-05,4.600000102072954e-05,407363,0.0,0.0
2024-11-01 00:00:00+00:00,4.600000102072954e-05,4.8999998398358e-05,4.400000034365803e-05,4.8000001697801054e-05,323556,0.0,0.0
2024-11-02 00:00:00+00:00,4.8000001697801054e-05,5.500000042957254e-05,4.70000013592653e-05,5.400000009103678e-05,394800,0.0,0.0
2024-11-03 00:00:00+00:00,5.400000009103678e-05,5.900000178371556e-05,4.999999873689376e-05,5.500000042957254e-05,541829,0.0,0.0
2024-11-04 00:00:00+00:00,5.700000110664405e-05,5.900000178371556e-05,5.400000009103678e-05,5.6000000768108293e-05,386022,0.0,0.0
2024-11-05 00:00:00+00:00,5.6000000768108293e-05,5.700000110664405e-05,4.600000102072954e-05,4.8999998398358e-05,438087,0.0,0.0
2024-11-06 00:00:00+00:00,4.8999998398358e-05,5.8000001445179805e-05,4.199999966658652e-05,5.400000009103678e-05,788699,0.0,0.0
2024-11-07 00:00:00+00:00,5.400000009103678e-05,5.8000001445179805e-05,5.199999941396527e-05,5.700000110664405e-05,379240,0.0,0.0
2024-11-08 00:00:00+00:00,5.400000009103678e-05,5.6000000768108293e-05,5.0999999075429514e-05,5.0999999075429514e-05,241135,0.0,0.0
2024-11-09 00:00:00+00:00,5.0999999075429514e-05,5.400000009103678e-05,4.8000001697801054e-05,4.999999873689376e-05,413061,0.0,0.0
2024-11-10 00:00:00+00:00,4.999999873689376e-05,5.500000042957254e-05,4.8999998398358e-05,5.400000009103678e-05,394253,0.0,0.0
2024-11-11 00:00:00+00:00,5.400000009103678e-05,5.700000110664405e-05,4.70000013592653e-05,4.999999873689376e-05,605016,0.0,0.0
2024-11-12 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,4.199999966658652e-05,4.3000000005122274e-05,529178,0.0,0.0
2024-11-13 00:00:00+00:00,4.3000000005122274e-05,4.400000034365803e-05,3.7999998312443495e-05,4.099999932805076e-05,527612,0.0,0.0
