TIMESTAMP,HEMULE_OPEN_PRICE_USD,HEMULE_HIGH_PRICE_USD,HEMULE_LOW_PRICE_USD,HEMULE_CLOSE_PRICE_USD,HEMULE_VOLUME_USD,HEMULE_DIVIDENDS_USD,HEMULE_STOCK_SPLITS_USD
2023-12-21 00:00:00+00:00,0.0021150000393390656,0.0029990000184625387,0.0012390000047162175,0.0012740000383928418,1778427,0.0,0.0
2023-12-22 00:00:00+00:00,0.0013210000470280647,0.003046999918296933,0.0011370000429451466,0.0023250000085681677,1163737,0.0,0.0
2023-12-23 00:00:00+00:00,0.0023250000085681677,0.002472999971359968,0.0016189999878406525,0.001858999952673912,719174,0.0,0.0
2023-12-24 00:00:00+00:00,0.0018560000462457538,0.0022499999031424522,0.001478999969549477,0.001927000004798174,458304,0.0,0.0
2023-12-25 00:00:00+00:00,0.0019259999971836805,0.002174000022932887,0.0015150000108405948,0.0018100000452250242,228886,0.0,0.0
2023-12-26 00:00:00+00:00,0.0018139999592676759,0.001967000076547265,0.0014309999532997608,0.0016129999421536922,262276,0.0,0.0
2023-12-27 00:00:00+00:00,0.0016129999421536922,0.001740999985486269,0.001243000035174191,0.0017399999778717756,236675,0.0,0.0
2023-12-28 00:00:00+00:00,0.0017399999778717756,0.0019549999851733446,0.0012939999578520656,0.0014900000533089042,299568,0.0,0.0
2023-12-29 00:00:00+00:00,0.0014900000533089042,0.001505000051110983,0.0010209999745711684,0.0011739999754354358,260831,0.0,0.0
2023-12-30 00:00:00+00:00,0.0011739999754354358,0.0012359999818727374,0.0009899999713525176,0.001117000007070601,139475,0.0,0.0
2023-12-31 00:00:00+00:00,0.001117000007070601,0.001117000007070601,0.0007120000082068145,0.0007670000195503235,208302,0.0,0.0
2024-01-01 00:00:00+00:00,0.0007670000195503235,0.000910000002477318,0.0006270000012591481,0.000826000003144145,125383,0.0,0.0
2024-01-02 00:00:00+00:00,0.000826000003144145,0.001003999961540103,0.000577000027988106,0.0007660000119358301,124382,0.0,0.0
2024-01-03 00:00:00+00:00,0.0007670000195503235,0.0008280000183731318,0.0005699999746866524,0.0005959999980404973,67838,0.0,0.0
2024-01-04 00:00:00+00:00,0.000598000013269484,0.0006290000164881349,0.00041700000292621553,0.0004820000031031668,65097,0.0,0.0
2024-01-05 00:00:00+00:00,0.0004820000031031668,0.0005430000019259751,0.0003910000086762011,0.00047900000936351717,52712,0.0,0.0
2024-01-06 00:00:00+00:00,0.00047900000936351717,0.0005130000063218176,0.00038400001358240843,0.00046999999904073775,39713,0.0,0.0
2024-01-07 00:00:00+00:00,0.00046999999904073775,0.0010219999821856618,0.00046400001156143844,0.000770999991800636,132544,0.0,0.0
2024-01-08 00:00:00+00:00,0.000770999991800636,0.0008570000063627958,0.0006079999729990959,0.0006849999772384763,85563,0.0,0.0
2024-01-09 00:00:00+00:00,0.0006849999772384763,0.0006849999772384763,0.0006079999729990959,0.0006510000093840063,22177,0.0,0.0
2024-01-10 00:00:00+00:00,0.0006510000093840063,0.00072900002123788,0.0006120000034570694,0.0006929999799467623,35419,0.0,0.0
2024-01-11 00:00:00+00:00,0.0006929999799467623,0.0008779999916441739,0.0006799999973736703,0.0008769999840296805,33501,0.0,0.0
2024-01-12 00:00:00+00:00,0.0008769999840296805,0.0009180000051856041,0.0005990000208839774,0.0006270000012591481,40961,0.0,0.0
