TIMESTAMP,BARSIK_OPEN_PRICE_USD,BARSIK_HIGH_PRICE_USD,BARSIK_LOW_PRICE_USD,BARSIK_CLOSE_PRICE_USD,BARSIK_VOLUME_USD,BARSIK_DIVIDENDS_USD,BARSIK_STOCK_SPLITS_USD
2024-11-20 00:00:00+00:00,0.18437600135803223,0.1978590041399002,0.06756799668073654,0.10245099663734436,40225587,0.0,0.0
2024-11-21 00:00:00+00:00,0.10245099663734436,0.13552099466323853,0.0803299993276596,0.09558700025081635,20157885,0.0,0.0
2024-11-22 00:00:00+00:00,0.09558600187301636,0.09561900049448013,0.03604700043797493,0.036876000463962555,24485050,0.0,0.0
2024-11-23 00:00:00+00:00,0.037021998316049576,0.10860999673604965,0.03226799890398979,0.07879800349473953,23597498,0.0,0.0
2024-11-24 00:00:00+00:00,0.07879800349473953,0.09912600368261337,0.06446699798107147,0.08094800263643265,14362169,0.0,0.0
2024-11-25 00:00:00+00:00,0.08105500042438507,0.1003360003232956,0.058823999017477036,0.06472600251436234,13074839,0.0,0.0
2024-11-26 00:00:00+00:00,0.06472600251436234,0.0717260017991066,0.050140999257564545,0.05824900045990944,10162005,0.0,0.0
2024-11-27 00:00:00+00:00,0.05844699963927269,0.06677799671888351,0.05657700076699257,0.061191998422145844,8165492,0.0,0.0
2024-11-28 00:00:00+00:00,0.061386000365018845,0.06420200318098068,0.04439700022339821,0.048468999564647675,7968520,0.0,0.0
2024-11-29 00:00:00+00:00,0.04845700040459633,0.05247800052165985,0.040672000497579575,0.040672000497579575,7241017,0.0,0.0
2024-11-30 00:00:00+00:00,0.040713999420404434,0.04850500077009201,0.0368649996817112,0.043432001024484634,7398659,0.0,0.0
2024-12-01 00:00:00+00:00,0.043432001024484634,0.04689500108361244,0.039639998227357864,0.042054999619722366,5162160,0.0,0.0
2024-12-02 00:00:00+00:00,0.042054999619722366,0.04273800179362297,0.03356900066137314,0.036719001829624176,6049945,0.0,0.0
2024-12-03 00:00:00+00:00,0.036719001829624176,0.06233299896121025,0.034536998718976974,0.05989899858832359,10167804,0.0,0.0
2024-12-04 00:00:00+00:00,0.05988600105047226,0.064069002866745,0.04391299933195114,0.04550600051879883,9130825,0.0,0.0
2024-12-05 00:00:00+00:00,0.04554300010204315,0.0471699982881546,0.03983300179243088,0.041836000978946686,6205947,0.0,0.0
2024-12-06 00:00:00+00:00,0.04032599925994873,0.044805001467466354,0.03696700185537338,0.03721600025892258,5611424,0.0,0.0
2024-12-07 00:00:00+00:00,0.03721600025892258,0.04056999832391739,0.035861000418663025,0.037324998527765274,5459576,0.0,0.0
2024-12-08 00:00:00+00:00,0.037025999277830124,0.038405001163482666,0.034922000020742416,0.03614800050854683,6063849,0.0,0.0
2024-12-09 00:00:00+00:00,0.03614800050854683,0.03664899989962578,0.025495000183582306,0.02665100060403347,5592434,0.0,0.0
2024-12-10 00:00:00+00:00,0.02665800042450428,0.02861200086772442,0.02027999982237816,0.026350000873208046,5633757,0.0,0.0
2024-12-11 00:00:00+00:00,0.026410000398755074,0.027233999222517014,0.022585999220609665,0.023440999910235405,4287859,0.0,0.0
2024-12-12 00:00:00+00:00,0.023403000086545944,0.02572700008749962,0.02092899940907955,0.022698000073432922,4295316,0.0,0.0
2024-12-13 00:00:00+00:00,0.022698000073432922,0.02493700012564659,0.018763000145554543,0.01883300021290779,4824421,0.0,0.0
2024-12-14 00:00:00+00:00,0.01889899931848049,0.02017500065267086,0.01569800078868866,0.015754999592900276,4320249,0.0,0.0
2024-12-15 00:00:00+00:00,0.015751000493764877,0.019785000011324883,0.014391999691724777,0.019725000485777855,4726918,0.0,0.0
2024-12-16 00:00:00+00:00,0.0196749996393919,0.024125000461935997,0.016519000753760338,0.01691400073468685,5931311,0.0,0.0
2024-12-17 00:00:00+00:00,0.016882000491023064,0.021144000813364983,0.01575399935245514,0.018919000402092934,5060227,0.0,0.0
2024-12-18 00:00:00+00:00,0.01889899931848049,0.01955699920654297,0.014461999759078026,0.014472000300884247,4424200,0.0,0.0
2024-12-19 00:00:00+00:00,0.014506000094115734,0.016011999920010567,0.01181699987500906,0.012013000436127186,3841994,0.0,0.0
2024-12-20 00:00:00+00:00,0.012029999867081642,0.013539000414311886,0.011458000168204308,0.012965000234544277,3080219,0.0,0.0
2024-12-21 00:00:00+00:00,0.012961000204086304,0.014778999611735344,0.012644000351428986,0.01370299980044365,3444320,0.0,0.0
2024-12-22 00:00:00+00:00,0.01370299980044365,0.015429999679327011,0.012817000038921833,0.015196999534964561,5540884,0.0,0.0
2024-12-23 00:00:00+00:00,0.015196999534964561,0.017601000145077705,0.013567999936640263,0.016752999275922775,5891645,0.0,0.0
2024-12-24 00:00:00+00:00,0.016755999997258186,0.018022000789642334,0.015189000405371189,0.017198000103235245,4299937,0.0,0.0
2024-12-25 00:00:00+00:00,0.017198000103235245,0.0302559994161129,0.01682399958372116,0.02238900028169155,7702469,0.0,0.0
2024-12-26 00:00:00+00:00,0.022362999618053436,0.02726699970662594,0.02116899937391281,0.02129499986767769,5339683,0.0,0.0
2024-12-27 00:00:00+00:00,0.021260999143123627,0.02302899956703186,0.01841600053012371,0.018789000809192657,3762488,0.0,0.0
2024-12-28 00:00:00+00:00,0.018789000809192657,0.019744999706745148,0.017865000292658806,0.01858999952673912,2450577,0.0,0.0
2024-12-29 00:00:00+00:00,0.01858999952673912,0.018695000559091568,0.015004999935626984,0.01508999988436699,2423566,0.0,0.0
2024-12-30 00:00:00+00:00,0.015077999792993069,0.017774999141693115,0.015030000358819962,0.016232000663876534,2725126,0.0,0.0
2024-12-31 00:00:00+00:00,0.016235999763011932,0.017368000000715256,0.01488799974322319,0.015049999579787254,2293182,0.0,0.0
2025-01-01 00:00:00+00:00,0.015049999579787254,0.015576000325381756,0.013423999771475792,0.013504999689757824,1535014,0.0,0.0
2025-01-02 00:00:00+00:00,0.013511000201106071,0.01787699945271015,0.013491000048816204,0.016529999673366547,2852057,0.0,0.0
2025-01-03 00:00:00+00:00,0.016529999673366547,0.017999999225139618,0.015552000142633915,0.016148999333381653,2531138,0.0,0.0
2025-01-04 00:00:00+00:00,0.016148999333381653,0.017381999641656876,0.015142000280320644,0.015142000280320644,2012020,0.0,0.0
2025-01-05 00:00:00+00:00,0.015142000280320644,0.015646999701857567,0.014317000284790993,0.01462200004607439,1934549,0.0,0.0
2025-01-06 00:00:00+00:00,0.01462200004607439,0.015002000145614147,0.013756000436842442,0.014077000319957733,1807920,0.0,0.0
2025-01-07 00:00:00+00:00,0.014077000319957733,0.014271999709308147,0.01095299981534481,0.011521000415086746,2361314,0.0,0.0
2025-01-08 00:00:00+00:00,0.01152000017464161,0.011850999668240547,0.009464999660849571,0.009952000342309475,2211006,0.0,0.0
2025-01-09 00:00:00+00:00,0.009944000281393528,0.010584999807178974,0.009033000096678734,0.010135999880731106,2109321,0.0,0.0
2025-01-10 00:00:00+00:00,0.010135999880731106,0.011913999915122986,0.010127999819815159,0.01054100040346384,1955149,0.0,0.0
2025-01-11 00:00:00+00:00,0.010540000163018703,0.01077600009739399,0.009982000105082989,0.010203000158071518,1595091,0.0,0.0
2025-01-12 00:00:00+00:00,0.010203000158071518,0.012133999727666378,0.00993099994957447,0.011493000201880932,1852543,0.0,0.0
2025-01-13 00:00:00+00:00,0.011493000201880932,0.011673999950289726,0.009317999705672264,0.01016400009393692,2172779,0.0,0.0
2025-01-14 00:00:00+00:00,0.01016400009393692,0.01064900029450655,0.009976999834179878,0.009995999746024609,1588726,0.0,0.0
2025-01-15 00:00:00+00:00,0.009995999746024609,0.010774999856948853,0.009050999768078327,0.010742999613285065,1871607,0.0,0.0
2025-01-16 00:00:00+00:00,0.010742999613285065,0.011226000264286995,0.00964100006967783,0.009707000106573105,1894260,0.0,0.0
2025-01-17 00:00:00+00:00,0.00981799978762865,0.011610999703407288,0.00919399969279766,0.010653000324964523,2617459,0.0,0.0
2025-01-18 00:00:00+00:00,0.010645000264048576,0.010974000208079815,0.008252999745309353,0.009473999962210655,2702613,0.0,0.0
2025-01-19 00:00:00+00:00,0.009473999962210655,0.009589999914169312,0.00533400010317564,0.005905000027269125,3066286,0.0,0.0
2025-01-20 00:00:00+00:00,0.005886000115424395,0.006984000094234943,0.005185999907553196,0.0067819999530911446,2625062,0.0,0.0
2025-01-21 00:00:00+00:00,0.0067819999530911446,0.0067900000140070915,0.0056409998796880245,0.005667000077664852,2091585,0.0,0.0
