TIMESTAMP,ANON30846_OPEN_PRICE_USD,ANON30846_HIGH_PRICE_USD,ANON30846_LOW_PRICE_USD,ANON30846_CLOSE_PRICE_USD,ANON30846_VOLUME_USD,ANON30846_DIVIDENDS_USD,ANON30846_STOCK_SPLITS_USD
2024-04-23 00:00:00+00:00,0.013371000066399574,0.015085999853909016,0.01334100030362606,0.013944000005722046,886685,0.0,0.0
2024-04-24 00:00:00+00:00,0.014057000167667866,0.018717000260949135,0.013903000392019749,0.017633000388741493,1106156,0.0,0.0
2024-04-25 00:00:00+00:00,0.01787699945271015,0.018403999507427216,0.014347000047564507,0.014631000347435474,824974,0.0,0.0
2024-04-26 00:00:00+00:00,0.014631000347435474,0.014646999537944794,0.013705000281333923,0.013818000443279743,392684,0.0,0.0
2024-04-27 00:00:00+00:00,0.013426000252366066,0.01447299961000681,0.012458999641239643,0.014449000358581543,694168,0.0,0.0
2024-04-28 00:00:00+00:00,0.014449000358581543,0.017192000523209572,0.014409000054001808,0.015478000044822693,1316390,0.0,0.0
2024-04-29 00:00:00+00:00,0.015478000044822693,0.015709999948740005,0.013950999826192856,0.01457700040191412,407990,0.0,0.0
2024-04-30 00:00:00+00:00,0.01457700040191412,0.01498399954289198,0.013240999542176723,0.013759000226855278,257922,0.0,0.0
2024-05-01 00:00:00+00:00,0.013759000226855278,0.013759000226855278,0.010758999735116959,0.012307999655604362,521332,0.0,0.0
2024-05-02 00:00:00+00:00,0.012307999655604362,0.013952000066637993,0.011842000298202038,0.013952000066637993,376080,0.0,0.0
2024-05-03 00:00:00+00:00,0.01413199957460165,0.018704000860452652,0.01401199959218502,0.01816600002348423,1940263,0.0,0.0
2024-05-04 00:00:00+00:00,0.017878999933600426,0.01825300045311451,0.016042999923229218,0.01740499958395958,932042,0.0,0.0
2024-05-05 00:00:00+00:00,0.017472999170422554,0.018177999183535576,0.016607999801635742,0.01772800087928772,510875,0.0,0.0
2024-05-06 00:00:00+00:00,0.017678000032901764,0.018650000914931297,0.015762999653816223,0.01576399989426136,621988,0.0,0.0
2024-05-07 00:00:00+00:00,0.01576399989426136,0.016783999279141426,0.015626000240445137,0.01625099964439869,318709,0.0,0.0
2024-05-08 00:00:00+00:00,0.015119999647140503,0.015682000666856766,0.014924000017344952,0.015248999930918217,171526,0.0,0.0
2024-05-09 00:00:00+00:00,0.015248999930918217,0.017573000863194466,0.015244999900460243,0.017409000545740128,377076,0.0,0.0
2024-05-10 00:00:00+00:00,0.017409000545740128,0.020313000306487083,0.017257999628782272,0.01773500069975853,488202,0.0,0.0
2024-05-11 00:00:00+00:00,0.017900999635457993,0.018546000123023987,0.017489999532699585,0.01836800016462803,260484,0.0,0.0
2024-05-12 00:00:00+00:00,0.018434999510645866,0.018813999369740486,0.018182000145316124,0.018185000866651535,147261,0.0,0.0
2024-05-13 00:00:00+00:00,0.01808599941432476,0.018345000222325325,0.017169000580906868,0.017185000702738762,471873,0.0,0.0
