TIMESTAMP,LFGO_OPEN_PRICE_USD,LFGO_HIGH_PRICE_USD,LFGO_LOW_PRICE_USD,LFGO_CLOSE_PRICE_USD,LFGO_VOLUME_USD,LFGO_DIVIDENDS_USD,LFGO_STOCK_SPLITS_USD
2024-05-30 00:00:00+00:00,0.007422000169754028,0.009560000151395798,0.006754999980330467,0.0071680000983178616,718237,0.0,0.0
2024-05-31 00:00:00+00:00,0.007153999991714954,0.008944000117480755,0.007098000030964613,0.008221999742090702,475165,0.0,0.0
2024-06-01 00:00:00+00:00,0.00825200043618679,0.011238000355660915,0.008155999705195427,0.010931000113487244,871731,0.0,0.0
2024-06-02 00:00:00+00:00,0.01030299998819828,0.012608000077307224,0.009290000423789024,0.01156300026923418,1357222,0.0,0.0
2024-06-03 00:00:00+00:00,0.012001999653875828,0.017215000465512276,0.010340999811887741,0.017121000215411186,2093181,0.0,0.0
2024-06-04 00:00:00+00:00,0.01889899931848049,0.03247400000691414,0.01889899931848049,0.027729999274015427,9033342,0.0,0.0
2024-06-05 00:00:00+00:00,0.02572700008749962,0.032503001391887665,0.018232999369502068,0.019130000844597816,5766450,0.0,0.0
2024-06-06 00:00:00+00:00,0.017991000786423683,0.025915000587701797,0.015004999935626984,0.01981399953365326,4592113,0.0,0.0
2024-06-07 00:00:00+00:00,0.020385000854730606,0.02492699958384037,0.014155999757349491,0.0177449993789196,3722902,0.0,0.0
2024-06-08 00:00:00+00:00,0.017696000635623932,0.021098999306559563,0.016083000227808952,0.01876699924468994,1179655,0.0,0.0
2024-06-09 00:00:00+00:00,0.01876699924468994,0.020609000697731972,0.01674799993634224,0.01765500009059906,1137507,0.0,0.0
2024-06-10 00:00:00+00:00,0.01765500009059906,0.01963699981570244,0.014894999563694,0.014984999783337116,998492,0.0,0.0
2024-06-11 00:00:00+00:00,0.015007000416517258,0.015162999741733074,0.011319000273942947,0.012883000075817108,1435957,0.0,0.0
2024-06-12 00:00:00+00:00,0.012888000346720219,0.018076999112963676,0.011020000092685223,0.013402000069618225,1203694,0.0,0.0
2024-06-13 00:00:00+00:00,0.013402000069618225,0.013907000422477722,0.011349000036716461,0.011744000017642975,870046,0.0,0.0
2024-06-14 00:00:00+00:00,0.011744000017642975,0.012063000351190567,0.010052000172436237,0.010720999911427498,779094,0.0,0.0
2024-06-15 00:00:00+00:00,0.010720999911427498,0.01077600009739399,0.009065000340342522,0.009482000023126602,737346,0.0,0.0
2024-06-16 00:00:00+00:00,0.009465999901294708,0.010487000457942486,0.009371000342071056,0.010487000457942486,526274,0.0,0.0
2024-06-17 00:00:00+00:00,0.010487000457942486,0.010506999678909779,0.009689000435173512,0.009917999617755413,549358,0.0,0.0
2024-06-18 00:00:00+00:00,0.009895999915897846,0.009909999556839466,0.00760400015860796,0.007899000309407711,659037,0.0,0.0
2024-06-19 00:00:00+00:00,0.007899000309407711,0.008880999870598316,0.005987999960780144,0.006285000126808882,417847,0.0,0.0
2024-06-20 00:00:00+00:00,0.006285000126808882,0.0062859999015927315,0.005822999868541956,0.006010999903082848,362270,0.0,0.0
2024-06-21 00:00:00+00:00,0.006010999903082848,0.007253999821841717,0.006010999903082848,0.006544000003486872,410238,0.0,0.0
2024-06-22 00:00:00+00:00,0.006544000003486872,0.007577999960631132,0.006544000003486872,0.007232999894768,369435,0.0,0.0
2024-06-23 00:00:00+00:00,0.007232999894768,0.007294999901205301,0.006539999973028898,0.006624999921768904,291180,0.0,0.0
2024-06-24 00:00:00+00:00,0.006624999921768904,0.006940000224858522,0.006302000023424625,0.006690999958664179,367932,0.0,0.0
2024-06-25 00:00:00+00:00,0.006690999958664179,0.00849399995058775,0.006566999945789576,0.007526999805122614,234129,0.0,0.0
2024-06-26 00:00:00+00:00,0.007526999805122614,0.007782999891787767,0.0068720001727342606,0.006947000045329332,144922,0.0,0.0
2024-06-27 00:00:00+00:00,0.006947000045329332,0.007772000040858984,0.006351999938488007,0.006521000061184168,514076,0.0,0.0
